epoch (ms),time (03:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1667381366566,2022-11-02T11:29:26.566,0.000,-0.223,0.099,-0.934
1667381366606,2022-11-02T11:29:26.606,0.040,-0.228,0.105,-0.941
1667381366646,2022-11-02T11:29:26.646,0.080,-0.227,0.094,-0.940
1667381366686,2022-11-02T11:29:26.686,0.120,-0.229,0.097,-0.933
1667381366726,2022-11-02T11:29:26.726,0.160,-0.226,0.104,-0.939
1667381366766,2022-11-02T11:29:26.766,0.200,-0.220,0.093,-0.942
1667381366806,2022-11-02T11:29:26.806,0.240,-0.222,0.100,-0.940
1667381366846,2022-11-02T11:29:26.846,0.280,-0.222,0.108,-0.940
1667381366886,2022-11-02T11:29:26.886,0.320,-0.220,0.096,-0.943
1667381366926,2022-11-02T11:29:26.926,0.360,-0.227,0.105,-0.938
1667381366966,2022-11-02T11:29:26.966,0.400,-0.222,0.079,-0.943
1667381367006,2022-11-02T11:29:27.006,0.440,-0.226,0.105,-0.940
1667381367046,2022-11-02T11:29:27.046,0.480,-0.222,0.103,-0.940
1667381367086,2022-11-02T11:29:27.086,0.520,-0.225,0.088,-0.940
1667381367126,2022-11-02T11:29:27.126,0.560,-0.227,0.110,-0.938
1667381367166,2022-11-02T11:29:27.166,0.600,-0.223,0.090,-0.941
1667381367206,2022-11-02T11:29:27.206,0.640,-0.225,0.098,-0.939
1667381367246,2022-11-02T11:29:27.246,0.680,-0.225,0.106,-0.940
1667381367286,2022-11-02T11:29:27.286,0.720,-0.222,0.085,-0.941
1667381367326,2022-11-02T11:29:27.326,0.760,-0.227,0.101,-0.941
1667381367366,2022-11-02T11:29:27.366,0.800,-0.225,0.101,-0.940
1667381367406,2022-11-02T11:29:27.406,0.840,-0.224,0.088,-0.941
1667381367446,2022-11-02T11:29:27.446,0.880,-0.226,0.103,-0.938
1667381367486,2022-11-02T11:29:27.486,0.920,-0.222,0.099,-0.941
1667381367526,2022-11-02T11:29:27.526,0.960,-0.225,0.089,-0.942
1667381367566,2022-11-02T11:29:27.566,1.000,-0.227,0.110,-0.938
1667381367606,2022-11-02T11:29:27.606,1.040,-0.223,0.093,-0.941
1667381367646,2022-11-02T11:29:27.646,1.080,-0.223,0.096,-0.940
1667381367686,2022-11-02T11:29:27.686,1.120,-0.225,0.104,-0.938
1667381367726,2022-11-02T11:29:27.726,1.160,-0.222,0.092,-0.941
1667381367766,2022-11-02T11:29:27.766,1.200,-0.225,0.099,-0.939
1667381367806,2022-11-02T11:29:27.806,1.240,-0.226,0.099,-0.939
1667381367846,2022-11-02T11:29:27.846,1.280,-0.225,0.094,-0.940
1667381367886,2022-11-02T11:29:27.886,1.320,-0.226,0.102,-0.940
1667381367926,2022-11-02T11:29:27.926,1.360,-0.224,0.099,-0.940
1667381367966,2022-11-02T11:29:27.966,1.400,-0.224,0.096,-0.939
1667381368006,2022-11-02T11:29:28.006,1.440,-0.224,0.100,-0.940
1667381368046,2022-11-02T11:29:28.046,1.480,-0.229,0.092,-0.940
1667381368086,2022-11-02T11:29:28.086,1.520,-0.226,0.098,-0.938
1667381368126,2022-11-02T11:29:28.126,1.560,-0.226,0.097,-0.941
1667381368166,2022-11-02T11:29:28.166,1.600,-0.224,0.096,-0.939
1667381368206,2022-11-02T11:29:28.206,1.640,-0.226,0.101,-0.937
1667381368246,2022-11-02T11:29:28.246,1.680,-0.222,0.095,-0.939
1667381368286,2022-11-02T11:29:28.286,1.720,-0.220,0.107,-0.940
1667381368326,2022-11-02T11:29:28.326,1.760,-0.217,0.104,-0.941
1667381368366,2022-11-02T11:29:28.366,1.800,-0.222,0.091,-0.941
1667381368406,2022-11-02T11:29:28.406,1.840,-0.227,0.103,-0.939
1667381368446,2022-11-02T11:29:28.446,1.880,-0.226,0.103,-0.939
1667381368486,2022-11-02T11:29:28.486,1.920,-0.223,0.105,-0.940
1667381368526,2022-11-02T11:29:28.526,1.960,-0.225,0.112,-0.938
1667381368566,2022-11-02T11:29:28.566,2.000,-0.224,0.092,-0.940
1667381368606,2022-11-02T11:29:28.606,2.040,-0.226,0.092,-0.940
1667381368646,2022-11-02T11:29:28.646,2.080,-0.224,0.103,-0.939
1667381368686,2022-11-02T11:29:28.686,2.120,-0.225,0.103,-0.938
1667381368726,2022-11-02T11:29:28.726,2.160,-0.221,0.107,-0.939
1667381368766,2022-11-02T11:29:28.766,2.200,-0.227,0.104,-0.937
1667381368806,2022-11-02T11:29:28.806,2.240,-0.221,0.104,-0.940
1667381368846,2022-11-02T11:29:28.846,2.280,-0.222,0.096,-0.940
1667381368886,2022-11-02T11:29:28.886,2.320,-0.219,0.098,-0.942
1667381368926,2022-11-02T11:29:28.926,2.360,-0.218,0.094,-0.941
1667381368966,2022-11-02T11:29:28.966,2.400,-0.218,0.090,-0.940
1667381369006,2022-11-02T11:29:29.006,2.440,-0.221,0.106,-0.940
1667381369046,2022-11-02T11:29:29.046,2.480,-0.223,0.107,-0.938
1667381369086,2022-11-02T11:29:29.086,2.520,-0.226,0.107,-0.939
1667381369126,2022-11-02T11:29:29.126,2.560,-0.229,0.104,-0.938
1667381369166,2022-11-02T11:29:29.166,2.600,-0.225,0.097,-0.940
1667381369206,2022-11-02T11:29:29.206,2.640,-0.222,0.103,-0.940
1667381369246,2022-11-02T11:29:29.246,2.680,-0.219,0.101,-0.940
1667381369286,2022-11-02T11:29:29.286,2.720,-0.219,0.086,-0.943
1667381369326,2022-11-02T11:29:29.326,2.760,-0.219,0.094,-0.942
1667381369366,2022-11-02T11:29:29.366,2.800,-0.216,0.106,-0.940
1667381369406,2022-11-02T11:29:29.406,2.840,-0.213,0.095,-0.941
1667381369446,2022-11-02T11:29:29.446,2.880,-0.219,0.109,-0.938
1667381369486,2022-11-02T11:29:29.486,2.920,-0.226,0.107,-0.938
1667381369526,2022-11-02T11:29:29.526,2.960,-0.215,0.101,-0.942
1667381369566,2022-11-02T11:29:29.566,3.000,-0.215,0.107,-0.940
1667381369606,2022-11-02T11:29:29.606,3.040,-0.218,0.099,-0.941
1667381369646,2022-11-02T11:29:29.646,3.080,-0.219,0.096,-0.941
1667381369686,2022-11-02T11:29:29.686,3.120,-0.219,0.106,-0.940
1667381369726,2022-11-02T11:29:29.726,3.160,-0.219,0.102,-0.941
1667381369766,2022-11-02T11:29:29.766,3.200,-0.219,0.102,-0.939
1667381369806,2022-11-02T11:29:29.806,3.240,-0.219,0.107,-0.940
1667381369846,2022-11-02T11:29:29.846,3.280,-0.218,0.102,-0.940
1667381369886,2022-11-02T11:29:29.886,3.320,-0.220,0.104,-0.941
1667381369926,2022-11-02T11:29:29.926,3.360,-0.220,0.099,-0.941
1667381369966,2022-11-02T11:29:29.966,3.400,-0.219,0.100,-0.940
1667381370006,2022-11-02T11:29:30.006,3.440,-0.219,0.104,-0.939
1667381370046,2022-11-02T11:29:30.046,3.480,-0.219,0.103,-0.940
1667381370086,2022-11-02T11:29:30.086,3.520,-0.219,0.104,-0.941
1667381370126,2022-11-02T11:29:30.126,3.560,-0.220,0.103,-0.940
1667381370166,2022-11-02T11:29:30.166,3.600,-0.220,0.103,-0.940
1667381370206,2022-11-02T11:29:30.206,3.640,-0.220,0.103,-0.940
1667381370246,2022-11-02T11:29:30.246,3.680,-0.219,0.102,-0.941
1667381370286,2022-11-02T11:29:30.286,3.720,-0.221,0.104,-0.939
1667381370326,2022-11-02T11:29:30.326,3.760,-0.218,0.102,-0.940
1667381370366,2022-11-02T11:29:30.366,3.800,-0.223,0.098,-0.940
1667381370406,2022-11-02T11:29:30.406,3.840,-0.221,0.108,-0.939
1667381370446,2022-11-02T11:29:30.446,3.880,-0.221,0.102,-0.941
1667381370486,2022-11-02T11:29:30.486,3.920,-0.221,0.100,-0.940
1667381370526,2022-11-02T11:29:30.526,3.960,-0.219,0.099,-0.942
1667381370566,2022-11-02T11:29:30.566,4.000,-0.222,0.103,-0.941
1667381370606,2022-11-02T11:29:30.606,4.040,-0.221,0.101,-0.940
1667381370646,2022-11-02T11:29:30.646,4.080,-0.221,0.096,-0.939
1667381370686,2022-11-02T11:29:30.686,4.120,-0.223,0.101,-0.939
1667381370726,2022-11-02T11:29:30.726,4.160,-0.222,0.098,-0.941
1667381370766,2022-11-02T11:29:30.766,4.200,-0.222,0.099,-0.940
1667381370806,2022-11-02T11:29:30.806,4.240,-0.222,0.100,-0.941
1667381370846,2022-11-02T11:29:30.846,4.280,-0.223,0.096,-0.941
1667381370886,2022-11-02T11:29:30.886,4.320,-0.222,0.100,-0.941
1667381370926,2022-11-02T11:29:30.926,4.360,-0.222,0.095,-0.940
1667381370966,2022-11-02T11:29:30.966,4.400,-0.223,0.098,-0.939
1667381371006,2022-11-02T11:29:31.006,4.440,-0.223,0.098,-0.939
1667381371046,2022-11-02T11:29:31.046,4.480,-0.222,0.095,-0.940
1667381371086,2022-11-02T11:29:31.086,4.520,-0.221,0.100,-0.940
1667381371126,2022-11-02T11:29:31.126,4.560,-0.221,0.098,-0.939
1667381371166,2022-11-02T11:29:31.166,4.600,-0.223,0.096,-0.940
1667381371206,2022-11-02T11:29:31.206,4.640,-0.223,0.098,-0.940
1667381371246,2022-11-02T11:29:31.246,4.680,-0.222,0.097,-0.939
1667381371286,2022-11-02T11:29:31.286,4.720,-0.221,0.098,-0.940
1667381371326,2022-11-02T11:29:31.326,4.760,-0.222,0.098,-0.942
1667381371366,2022-11-02T11:29:31.366,4.800,-0.222,0.095,-0.942
1667381371406,2022-11-02T11:29:31.406,4.840,-0.222,0.099,-0.940
1667381371446,2022-11-02T11:29:31.446,4.880,-0.223,0.096,-0.940
1667381371486,2022-11-02T11:29:31.486,4.920,-0.224,0.099,-0.939
1667381371526,2022-11-02T11:29:31.526,4.960,-0.221,0.096,-0.940
1667381371566,2022-11-02T11:29:31.566,5.000,-0.223,0.098,-0.940
1667381371606,2022-11-02T11:29:31.606,5.040,-0.222,0.100,-0.939
1667381371646,2022-11-02T11:29:31.646,5.080,-0.222,0.097,-0.941
1667381371686,2022-11-02T11:29:31.686,5.120,-0.221,0.099,-0.940
1667381371726,2022-11-02T11:29:31.726,5.160,-0.223,0.099,-0.940
1667381371766,2022-11-02T11:29:31.766,5.200,-0.222,0.095,-0.941
1667381371806,2022-11-02T11:29:31.806,5.240,-0.222,0.101,-0.939
1667381371846,2022-11-02T11:29:31.846,5.280,-0.220,0.099,-0.939
1667381371886,2022-11-02T11:29:31.886,5.320,-0.221,0.097,-0.940
1667381371926,2022-11-02T11:29:31.926,5.360,-0.222,0.099,-0.940
1667381371966,2022-11-02T11:29:31.966,5.400,-0.220,0.096,-0.940
1667381372006,2022-11-02T11:29:32.006,5.440,-0.222,0.100,-0.939
1667381372046,2022-11-02T11:29:32.046,5.480,-0.222,0.098,-0.940
1667381372086,2022-11-02T11:29:32.086,5.520,-0.223,0.097,-0.941
1667381372126,2022-11-02T11:29:32.126,5.560,-0.222,0.099,-0.941
1667381372166,2022-11-02T11:29:32.166,5.600,-0.222,0.096,-0.939
1667381372206,2022-11-02T11:29:32.206,5.640,-0.222,0.098,-0.940
1667381372246,2022-11-02T11:29:32.246,5.680,-0.221,0.097,-0.940
1667381372286,2022-11-02T11:29:32.286,5.720,-0.223,0.094,-0.939
1667381372326,2022-11-02T11:29:32.326,5.760,-0.221,0.104,-0.941
