epoch (ms),time (03:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1668345163831,2022-11-13T15:12:43.831,0.000,0.152,0.274,-0.213
1668345163871,2022-11-13T15:12:43.871,0.040,-0.030,0.244,-0.213
1668345163911,2022-11-13T15:12:43.911,0.080,-0.518,0.274,-0.305
1668345163951,2022-11-13T15:12:43.951,0.120,0.000,0.183,-0.335
1668345163991,2022-11-13T15:12:43.991,0.160,-0.335,0.274,-0.335
1668345164031,2022-11-13T15:12:44.031,0.200,-0.396,0.335,-0.335
1668345164071,2022-11-13T15:12:44.071,0.240,-0.213,0.213,-0.366
1668345164111,2022-11-13T15:12:44.111,0.280,-0.366,0.274,-0.335
1668345164151,2022-11-13T15:12:44.151,0.320,0.183,0.244,-0.335
1668345164191,2022-11-13T15:12:44.191,0.360,0.000,0.152,-0.366
1668345164231,2022-11-13T15:12:44.231,0.400,0.488,0.030,-0.244
1668345164271,2022-11-13T15:12:44.271,0.440,0.976,0.030,-0.091
1668345164311,2022-11-13T15:12:44.311,0.480,0.000,0.183,-0.183
1668345164351,2022-11-13T15:12:44.351,0.520,-0.244,0.274,-0.213
1668345164391,2022-11-13T15:12:44.391,0.560,0.061,0.091,-0.274
1668345164431,2022-11-13T15:12:44.431,0.600,-0.640,0.335,-0.274
1668345164471,2022-11-13T15:12:44.471,0.640,-0.335,0.213,-0.335
1668345164511,2022-11-13T15:12:44.511,0.680,-0.244,0.183,-0.366
1668345164551,2022-11-13T15:12:44.551,0.720,-0.976,0.427,-0.335
1668345164591,2022-11-13T15:12:44.591,0.760,-0.335,0.274,-0.366
1668345164631,2022-11-13T15:12:44.631,0.800,-0.793,0.396,-0.366
1668345164671,2022-11-13T15:12:44.671,0.840,-0.671,0.396,-0.305
1668345164711,2022-11-13T15:12:44.711,0.880,-0.488,0.213,-0.366
1668345164751,2022-11-13T15:12:44.751,0.920,-0.610,0.335,-0.396
1668345164791,2022-11-13T15:12:44.791,0.960,-0.610,0.335,-0.457
1668345164831,2022-11-13T15:12:44.831,1.000,-0.183,0.091,-0.488
1668345164871,2022-11-13T15:12:44.871,1.040,-0.061,0.183,-0.396
1668345164911,2022-11-13T15:12:44.911,1.080,-0.122,0.183,-0.427
1668345164951,2022-11-13T15:12:44.951,1.120,0.213,0.061,-0.335
1668345164991,2022-11-13T15:12:44.991,1.160,-0.152,0.152,-0.335
1668345165031,2022-11-13T15:12:45.031,1.200,-0.061,0.183,-0.305
1668345165071,2022-11-13T15:12:45.071,1.240,-0.427,0.244,-0.305
1668345165111,2022-11-13T15:12:45.111,1.280,-0.183,0.152,-0.274
1668345165151,2022-11-13T15:12:45.151,1.320,-0.457,0.152,-0.244
1668345165191,2022-11-13T15:12:45.191,1.360,-0.305,0.152,-0.274
1668345165231,2022-11-13T15:12:45.231,1.400,0.061,0.061,-0.366
1668345165271,2022-11-13T15:12:45.271,1.440,-0.152,0.152,-0.396
1668345165311,2022-11-13T15:12:45.311,1.480,-0.213,0.152,-0.488
1668345165351,2022-11-13T15:12:45.351,1.520,0.366,0.152,-0.396
1668345165391,2022-11-13T15:12:45.391,1.560,-0.823,0.396,-0.396
1668345165431,2022-11-13T15:12:45.431,1.600,-0.427,0.122,-0.457
1668345165471,2022-11-13T15:12:45.471,1.640,-0.488,-0.152,-0.427
1668345165511,2022-11-13T15:12:45.511,1.680,-2.043,0.122,-0.183
1668345165551,2022-11-13T15:12:45.551,1.720,-1.311,0.396,0.061
1668345165591,2022-11-13T15:12:45.591,1.760,-0.274,0.549,0.000
1668345165631,2022-11-13T15:12:45.631,1.800,-0.671,0.762,-0.183
1668345165671,2022-11-13T15:12:45.671,1.840,-0.335,0.152,-0.427
1668345165711,2022-11-13T15:12:45.711,1.880,-0.366,-0.152,-0.152
1668345165751,2022-11-13T15:12:45.751,1.920,-1.433,-0.396,-0.396
1668345165791,2022-11-13T15:12:45.791,1.960,0.701,-1.646,-0.884
1668345165831,2022-11-13T15:12:45.831,2.000,0.091,-1.250,-1.067
1668345165871,2022-11-13T15:12:45.871,2.040,0.152,-0.427,-0.762
1668345165911,2022-11-13T15:12:45.911,2.080,0.030,0.091,-0.335
1668345165951,2022-11-13T15:12:45.951,2.120,-0.640,0.793,0.000
1668345165991,2022-11-13T15:12:45.991,2.160,-0.335,1.524,0.183
1668345166031,2022-11-13T15:12:46.031,2.200,-0.671,1.494,0.122
1668345166071,2022-11-13T15:12:46.071,2.240,-0.610,0.762,-0.030
1668345166111,2022-11-13T15:12:46.111,2.280,-0.823,0.000,-0.274
1668345166151,2022-11-13T15:12:46.151,2.320,-0.396,-0.091,-0.518
1668345166191,2022-11-13T15:12:46.191,2.360,0.122,0.335,-0.671
1668345166231,2022-11-13T15:12:46.231,2.400,0.274,0.335,-0.610
1668345166271,2022-11-13T15:12:46.271,2.440,-0.183,0.335,-0.396
1668345166311,2022-11-13T15:12:46.311,2.480,-0.488,0.335,-0.274
1668345166351,2022-11-13T15:12:46.351,2.520,-0.457,0.396,-0.244
1668345166391,2022-11-13T15:12:46.391,2.560,-0.396,0.396,-0.213
1668345166431,2022-11-13T15:12:46.431,2.600,-0.152,0.335,-0.244
1668345166471,2022-11-13T15:12:46.471,2.640,-0.701,0.366,-0.213
1668345166511,2022-11-13T15:12:46.511,2.680,-0.518,0.152,-0.366
1668345166551,2022-11-13T15:12:46.551,2.720,0.000,-0.091,-0.549
1668345166591,2022-11-13T15:12:46.591,2.760,-0.244,0.122,-0.488
1668345166631,2022-11-13T15:12:46.631,2.800,-0.213,0.183,-0.427
1668345166671,2022-11-13T15:12:46.671,2.840,-0.061,0.091,-0.305
1668345166711,2022-11-13T15:12:46.711,2.880,-0.396,0.213,-0.244
1668345166751,2022-11-13T15:12:46.751,2.920,-0.549,0.305,-0.213
1668345166791,2022-11-13T15:12:46.791,2.960,-0.518,0.396,-0.122
1668345166831,2022-11-13T15:12:46.831,3.000,-0.579,0.488,-0.183
1668345166871,2022-11-13T15:12:46.871,3.040,-0.396,0.396,-0.244
1668345166911,2022-11-13T15:12:46.911,3.080,0.030,0.091,-0.335
1668345166951,2022-11-13T15:12:46.951,3.120,-0.152,0.244,-0.335
1668345166991,2022-11-13T15:12:46.991,3.160,0.000,0.335,-0.274
1668345167031,2022-11-13T15:12:47.031,3.200,-0.244,0.396,-0.213
1668345167071,2022-11-13T15:12:47.071,3.240,-0.122,0.305,-0.244
1668345167111,2022-11-13T15:12:47.111,3.280,-0.122,0.152,-0.366
1668345167151,2022-11-13T15:12:47.151,3.320,-0.091,0.061,-0.549
1668345167191,2022-11-13T15:12:47.191,3.360,-0.244,0.183,-0.518
1668345167231,2022-11-13T15:12:47.231,3.400,-0.549,0.274,-0.488
1668345167271,2022-11-13T15:12:47.271,3.440,-0.061,0.274,-0.335
1668345167311,2022-11-13T15:12:47.311,3.480,-0.030,0.274,-0.183
1668345167351,2022-11-13T15:12:47.351,3.520,-0.701,0.396,-0.183
1668345167391,2022-11-13T15:12:47.391,3.560,-0.457,0.640,0.091
1668345167431,2022-11-13T15:12:47.431,3.600,0.183,0.366,0.000
1668345167471,2022-11-13T15:12:47.471,3.640,-0.640,0.183,-0.213
1668345167511,2022-11-13T15:12:47.511,3.680,-0.671,0.335,-0.244
1668345167551,2022-11-13T15:12:47.551,3.720,0.305,0.122,-0.366
1668345167591,2022-11-13T15:12:47.591,3.760,-0.396,0.061,-0.518
1668345167631,2022-11-13T15:12:47.631,3.800,-0.335,0.061,-0.457
1668345167671,2022-11-13T15:12:47.671,3.840,0.274,0.244,-0.305
1668345167711,2022-11-13T15:12:47.711,3.880,-0.030,0.396,-0.305
1668345167751,2022-11-13T15:12:47.751,3.920,-0.183,0.335,-0.244
1668345167791,2022-11-13T15:12:47.791,3.960,-0.122,0.152,-0.244
1668345167831,2022-11-13T15:12:47.831,4.000,-0.396,0.000,-0.335
1668345167871,2022-11-13T15:12:47.871,4.040,0.061,0.061,-0.396
1668345167911,2022-11-13T15:12:47.911,4.080,0.305,0.152,-0.427
1668345167951,2022-11-13T15:12:47.951,4.120,0.091,0.183,-0.549
1668345167991,2022-11-13T15:12:47.991,4.160,-0.030,0.183,-0.549
1668345168031,2022-11-13T15:12:48.031,4.200,0.274,0.396,-0.122
1668345168071,2022-11-13T15:12:48.071,4.240,0.091,0.213,-0.152
1668345168111,2022-11-13T15:12:48.111,4.280,1.585,-0.335,-0.366
1668345168151,2022-11-13T15:12:48.151,4.320,1.250,-0.274,-0.244
1668345168191,2022-11-13T15:12:48.191,4.360,-1.128,0.061,-0.244
1668345168231,2022-11-13T15:12:48.231,4.400,0.671,-0.335,-0.091
1668345168271,2022-11-13T15:12:48.271,4.440,0.305,-0.213,0.183
1668345168311,2022-11-13T15:12:48.311,4.480,-0.610,0.213,0.183
1668345168351,2022-11-13T15:12:48.351,4.520,-0.579,0.549,-0.152
1668345168391,2022-11-13T15:12:48.391,4.560,0.274,0.030,-0.549
1668345168431,2022-11-13T15:12:48.431,4.600,0.305,-0.305,-0.183
1668345168471,2022-11-13T15:12:48.471,4.640,-1.402,0.366,-0.030
1668345168511,2022-11-13T15:12:48.511,4.680,0.488,0.030,-0.366
1668345168551,2022-11-13T15:12:48.551,4.720,1.555,-0.335,-0.427
1668345168591,2022-11-13T15:12:48.591,4.760,0.762,-0.305,-0.396
1668345168631,2022-11-13T15:12:48.631,4.800,1.159,-0.976,-0.427
1668345168671,2022-11-13T15:12:48.671,4.840,2.012,-1.524,-0.244
1668345168711,2022-11-13T15:12:48.711,4.880,1.341,-1.402,-0.213
