epoch (ms),time (03:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1667379594250,2022-11-02T10:59:54.250,0.000,0.174,0.047,-0.934
1667379594290,2022-11-02T10:59:54.290,0.040,0.173,0.049,-0.943
1667379594330,2022-11-02T10:59:54.330,0.080,0.177,0.046,-0.940
1667379594370,2022-11-02T10:59:54.370,0.120,0.174,0.050,-0.939
1667379594410,2022-11-02T10:59:54.410,0.160,0.175,0.045,-0.940
1667379594450,2022-11-02T10:59:54.450,0.200,0.175,0.044,-0.940
1667379594490,2022-11-02T10:59:54.490,0.240,0.175,0.053,-0.941
1667379594530,2022-11-02T10:59:54.530,0.280,0.177,0.046,-0.939
1667379594570,2022-11-02T10:59:54.570,0.320,0.174,0.045,-0.939
1667379594610,2022-11-02T10:59:54.610,0.360,0.174,0.047,-0.942
1667379594650,2022-11-02T10:59:54.650,0.400,0.174,0.046,-0.940
1667379594690,2022-11-02T10:59:54.690,0.440,0.176,0.048,-0.939
1667379594730,2022-11-02T10:59:54.730,0.480,0.176,0.045,-0.939
1667379594770,2022-11-02T10:59:54.770,0.520,0.175,0.046,-0.940
1667379594810,2022-11-02T10:59:54.810,0.560,0.176,0.048,-0.940
1667379594850,2022-11-02T10:59:54.850,0.600,0.176,0.044,-0.940
1667379594890,2022-11-02T10:59:54.890,0.640,0.174,0.046,-0.940
1667379594930,2022-11-02T10:59:54.930,0.680,0.175,0.046,-0.942
1667379594970,2022-11-02T10:59:54.970,0.720,0.175,0.044,-0.939
1667379595010,2022-11-02T10:59:55.010,0.760,0.176,0.048,-0.939
1667379595050,2022-11-02T10:59:55.050,0.800,0.177,0.044,-0.941
1667379595090,2022-11-02T10:59:55.090,0.840,0.174,0.045,-0.941
1667379595130,2022-11-02T10:59:55.130,0.880,0.173,0.049,-0.941
1667379595170,2022-11-02T10:59:55.170,0.920,0.177,0.041,-0.942
1667379595210,2022-11-02T10:59:55.210,0.960,0.173,0.048,-0.940
1667379595250,2022-11-02T10:59:55.250,1.000,0.174,0.048,-0.940
1667379595290,2022-11-02T10:59:55.290,1.040,0.172,0.039,-0.940
1667379595330,2022-11-02T10:59:55.330,1.080,0.173,0.048,-0.940
1667379595370,2022-11-02T10:59:55.370,1.120,0.178,0.049,-0.940
1667379595410,2022-11-02T10:59:55.410,1.160,0.181,0.041,-0.942
1667379595450,2022-11-02T10:59:55.450,1.200,0.173,0.043,-0.940
1667379595490,2022-11-02T10:59:55.490,1.240,0.168,0.041,-0.939
1667379595530,2022-11-02T10:59:55.530,1.280,0.174,0.048,-0.940
1667379595570,2022-11-02T10:59:55.570,1.320,0.175,0.050,-0.940
1667379595610,2022-11-02T10:59:55.610,1.360,0.175,0.043,-0.941
1667379595650,2022-11-02T10:59:55.650,1.400,0.172,0.042,-0.940
1667379595690,2022-11-02T10:59:55.690,1.440,0.176,0.049,-0.940
1667379595730,2022-11-02T10:59:55.730,1.480,0.174,0.041,-0.941
1667379595770,2022-11-02T10:59:55.770,1.520,0.171,0.042,-0.941
1667379595810,2022-11-02T10:59:55.810,1.560,0.172,0.045,-0.940
1667379595850,2022-11-02T10:59:55.850,1.600,0.172,0.040,-0.939
1667379595890,2022-11-02T10:59:55.890,1.640,0.172,0.047,-0.940
1667379595930,2022-11-02T10:59:55.930,1.680,0.173,0.044,-0.941
1667379595970,2022-11-02T10:59:55.970,1.720,0.175,0.044,-0.941
1667379596010,2022-11-02T10:59:56.010,1.760,0.168,0.044,-0.941
1667379596050,2022-11-02T10:59:56.050,1.800,0.170,0.039,-0.939
1667379596090,2022-11-02T10:59:56.090,1.840,0.173,0.044,-0.941
1667379596130,2022-11-02T10:59:56.130,1.880,0.172,0.042,-0.942
1667379596170,2022-11-02T10:59:56.170,1.920,0.168,0.034,-0.941
1667379596210,2022-11-02T10:59:56.210,1.960,0.167,0.042,-0.942
1667379596250,2022-11-02T10:59:56.250,2.000,0.172,0.043,-0.940
1667379596290,2022-11-02T10:59:56.290,2.040,0.173,0.046,-0.941
1667379596330,2022-11-02T10:59:56.330,2.080,0.167,0.042,-0.942
1667379596370,2022-11-02T10:59:56.370,2.120,0.167,0.031,-0.940
1667379596410,2022-11-02T10:59:56.410,2.160,0.172,0.038,-0.939
1667379596450,2022-11-02T10:59:56.450,2.200,0.173,0.045,-0.939
1667379596490,2022-11-02T10:59:56.490,2.240,0.175,0.037,-0.939
1667379596530,2022-11-02T10:59:56.530,2.280,0.174,0.044,-0.940
1667379596570,2022-11-02T10:59:56.570,2.320,0.174,0.041,-0.940
1667379596610,2022-11-02T10:59:56.610,2.360,0.175,0.039,-0.938
1667379596650,2022-11-02T10:59:56.650,2.400,0.174,0.043,-0.940
1667379596690,2022-11-02T10:59:56.690,2.440,0.175,0.038,-0.940
1667379596730,2022-11-02T10:59:56.730,2.480,0.176,0.040,-0.939
1667379596770,2022-11-02T10:59:56.770,2.520,0.176,0.042,-0.939
1667379596810,2022-11-02T10:59:56.810,2.560,0.174,0.034,-0.939
1667379596850,2022-11-02T10:59:56.850,2.600,0.171,0.041,-0.938
1667379596890,2022-11-02T10:59:56.890,2.640,0.187,0.050,-0.939
1667379596930,2022-11-02T10:59:56.930,2.680,0.190,0.040,-0.942
1667379596970,2022-11-02T10:59:56.970,2.720,0.169,0.037,-0.935
1667379597010,2022-11-02T10:59:57.010,2.760,0.184,0.045,-0.939
1667379597050,2022-11-02T10:59:57.050,2.800,0.185,0.047,-0.939
1667379597090,2022-11-02T10:59:57.090,2.840,0.176,0.047,-0.938
1667379597130,2022-11-02T10:59:57.130,2.880,0.172,0.035,-0.938
1667379597170,2022-11-02T10:59:57.170,2.920,0.172,0.041,-0.939
1667379597210,2022-11-02T10:59:57.210,2.960,0.178,0.048,-0.940
1667379597250,2022-11-02T10:59:57.250,3.000,0.178,0.042,-0.940
1667379597290,2022-11-02T10:59:57.290,3.040,0.178,0.045,-0.940
1667379597330,2022-11-02T10:59:57.330,3.080,0.182,0.044,-0.941
1667379597370,2022-11-02T10:59:57.370,3.120,0.176,0.039,-0.939
1667379597410,2022-11-02T10:59:57.410,3.160,0.172,0.044,-0.939
1667379597450,2022-11-02T10:59:57.450,3.200,0.175,0.040,-0.940
1667379597490,2022-11-02T10:59:57.490,3.240,0.175,0.042,-0.940
1667379597530,2022-11-02T10:59:57.530,3.280,0.174,0.043,-0.940
1667379597570,2022-11-02T10:59:57.570,3.320,0.176,0.040,-0.941
1667379597610,2022-11-02T10:59:57.610,3.360,0.171,0.042,-0.940
1667379597650,2022-11-02T10:59:57.650,3.400,0.172,0.037,-0.942
1667379597690,2022-11-02T10:59:57.690,3.440,0.170,0.041,-0.940
1667379597730,2022-11-02T10:59:57.730,3.480,0.174,0.046,-0.941
1667379597770,2022-11-02T10:59:57.770,3.520,0.173,0.041,-0.940
1667379597810,2022-11-02T10:59:57.810,3.560,0.173,0.041,-0.940
1667379597850,2022-11-02T10:59:57.850,3.600,0.173,0.042,-0.940
1667379597890,2022-11-02T10:59:57.890,3.640,0.172,0.036,-0.941
1667379597930,2022-11-02T10:59:57.930,3.680,0.169,0.038,-0.941
1667379597970,2022-11-02T10:59:57.970,3.720,0.172,0.035,-0.942
1667379598010,2022-11-02T10:59:58.010,3.760,0.170,0.045,-0.942
1667379598050,2022-11-02T10:59:58.050,3.800,0.172,0.038,-0.941
1667379598090,2022-11-02T10:59:58.090,3.840,0.164,0.037,-0.941
1667379598130,2022-11-02T10:59:58.130,3.880,0.156,0.041,-0.941
1667379598170,2022-11-02T10:59:58.170,3.920,0.163,0.034,-0.942
1667379598210,2022-11-02T10:59:58.210,3.960,0.162,0.035,-0.942
1667379598250,2022-11-02T10:59:58.250,4.000,0.157,0.034,-0.942
1667379598290,2022-11-02T10:59:58.290,4.040,0.161,0.027,-0.943
1667379598330,2022-11-02T10:59:58.330,4.080,0.162,0.034,-0.943
1667379598370,2022-11-02T10:59:58.370,4.120,0.164,0.034,-0.943
1667379598410,2022-11-02T10:59:58.410,4.160,0.168,0.030,-0.944
1667379598450,2022-11-02T10:59:58.450,4.200,0.162,0.028,-0.942
1667379598490,2022-11-02T10:59:58.490,4.240,0.162,0.026,-0.942
1667379598530,2022-11-02T10:59:58.530,4.280,0.163,0.027,-0.942
1667379598570,2022-11-02T10:59:58.570,4.320,0.165,0.030,-0.942
1667379598610,2022-11-02T10:59:58.610,4.360,0.165,0.029,-0.942
1667379598650,2022-11-02T10:59:58.650,4.400,0.165,0.031,-0.940
1667379598690,2022-11-02T10:59:58.690,4.440,0.164,0.031,-0.942
1667379598730,2022-11-02T10:59:58.730,4.480,0.176,0.041,-0.942
1667379598770,2022-11-02T10:59:58.770,4.520,0.180,0.044,-0.942
1667379598810,2022-11-02T10:59:58.810,4.560,0.166,0.028,-0.941
1667379598850,2022-11-02T10:59:58.850,4.600,0.166,0.030,-0.941
1667379598890,2022-11-02T10:59:58.890,4.640,0.164,0.038,-0.940
1667379598930,2022-11-02T10:59:58.930,4.680,0.173,0.036,-0.942
1667379598970,2022-11-02T10:59:58.970,4.720,0.172,0.045,-0.942
1667379599010,2022-11-02T10:59:59.010,4.760,0.165,0.039,-0.939
1667379599050,2022-11-02T10:59:59.050,4.800,0.176,0.037,-0.943
1667379599090,2022-11-02T10:59:59.090,4.840,0.175,0.037,-0.941
1667379599130,2022-11-02T10:59:59.130,4.880,0.171,0.030,-0.941
1667379599170,2022-11-02T10:59:59.170,4.920,0.169,0.027,-0.940
1667379599210,2022-11-02T10:59:59.210,4.960,0.165,0.033,-0.940
1667379599250,2022-11-02T10:59:59.250,5.000,0.173,0.036,-0.940
1667379599290,2022-11-02T10:59:59.290,5.040,0.173,0.041,-0.941
1667379599330,2022-11-02T10:59:59.330,5.080,0.170,0.036,-0.940
1667379599370,2022-11-02T10:59:59.370,5.120,0.170,0.032,-0.941
1667379599410,2022-11-02T10:59:59.410,5.160,0.169,0.036,-0.941
1667379599450,2022-11-02T10:59:59.450,5.200,0.172,0.037,-0.941
1667379599490,2022-11-02T10:59:59.490,5.240,0.170,0.037,-0.941
1667379599530,2022-11-02T10:59:59.530,5.280,0.167,0.037,-0.940
1667379599570,2022-11-02T10:59:59.570,5.320,0.169,0.035,-0.941
1667379599610,2022-11-02T10:59:59.610,5.360,0.168,0.037,-0.940
1667379599650,2022-11-02T10:59:59.650,5.400,0.170,0.036,-0.941
1667379599690,2022-11-02T10:59:59.690,5.440,0.171,0.038,-0.942
1667379599730,2022-11-02T10:59:59.730,5.480,0.168,0.032,-0.941
1667379599770,2022-11-02T10:59:59.770,5.520,0.163,0.033,-0.941
1667379599810,2022-11-02T10:59:59.810,5.560,0.167,0.038,-0.941
1667379599850,2022-11-02T10:59:59.850,5.600,0.167,0.040,-0.942
1667379599890,2022-11-02T10:59:59.890,5.640,0.167,0.039,-0.941
1667379599930,2022-11-02T10:59:59.930,5.680,0.169,0.041,-0.940
1667379599970,2022-11-02T10:59:59.970,5.720,0.168,0.041,-0.940
1667379600010,2022-11-02T11:00:00.010,5.760,0.171,0.041,-0.942
1667379600050,2022-11-02T11:00:00.050,5.800,0.170,0.041,-0.941
1667379600090,2022-11-02T11:00:00.090,5.840,0.169,0.038,-0.940
1667379600130,2022-11-02T11:00:00.130,5.880,0.171,0.042,-0.941
1667379600170,2022-11-02T11:00:00.170,5.920,0.171,0.043,-0.941
1667379600210,2022-11-02T11:00:00.210,5.960,0.170,0.038,-0.942
1667379600250,2022-11-02T11:00:00.250,6.000,0.169,0.038,-0.941
1667379600290,2022-11-02T11:00:00.290,6.040,0.166,0.036,-0.942
1667379600330,2022-11-02T11:00:00.330,6.080,0.167,0.035,-0.941
1667379600370,2022-11-02T11:00:00.370,6.120,0.167,0.040,-0.941
1667379600410,2022-11-02T11:00:00.410,6.160,0.169,0.040,-0.941
1667379600450,2022-11-02T11:00:00.450,6.200,0.175,0.041,-0.943
1667379600490,2022-11-02T11:00:00.490,6.240,0.171,0.043,-0.942
1667379600530,2022-11-02T11:00:00.530,6.280,0.165,0.032,-0.939
