epoch (ms),time (03:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1668276443279,2022-11-12T20:07:23.279,0.000,1.037,-0.945,0.183
1668276443319,2022-11-12T20:07:23.319,0.040,1.037,-0.427,-0.213
1668276443359,2022-11-12T20:07:23.359,0.080,0.549,-0.396,-0.549
1668276443399,2022-11-12T20:07:23.399,0.120,1.128,-0.427,-0.335
1668276443439,2022-11-12T20:07:23.439,0.160,0.549,0.244,-0.122
1668276443479,2022-11-12T20:07:23.479,0.200,0.335,0.122,0.061
1668276443519,2022-11-12T20:07:23.519,0.240,0.305,-0.152,-0.335
1668276443559,2022-11-12T20:07:23.559,0.280,-0.823,0.518,0.152
1668276443599,2022-11-12T20:07:23.599,0.320,0.244,-0.030,0.000
1668276443639,2022-11-12T20:07:23.639,0.360,0.183,-0.091,-0.823
1668276443679,2022-11-12T20:07:23.679,0.400,-1.677,1.646,-0.122
1668276443719,2022-11-12T20:07:23.719,0.440,-0.976,1.220,0.732
1668276443759,2022-11-12T20:07:23.759,0.480,0.915,-0.366,-0.366
1668276443799,2022-11-12T20:07:23.799,0.520,0.183,-0.122,-0.701
1668276443839,2022-11-12T20:07:23.839,0.560,-0.122,-0.152,0.000
1668276443879,2022-11-12T20:07:23.879,0.600,0.091,-0.091,-0.122
1668276443919,2022-11-12T20:07:23.919,0.640,-0.244,0.091,-0.061
1668276443959,2022-11-12T20:07:23.959,0.680,0.366,0.000,0.183
1668276443999,2022-11-12T20:07:23.999,0.720,0.549,0.244,0.244
1668276444039,2022-11-12T20:07:24.039,0.760,0.213,0.457,0.213
1668276444079,2022-11-12T20:07:24.079,0.800,0.366,0.518,0.244
1668276444119,2022-11-12T20:07:24.119,0.840,0.213,0.396,0.183
1668276444159,2022-11-12T20:07:24.159,0.880,0.061,0.244,0.091
1668276444199,2022-11-12T20:07:24.199,0.920,0.396,-0.122,0.061
1668276444239,2022-11-12T20:07:24.239,0.960,0.671,-0.335,-0.122
1668276444279,2022-11-12T20:07:24.279,1.000,0.274,-0.183,0.122
1668276444319,2022-11-12T20:07:24.319,1.040,0.518,-0.061,-0.061
1668276444359,2022-11-12T20:07:24.359,1.080,0.701,-0.457,-0.244
1668276444399,2022-11-12T20:07:24.399,1.120,0.335,0.183,0.610
1668276444439,2022-11-12T20:07:24.439,1.160,1.098,-0.244,0.183
1668276444479,2022-11-12T20:07:24.479,1.200,1.768,-1.037,-0.152
1668276444519,2022-11-12T20:07:24.519,1.240,0.335,0.183,0.396
1668276444559,2022-11-12T20:07:24.559,1.280,0.122,0.671,0.335
1668276444599,2022-11-12T20:07:24.599,1.320,1.189,-0.274,-0.366
1668276444639,2022-11-12T20:07:24.639,1.360,0.335,0.183,-0.091
1668276444679,2022-11-12T20:07:24.679,1.400,0.244,0.335,0.244
1668276444719,2022-11-12T20:07:24.719,1.440,1.189,-0.274,0.152
1668276444759,2022-11-12T20:07:24.759,1.480,0.976,-0.457,0.000
1668276444799,2022-11-12T20:07:24.799,1.520,0.549,-0.366,-0.061
1668276444839,2022-11-12T20:07:24.839,1.560,0.762,-0.427,0.091
1668276444879,2022-11-12T20:07:24.879,1.600,1.159,-0.457,0.000
1668276444919,2022-11-12T20:07:24.919,1.640,0.854,-0.579,-0.030
1668276444959,2022-11-12T20:07:24.959,1.680,0.701,-0.640,-0.030
1668276444999,2022-11-12T20:07:24.999,1.720,0.762,-0.701,0.061
1668276445039,2022-11-12T20:07:25.039,1.760,0.030,-0.244,0.183
1668276445079,2022-11-12T20:07:25.079,1.800,0.244,0.640,0.366
1668276445119,2022-11-12T20:07:25.119,1.840,0.884,0.274,0.030
1668276445159,2022-11-12T20:07:25.159,1.880,0.671,-0.152,0.000
1668276445199,2022-11-12T20:07:25.199,1.920,0.823,-0.427,0.122
1668276445239,2022-11-12T20:07:25.239,1.960,0.793,-0.366,-0.030
1668276445279,2022-11-12T20:07:25.279,2.000,0.640,-0.213,-0.091
1668276445319,2022-11-12T20:07:25.319,2.040,1.006,-0.152,0.061
1668276445359,2022-11-12T20:07:25.359,2.080,1.006,-0.061,0.183
1668276445399,2022-11-12T20:07:25.399,2.120,1.220,0.244,0.396
1668276445439,2022-11-12T20:07:25.439,2.160,2.287,0.427,0.549
1668276445479,2022-11-12T20:07:25.479,2.200,3.171,-0.701,0.335
1668276445519,2022-11-12T20:07:25.519,2.240,1.829,-0.335,0.213
1668276445559,2022-11-12T20:07:25.559,2.280,0.549,0.274,0.122
1668276445599,2022-11-12T20:07:25.599,2.320,1.006,-0.457,-0.091
1668276445639,2022-11-12T20:07:25.639,2.360,0.732,-0.427,-0.091
1668276445679,2022-11-12T20:07:25.679,2.400,0.457,-0.091,-0.183
1668276445719,2022-11-12T20:07:25.719,2.440,0.640,0.366,0.061
1668276445759,2022-11-12T20:07:25.759,2.480,0.244,0.823,0.122
1668276445799,2022-11-12T20:07:25.799,2.520,-0.335,0.488,-0.030
1668276445839,2022-11-12T20:07:25.839,2.560,-0.213,0.244,-0.061
1668276445879,2022-11-12T20:07:25.879,2.600,0.122,-0.152,-0.030
1668276445919,2022-11-12T20:07:25.919,2.640,0.610,-0.091,-0.061
1668276445959,2022-11-12T20:07:25.959,2.680,0.213,0.061,-0.091
1668276445999,2022-11-12T20:07:25.999,2.720,0.305,-0.152,-0.091
1668276446039,2022-11-12T20:07:26.039,2.760,0.457,-0.366,-0.122
1668276446079,2022-11-12T20:07:26.079,2.800,0.640,-0.213,-0.122
1668276446119,2022-11-12T20:07:26.119,2.840,1.128,-0.183,0.091
1668276446159,2022-11-12T20:07:26.159,2.880,1.494,-0.427,0.183
1668276446199,2022-11-12T20:07:26.199,2.920,1.128,0.274,0.122
1668276446239,2022-11-12T20:07:26.239,2.960,1.128,0.213,0.152
1668276446279,2022-11-12T20:07:26.279,3.000,0.640,0.305,0.122
1668276446319,2022-11-12T20:07:26.319,3.040,0.305,0.061,0.091
1668276446359,2022-11-12T20:07:26.359,3.080,1.189,-0.549,-0.091
1668276446399,2022-11-12T20:07:26.399,3.120,0.945,-0.274,-0.122
1668276446439,2022-11-12T20:07:26.439,3.160,0.396,0.183,0.000
1668276446479,2022-11-12T20:07:26.479,3.200,0.793,0.152,-0.061
1668276446519,2022-11-12T20:07:26.519,3.240,0.701,-0.274,-0.091
1668276446559,2022-11-12T20:07:26.559,3.280,0.793,-0.305,0.000
1668276446599,2022-11-12T20:07:26.599,3.320,0.884,-0.091,0.061
1668276446639,2022-11-12T20:07:26.639,3.360,1.402,-0.122,0.061
1668276446679,2022-11-12T20:07:26.679,3.400,1.738,0.030,0.000
1668276446719,2022-11-12T20:07:26.719,3.440,0.854,0.091,0.061
1668276446759,2022-11-12T20:07:26.759,3.480,1.159,-0.457,0.030
1668276446799,2022-11-12T20:07:26.799,3.520,1.098,-0.183,0.000
1668276446839,2022-11-12T20:07:26.839,3.560,0.884,0.122,0.183
1668276446879,2022-11-12T20:07:26.879,3.600,1.037,-0.366,0.091
1668276446919,2022-11-12T20:07:26.919,3.640,1.311,-0.579,-0.061
1668276446959,2022-11-12T20:07:26.959,3.680,1.006,-0.091,-0.030
1668276446999,2022-11-12T20:07:26.999,3.720,0.854,-0.183,0.000
1668276447039,2022-11-12T20:07:27.039,3.760,1.037,-0.274,0.030
1668276447079,2022-11-12T20:07:27.079,3.800,0.945,-0.152,0.091
1668276447119,2022-11-12T20:07:27.119,3.840,0.762,-0.244,-0.030
1668276447159,2022-11-12T20:07:27.159,3.880,0.884,0.091,0.030
1668276447199,2022-11-12T20:07:27.199,3.920,0.579,-0.030,0.000
1668276447239,2022-11-12T20:07:27.239,3.960,0.640,-0.213,-0.061
1668276447279,2022-11-12T20:07:27.279,4.000,0.701,-0.244,0.091
1668276447319,2022-11-12T20:07:27.319,4.040,0.671,-0.244,-0.091
1668276447359,2022-11-12T20:07:27.359,4.080,0.732,-0.427,-0.061
1668276447399,2022-11-12T20:07:27.399,4.120,0.762,-0.274,-0.030
1668276447439,2022-11-12T20:07:27.439,4.160,0.823,-0.030,0.061
1668276447479,2022-11-12T20:07:27.479,4.200,0.549,-0.061,0.061
1668276447519,2022-11-12T20:07:27.519,4.240,0.884,-0.488,-0.091
1668276447559,2022-11-12T20:07:27.559,4.280,0.915,-0.915,-0.152
1668276447599,2022-11-12T20:07:27.599,4.320,0.305,-0.427,-0.152
1668276447639,2022-11-12T20:07:27.639,4.360,0.244,0.061,-0.122
1668276447679,2022-11-12T20:07:27.679,4.400,0.701,-0.122,0.030
1668276447719,2022-11-12T20:07:27.719,4.440,1.189,-0.274,0.244
1668276447759,2022-11-12T20:07:27.759,4.480,1.220,-0.518,0.091
1668276447799,2022-11-12T20:07:27.799,4.520,1.250,-0.244,-0.061
1668276447839,2022-11-12T20:07:27.839,4.560,0.915,0.122,0.183
1668276447879,2022-11-12T20:07:27.879,4.600,0.915,-0.061,0.091
1668276447919,2022-11-12T20:07:27.919,4.640,0.945,-0.122,-0.030
1668276447959,2022-11-12T20:07:27.959,4.680,1.037,-0.183,0.030
1668276447999,2022-11-12T20:07:27.999,4.720,0.976,-0.122,0.061
1668276448039,2022-11-12T20:07:28.039,4.760,0.793,0.213,0.091
1668276448079,2022-11-12T20:07:28.079,4.800,0.823,0.061,0.061
1668276448119,2022-11-12T20:07:28.119,4.840,0.915,-0.244,-0.030
1668276448159,2022-11-12T20:07:28.159,4.880,0.732,-0.305,-0.030
1668276448199,2022-11-12T20:07:28.199,4.920,0.671,-0.152,-0.030
1668276448239,2022-11-12T20:07:28.239,4.960,0.610,-0.061,0.030
1668276448279,2022-11-12T20:07:28.279,5.000,0.732,-0.122,-0.030
1668276448319,2022-11-12T20:07:28.319,5.040,0.671,-0.274,0.000
1668276448359,2022-11-12T20:07:28.359,5.080,0.884,-0.122,0.091
1668276448399,2022-11-12T20:07:28.399,5.120,1.098,-0.183,0.091
1668276448439,2022-11-12T20:07:28.439,5.160,1.006,-0.274,0.000
1668276448479,2022-11-12T20:07:28.479,5.200,0.793,-0.152,0.152
1668276448519,2022-11-12T20:07:28.519,5.240,0.854,-0.152,0.030
1668276448559,2022-11-12T20:07:28.559,5.280,0.701,-0.152,0.000
1668276448599,2022-11-12T20:07:28.599,5.320,0.884,-0.213,-0.030
1668276448639,2022-11-12T20:07:28.639,5.360,0.762,0.061,0.061
1668276448679,2022-11-12T20:07:28.679,5.400,0.671,0.000,0.091
1668276448719,2022-11-12T20:07:28.719,5.440,0.945,-0.396,-0.091
1668276448759,2022-11-12T20:07:28.759,5.480,0.793,-0.335,-0.122
1668276448799,2022-11-12T20:07:28.799,5.520,0.518,-0.152,0.152
1668276448839,2022-11-12T20:07:28.839,5.560,0.976,-0.396,0.091
1668276448879,2022-11-12T20:07:28.879,5.600,0.793,-0.183,0.030
1668276448919,2022-11-12T20:07:28.919,5.640,0.793,-0.274,-0.091
1668276448959,2022-11-12T20:07:28.959,5.680,0.854,-0.183,0.000
1668276448999,2022-11-12T20:07:28.999,5.720,0.854,-0.152,0.000
1668276449039,2022-11-12T20:07:29.039,5.760,0.610,-0.061,-0.030
1668276449079,2022-11-12T20:07:29.079,5.800,0.854,-0.183,0.000
1668276449119,2022-11-12T20:07:29.119,5.840,0.945,-0.274,0.061
1668276449159,2022-11-12T20:07:29.159,5.880,0.854,-0.244,0.000
1668276449199,2022-11-12T20:07:29.199,5.920,0.762,-0.152,-0.030
1668276449239,2022-11-12T20:07:29.239,5.960,0.823,-0.183,0.000
1668276449279,2022-11-12T20:07:29.279,6.000,0.915,-0.213,0.061
1668276449319,2022-11-12T20:07:29.319,6.040,0.823,-0.183,0.030
1668276449359,2022-11-12T20:07:29.359,6.080,0.610,0.000,0.061
1668276449399,2022-11-12T20:07:29.399,6.120,0.823,-0.213,0.000
1668276449439,2022-11-12T20:07:29.439,6.160,0.823,-0.457,0.030
1668276449479,2022-11-12T20:07:29.479,6.200,0.671,-0.122,0.030
1668276449519,2022-11-12T20:07:29.519,6.240,0.762,-0.183,0.061
1668276449559,2022-11-12T20:07:29.559,6.280,0.793,-0.244,0.000
1668276449599,2022-11-12T20:07:29.599,6.320,0.884,-0.366,-0.061
1668276449639,2022-11-12T20:07:29.639,6.360,0.793,-0.244,0.000
1668276449679,2022-11-12T20:07:29.679,6.400,0.823,-0.183,-0.091
1668276449719,2022-11-12T20:07:29.719,6.440,0.732,-0.213,-0.183
1668276449759,2022-11-12T20:07:29.759,6.480,0.854,0.000,-0.030
1668276449799,2022-11-12T20:07:29.799,6.520,0.793,-0.061,0.213
1668276449839,2022-11-12T20:07:29.839,6.560,1.037,-0.244,-0.030
1668276449879,2022-11-12T20:07:29.879,6.600,1.037,-0.244,0.061
1668276449919,2022-11-12T20:07:29.919,6.640,0.732,-0.244,0.061
1668276449959,2022-11-12T20:07:29.959,6.680,1.006,-0.244,-0.030
