epoch (ms),time (03:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1667467468223,2022-11-03T11:24:28.223,0.000,-0.007,0.087,-0.955
1667467468263,2022-11-03T11:24:28.263,0.040,-0.005,0.087,-0.966
1667467468303,2022-11-03T11:24:28.303,0.080,-0.007,0.089,-0.963
1667467468343,2022-11-03T11:24:28.343,0.120,-0.002,0.082,-0.958
1667467468383,2022-11-03T11:24:28.383,0.160,-0.003,0.087,-0.964
1667467468423,2022-11-03T11:24:28.423,0.200,-0.010,0.099,-0.964
1667467468463,2022-11-03T11:24:28.463,0.240,-0.005,0.089,-0.962
1667467468503,2022-11-03T11:24:28.503,0.280,-0.004,0.087,-0.958
1667467468543,2022-11-03T11:24:28.543,0.320,-0.008,0.097,-0.964
1667467468583,2022-11-03T11:24:28.583,0.360,-0.005,0.093,-0.963
1667467468623,2022-11-03T11:24:28.623,0.400,-0.004,0.087,-0.961
1667467468663,2022-11-03T11:24:28.663,0.440,-0.009,0.099,-0.964
1667467468703,2022-11-03T11:24:28.703,0.480,-0.006,0.088,-0.962
1667467468743,2022-11-03T11:24:28.743,0.520,-0.003,0.085,-0.960
1667467468783,2022-11-03T11:24:28.783,0.560,-0.004,0.090,-0.961
1667467468823,2022-11-03T11:24:28.823,0.600,-0.007,0.089,-0.962
1667467468863,2022-11-03T11:24:28.863,0.640,-0.006,0.090,-0.962
1667467468903,2022-11-03T11:24:28.903,0.680,-0.003,0.087,-0.959
1667467468943,2022-11-03T11:24:28.943,0.720,-0.005,0.090,-0.962
1667467468983,2022-11-03T11:24:28.983,0.760,-0.006,0.089,-0.960
1667467469023,2022-11-03T11:24:29.023,0.800,-0.003,0.087,-0.959
1667467469063,2022-11-03T11:24:29.063,0.840,-0.005,0.088,-0.962
1667467469103,2022-11-03T11:24:29.103,0.880,-0.008,0.090,-0.962
1667467469143,2022-11-03T11:24:29.143,0.920,-0.007,0.087,-0.961
1667467469183,2022-11-03T11:24:29.183,0.960,-0.005,0.090,-0.962
1667467469223,2022-11-03T11:24:29.223,1.000,-0.005,0.088,-0.961
1667467469263,2022-11-03T11:24:29.263,1.040,-0.004,0.091,-0.960
1667467469303,2022-11-03T11:24:29.303,1.080,-0.004,0.090,-0.959
1667467469343,2022-11-03T11:24:29.343,1.120,-0.006,0.099,-0.963
1667467469383,2022-11-03T11:24:29.383,1.160,-0.008,0.103,-0.960
1667467469423,2022-11-03T11:24:29.423,1.200,-0.004,0.101,-0.965
1667467469463,2022-11-03T11:24:29.463,1.240,-0.003,0.102,-0.961
1667467469503,2022-11-03T11:24:29.503,1.280,0.003,0.088,-0.957
1667467469543,2022-11-03T11:24:29.543,1.320,-0.008,0.105,-0.962
1667467469583,2022-11-03T11:24:29.583,1.360,-0.005,0.104,-0.960
1667467469623,2022-11-03T11:24:29.623,1.400,-0.002,0.093,-0.958
1667467469663,2022-11-03T11:24:29.663,1.440,-0.004,0.111,-0.962
1667467469703,2022-11-03T11:24:29.703,1.480,-0.002,0.112,-0.963
1667467469743,2022-11-03T11:24:29.743,1.520,0.002,0.097,-0.955
1667467469783,2022-11-03T11:24:29.783,1.560,0.000,0.099,-0.956
1667467469823,2022-11-03T11:24:29.823,1.600,-0.004,0.119,-0.963
1667467469863,2022-11-03T11:24:29.863,1.640,-0.001,0.116,-0.959
1667467469903,2022-11-03T11:24:29.903,1.680,-0.001,0.106,-0.959
1667467469943,2022-11-03T11:24:29.943,1.720,-0.003,0.116,-0.958
1667467469983,2022-11-03T11:24:29.983,1.760,0.000,0.107,-0.958
1667467470023,2022-11-03T11:24:30.023,1.800,0.001,0.109,-0.961
1667467470063,2022-11-03T11:24:30.063,1.840,0.001,0.117,-0.961
1667467470103,2022-11-03T11:24:30.103,1.880,0.000,0.112,-0.959
1667467470143,2022-11-03T11:24:30.143,1.920,-0.001,0.111,-0.957
1667467470183,2022-11-03T11:24:30.183,1.960,0.001,0.114,-0.958
1667467470223,2022-11-03T11:24:30.223,2.000,0.003,0.107,-0.959
1667467470263,2022-11-03T11:24:30.263,2.040,-0.003,0.109,-0.956
1667467470303,2022-11-03T11:24:30.303,2.080,0.000,0.111,-0.959
1667467470343,2022-11-03T11:24:30.343,2.120,-0.001,0.113,-0.958
1667467470383,2022-11-03T11:24:30.383,2.160,-0.004,0.113,-0.958
1667467470423,2022-11-03T11:24:30.423,2.200,0.004,0.117,-0.958
1667467470463,2022-11-03T11:24:30.463,2.240,0.002,0.117,-0.959
1667467470503,2022-11-03T11:24:30.503,2.280,-0.007,0.120,-0.957
1667467470543,2022-11-03T11:24:30.543,2.320,-0.004,0.125,-0.959
1667467470583,2022-11-03T11:24:30.583,2.360,-0.002,0.119,-0.958
1667467470623,2022-11-03T11:24:30.623,2.400,-0.004,0.117,-0.958
1667467470663,2022-11-03T11:24:30.663,2.440,-0.003,0.118,-0.959
1667467470703,2022-11-03T11:24:30.703,2.480,-0.002,0.115,-0.958
1667467470743,2022-11-03T11:24:30.743,2.520,-0.002,0.119,-0.958
1667467470783,2022-11-03T11:24:30.783,2.560,-0.005,0.116,-0.959
1667467470823,2022-11-03T11:24:30.823,2.600,-0.005,0.115,-0.958
1667467470863,2022-11-03T11:24:30.863,2.640,-0.002,0.111,-0.958
1667467470903,2022-11-03T11:24:30.903,2.680,-0.005,0.117,-0.959
1667467470943,2022-11-03T11:24:30.943,2.720,-0.004,0.119,-0.958
1667467470983,2022-11-03T11:24:30.983,2.760,-0.002,0.111,-0.957
1667467471023,2022-11-03T11:24:31.023,2.800,-0.005,0.115,-0.958
1667467471063,2022-11-03T11:24:31.063,2.840,-0.004,0.114,-0.957
1667467471103,2022-11-03T11:24:31.103,2.880,-0.004,0.115,-0.958
1667467471143,2022-11-03T11:24:31.143,2.920,-0.004,0.113,-0.957
1667467471183,2022-11-03T11:24:31.183,2.960,-0.004,0.115,-0.959
1667467471223,2022-11-03T11:24:31.223,3.000,-0.004,0.116,-0.958
1667467471263,2022-11-03T11:24:31.263,3.040,-0.003,0.112,-0.957
1667467471303,2022-11-03T11:24:31.303,3.080,-0.006,0.119,-0.960
1667467471343,2022-11-03T11:24:31.343,3.120,-0.004,0.118,-0.958
1667467471383,2022-11-03T11:24:31.383,3.160,-0.003,0.113,-0.957
1667467471423,2022-11-03T11:24:31.423,3.200,-0.003,0.116,-0.959
1667467471463,2022-11-03T11:24:31.463,3.240,-0.005,0.121,-0.959
1667467471503,2022-11-03T11:24:31.503,3.280,-0.004,0.117,-0.959
1667467471543,2022-11-03T11:24:31.543,3.320,-0.005,0.120,-0.958
1667467471583,2022-11-03T11:24:31.583,3.360,-0.003,0.113,-0.958
1667467471623,2022-11-03T11:24:31.623,3.400,-0.003,0.118,-0.959
1667467471663,2022-11-03T11:24:31.663,3.440,-0.003,0.115,-0.958
1667467471703,2022-11-03T11:24:31.703,3.480,-0.003,0.117,-0.957
1667467471743,2022-11-03T11:24:31.743,3.520,-0.006,0.121,-0.959
1667467471783,2022-11-03T11:24:31.783,3.560,-0.005,0.118,-0.960
1667467471823,2022-11-03T11:24:31.823,3.600,-0.004,0.115,-0.958
1667467471863,2022-11-03T11:24:31.863,3.640,-0.002,0.112,-0.957
1667467471903,2022-11-03T11:24:31.903,3.680,-0.005,0.117,-0.958
1667467471943,2022-11-03T11:24:31.943,3.720,-0.004,0.111,-0.957
1667467471983,2022-11-03T11:24:31.983,3.760,-0.003,0.109,-0.960
1667467472023,2022-11-03T11:24:32.023,3.800,-0.005,0.115,-0.962
1667467472063,2022-11-03T11:24:32.063,3.840,-0.005,0.109,-0.958
1667467472103,2022-11-03T11:24:32.103,3.880,-0.003,0.113,-0.958
1667467472143,2022-11-03T11:24:32.143,3.920,-0.006,0.115,-0.958
1667467472183,2022-11-03T11:24:32.183,3.960,-0.006,0.114,-0.959
1667467472223,2022-11-03T11:24:32.223,4.000,-0.003,0.110,-0.958
1667467472263,2022-11-03T11:24:32.263,4.040,-0.006,0.114,-0.958
1667467472303,2022-11-03T11:24:32.303,4.080,-0.005,0.114,-0.959
1667467472343,2022-11-03T11:24:32.343,4.120,-0.005,0.113,-0.957
1667467472383,2022-11-03T11:24:32.383,4.160,-0.004,0.112,-0.958
1667467472423,2022-11-03T11:24:32.423,4.200,-0.006,0.113,-0.957
1667467472463,2022-11-03T11:24:32.463,4.240,-0.007,0.117,-0.958
1667467472503,2022-11-03T11:24:32.503,4.280,-0.006,0.114,-0.958
1667467472543,2022-11-03T11:24:32.543,4.320,-0.006,0.112,-0.959
1667467472583,2022-11-03T11:24:32.583,4.360,-0.005,0.112,-0.958
1667467472623,2022-11-03T11:24:32.623,4.400,-0.005,0.113,-0.960
1667467472663,2022-11-03T11:24:32.663,4.440,-0.007,0.115,-0.960
1667467472703,2022-11-03T11:24:32.703,4.480,-0.004,0.113,-0.958
1667467472743,2022-11-03T11:24:32.743,4.520,-0.007,0.110,-0.959
1667467472783,2022-11-03T11:24:32.783,4.560,-0.008,0.115,-0.959
1667467472823,2022-11-03T11:24:32.823,4.600,-0.005,0.111,-0.958
1667467472863,2022-11-03T11:24:32.863,4.640,-0.005,0.109,-0.957
1667467472903,2022-11-03T11:24:32.903,4.680,-0.006,0.109,-0.957
1667467472943,2022-11-03T11:24:32.943,4.720,-0.008,0.114,-0.959
1667467472983,2022-11-03T11:24:32.983,4.760,-0.006,0.114,-0.960
1667467473023,2022-11-03T11:24:33.023,4.800,-0.006,0.109,-0.958
1667467473063,2022-11-03T11:24:33.063,4.840,-0.004,0.111,-0.958
1667467473103,2022-11-03T11:24:33.103,4.880,-0.006,0.111,-0.959
1667467473143,2022-11-03T11:24:33.143,4.920,-0.007,0.111,-0.958
1667467473183,2022-11-03T11:24:33.183,4.960,-0.006,0.113,-0.960
1667467473223,2022-11-03T11:24:33.223,5.000,-0.007,0.112,-0.960
1667467473263,2022-11-03T11:24:33.263,5.040,-0.007,0.111,-0.959
1667467473303,2022-11-03T11:24:33.303,5.080,-0.005,0.112,-0.958
1667467473343,2022-11-03T11:24:33.343,5.120,-0.005,0.111,-0.957
1667467473383,2022-11-03T11:24:33.383,5.160,-0.008,0.112,-0.959
1667467473423,2022-11-03T11:24:33.423,5.200,-0.006,0.113,-0.958
1667467473463,2022-11-03T11:24:33.463,5.240,-0.007,0.111,-0.958
1667467473503,2022-11-03T11:24:33.503,5.280,-0.009,0.112,-0.960
1667467473543,2022-11-03T11:24:33.543,5.320,-0.006,0.113,-0.960
1667467473583,2022-11-03T11:24:33.583,5.360,-0.004,0.109,-0.957
1667467473623,2022-11-03T11:24:33.623,5.400,-0.007,0.114,-0.959
1667467473663,2022-11-03T11:24:33.663,5.440,-0.006,0.112,-0.958
1667467473703,2022-11-03T11:24:33.703,5.480,-0.005,0.109,-0.958
1667467473743,2022-11-03T11:24:33.743,5.520,-0.006,0.113,-0.960
1667467473783,2022-11-03T11:24:33.783,5.560,-0.005,0.112,-0.959
1667467473823,2022-11-03T11:24:33.823,5.600,-0.005,0.110,-0.958
1667467473863,2022-11-03T11:24:33.863,5.640,-0.006,0.113,-0.960
1667467473903,2022-11-03T11:24:33.903,5.680,-0.007,0.112,-0.960
1667467473943,2022-11-03T11:24:33.943,5.720,-0.005,0.112,-0.960
1667467473983,2022-11-03T11:24:33.983,5.760,-0.005,0.108,-0.958
1667467474023,2022-11-03T11:24:34.023,5.800,-0.006,0.109,-0.959
1667467474063,2022-11-03T11:24:34.063,5.840,-0.006,0.110,-0.959
1667467474103,2022-11-03T11:24:34.103,5.880,-0.006,0.111,-0.960
1667467474143,2022-11-03T11:24:34.143,5.920,-0.005,0.111,-0.958
1667467474183,2022-11-03T11:24:34.183,5.960,-0.004,0.109,-0.958
1667467474223,2022-11-03T11:24:34.223,6.000,-0.009,0.114,-0.960
1667467474263,2022-11-03T11:24:34.263,6.040,-0.007,0.112,-0.960
1667467474303,2022-11-03T11:24:34.303,6.080,-0.004,0.110,-0.959
1667467474343,2022-11-03T11:24:34.343,6.120,-0.006,0.111,-0.959
1667467474383,2022-11-03T11:24:34.383,6.160,-0.007,0.112,-0.960
1667467474423,2022-11-03T11:24:34.423,6.200,-0.005,0.108,-0.957
1667467474463,2022-11-03T11:24:34.463,6.240,-0.005,0.113,-0.959
1667467474503,2022-11-03T11:24:34.503,6.280,-0.006,0.112,-0.959
1667467474543,2022-11-03T11:24:34.543,6.320,-0.005,0.108,-0.958
1667467474583,2022-11-03T11:24:34.583,6.360,-0.006,0.114,-0.960
1667467474623,2022-11-03T11:24:34.623,6.400,-0.005,0.108,-0.958
1667467474663,2022-11-03T11:24:34.663,6.440,-0.008,0.113,-0.959
1667467474703,2022-11-03T11:24:34.703,6.480,-0.006,0.114,-0.959
1667467474743,2022-11-03T11:24:34.743,6.520,-0.005,0.110,-0.958
1667467474783,2022-11-03T11:24:34.783,6.560,-0.005,0.111,-0.959
1667467474823,2022-11-03T11:24:34.823,6.600,-0.007,0.111,-0.959
1667467474863,2022-11-03T11:24:34.863,6.640,-0.007,0.111,-0.958
1667467474903,2022-11-03T11:24:34.903,6.680,-0.005,0.113,-0.958
1667467474943,2022-11-03T11:24:34.943,6.720,-0.005,0.109,-0.958
1667467474983,2022-11-03T11:24:34.983,6.760,-0.007,0.112,-0.959
1667467475023,2022-11-03T11:24:35.023,6.800,-0.006,0.112,-0.959
1667467475063,2022-11-03T11:24:35.063,6.840,-0.005,0.109,-0.957
1667467475103,2022-11-03T11:24:35.103,6.880,-0.006,0.114,-0.959
1667467475143,2022-11-03T11:24:35.143,6.920,-0.006,0.114,-0.959
1667467475183,2022-11-03T11:24:35.183,6.960,-0.005,0.109,-0.958
1667467475223,2022-11-03T11:24:35.223,7.000,-0.007,0.112,-0.959
1667467475263,2022-11-03T11:24:35.263,7.040,-0.006,0.111,-0.958
1667467475303,2022-11-03T11:24:35.303,7.080,-0.005,0.111,-0.958
1667467475343,2022-11-03T11:24:35.343,7.120,-0.006,0.113,-0.958
1667467475383,2022-11-03T11:24:35.383,7.160,-0.007,0.112,-0.960
1667467475423,2022-11-03T11:24:35.423,7.200,-0.006,0.110,-0.958
1667467475463,2022-11-03T11:24:35.463,7.240,-0.006,0.111,-0.958
1667467475503,2022-11-03T11:24:35.503,7.280,-0.005,0.112,-0.959
1667467475543,2022-11-03T11:24:35.543,7.320,-0.006,0.111,-0.958
1667467475583,2022-11-03T11:24:35.583,7.360,-0.005,0.110,-0.960
1667467475623,2022-11-03T11:24:35.623,7.400,-0.006,0.112,-0.960
1667467475663,2022-11-03T11:24:35.663,7.440,-0.007,0.111,-0.960
1667467475703,2022-11-03T11:24:35.703,7.480,-0.005,0.112,-0.960
1667467475743,2022-11-03T11:24:35.743,7.520,-0.004,0.110,-0.958
1667467475783,2022-11-03T11:24:35.783,7.560,-0.008,0.111,-0.958
1667467475823,2022-11-03T11:24:35.823,7.600,-0.007,0.113,-0.959
1667467475863,2022-11-03T11:24:35.863,7.640,-0.004,0.109,-0.958
1667467475903,2022-11-03T11:24:35.903,7.680,-0.005,0.111,-0.960
1667467475943,2022-11-03T11:24:35.943,7.720,-0.007,0.112,-0.958
1667467475983,2022-11-03T11:24:35.983,7.760,-0.005,0.111,-0.959
1667467476023,2022-11-03T11:24:36.023,7.800,-0.006,0.112,-0.959
1667467476063,2022-11-03T11:24:36.063,7.840,-0.007,0.111,-0.958
1667467476103,2022-11-03T11:24:36.103,7.880,-0.007,0.112,-0.958
1667467476143,2022-11-03T11:24:36.143,7.920,-0.006,0.112,-0.959
1667467476183,2022-11-03T11:24:36.183,7.960,-0.007,0.112,-0.959
1667467476223,2022-11-03T11:24:36.223,8.000,-0.006,0.111,-0.958
1667467476263,2022-11-03T11:24:36.263,8.040,-0.006,0.112,-0.959
1667467476303,2022-11-03T11:24:36.303,8.080,-0.006,0.111,-0.959
1667467476343,2022-11-03T11:24:36.343,8.120,-0.007,0.114,-0.959
1667467476383,2022-11-03T11:24:36.383,8.160,-0.006,0.112,-0.959
1667467476423,2022-11-03T11:24:36.423,8.200,-0.006,0.109,-0.957
1667467476463,2022-11-03T11:24:36.463,8.240,-0.008,0.113,-0.960
1667467476503,2022-11-03T11:24:36.503,8.280,-0.007,0.110,-0.958
1667467476543,2022-11-03T11:24:36.543,8.320,-0.005,0.111,-0.958
1667467476583,2022-11-03T11:24:36.583,8.360,-0.006,0.112,-0.959
1667467476623,2022-11-03T11:24:36.623,8.400,-0.006,0.111,-0.959
1667467476663,2022-11-03T11:24:36.663,8.440,-0.005,0.112,-0.958
1667467476703,2022-11-03T11:24:36.703,8.480,-0.005,0.111,-0.959
1667467476743,2022-11-03T11:24:36.743,8.520,-0.009,0.113,-0.959
1667467476783,2022-11-03T11:24:36.783,8.560,-0.006,0.112,-0.959
1667467476823,2022-11-03T11:24:36.823,8.600,-0.005,0.113,-0.958
1667467476863,2022-11-03T11:24:36.863,8.640,-0.006,0.115,-0.959
1667467476903,2022-11-03T11:24:36.903,8.680,-0.004,0.110,-0.958
1667467476943,2022-11-03T11:24:36.943,8.720,-0.006,0.112,-0.959
1667467476983,2022-11-03T11:24:36.983,8.760,-0.006,0.112,-0.960
1667467477023,2022-11-03T11:24:37.023,8.800,-0.003,0.105,-0.956
1667467477063,2022-11-03T11:24:37.063,8.840,-0.004,0.110,-0.959
1667467477103,2022-11-03T11:24:37.103,8.880,-0.010,0.123,-0.962
1667467477143,2022-11-03T11:24:37.143,8.920,-0.007,0.112,-0.959
1667467477183,2022-11-03T11:24:37.183,8.960,-0.005,0.112,-0.957
1667467477223,2022-11-03T11:24:37.223,9.000,-0.010,0.124,-0.960
1667467477263,2022-11-03T11:24:37.263,9.040,-0.007,0.116,-0.958
1667467477303,2022-11-03T11:24:37.303,9.080,-0.007,0.115,-0.958
1667467477343,2022-11-03T11:24:37.343,9.120,-0.005,0.118,-0.959
1667467477383,2022-11-03T11:24:37.383,9.160,-0.002,0.106,-0.956
1667467477423,2022-11-03T11:24:37.423,9.200,-0.009,0.117,-0.960
1667467477463,2022-11-03T11:24:37.463,9.240,-0.006,0.118,-0.959
1667467477503,2022-11-03T11:24:37.503,9.280,-0.004,0.111,-0.958
1667467477543,2022-11-03T11:24:37.543,9.320,-0.006,0.115,-0.957
1667467477583,2022-11-03T11:24:37.583,9.360,-0.006,0.118,-0.957
1667467477623,2022-11-03T11:24:37.623,9.400,-0.006,0.120,-0.960
1667467477663,2022-11-03T11:24:37.663,9.440,-0.009,0.125,-0.961
1667467477703,2022-11-03T11:24:37.703,9.480,-0.007,0.117,-0.957
1667467477743,2022-11-03T11:24:37.743,9.520,-0.005,0.112,-0.956
1667467477783,2022-11-03T11:24:37.783,9.560,-0.010,0.120,-0.959
1667467477823,2022-11-03T11:24:37.823,9.600,-0.006,0.118,-0.959
1667467477863,2022-11-03T11:24:37.863,9.640,-0.005,0.115,-0.958
1667467477903,2022-11-03T11:24:37.903,9.680,-0.006,0.115,-0.956
1667467477943,2022-11-03T11:24:37.943,9.720,-0.010,0.119,-0.958
1667467477983,2022-11-03T11:24:37.983,9.760,-0.008,0.122,-0.959
1667467478023,2022-11-03T11:24:38.023,9.800,-0.004,0.111,-0.958
1667467478063,2022-11-03T11:24:38.063,9.840,-0.010,0.121,-0.959
1667467478103,2022-11-03T11:24:38.103,9.880,-0.005,0.119,-0.957
1667467478143,2022-11-03T11:24:38.143,9.920,-0.004,0.112,-0.958
1667467478183,2022-11-03T11:24:38.183,9.960,-0.009,0.122,-0.959
1667467478223,2022-11-03T11:24:38.223,10.000,-0.008,0.122,-0.959
1667467478263,2022-11-03T11:24:38.263,10.040,-0.007,0.117,-0.957
1667467478303,2022-11-03T11:24:38.303,10.080,-0.009,0.119,-0.959
1667467478343,2022-11-03T11:24:38.343,10.120,-0.010,0.121,-0.959
1667467478383,2022-11-03T11:24:38.383,10.160,-0.006,0.118,-0.958
1667467478423,2022-11-03T11:24:38.423,10.200,-0.007,0.119,-0.957
1667467478463,2022-11-03T11:24:38.463,10.240,-0.004,0.114,-0.957
