epoch (ms),time (03:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1667732342854,2022-11-06T12:59:02.854,0.000,-1.341,-0.396,-0.244
1667732342895,2022-11-06T12:59:02.895,0.041,-0.701,-0.488,0.274
1667732342936,2022-11-06T12:59:02.936,0.082,-0.030,-0.793,-0.091
1667732342976,2022-11-06T12:59:02.976,0.122,-0.183,-0.823,-0.244
1667732343017,2022-11-06T12:59:03.017,0.163,-0.244,-0.854,-0.152
1667732343058,2022-11-06T12:59:03.058,0.204,-0.549,-0.976,-0.213
1667732343097,2022-11-06T12:59:03.097,0.243,-1.037,-0.915,-0.579
1667732343138,2022-11-06T12:59:03.138,0.284,-0.915,-0.854,-0.366
1667732343180,2022-11-06T12:59:03.180,0.326,-0.579,-0.701,-0.030
1667732343219,2022-11-06T12:59:03.219,0.365,0.671,-0.762,-0.183
1667732343260,2022-11-06T12:59:03.260,0.406,1.006,-0.823,-0.335
1667732343301,2022-11-06T12:59:03.301,0.447,-1.128,-0.762,0.091
1667732343341,2022-11-06T12:59:03.341,0.487,-1.463,-0.732,-0.152
1667732343382,2022-11-06T12:59:03.382,0.528,-1.098,-0.823,-0.732
1667732343423,2022-11-06T12:59:03.423,0.569,-2.165,-0.427,-0.549
1667732343462,2022-11-06T12:59:03.462,0.608,-0.915,-0.762,-0.640
1667732343503,2022-11-06T12:59:03.503,0.649,0.244,-0.854,-0.366
1667732343543,2022-11-06T12:59:03.543,0.689,0.305,-0.427,0.305
1667732343584,2022-11-06T12:59:03.584,0.730,-0.244,-0.335,0.610
1667732343625,2022-11-06T12:59:03.625,0.771,0.335,-0.732,-0.244
1667732343664,2022-11-06T12:59:03.664,0.810,0.366,-0.976,-0.518
1667732343705,2022-11-06T12:59:03.705,0.851,-0.976,-0.823,-0.152
1667732343746,2022-11-06T12:59:03.746,0.892,-1.738,-0.427,0.152
1667732343786,2022-11-06T12:59:03.786,0.932,-1.280,-0.640,-0.122
1667732343827,2022-11-06T12:59:03.827,0.973,-0.122,-0.762,-0.305
1667732343868,2022-11-06T12:59:03.868,1.014,-0.152,-0.732,0.244
1667732343908,2022-11-06T12:59:03.908,1.054,-0.762,-0.671,0.457
1667732343949,2022-11-06T12:59:03.949,1.095,-0.152,-0.701,0.122
1667732343990,2022-11-06T12:59:03.990,1.136,-0.274,-0.610,0.030
1667732344029,2022-11-06T12:59:04.029,1.175,0.183,-0.549,-0.061
1667732344070,2022-11-06T12:59:04.070,1.216,0.701,-0.701,-0.213
1667732344111,2022-11-06T12:59:04.111,1.257,0.091,-1.037,-0.061
1667732344151,2022-11-06T12:59:04.151,1.297,-1.098,-0.732,0.091
1667732344192,2022-11-06T12:59:04.192,1.338,-2.378,-0.762,-0.061
1667732344231,2022-11-06T12:59:04.231,1.377,-3.018,-2.470,-0.610
1667732344272,2022-11-06T12:59:04.272,1.418,-3.232,-4.116,-1.128
1667732344313,2022-11-06T12:59:04.313,1.459,-2.378,-2.622,-0.488
1667732344353,2022-11-06T12:59:04.353,1.499,-1.372,-0.701,0.305
1667732344394,2022-11-06T12:59:04.394,1.540,-0.793,-0.183,0.274
1667732344435,2022-11-06T12:59:04.435,1.581,0.640,-0.152,-0.152
1667732344474,2022-11-06T12:59:04.474,1.620,1.555,-0.427,-0.396
1667732344515,2022-11-06T12:59:04.515,1.661,0.945,-0.610,-0.152
1667732344556,2022-11-06T12:59:04.556,1.702,0.427,-0.732,-0.030
1667732344596,2022-11-06T12:59:04.596,1.742,-0.335,-1.006,-0.396
1667732344637,2022-11-06T12:59:04.637,1.783,0.091,-0.945,-0.610
1667732344678,2022-11-06T12:59:04.678,1.824,1.159,-1.037,-0.610
1667732344718,2022-11-06T12:59:04.718,1.864,1.829,-0.915,-0.427
1667732344759,2022-11-06T12:59:04.759,1.905,1.738,-0.884,-0.244
1667732344798,2022-11-06T12:59:04.798,1.944,1.646,-1.189,-0.396
1667732344839,2022-11-06T12:59:04.839,1.985,0.549,-1.189,-0.305
1667732344880,2022-11-06T12:59:04.880,2.026,0.671,-0.976,0.000
1667732344920,2022-11-06T12:59:04.920,2.066,0.122,-1.037,0.488
1667732344961,2022-11-06T12:59:04.961,2.107,-0.762,-0.610,0.366
1667732345002,2022-11-06T12:59:05.002,2.148,-1.616,-1.463,-1.006
1667732345041,2022-11-06T12:59:05.041,2.187,-1.433,-2.683,-2.561
1667732345082,2022-11-06T12:59:05.082,2.228,-1.098,-2.256,-2.012
1667732345123,2022-11-06T12:59:05.123,2.269,-1.341,-0.793,0.213
1667732345163,2022-11-06T12:59:05.163,2.309,0.396,-0.396,0.061
1667732345204,2022-11-06T12:59:05.204,2.350,1.189,-0.854,-0.701
1667732345245,2022-11-06T12:59:05.245,2.391,1.067,-0.793,-0.793
1667732345284,2022-11-06T12:59:05.284,2.430,1.829,-0.793,-0.396
1667732345326,2022-11-06T12:59:05.326,2.472,3.049,-0.732,0.061
1667732345367,2022-11-06T12:59:05.367,2.513,4.238,-0.701,0.518
1667732345406,2022-11-06T12:59:05.406,2.552,3.811,-0.945,0.183
1667732345447,2022-11-06T12:59:05.447,2.593,2.287,-1.006,-0.762
1667732345487,2022-11-06T12:59:05.487,2.633,1.311,-0.793,-0.213
1667732345528,2022-11-06T12:59:05.528,2.674,-0.549,-0.427,0.671
1667732345569,2022-11-06T12:59:05.569,2.715,0.213,-0.671,0.335
1667732345608,2022-11-06T12:59:05.608,2.754,0.518,-0.793,-0.061
1667732345649,2022-11-06T12:59:05.649,2.795,0.762,-0.854,-0.244
1667732345690,2022-11-06T12:59:05.690,2.836,0.823,-0.976,-0.213
1667732345730,2022-11-06T12:59:05.730,2.876,0.518,-0.823,-0.091
1667732345771,2022-11-06T12:59:05.771,2.917,0.152,-0.762,-0.061
1667732345812,2022-11-06T12:59:05.812,2.958,0.549,-0.823,-0.030
1667732345851,2022-11-06T12:59:05.851,2.997,-0.183,-0.732,0.030
1667732345892,2022-11-06T12:59:05.892,3.038,-3.049,0.213,0.762
1667732345933,2022-11-06T12:59:05.933,3.079,-1.768,-0.457,0.579
1667732345973,2022-11-06T12:59:05.973,3.119,-0.701,-0.610,-0.244
1667732346014,2022-11-06T12:59:06.014,3.160,0.396,-0.884,-0.488
1667732346055,2022-11-06T12:59:06.055,3.201,1.159,-0.854,-0.122
1667732346095,2022-11-06T12:59:06.095,3.241,0.884,-0.823,0.061
1667732346136,2022-11-06T12:59:06.136,3.282,0.152,-0.762,0.183
1667732346175,2022-11-06T12:59:06.175,3.321,-0.366,-0.579,0.305
1667732346216,2022-11-06T12:59:06.216,3.362,-0.915,-0.945,0.122
1667732346257,2022-11-06T12:59:06.257,3.403,-0.457,-0.854,-0.457
1667732346297,2022-11-06T12:59:06.297,3.443,-1.433,-0.305,-0.335
1667732346338,2022-11-06T12:59:06.338,3.484,-1.616,-0.061,-0.488
1667732346379,2022-11-06T12:59:06.379,3.525,0.671,-0.732,-0.884
1667732346418,2022-11-06T12:59:06.418,3.564,1.006,-1.037,-0.457
1667732346459,2022-11-06T12:59:06.459,3.605,0.884,-0.854,-0.122
1667732346500,2022-11-06T12:59:06.500,3.646,1.250,-0.915,-0.457
1667732346540,2022-11-06T12:59:06.540,3.686,1.585,-0.884,-0.518
1667732346581,2022-11-06T12:59:06.581,3.727,0.854,-0.854,-0.579
1667732346622,2022-11-06T12:59:06.622,3.768,0.549,-0.518,-0.579
1667732346661,2022-11-06T12:59:06.661,3.807,0.335,0.183,-0.366
1667732346702,2022-11-06T12:59:06.702,3.848,-0.915,0.061,-0.030
1667732346742,2022-11-06T12:59:06.742,3.888,-0.610,-0.366,0.213
1667732346783,2022-11-06T12:59:06.783,3.929,-0.549,-0.518,0.335
1667732346824,2022-11-06T12:59:06.824,3.970,-0.518,-0.793,0.335
1667732346864,2022-11-06T12:59:06.864,4.010,-0.366,-0.976,-0.335
1667732346905,2022-11-06T12:59:06.905,4.051,0.091,-0.884,-0.366
1667732346946,2022-11-06T12:59:06.946,4.092,-1.128,-0.122,-0.183
1667732346985,2022-11-06T12:59:06.985,4.131,-1.829,0.427,-0.671
1667732347026,2022-11-06T12:59:07.026,4.172,-1.890,0.701,-1.067
1667732347067,2022-11-06T12:59:07.067,4.213,0.030,1.189,-0.701
1667732347107,2022-11-06T12:59:07.107,4.253,5.122,1.128,-0.488
1667732347148,2022-11-06T12:59:07.148,4.294,4.512,-0.640,-0.274
1667732347189,2022-11-06T12:59:07.189,4.335,2.104,-1.677,-0.640
1667732347228,2022-11-06T12:59:07.228,4.374,-0.366,-1.372,-0.274
1667732347269,2022-11-06T12:59:07.269,4.415,-0.793,-1.067,0.000
1667732347310,2022-11-06T12:59:07.310,4.456,0.427,-0.915,0.213
1667732347350,2022-11-06T12:59:07.350,4.496,0.976,-1.189,0.274
1667732347391,2022-11-06T12:59:07.391,4.537,0.732,-1.159,0.152
1667732347430,2022-11-06T12:59:07.430,4.576,-0.091,-0.976,0.244
1667732347472,2022-11-06T12:59:07.472,4.618,-0.030,-1.250,-0.030
1667732347513,2022-11-06T12:59:07.513,4.659,0.061,-1.098,0.183
1667732347552,2022-11-06T12:59:07.552,4.698,-0.366,-0.854,0.366
1667732347593,2022-11-06T12:59:07.593,4.739,-0.183,-0.762,-0.091
1667732347634,2022-11-06T12:59:07.634,4.780,1.890,-1.220,-1.006
1667732347674,2022-11-06T12:59:07.674,4.820,2.134,-1.402,-0.945
1667732347715,2022-11-06T12:59:07.715,4.861,0.976,-1.189,-0.152
1667732347756,2022-11-06T12:59:07.756,4.902,0.945,-1.341,-0.427
1667732347795,2022-11-06T12:59:07.795,4.941,0.854,-1.159,-0.732
1667732347836,2022-11-06T12:59:07.836,4.982,0.732,-0.854,-0.640
1667732347877,2022-11-06T12:59:07.877,5.023,2.043,-1.098,-0.488
1667732347917,2022-11-06T12:59:07.917,5.063,5.061,-1.494,-0.549
1667732347958,2022-11-06T12:59:07.958,5.104,4.634,-1.128,-0.274
1667732347997,2022-11-06T12:59:07.997,5.143,2.256,-1.006,0.091
1667732348038,2022-11-06T12:59:08.038,5.184,1.280,-1.037,-0.122
1667732348079,2022-11-06T12:59:08.079,5.225,0.976,-1.098,-0.366
1667732348119,2022-11-06T12:59:08.119,5.265,-0.061,-0.884,-0.244
1667732348160,2022-11-06T12:59:08.160,5.306,-1.341,-0.732,0.061
1667732348201,2022-11-06T12:59:08.201,5.347,-1.067,-0.823,0.030
1667732348241,2022-11-06T12:59:08.241,5.387,0.549,-1.311,-0.122
1667732348282,2022-11-06T12:59:08.282,5.428,1.616,-1.463,0.305
1667732348323,2022-11-06T12:59:08.323,5.469,1.402,-0.823,0.579
1667732348362,2022-11-06T12:59:08.362,5.508,-0.122,-0.976,-0.061
1667732348403,2022-11-06T12:59:08.403,5.549,-0.457,-1.006,-0.579
1667732348444,2022-11-06T12:59:08.444,5.590,-0.488,-0.793,-0.366
1667732348484,2022-11-06T12:59:08.484,5.630,-0.122,-0.701,-0.030
1667732348525,2022-11-06T12:59:08.525,5.671,0.213,-0.732,-0.457
1667732348566,2022-11-06T12:59:08.566,5.712,0.457,-0.884,-0.701
1667732348605,2022-11-06T12:59:08.605,5.751,0.671,-0.854,-0.518
1667732348646,2022-11-06T12:59:08.646,5.792,0.335,-0.762,-0.427
1667732348686,2022-11-06T12:59:08.686,5.832,0.823,-0.915,-0.366
1667732348727,2022-11-06T12:59:08.727,5.873,0.671,-0.793,-0.366
1667732348768,2022-11-06T12:59:08.768,5.914,0.488,-0.823,-0.274
1667732348807,2022-11-06T12:59:08.807,5.953,0.274,-0.823,-0.274
1667732348848,2022-11-06T12:59:08.848,5.994,0.213,-0.610,-0.274
1667732348889,2022-11-06T12:59:08.889,6.035,0.305,-0.976,-0.061
1667732348929,2022-11-06T12:59:08.929,6.075,0.274,-0.976,-0.061
1667732348970,2022-11-06T12:59:08.970,6.116,-0.122,-0.762,-0.061
1667732349011,2022-11-06T12:59:09.011,6.157,-0.244,-0.823,-0.030
1667732349051,2022-11-06T12:59:09.051,6.197,-0.183,-0.823,-0.122
1667732349092,2022-11-06T12:59:09.092,6.238,0.030,-0.762,-0.152
1667732349133,2022-11-06T12:59:09.133,6.279,0.152,-0.793,-0.183
1667732349172,2022-11-06T12:59:09.172,6.318,0.030,-0.884,-0.061
1667732349213,2022-11-06T12:59:09.213,6.359,0.244,-0.762,-0.213
1667732349254,2022-11-06T12:59:09.254,6.400,0.427,-0.945,-0.274
1667732349294,2022-11-06T12:59:09.294,6.440,0.366,-0.945,0.030
1667732349335,2022-11-06T12:59:09.335,6.481,0.091,-0.701,-0.061
1667732349374,2022-11-06T12:59:09.374,6.520,0.183,-0.854,-0.030
1667732349415,2022-11-06T12:59:09.415,6.561,0.122,-0.915,0.030
1667732349456,2022-11-06T12:59:09.456,6.602,0.152,-0.823,0.000
1667732349496,2022-11-06T12:59:09.496,6.642,-0.030,-0.762,0.061
1667732349537,2022-11-06T12:59:09.537,6.683,0.091,-0.854,-0.061
1667732349578,2022-11-06T12:59:09.578,6.724,0.122,-0.884,-0.152
1667732349618,2022-11-06T12:59:09.618,6.764,0.213,-0.823,-0.061
1667732349659,2022-11-06T12:59:09.659,6.805,0.183,-0.854,-0.030
1667732349700,2022-11-06T12:59:09.700,6.846,0.091,-0.854,-0.122
1667732349739,2022-11-06T12:59:09.739,6.885,0.213,-0.854,-0.152
1667732349780,2022-11-06T12:59:09.780,6.926,0.274,-0.854,-0.061
1667732349821,2022-11-06T12:59:09.821,6.967,0.091,-0.823,-0.061
