epoc (ms),timestamp (+0200),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1667423862922,2022-11-02T23.17.42.922,68.935,-0.107,0.143,-0.994
1667423862962,2022-11-02T23.17.42.962,68.975,-0.106,0.140,-0.995
1667423863003,2022-11-02T23.17.43.003,69.016,-0.109,0.136,-0.996
1667423863044,2022-11-02T23.17.43.044,69.057,-0.109,0.136,-0.997
1667423863085,2022-11-02T23.17.43.085,69.098,-0.112,0.142,-0.997
1667423863124,2022-11-02T23.17.43.124,69.137,-0.108,0.144,-0.994
1667423863165,2022-11-02T23.17.43.165,69.178,-0.104,0.144,-0.991
1667423863206,2022-11-02T23.17.43.206,69.219,-0.108,0.148,-0.995
1667423863247,2022-11-02T23.17.43.247,69.260,-0.111,0.147,-0.998
1667423863287,2022-11-02T23.17.43.287,69.300,-0.107,0.147,-0.996
1667423863328,2022-11-02T23.17.43.328,69.341,-0.105,0.145,-0.995
1667423863369,2022-11-02T23.17.43.369,69.382,-0.109,0.149,-0.995
1667423863410,2022-11-02T23.17.43.410,69.423,-0.109,0.150,-0.995
1667423863449,2022-11-02T23.17.43.449,69.462,-0.109,0.148,-0.994
1667423863490,2022-11-02T23.17.43.490,69.503,-0.109,0.149,-0.996
1667423863531,2022-11-02T23.17.43.531,69.544,-0.109,0.147,-0.995
1667423863573,2022-11-02T23.17.43.573,69.586,-0.110,0.156,-0.994
1667423863612,2022-11-02T23.17.43.612,69.625,-0.107,0.147,-0.995
1667423863653,2022-11-02T23.17.43.653,69.666,-0.106,0.145,-0.991
1667423863694,2022-11-02T23.17.43.694,69.707,-0.104,0.150,-0.992
1667423863734,2022-11-02T23.17.43.734,69.747,-0.110,0.147,-0.998
1667423863775,2022-11-02T23.17.43.775,69.788,-0.113,0.154,-1.000
1667423863816,2022-11-02T23.17.43.816,69.829,-0.108,0.153,-0.995
1667423863857,2022-11-02T23.17.43.857,69.870,-0.107,0.154,-0.989
1667423863896,2022-11-02T23.17.43.896,69.909,-0.104,0.154,-0.987
1667423863937,2022-11-02T23.17.43.937,69.950,-0.107,0.152,-0.992
1667423863978,2022-11-02T23.17.43.978,69.991,-0.112,0.153,-0.997
1667423864019,2022-11-02T23.17.44.019,70.032,-0.107,0.151,-0.997
1667423864059,2022-11-02T23.17.44.059,70.072,-0.114,0.157,-1.004
1667423864100,2022-11-02T23.17.44.100,70.113,-0.115,0.154,-0.999
1667423864141,2022-11-02T23.17.44.141,70.154,-0.097,0.141,-0.984
1667423864182,2022-11-02T23.17.44.182,70.195,-0.106,0.163,-0.988
1667423864221,2022-11-02T23.17.44.221,70.234,-0.109,0.173,-0.998
1667423864262,2022-11-02T23.17.44.262,70.275,-0.120,0.152,-1.015
1667423864303,2022-11-02T23.17.44.303,70.316,-0.119,0.139,-1.017
1667423864344,2022-11-02T23.17.44.344,70.357,-0.107,0.133,-1.000
1667423864384,2022-11-02T23.17.44.384,70.397,-0.098,0.139,-0.977
1667423864425,2022-11-02T23.17.44.425,70.438,-0.098,0.141,-0.963
1667423864466,2022-11-02T23.17.44.466,70.479,-0.085,0.153,-0.957
1667423864506,2022-11-02T23.17.44.506,70.519,-0.081,0.169,-0.978
1667423864547,2022-11-02T23.17.44.547,70.560,-0.094,0.173,-1.015
1667423864588,2022-11-02T23.17.44.588,70.601,-0.100,0.160,-1.028
1667423864629,2022-11-02T23.17.44.629,70.642,-0.089,0.146,-1.013
1667423864668,2022-11-02T23.17.44.668,70.681,-0.087,0.148,-1.002
1667423864709,2022-11-02T23.17.44.709,70.722,-0.096,0.154,-0.991
1667423864750,2022-11-02T23.17.44.750,70.763,-0.099,0.152,-0.982
1667423864791,2022-11-02T23.17.44.791,70.804,-0.095,0.156,-0.975
1667423864831,2022-11-02T23.17.44.831,70.844,-0.090,0.158,-0.979
1667423864872,2022-11-02T23.17.44.872,70.885,-0.093,0.158,-0.991
1667423864913,2022-11-02T23.17.44.913,70.926,-0.096,0.155,-0.999
1667423864954,2022-11-02T23.17.44.954,70.967,-0.096,0.153,-1.002
1667423864993,2022-11-02T23.17.44.993,71.006,-0.097,0.158,-1.001
1667423865034,2022-11-02T23.17.45.034,71.047,-0.098,0.156,-0.998
1667423865075,2022-11-02T23.17.45.075,71.088,-0.096,0.152,-0.994
1667423865115,2022-11-02T23.17.45.115,71.128,-0.095,0.156,-0.993
1667423865156,2022-11-02T23.17.45.156,71.169,-0.093,0.154,-0.991
1667423865197,2022-11-02T23.17.45.197,71.210,-0.097,0.158,-0.993
1667423865238,2022-11-02T23.17.45.238,71.251,-0.100,0.160,-0.995
1667423865278,2022-11-02T23.17.45.278,71.291,-0.099,0.156,-0.993
1667423865319,2022-11-02T23.17.45.319,71.332,-0.098,0.150,-0.995
1667423865360,2022-11-02T23.17.45.360,71.373,-0.094,0.150,-0.993
1667423865401,2022-11-02T23.17.45.401,71.414,-0.093,0.147,-0.991
1667423865440,2022-11-02T23.17.45.440,71.453,-0.099,0.151,-0.988
1667423865481,2022-11-02T23.17.45.481,71.494,-0.098,0.145,-0.991
1667423865522,2022-11-02T23.17.45.522,71.535,-0.099,0.152,-0.999
1667423865563,2022-11-02T23.17.45.563,71.576,-0.101,0.149,-1.000
1667423865603,2022-11-02T23.17.45.603,71.616,-0.100,0.150,-0.996
1667423865644,2022-11-02T23.17.45.644,71.657,-0.099,0.150,-0.991
1667423865685,2022-11-02T23.17.45.685,71.698,-0.101,0.149,-0.994
1667423865724,2022-11-02T23.17.45.724,71.737,-0.104,0.151,-0.995
1667423865765,2022-11-02T23.17.45.765,71.778,-0.103,0.144,-0.999
1667423865806,2022-11-02T23.17.45.806,71.819,-0.101,0.150,-0.997
1667423865847,2022-11-02T23.17.45.847,71.860,-0.101,0.148,-0.996
1667423865887,2022-11-02T23.17.45.887,71.900,-0.101,0.149,-0.995
1667423865928,2022-11-02T23.17.45.928,71.941,-0.099,0.155,-0.995
1667423865969,2022-11-02T23.17.45.969,71.982,-0.099,0.155,-0.993
1667423866010,2022-11-02T23.17.46.010,72.023,-0.098,0.146,-0.995
1667423866050,2022-11-02T23.17.46.050,72.063,-0.103,0.147,-0.996
1667423866091,2022-11-02T23.17.46.091,72.104,-0.102,0.153,-0.995
1667423866132,2022-11-02T23.17.46.132,72.145,-0.103,0.147,-0.993
1667423866173,2022-11-02T23.17.46.173,72.186,-0.109,0.150,-0.995
1667423866212,2022-11-02T23.17.46.212,72.225,-0.102,0.151,-0.990
1667423866253,2022-11-02T23.17.46.253,72.266,-0.101,0.149,-0.991
1667423866294,2022-11-02T23.17.46.294,72.307,-0.102,0.147,-0.997
1667423866334,2022-11-02T23.17.46.334,72.347,-0.103,0.152,-0.995
1667423866375,2022-11-02T23.17.46.375,72.388,-0.102,0.151,-0.999
1667423866416,2022-11-02T23.17.46.416,72.429,-0.104,0.152,-0.999
1667423866457,2022-11-02T23.17.46.457,72.470,-0.105,0.152,-0.997
1667423866496,2022-11-02T23.17.46.496,72.509,-0.099,0.150,-0.989
1667423866537,2022-11-02T23.17.46.537,72.550,-0.103,0.150,-0.992
