epoch (ms),time (03:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1667733081046,2022-11-06T13:11:21.046,0.000,-0.231,0.033,-0.930
1667733081086,2022-11-06T13:11:21.086,0.040,-0.236,0.027,-0.937
1667733081125,2022-11-06T13:11:21.125,0.079,-0.242,0.018,-0.934
1667733081165,2022-11-06T13:11:21.165,0.119,-0.239,0.021,-0.936
1667733081204,2022-11-06T13:11:21.204,0.158,-0.237,0.031,-0.935
1667733081244,2022-11-06T13:11:21.244,0.198,-0.238,0.052,-0.933
1667733081283,2022-11-06T13:11:21.283,0.237,-0.232,0.068,-0.936
1667733081323,2022-11-06T13:11:21.323,0.277,-0.234,0.056,-0.936
1667733081363,2022-11-06T13:11:21.363,0.317,-0.243,0.067,-0.931
1667733081402,2022-11-06T13:11:21.402,0.356,-0.239,0.060,-0.935
1667733081442,2022-11-06T13:11:21.442,0.396,-0.242,0.044,-0.932
1667733081481,2022-11-06T13:11:21.481,0.435,-0.244,0.052,-0.934
1667733081521,2022-11-06T13:11:21.521,0.475,-0.240,0.035,-0.935
1667733081560,2022-11-06T13:11:21.560,0.514,-0.245,0.056,-0.932
1667733081600,2022-11-06T13:11:21.600,0.554,-0.245,0.050,-0.933
1667733081639,2022-11-06T13:11:21.639,0.593,-0.247,0.040,-0.935
1667733081679,2022-11-06T13:11:21.679,0.633,-0.245,0.042,-0.934
1667733081719,2022-11-06T13:11:21.719,0.673,-0.247,0.042,-0.932
1667733081758,2022-11-06T13:11:21.758,0.712,-0.247,0.036,-0.933
1667733081798,2022-11-06T13:11:21.798,0.752,-0.245,0.042,-0.933
1667733081837,2022-11-06T13:11:21.837,0.791,-0.241,0.052,-0.936
1667733081877,2022-11-06T13:11:21.877,0.831,-0.246,0.045,-0.932
1667733081916,2022-11-06T13:11:21.916,0.870,-0.247,0.055,-0.932
1667733081956,2022-11-06T13:11:21.956,0.910,-0.245,0.052,-0.932
1667733081995,2022-11-06T13:11:21.995,0.949,-0.249,0.050,-0.931
1667733082035,2022-11-06T13:11:22.035,0.989,-0.246,0.048,-0.934
1667733082074,2022-11-06T13:11:22.074,1.028,-0.247,0.051,-0.932
1667733082114,2022-11-06T13:11:22.114,1.068,-0.249,0.064,-0.932
1667733082154,2022-11-06T13:11:22.154,1.108,-0.241,0.047,-0.933
1667733082193,2022-11-06T13:11:22.193,1.147,-0.247,0.055,-0.931
1667733082233,2022-11-06T13:11:22.233,1.187,-0.249,0.057,-0.931
1667733082272,2022-11-06T13:11:22.272,1.226,-0.244,0.042,-0.933
1667733082312,2022-11-06T13:11:22.312,1.266,-0.249,0.032,-0.932
1667733082351,2022-11-06T13:11:22.351,1.305,-0.250,0.036,-0.929
1667733082391,2022-11-06T13:11:22.391,1.345,-0.244,0.044,-0.934
1667733082430,2022-11-06T13:11:22.430,1.384,-0.247,0.055,-0.931
