epoch (ms),time (03:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1667726346835,2022-11-06T11:19:06.835,0.000,0.305,-0.213,0.579
1667726346875,2022-11-06T11:19:06.875,0.040,-0.061,0.000,0.213
1667726346915,2022-11-06T11:19:06.915,0.080,-0.457,0.183,-0.640
1667726346955,2022-11-06T11:19:06.955,0.120,-0.427,-0.061,-0.457
1667726346995,2022-11-06T11:19:06.995,0.160,0.152,0.213,-0.152
1667726347035,2022-11-06T11:19:07.035,0.200,0.274,0.030,0.396
1667726347075,2022-11-06T11:19:07.075,0.240,0.091,0.061,0.793
1667726347115,2022-11-06T11:19:07.115,0.280,-0.091,-0.396,1.006
1667726347155,2022-11-06T11:19:07.155,0.320,0.549,0.335,0.701
1667726347195,2022-11-06T11:19:07.195,0.360,-0.884,0.152,-0.213
1667726347235,2022-11-06T11:19:07.235,0.400,0.030,-0.274,0.366
1667726347275,2022-11-06T11:19:07.275,0.440,1.524,0.396,-0.030
1667726347315,2022-11-06T11:19:07.315,0.480,-2.805,0.213,-0.366
1667726347355,2022-11-06T11:19:07.355,0.520,0.854,0.213,0.762
1667726347395,2022-11-06T11:19:07.395,0.560,0.366,-0.518,0.671
1667726347435,2022-11-06T11:19:07.435,0.600,-0.396,0.122,0.579
1667726347475,2022-11-06T11:19:07.475,0.640,-0.152,0.000,0.671
1667726347515,2022-11-06T11:19:07.515,0.680,0.518,-0.488,1.037
1667726347555,2022-11-06T11:19:07.555,0.720,0.091,0.122,0.549
1667726347595,2022-11-06T11:19:07.595,0.760,-0.762,0.335,-0.183
1667726347635,2022-11-06T11:19:07.635,0.800,0.488,0.518,-0.701
1667726347675,2022-11-06T11:19:07.675,0.840,-1.524,0.762,-1.372
1667726347715,2022-11-06T11:19:07.715,0.880,-2.561,0.823,-1.677
1667726347755,2022-11-06T11:19:07.755,0.920,-2.409,-0.244,-0.762
1667726347795,2022-11-06T11:19:07.795,0.960,-0.762,-0.945,0.884
1667726347835,2022-11-06T11:19:07.835,1.000,-0.884,-1.372,2.348
1667726347875,2022-11-06T11:19:07.875,1.040,0.091,-1.341,3.323
1667726347915,2022-11-06T11:19:07.915,1.080,0.610,-1.250,3.354
1667726347955,2022-11-06T11:19:07.955,1.120,0.457,-0.732,2.378
1667726347995,2022-11-06T11:19:07.995,1.160,-1.037,-0.030,0.427
1667726348035,2022-11-06T11:19:08.035,1.200,-2.409,-0.213,-0.274
1667726348075,2022-11-06T11:19:08.075,1.240,-2.073,-0.823,0.823
1667726348115,2022-11-06T11:19:08.115,1.280,-2.043,-1.006,1.341
1667726348155,2022-11-06T11:19:08.155,1.320,-0.823,-0.793,1.555
1667726348195,2022-11-06T11:19:08.195,1.360,0.183,-0.091,1.494
1667726348235,2022-11-06T11:19:08.235,1.400,0.823,0.488,0.884
1667726348275,2022-11-06T11:19:08.275,1.440,-0.030,0.030,0.671
1667726348315,2022-11-06T11:19:08.315,1.480,0.610,-0.061,0.945
1667726348355,2022-11-06T11:19:08.355,1.520,1.067,0.091,0.518
1667726348395,2022-11-06T11:19:08.395,1.560,1.189,0.122,0.091
