epoch (ms),time (03:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1667302423526,2022-11-01T13:33:43.526,0.000,-0.335,-0.152,-0.091
1667302423565,2022-11-01T13:33:43.565,0.039,-0.610,-0.366,-0.061
1667302423605,2022-11-01T13:33:43.605,0.079,0.305,-0.152,-0.183
1667302423645,2022-11-01T13:33:43.645,0.119,1.067,0.000,0.122
1667302423684,2022-11-01T13:33:43.684,0.158,0.396,-0.305,0.427
1667302423724,2022-11-01T13:33:43.724,0.198,0.671,-1.555,0.427
1667302423763,2022-11-01T13:33:43.763,0.237,-0.152,-1.738,0.549
1667302423803,2022-11-01T13:33:43.803,0.277,0.030,-0.610,-0.061
1667302423842,2022-11-01T13:33:43.842,0.316,1.555,-0.061,-0.427
1667302423882,2022-11-01T13:33:43.882,0.356,-0.396,-0.610,-0.579
1667302423921,2022-11-01T13:33:43.921,0.395,1.982,-0.335,-1.402
1667302423961,2022-11-01T13:33:43.961,0.435,2.287,-0.915,-1.677
1667302424000,2022-11-01T13:33:44.000,0.474,0.701,-1.311,-0.976
1667302424040,2022-11-01T13:33:44.040,0.514,1.098,-1.189,-0.549
1667302424080,2022-11-01T13:33:44.080,0.554,0.945,-0.244,0.000
1667302424119,2022-11-01T13:33:44.119,0.593,1.585,-0.640,0.335
1667302424159,2022-11-01T13:33:44.159,0.633,0.335,-0.854,1.372
1667302424198,2022-11-01T13:33:44.198,0.672,-1.982,-1.220,1.921
1667302424238,2022-11-01T13:33:44.238,0.712,-1.280,-1.463,2.256
1667302424277,2022-11-01T13:33:44.277,0.751,-1.098,-0.152,2.226
1667302424317,2022-11-01T13:33:44.317,0.791,-3.659,-1.189,1.921
1667302424356,2022-11-01T13:33:44.356,0.830,-2.470,1.707,0.701
1667302424396,2022-11-01T13:33:44.396,0.870,-0.976,4.512,-0.457
1667302424436,2022-11-01T13:33:44.436,0.910,-1.220,-0.213,0.213
1667302424475,2022-11-01T13:33:44.475,0.949,-1.341,-0.640,0.366
1667302424515,2022-11-01T13:33:44.515,0.989,1.768,0.701,-0.091
1667302424554,2022-11-01T13:33:44.554,1.028,1.707,0.122,-0.427
1667302424594,2022-11-01T13:33:44.594,1.068,1.677,-0.396,0.091
1667302424633,2022-11-01T13:33:44.633,1.107,-0.122,0.061,0.518
1667302424673,2022-11-01T13:33:44.673,1.147,0.518,2.226,0.518
1667302424712,2022-11-01T13:33:44.712,1.186,0.457,2.530,0.366
1667302424752,2022-11-01T13:33:44.752,1.226,-0.457,2.927,0.000
1667302424791,2022-11-01T13:33:44.791,1.265,1.402,2.866,-0.396
1667302424831,2022-11-01T13:33:44.831,1.305,1.524,2.713,-0.915
1667302424871,2022-11-01T13:33:44.871,1.345,2.988,1.768,-0.823
1667302424910,2022-11-01T13:33:44.910,1.384,0.762,1.616,-0.457
1667302424950,2022-11-01T13:33:44.950,1.424,0.915,2.500,-0.335
1667302424989,2022-11-01T13:33:44.989,1.463,1.829,0.488,-0.396
1667302425029,2022-11-01T13:33:45.029,1.503,-0.274,0.122,-0.488
1667302425068,2022-11-01T13:33:45.068,1.542,0.701,1.524,-0.610
1667302425108,2022-11-01T13:33:45.108,1.582,-1.037,0.488,0.000
1667302425147,2022-11-01T13:33:45.147,1.621,-2.470,0.701,0.091
1667302425187,2022-11-01T13:33:45.187,1.661,0.518,1.555,0.061
1667302425227,2022-11-01T13:33:45.227,1.701,-2.195,1.555,0.396
1667302425266,2022-11-01T13:33:45.266,1.740,-1.463,1.098,0.488
1667302425306,2022-11-01T13:33:45.306,1.780,-2.591,3.476,0.854
1667302425345,2022-11-01T13:33:45.345,1.819,-1.494,6.860,1.982
1667302425385,2022-11-01T13:33:45.385,1.859,-2.591,4.604,2.348
1667302425424,2022-11-01T13:33:45.424,1.898,-3.232,0.549,1.951
1667302425464,2022-11-01T13:33:45.464,1.938,-1.402,-1.372,0.823
1667302425503,2022-11-01T13:33:45.503,1.977,-1.372,-1.341,0.488
1667302425543,2022-11-01T13:33:45.543,2.017,-0.579,-0.854,0.244
1667302425583,2022-11-01T13:33:45.583,2.057,-0.732,-1.220,0.305
1667302425622,2022-11-01T13:33:45.622,2.096,-1.738,-0.427,0.366
1667302425662,2022-11-01T13:33:45.662,2.136,-0.518,0.000,0.305
1667302425701,2022-11-01T13:33:45.701,2.175,-0.366,0.549,0.152
1667302425741,2022-11-01T13:33:45.741,2.215,0.457,1.311,-0.274
1667302425780,2022-11-01T13:33:45.780,2.254,1.433,1.677,-0.518
1667302425820,2022-11-01T13:33:45.820,2.294,0.152,2.134,-0.427
1667302425859,2022-11-01T13:33:45.859,2.333,0.366,2.530,-0.488
1667302425899,2022-11-01T13:33:45.899,2.373,0.213,1.982,-0.549
1667302425938,2022-11-01T13:33:45.938,2.412,1.006,1.616,-0.671
1667302425978,2022-11-01T13:33:45.978,2.452,0.091,1.402,-0.488
