epoch (ms),time (03:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1667919089983,2022-11-08T16:51:29.983,0.000,0.915,-0.335,-1.250
1667919090023,2022-11-08T16:51:30.023,0.040,0.915,-0.518,0.183
1667919090063,2022-11-08T16:51:30.063,0.080,1.128,0.122,-0.518
1667919090103,2022-11-08T16:51:30.103,0.120,1.707,0.244,-0.640
1667919090143,2022-11-08T16:51:30.143,0.160,1.311,0.152,-0.579
1667919090183,2022-11-08T16:51:30.183,0.200,0.915,0.213,-0.488
1667919090223,2022-11-08T16:51:30.223,0.240,0.884,0.335,-0.335
1667919090263,2022-11-08T16:51:30.263,0.280,0.762,0.183,-0.305
1667919090303,2022-11-08T16:51:30.303,0.320,0.945,-0.122,-0.213
1667919090343,2022-11-08T16:51:30.343,0.360,0.701,-0.152,-0.244
1667919090383,2022-11-08T16:51:30.383,0.400,0.579,-0.061,-0.305
1667919090423,2022-11-08T16:51:30.423,0.440,0.915,-0.152,-0.122
1667919090463,2022-11-08T16:51:30.463,0.480,0.793,-0.305,-0.183
1667919090503,2022-11-08T16:51:30.503,0.520,0.671,-0.091,-0.244
1667919090543,2022-11-08T16:51:30.543,0.560,0.183,0.427,-0.183
1667919090583,2022-11-08T16:51:30.583,0.600,0.274,0.640,-0.030
1667919090623,2022-11-08T16:51:30.623,0.640,-0.091,0.701,0.213
1667919090663,2022-11-08T16:51:30.663,0.680,0.457,0.152,0.213
1667919090703,2022-11-08T16:51:30.703,0.720,1.067,0.488,-0.213
1667919090743,2022-11-08T16:51:30.743,0.760,0.854,0.213,-0.488
1667919090783,2022-11-08T16:51:30.783,0.800,0.152,0.091,-0.244
1667919090823,2022-11-08T16:51:30.823,0.840,0.213,0.732,0.274
1667919090863,2022-11-08T16:51:30.863,0.880,0.213,1.372,0.366
1667919090903,2022-11-08T16:51:30.903,0.920,0.030,1.311,0.213
1667919090943,2022-11-08T16:51:30.943,0.960,0.183,0.854,0.183
1667919090983,2022-11-08T16:51:30.983,1.000,-0.091,1.220,0.274
1667919091023,2022-11-08T16:51:31.023,1.040,0.701,1.159,0.488
1667919091063,2022-11-08T16:51:31.063,1.080,0.488,0.762,0.457
1667919091103,2022-11-08T16:51:31.103,1.120,-0.030,0.732,0.396
1667919091143,2022-11-08T16:51:31.143,1.160,0.640,0.396,0.213
1667919091183,2022-11-08T16:51:31.183,1.200,1.067,-0.091,0.000
1667919091223,2022-11-08T16:51:31.223,1.240,0.732,0.000,-0.122
1667919091263,2022-11-08T16:51:31.263,1.280,1.037,0.030,-0.030
1667919091303,2022-11-08T16:51:31.303,1.320,0.640,-0.030,-0.122
1667919091343,2022-11-08T16:51:31.343,1.360,0.213,0.122,-0.061
1667919091383,2022-11-08T16:51:31.383,1.400,0.335,0.000,0.213
1667919091423,2022-11-08T16:51:31.423,1.440,1.037,-0.122,0.488
1667919091463,2022-11-08T16:51:31.463,1.480,0.671,-0.152,0.335
1667919091503,2022-11-08T16:51:31.503,1.520,0.488,-0.030,0.183
1667919091543,2022-11-08T16:51:31.543,1.560,0.915,-0.335,0.061
1667919091583,2022-11-08T16:51:31.583,1.600,0.030,-0.183,-0.122
1667919091623,2022-11-08T16:51:31.623,1.640,-0.091,0.152,0.122
1667919091663,2022-11-08T16:51:31.663,1.680,0.122,0.000,0.244
1667919091703,2022-11-08T16:51:31.703,1.720,-0.457,0.000,0.244
1667919091743,2022-11-08T16:51:31.743,1.760,-0.152,-0.122,0.244
1667919091783,2022-11-08T16:51:31.783,1.800,0.122,-0.030,0.244
1667919091823,2022-11-08T16:51:31.823,1.840,0.030,-0.061,0.030
1667919091863,2022-11-08T16:51:31.863,1.880,0.915,-0.518,0.000
1667919091903,2022-11-08T16:51:31.903,1.920,1.738,-0.488,0.000
1667919091943,2022-11-08T16:51:31.943,1.960,1.555,-0.488,-0.274
1667919091983,2022-11-08T16:51:31.983,2.000,1.311,-0.762,-0.274
1667919092023,2022-11-08T16:51:32.023,2.040,1.341,-0.701,-0.122
