epoc (ms),timestamp (+0200),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1668353376483,2022-11-13T17.29.36.483,2.000,-0.201,0.141,-0.979
1668353376523,2022-11-13T17.29.36.523,2.040,-0.261,0.101,-0.978
1668353376563,2022-11-13T17.29.36.563,2.080,-0.169,0.091,-0.971
1668353376603,2022-11-13T17.29.36.603,2.120,-0.201,0.091,-0.973
1668353376643,2022-11-13T17.29.36.643,2.160,-0.211,0.095,-0.972
1668353376683,2022-11-13T17.29.36.683,2.200,-0.187,0.109,-0.972
1668353376723,2022-11-13T17.29.36.723,2.240,-0.205,0.095,-0.971
1668353376763,2022-11-13T17.29.36.763,2.280,-0.203,0.100,-0.972
1668353376803,2022-11-13T17.29.36.803,2.320,-0.193,0.094,-0.973
1668353376843,2022-11-13T17.29.36.843,2.360,-0.194,0.115,-0.969
1668353376883,2022-11-13T17.29.36.883,2.400,-0.199,0.119,-0.968
1668353376923,2022-11-13T17.29.36.923,2.440,-0.197,0.112,-0.970
1668353376963,2022-11-13T17.29.36.963,2.480,-0.198,0.118,-0.970
1668353377003,2022-11-13T17.29.37.003,2.520,-0.198,0.114,-0.970
1668353377043,2022-11-13T17.29.37.043,2.560,-0.199,0.118,-0.969
1668353377083,2022-11-13T17.29.37.083,2.600,-0.200,0.117,-0.968
1668353377123,2022-11-13T17.29.37.123,2.640,-0.203,0.119,-0.967
1668353377163,2022-11-13T17.29.37.163,2.680,-0.204,0.123,-0.969
1668353377203,2022-11-13T17.29.37.203,2.720,-0.203,0.120,-0.969
1668353377243,2022-11-13T17.29.37.243,2.760,-0.200,0.117,-0.969
1668353377283,2022-11-13T17.29.37.283,2.800,-0.201,0.125,-0.968
1668353377323,2022-11-13T17.29.37.323,2.840,-0.203,0.116,-0.969
1668353377363,2022-11-13T17.29.37.363,2.880,-0.202,0.105,-0.970
1668353377403,2022-11-13T17.29.37.403,2.920,-0.200,0.108,-0.969
1668353377443,2022-11-13T17.29.37.443,2.960,-0.205,0.122,-0.969
1668353377483,2022-11-13T17.29.37.483,3.000,-0.192,0.112,-0.971
1668353377523,2022-11-13T17.29.37.523,3.040,-0.199,0.105,-0.970
1668353377563,2022-11-13T17.29.37.563,3.080,-0.203,0.114,-0.968
1668353377603,2022-11-13T17.29.37.603,3.120,-0.196,0.116,-0.969
1668353377643,2022-11-13T17.29.37.643,3.160,-0.195,0.117,-0.969
1668353377683,2022-11-13T17.29.37.683,3.200,-0.198,0.116,-0.969
1668353377723,2022-11-13T17.29.37.723,3.240,-0.198,0.112,-0.970
1668353377763,2022-11-13T17.29.37.763,3.280,-0.198,0.116,-0.970
1668353377803,2022-11-13T17.29.37.803,3.320,-0.198,0.113,-0.969
1668353377843,2022-11-13T17.29.37.843,3.360,-0.199,0.119,-0.970
1668353377883,2022-11-13T17.29.37.883,3.400,-0.200,0.116,-0.969
1668353377923,2022-11-13T17.29.37.923,3.440,-0.198,0.118,-0.970
1668353377963,2022-11-13T17.29.37.963,3.480,-0.197,0.124,-0.969
1668353378003,2022-11-13T17.29.38.003,3.520,-0.198,0.120,-0.969
1668353378043,2022-11-13T17.29.38.043,3.560,-0.199,0.119,-0.968
1668353378083,2022-11-13T17.29.38.083,3.600,-0.198,0.119,-0.969
1668353378123,2022-11-13T17.29.38.123,3.640,-0.199,0.121,-0.969
1668353378163,2022-11-13T17.29.38.163,3.680,-0.198,0.116,-0.970
1668353378203,2022-11-13T17.29.38.203,3.720,-0.199,0.118,-0.969
1668353378243,2022-11-13T17.29.38.243,3.760,-0.198,0.118,-0.969
1668353378283,2022-11-13T17.29.38.283,3.800,-0.198,0.119,-0.969
1668353378323,2022-11-13T17.29.38.323,3.840,-0.199,0.118,-0.969
1668353378363,2022-11-13T17.29.38.363,3.880,-0.198,0.117,-0.971
1668353378403,2022-11-13T17.29.38.403,3.920,-0.199,0.120,-0.969
1668353378443,2022-11-13T17.29.38.443,3.960,-0.199,0.118,-0.968
1668353378483,2022-11-13T17.29.38.483,4.000,-0.199,0.118,-0.968
1668353378523,2022-11-13T17.29.38.523,4.040,-0.200,0.118,-0.969
1668353378563,2022-11-13T17.29.38.563,4.080,-0.199,0.119,-0.969
1668353378603,2022-11-13T17.29.38.603,4.120,-0.200,0.121,-0.969
1668353378643,2022-11-13T17.29.38.643,4.160,-0.198,0.117,-0.970
1668353378683,2022-11-13T17.29.38.683,4.200,-0.197,0.117,-0.968
1668353378723,2022-11-13T17.29.38.723,4.240,-0.198,0.120,-0.968
1668353378763,2022-11-13T17.29.38.763,4.280,-0.200,0.122,-0.970
1668353378803,2022-11-13T17.29.38.803,4.320,-0.198,0.114,-0.968
1668353378843,2022-11-13T17.29.38.843,4.360,-0.199,0.121,-0.969
1668353378883,2022-11-13T17.29.38.883,4.400,-0.199,0.113,-0.970
1668353378923,2022-11-13T17.29.38.923,4.440,-0.200,0.125,-0.969
1668353378963,2022-11-13T17.29.38.963,4.480,-0.197,0.117,-0.970
1668353379003,2022-11-13T17.29.39.003,4.520,-0.198,0.112,-0.970
1668353379043,2022-11-13T17.29.39.043,4.560,-0.199,0.120,-0.969
1668353379083,2022-11-13T17.29.39.083,4.600,-0.199,0.125,-0.969
1668353379123,2022-11-13T17.29.39.123,4.640,-0.197,0.122,-0.969
1668353379163,2022-11-13T17.29.39.163,4.680,-0.198,0.114,-0.969
1668353379203,2022-11-13T17.29.39.203,4.720,-0.196,0.116,-0.970
1668353379243,2022-11-13T17.29.39.243,4.760,-0.201,0.112,-0.968
1668353379283,2022-11-13T17.29.39.283,4.800,-0.198,0.113,-0.969
1668353379323,2022-11-13T17.29.39.323,4.840,-0.194,0.121,-0.971
1668353379363,2022-11-13T17.29.39.363,4.880,-0.194,0.117,-0.970
1668353379403,2022-11-13T17.29.39.403,4.920,-0.196,0.120,-0.968
1668353379443,2022-11-13T17.29.39.443,4.960,-0.198,0.115,-0.969
1668353379483,2022-11-13T17.29.39.483,5.000,-0.197,0.112,-0.970
1668353379523,2022-11-13T17.29.39.523,5.040,-0.197,0.116,-0.970
1668353379563,2022-11-13T17.29.39.563,5.080,-0.195,0.117,-0.969
1668353379603,2022-11-13T17.29.39.603,5.120,-0.192,0.122,-0.970
1668353379643,2022-11-13T17.29.39.643,5.160,-0.194,0.120,-0.969
1668353379683,2022-11-13T17.29.39.683,5.200,-0.193,0.118,-0.969
1668353379723,2022-11-13T17.29.39.723,5.240,-0.194,0.123,-0.969
1668353379763,2022-11-13T17.29.39.763,5.280,-0.196,0.119,-0.969
1668353379803,2022-11-13T17.29.39.803,5.320,-0.195,0.119,-0.970
1668353379843,2022-11-13T17.29.39.843,5.360,-0.193,0.121,-0.970
1668353379883,2022-11-13T17.29.39.883,5.400,-0.195,0.124,-0.968
1668353379923,2022-11-13T17.29.39.923,5.440,-0.193,0.125,-0.970
1668353379963,2022-11-13T17.29.39.963,5.480,-0.194,0.119,-0.970
1668353380003,2022-11-13T17.29.40.003,5.520,-0.195,0.119,-0.969
1668353380043,2022-11-13T17.29.40.043,5.560,-0.196,0.117,-0.969
1668353380083,2022-11-13T17.29.40.083,5.600,-0.193,0.119,-0.971
1668353380123,2022-11-13T17.29.40.123,5.640,-0.193,0.121,-0.970
1668353380163,2022-11-13T17.29.40.163,5.680,-0.194,0.118,-0.970
1668353380203,2022-11-13T17.29.40.203,5.720,-0.194,0.121,-0.970
1668353380243,2022-11-13T17.29.40.243,5.760,-0.193,0.121,-0.970
1668353380283,2022-11-13T17.29.40.283,5.800,-0.194,0.120,-0.970
1668353380323,2022-11-13T17.29.40.323,5.840,-0.195,0.118,-0.970
1668353380363,2022-11-13T17.29.40.363,5.880,-0.194,0.123,-0.970
1668353380403,2022-11-13T17.29.40.403,5.920,-0.194,0.120,-0.969
1668353380443,2022-11-13T17.29.40.443,5.960,-0.195,0.121,-0.968
1668353380483,2022-11-13T17.29.40.483,6.000,-0.194,0.118,-0.970
1668353380523,2022-11-13T17.29.40.523,6.040,-0.195,0.123,-0.969
1668353380563,2022-11-13T17.29.40.563,6.080,-0.194,0.118,-0.970
1668353380603,2022-11-13T17.29.40.603,6.120,-0.195,0.119,-0.969
1668353380643,2022-11-13T17.29.40.643,6.160,-0.194,0.119,-0.970
1668353380683,2022-11-13T17.29.40.683,6.200,-0.194,0.120,-0.970
1668353380723,2022-11-13T17.29.40.723,6.240,-0.194,0.121,-0.969
1668353380763,2022-11-13T17.29.40.763,6.280,-0.194,0.118,-0.969
1668353380803,2022-11-13T17.29.40.803,6.320,-0.194,0.119,-0.970
1668353380843,2022-11-13T17.29.40.843,6.360,-0.193,0.121,-0.970
1668353380883,2022-11-13T17.29.40.883,6.400,-0.194,0.118,-0.969
1668353380923,2022-11-13T17.29.40.923,6.440,-0.193,0.119,-0.968
1668353380963,2022-11-13T17.29.40.963,6.480,-0.193,0.119,-0.970
1668353381003,2022-11-13T17.29.41.003,6.520,-0.194,0.119,-0.971
1668353381043,2022-11-13T17.29.41.043,6.560,-0.194,0.119,-0.971
1668353381083,2022-11-13T17.29.41.083,6.600,-0.194,0.120,-0.970
1668353381123,2022-11-13T17.29.41.123,6.640,-0.194,0.121,-0.969
1668353381163,2022-11-13T17.29.41.163,6.680,-0.193,0.118,-0.970
1668353381203,2022-11-13T17.29.41.203,6.720,-0.192,0.120,-0.970
1668353381243,2022-11-13T17.29.41.243,6.760,-0.194,0.123,-0.970
1668353381283,2022-11-13T17.29.41.283,6.800,-0.193,0.122,-0.970
1668353381323,2022-11-13T17.29.41.323,6.840,-0.193,0.116,-0.970
1668353381363,2022-11-13T17.29.41.363,6.880,-0.193,0.121,-0.970
1668353381403,2022-11-13T17.29.41.403,6.920,-0.193,0.120,-0.970
1668353381443,2022-11-13T17.29.41.443,6.960,-0.193,0.118,-0.970
1668353381483,2022-11-13T17.29.41.483,7.000,-0.192,0.118,-0.971
1668353381523,2022-11-13T17.29.41.523,7.040,-0.191,0.119,-0.970
1668353381563,2022-11-13T17.29.41.563,7.080,-0.193,0.120,-0.969
1668353381603,2022-11-13T17.29.41.603,7.120,-0.192,0.118,-0.970
1668353381643,2022-11-13T17.29.41.643,7.160,-0.191,0.116,-0.970
1668353381683,2022-11-13T17.29.41.683,7.200,-0.192,0.118,-0.970
1668353381723,2022-11-13T17.29.41.723,7.240,-0.192,0.120,-0.970
1668353381763,2022-11-13T17.29.41.763,7.280,-0.192,0.119,-0.972
1668353381803,2022-11-13T17.29.41.803,7.320,-0.192,0.119,-0.971
1668353381843,2022-11-13T17.29.41.843,7.360,-0.193,0.118,-0.970
1668353381883,2022-11-13T17.29.41.883,7.400,-0.192,0.120,-0.969
1668353381923,2022-11-13T17.29.41.923,7.440,-0.191,0.118,-0.970
1668353381963,2022-11-13T17.29.41.963,7.480,-0.193,0.120,-0.970
1668353382003,2022-11-13T17.29.42.003,7.520,-0.192,0.120,-0.971
1668353382043,2022-11-13T17.29.42.043,7.560,-0.191,0.119,-0.970
1668353382083,2022-11-13T17.29.42.083,7.600,-0.191,0.119,-0.971
1668353382123,2022-11-13T17.29.42.123,7.640,-0.193,0.120,-0.970
1668353382163,2022-11-13T17.29.42.163,7.680,-0.192,0.120,-0.969
1668353382203,2022-11-13T17.29.42.203,7.720,-0.191,0.119,-0.970
1668353382243,2022-11-13T17.29.42.243,7.760,-0.193,0.121,-0.969
1668353382283,2022-11-13T17.29.42.283,7.800,-0.192,0.117,-0.971
1668353382323,2022-11-13T17.29.42.323,7.840,-0.192,0.121,-0.971
1668353382363,2022-11-13T17.29.42.363,7.880,-0.191,0.120,-0.970
1668353382403,2022-11-13T17.29.42.403,7.920,-0.193,0.122,-0.970
1668353382443,2022-11-13T17.29.42.443,7.960,-0.192,0.119,-0.971
1668353382483,2022-11-13T17.29.42.483,8.000,-0.191,0.119,-0.971
1668353382523,2022-11-13T17.29.42.523,8.040,-0.191,0.118,-0.970
1668353382563,2022-11-13T17.29.42.563,8.080,-0.193,0.121,-0.969
1668353382603,2022-11-13T17.29.42.603,8.120,-0.192,0.120,-0.970
1668353382643,2022-11-13T17.29.42.643,8.160,-0.189,0.121,-0.970
1668353382683,2022-11-13T17.29.42.683,8.200,-0.192,0.122,-0.969
1668353382723,2022-11-13T17.29.42.723,8.240,-0.192,0.118,-0.970
1668353382763,2022-11-13T17.29.42.763,8.280,-0.193,0.120,-0.971
1668353382803,2022-11-13T17.29.42.803,8.320,-0.192,0.120,-0.971
1668353382843,2022-11-13T17.29.42.843,8.360,-0.190,0.122,-0.969
1668353382883,2022-11-13T17.29.42.883,8.400,-0.189,0.122,-0.970
1668353382923,2022-11-13T17.29.42.923,8.440,-0.191,0.125,-0.970
1668353382963,2022-11-13T17.29.42.963,8.480,-0.192,0.119,-0.971
1668353383003,2022-11-13T17.29.43.003,8.520,-0.192,0.119,-0.970
1668353383043,2022-11-13T17.29.43.043,8.560,-0.193,0.121,-0.970
1668353383083,2022-11-13T17.29.43.083,8.600,-0.190,0.118,-0.971
1668353383123,2022-11-13T17.29.43.123,8.640,-0.191,0.120,-0.970
1668353383163,2022-11-13T17.29.43.163,8.680,-0.193,0.121,-0.970
1668353383203,2022-11-13T17.29.43.203,8.720,-0.190,0.120,-0.970
1668353383243,2022-11-13T17.29.43.243,8.760,-0.192,0.122,-0.970
1668353383283,2022-11-13T17.29.43.283,8.800,-0.192,0.120,-0.970
1668353383323,2022-11-13T17.29.43.323,8.840,-0.190,0.122,-0.970
1668353383363,2022-11-13T17.29.43.363,8.880,-0.190,0.122,-0.970
1668353383403,2022-11-13T17.29.43.403,8.920,-0.191,0.120,-0.971
1668353383443,2022-11-13T17.29.43.443,8.960,-0.191,0.119,-0.971
1668353383483,2022-11-13T17.29.43.483,9.000,-0.190,0.121,-0.970
1668353383523,2022-11-13T17.29.43.523,9.040,-0.191,0.122,-0.970
1668353383563,2022-11-13T17.29.43.563,9.080,-0.190,0.123,-0.971
1668353383603,2022-11-13T17.29.43.603,9.120,-0.191,0.122,-0.970
1668353383643,2022-11-13T17.29.43.643,9.160,-0.192,0.121,-0.971
1668353383683,2022-11-13T17.29.43.683,9.200,-0.192,0.122,-0.970
1668353383723,2022-11-13T17.29.43.723,9.240,-0.191,0.124,-0.970
1668353383763,2022-11-13T17.29.43.763,9.280,-0.191,0.123,-0.969
1668353383803,2022-11-13T17.29.43.803,9.320,-0.191,0.123,-0.971
1668353383843,2022-11-13T17.29.43.843,9.360,-0.192,0.122,-0.970
1668353383883,2022-11-13T17.29.43.883,9.400,-0.191,0.123,-0.970
1668353383923,2022-11-13T17.29.43.923,9.440,-0.192,0.120,-0.969
1668353383963,2022-11-13T17.29.43.963,9.480,-0.192,0.125,-0.969
1668353384003,2022-11-13T17.29.44.003,9.520,-0.191,0.122,-0.970
1668353384043,2022-11-13T17.29.44.043,9.560,-0.191,0.125,-0.969
1668353384083,2022-11-13T17.29.44.083,9.600,-0.191,0.123,-0.971
1668353384123,2022-11-13T17.29.44.123,9.640,-0.194,0.122,-0.969
1668353384163,2022-11-13T17.29.44.163,9.680,-0.191,0.122,-0.970
1668353384203,2022-11-13T17.29.44.203,9.720,-0.192,0.126,-0.970
1668353384243,2022-11-13T17.29.44.243,9.760,-0.193,0.123,-0.969
1668353384283,2022-11-13T17.29.44.283,9.800,-0.192,0.123,-0.969
1668353384323,2022-11-13T17.29.44.323,9.840,-0.192,0.124,-0.969
1668353384363,2022-11-13T17.29.44.363,9.880,-0.192,0.123,-0.970
1668353384403,2022-11-13T17.29.44.403,9.920,-0.191,0.122,-0.971
1668353384443,2022-11-13T17.29.44.443,9.960,-0.192,0.122,-0.971
1668353384483,2022-11-13T17.29.44.483,10.000,-0.191,0.124,-0.969
1668353384523,2022-11-13T17.29.44.523,10.040,-0.192,0.124,-0.970
1668353384563,2022-11-13T17.29.44.563,10.080,-0.193,0.123,-0.970
1668353384603,2022-11-13T17.29.44.603,10.120,-0.192,0.123,-0.969
1668353384643,2022-11-13T17.29.44.643,10.160,-0.191,0.123,-0.970
1668353384683,2022-11-13T17.29.44.683,10.200,-0.192,0.123,-0.969
1668353384723,2022-11-13T17.29.44.723,10.240,-0.192,0.121,-0.968
1668353384763,2022-11-13T17.29.44.763,10.280,-0.193,0.123,-0.969
1668353384803,2022-11-13T17.29.44.803,10.320,-0.191,0.124,-0.970
1668353384843,2022-11-13T17.29.44.843,10.360,-0.192,0.122,-0.970
1668353384883,2022-11-13T17.29.44.883,10.400,-0.193,0.123,-0.969
1668353384923,2022-11-13T17.29.44.923,10.440,-0.192,0.122,-0.970
1668353384963,2022-11-13T17.29.44.963,10.480,-0.192,0.124,-0.970
1668353385003,2022-11-13T17.29.45.003,10.520,-0.192,0.122,-0.969
1668353385043,2022-11-13T17.29.45.043,10.560,-0.193,0.123,-0.970
1668353385083,2022-11-13T17.29.45.083,10.600,-0.192,0.122,-0.971
1668353385123,2022-11-13T17.29.45.123,10.640,-0.192,0.124,-0.970
1668353385163,2022-11-13T17.29.45.163,10.680,-0.193,0.122,-0.969
1668353385203,2022-11-13T17.29.45.203,10.720,-0.190,0.122,-0.970
1668353385243,2022-11-13T17.29.45.243,10.760,-0.192,0.125,-0.969
1668353385283,2022-11-13T17.29.45.283,10.800,-0.191,0.122,-0.969
1668353385323,2022-11-13T17.29.45.323,10.840,-0.194,0.125,-0.969
1668353385363,2022-11-13T17.29.45.363,10.880,-0.191,0.121,-0.970
1668353385403,2022-11-13T17.29.45.403,10.920,-0.191,0.121,-0.970
1668353385443,2022-11-13T17.29.45.443,10.960,-0.192,0.125,-0.970
1668353385483,2022-11-13T17.29.45.483,11.000,-0.192,0.121,-0.969
1668353385523,2022-11-13T17.29.45.523,11.040,-0.191,0.123,-0.969
1668353385563,2022-11-13T17.29.45.563,11.080,-0.192,0.123,-0.969
1668353385603,2022-11-13T17.29.45.603,11.120,-0.191,0.124,-0.969
1668353385643,2022-11-13T17.29.45.643,11.160,-0.193,0.122,-0.969
1668353385683,2022-11-13T17.29.45.683,11.200,-0.193,0.121,-0.970
1668353385723,2022-11-13T17.29.45.723,11.240,-0.191,0.123,-0.969
1668353385763,2022-11-13T17.29.45.763,11.280,-0.191,0.125,-0.969
1668353385803,2022-11-13T17.29.45.803,11.320,-0.192,0.122,-0.970
1668353385843,2022-11-13T17.29.45.843,11.360,-0.192,0.121,-0.969
1668353385883,2022-11-13T17.29.45.883,11.400,-0.192,0.123,-0.970
1668353385923,2022-11-13T17.29.45.923,11.440,-0.192,0.123,-0.969
1668353385963,2022-11-13T17.29.45.963,11.480,-0.192,0.119,-0.970
1668353386003,2022-11-13T17.29.46.003,11.520,-0.192,0.120,-0.969
1668353386043,2022-11-13T17.29.46.043,11.560,-0.189,0.128,-0.969
1668353386083,2022-11-13T17.29.46.083,11.600,-0.191,0.120,-0.970
1668353386123,2022-11-13T17.29.46.123,11.640,-0.191,0.126,-0.970
1668353386163,2022-11-13T17.29.46.163,11.680,-0.192,0.123,-0.969
1668353386203,2022-11-13T17.29.46.203,11.720,-0.191,0.122,-0.969
1668353386243,2022-11-13T17.29.46.243,11.760,-0.193,0.121,-0.970
1668353386283,2022-11-13T17.29.46.283,11.800,-0.192,0.124,-0.969
1668353386323,2022-11-13T17.29.46.323,11.840,-0.191,0.122,-0.970
1668353386363,2022-11-13T17.29.46.363,11.880,-0.191,0.122,-0.969
1668353386403,2022-11-13T17.29.46.403,11.920,-0.192,0.123,-0.971
1668353386443,2022-11-13T17.29.46.443,11.960,-0.190,0.124,-0.969
1668353386483,2022-11-13T17.29.46.483,12.000,-0.192,0.123,-0.970
1668353386523,2022-11-13T17.29.46.523,12.040,-0.191,0.122,-0.969
1668353386563,2022-11-13T17.29.46.563,12.080,-0.192,0.126,-0.969
1668353386603,2022-11-13T17.29.46.603,12.120,-0.192,0.125,-0.970
1668353386643,2022-11-13T17.29.46.643,12.160,-0.193,0.123,-0.970
1668353386683,2022-11-13T17.29.46.683,12.200,-0.192,0.124,-0.970
1668353386723,2022-11-13T17.29.46.723,12.240,-0.192,0.122,-0.971
1668353386763,2022-11-13T17.29.46.763,12.280,-0.191,0.125,-0.970
1668353386803,2022-11-13T17.29.46.803,12.320,-0.193,0.122,-0.969
1668353386843,2022-11-13T17.29.46.843,12.360,-0.193,0.122,-0.970
1668353386883,2022-11-13T17.29.46.883,12.400,-0.191,0.124,-0.970
1668353386923,2022-11-13T17.29.46.923,12.440,-0.190,0.123,-0.969
1668353386963,2022-11-13T17.29.46.963,12.480,-0.192,0.124,-0.970
1668353387003,2022-11-13T17.29.47.003,12.520,-0.193,0.122,-0.969
1668353387043,2022-11-13T17.29.47.043,12.560,-0.192,0.123,-0.969
1668353387083,2022-11-13T17.29.47.083,12.600,-0.192,0.123,-0.970
1668353387123,2022-11-13T17.29.47.123,12.640,-0.191,0.126,-0.970
1668353387163,2022-11-13T17.29.47.163,12.680,-0.192,0.125,-0.968
1668353387203,2022-11-13T17.29.47.203,12.720,-0.191,0.123,-0.969
1668353387243,2022-11-13T17.29.47.243,12.760,-0.190,0.125,-0.969
1668353387283,2022-11-13T17.29.47.283,12.800,-0.193,0.121,-0.969
1668353387323,2022-11-13T17.29.47.323,12.840,-0.192,0.124,-0.970
1668353387363,2022-11-13T17.29.47.363,12.880,-0.192,0.125,-0.970
1668353387403,2022-11-13T17.29.47.403,12.920,-0.192,0.127,-0.970
1668353387443,2022-11-13T17.29.47.443,12.960,-0.192,0.123,-0.971
1668353387483,2022-11-13T17.29.47.483,13.000,-0.193,0.126,-0.969
1668353387523,2022-11-13T17.29.47.523,13.040,-0.191,0.125,-0.970
1668353387563,2022-11-13T17.29.47.563,13.080,-0.193,0.125,-0.969
1668353387603,2022-11-13T17.29.47.603,13.120,-0.191,0.124,-0.969
1668353387643,2022-11-13T17.29.47.643,13.160,-0.191,0.126,-0.969
1668353387683,2022-11-13T17.29.47.683,13.200,-0.191,0.123,-0.970
1668353387723,2022-11-13T17.29.47.723,13.240,-0.192,0.126,-0.969
1668353387763,2022-11-13T17.29.47.763,13.280,-0.190,0.126,-0.969
1668353387803,2022-11-13T17.29.47.803,13.320,-0.192,0.125,-0.969
1668353387843,2022-11-13T17.29.47.843,13.360,-0.193,0.125,-0.968
1668353387883,2022-11-13T17.29.47.883,13.400,-0.192,0.126,-0.969
1668353387923,2022-11-13T17.29.47.923,13.440,-0.192,0.124,-0.970
1668353387963,2022-11-13T17.29.47.963,13.480,-0.191,0.125,-0.970
1668353388003,2022-11-13T17.29.48.003,13.520,-0.192,0.124,-0.970
1668353388043,2022-11-13T17.29.48.043,13.560,-0.192,0.125,-0.970
1668353388083,2022-11-13T17.29.48.083,13.600,-0.191,0.122,-0.969
1668353388123,2022-11-13T17.29.48.123,13.640,-0.192,0.126,-0.970
1668353388163,2022-11-13T17.29.48.163,13.680,-0.193,0.123,-0.969
1668353388203,2022-11-13T17.29.48.203,13.720,-0.193,0.123,-0.969
1668353388243,2022-11-13T17.29.48.243,13.760,-0.192,0.122,-0.969
1668353388283,2022-11-13T17.29.48.283,13.800,-0.191,0.124,-0.970
1668353388323,2022-11-13T17.29.48.323,13.840,-0.191,0.123,-0.970
1668353388363,2022-11-13T17.29.48.363,13.880,-0.192,0.121,-0.970
1668353388403,2022-11-13T17.29.48.403,13.920,-0.192,0.124,-0.969
1668353388443,2022-11-13T17.29.48.443,13.960,-0.192,0.126,-0.970
1668353388483,2022-11-13T17.29.48.483,14.000,-0.192,0.124,-0.969
1668353388523,2022-11-13T17.29.48.523,14.040,-0.193,0.124,-0.969
1668353388563,2022-11-13T17.29.48.563,14.080,-0.192,0.122,-0.970
1668353388603,2022-11-13T17.29.48.603,14.120,-0.191,0.123,-0.970
1668353388643,2022-11-13T17.29.48.643,14.160,-0.193,0.123,-0.970
1668353388683,2022-11-13T17.29.48.683,14.200,-0.192,0.123,-0.970
