epoc (ms),timestamp (+0200),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1667936454341,2022-11-08T21.40.54.341,1.383,0.427,-0.244,0.549
1667936454382,2022-11-08T21.40.54.382,1.424,0.549,-0.122,0.488
1667936454421,2022-11-08T21.40.54.421,1.463,0.884,0.061,0.274
1667936454462,2022-11-08T21.40.54.462,1.504,1.006,0.122,0.183
1667936454503,2022-11-08T21.40.54.503,1.545,0.549,-0.152,0.488
1667936454544,2022-11-08T21.40.54.544,1.586,0.549,-0.274,0.610
1667936454584,2022-11-08T21.40.54.584,1.626,0.732,-0.244,0.579
1667936454625,2022-11-08T21.40.54.625,1.667,0.549,-0.274,0.640
1667936454666,2022-11-08T21.40.54.666,1.708,0.579,-0.183,0.518
1667936454707,2022-11-08T21.40.54.707,1.749,0.640,-0.152,0.488
1667936454747,2022-11-08T21.40.54.747,1.789,0.793,-0.091,0.427
1667936454788,2022-11-08T21.40.54.788,1.830,0.915,-0.091,0.427
1667936454829,2022-11-08T21.40.54.829,1.871,0.915,-0.122,0.427
1667936454870,2022-11-08T21.40.54.870,1.912,0.549,-0.152,0.518
1667936454909,2022-11-08T21.40.54.909,1.951,0.579,-0.122,0.457
1667936454950,2022-11-08T21.40.54.950,1.992,0.793,0.000,0.335
1667936454991,2022-11-08T21.40.54.991,2.033,1.006,0.061,0.396
1667936455032,2022-11-08T21.40.55.032,2.074,0.640,-0.183,0.579
1667936455072,2022-11-08T21.40.55.072,2.114,0.427,-0.274,0.610
1667936455113,2022-11-08T21.40.55.113,2.155,0.579,-0.122,0.488
1667936455154,2022-11-08T21.40.55.154,2.196,0.671,0.030,0.366
1667936455195,2022-11-08T21.40.55.195,2.237,0.610,-0.061,0.457
1667936455236,2022-11-08T21.40.55.236,2.278,0.457,-0.213,0.579
1667936455275,2022-11-08T21.40.55.275,2.317,0.579,-0.244,0.610
1667936455316,2022-11-08T21.40.55.316,2.358,0.701,-0.244,0.518
1667936455357,2022-11-08T21.40.55.357,2.399,0.701,-0.152,0.488
1667936455398,2022-11-08T21.40.55.398,2.440,0.610,-0.091,0.518
1667936455438,2022-11-08T21.40.55.438,2.480,0.701,-0.091,0.396
1667936455479,2022-11-08T21.40.55.479,2.521,0.579,-0.213,0.518
1667936455520,2022-11-08T21.40.55.520,2.562,0.793,-0.152,0.457
1667936455561,2022-11-08T21.40.55.561,2.603,0.610,-0.213,0.610
1667936455601,2022-11-08T21.40.55.601,2.643,0.488,-0.274,0.610
1667936455642,2022-11-08T21.40.55.642,2.684,0.305,-0.244,0.579
1667936455683,2022-11-08T21.40.55.683,2.725,0.305,-0.152,0.549
1667936455724,2022-11-08T21.40.55.724,2.766,0.518,-0.213,0.579
1667936455763,2022-11-08T21.40.55.763,2.805,0.335,-0.335,0.762
1667936455804,2022-11-08T21.40.55.804,2.846,0.457,-0.213,0.579
1667936455845,2022-11-08T21.40.55.845,2.887,0.671,-0.091,0.396
1667936455886,2022-11-08T21.40.55.886,2.928,0.793,-0.061,0.366
1667936455926,2022-11-08T21.40.55.926,2.968,1.037,-0.152,0.396
1667936455967,2022-11-08T21.40.55.967,3.009,1.006,-0.335,0.488
1667936456008,2022-11-08T21.40.56.008,3.050,0.610,-0.427,0.793
1667936456049,2022-11-08T21.40.56.049,3.091,0.518,-0.366,0.579
1667936456088,2022-11-08T21.40.56.088,3.130,0.945,-0.091,0.366
1667936456129,2022-11-08T21.40.56.129,3.171,0.579,-0.061,0.488
1667936456170,2022-11-08T21.40.56.170,3.212,0.579,-0.030,0.396
1667936456211,2022-11-08T21.40.56.211,3.253,0.549,0.091,0.366
1667936456251,2022-11-08T21.40.56.251,3.293,0.427,0.000,0.396
1667936456292,2022-11-08T21.40.56.292,3.334,0.640,-0.061,0.366
1667936456333,2022-11-08T21.40.56.333,3.375,1.098,0.061,0.244
1667936456374,2022-11-08T21.40.56.374,3.416,0.457,-0.213,0.701
1667936456414,2022-11-08T21.40.56.414,3.456,0.427,-0.091,0.457
1667936456455,2022-11-08T21.40.56.455,3.497,0.488,0.152,0.244
1667936456496,2022-11-08T21.40.56.496,3.538,0.640,0.213,0.122
1667936456537,2022-11-08T21.40.56.537,3.579,1.006,0.152,0.030
1667936456576,2022-11-08T21.40.56.576,3.618,1.006,0.122,0.305
1667936456617,2022-11-08T21.40.56.617,3.659,0.579,-0.183,0.579
1667936456658,2022-11-08T21.40.56.658,3.700,0.427,-0.396,0.640
1667936456699,2022-11-08T21.40.56.699,3.741,0.854,-0.244,0.457
1667936456740,2022-11-08T21.40.56.740,3.782,1.311,0.000,0.335
1667936456780,2022-11-08T21.40.56.780,3.822,0.762,-0.335,0.640
1667936456821,2022-11-08T21.40.56.821,3.863,0.549,-0.366,0.671
1667936456862,2022-11-08T21.40.56.862,3.904,0.640,-0.122,0.488
1667936456903,2022-11-08T21.40.56.903,3.945,0.884,-0.030,0.396
1667936456942,2022-11-08T21.40.56.942,3.984,0.488,-0.152,0.610
1667936456983,2022-11-08T21.40.56.983,4.025,0.396,-0.274,0.579
1667936457024,2022-11-08T21.40.57.024,4.066,0.579,-0.244,0.549
1667936457065,2022-11-08T21.40.57.065,4.107,0.640,-0.213,0.732
1667936457105,2022-11-08T21.40.57.105,4.147,0.122,-0.366,0.945
1667936457146,2022-11-08T21.40.57.146,4.188,0.518,-0.122,0.518
1667936457187,2022-11-08T21.40.57.187,4.229,0.640,-0.122,0.396
1667936457228,2022-11-08T21.40.57.228,4.270,0.701,-0.122,0.427
1667936457268,2022-11-08T21.40.57.268,4.310,0.915,-0.061,0.366
1667936457309,2022-11-08T21.40.57.309,4.351,0.732,-0.122,0.427
1667936457350,2022-11-08T21.40.57.350,4.392,0.640,-0.122,0.457
1667936457391,2022-11-08T21.40.57.391,4.433,0.518,-0.183,0.610
1667936457430,2022-11-08T21.40.57.430,4.472,0.518,-0.274,0.671
1667936457471,2022-11-08T21.40.57.471,4.513,0.579,-0.213,0.579
1667936457512,2022-11-08T21.40.57.512,4.554,0.457,-0.183,0.610
1667936457553,2022-11-08T21.40.57.553,4.595,0.457,-0.122,0.549
1667936457593,2022-11-08T21.40.57.593,4.635,0.549,-0.122,0.549
1667936457634,2022-11-08T21.40.57.634,4.676,0.427,-0.244,0.671
1667936457675,2022-11-08T21.40.57.675,4.717,0.549,-0.091,0.518
1667936457716,2022-11-08T21.40.57.716,4.758,0.640,-0.152,0.457
1667936457755,2022-11-08T21.40.57.755,4.797,1.280,-0.030,0.305
1667936457796,2022-11-08T21.40.57.796,4.838,0.793,-0.244,0.488
1667936457837,2022-11-08T21.40.57.837,4.879,0.640,-0.213,0.518
1667936457878,2022-11-08T21.40.57.878,4.920,0.762,-0.061,0.427
1667936457918,2022-11-08T21.40.57.918,4.960,0.915,0.000,0.335
1667936457959,2022-11-08T21.40.57.959,5.001,0.701,-0.152,0.396
1667936458000,2022-11-08T21.40.58.000,5.042,0.610,-0.213,0.427
1667936458041,2022-11-08T21.40.58.041,5.083,0.640,-0.122,0.457
1667936458081,2022-11-08T21.40.58.081,5.123,0.640,-0.091,0.488
1667936458122,2022-11-08T21.40.58.122,5.164,0.213,-0.335,0.762
1667936458163,2022-11-08T21.40.58.163,5.205,0.457,-0.305,0.610
1667936458204,2022-11-08T21.40.58.204,5.246,0.335,-0.335,0.671
1667936458243,2022-11-08T21.40.58.243,5.285,0.396,-0.335,0.640
1667936458284,2022-11-08T21.40.58.284,5.326,0.366,-0.274,0.701
1667936458325,2022-11-08T21.40.58.325,5.367,0.457,-0.335,0.701
1667936458366,2022-11-08T21.40.58.366,5.408,0.549,-0.274,0.671
1667936458407,2022-11-08T21.40.58.407,5.449,0.610,-0.183,0.579
1667936458447,2022-11-08T21.40.58.447,5.489,0.518,-0.213,0.640
1667936458488,2022-11-08T21.40.58.488,5.530,0.732,-0.213,0.579
1667936458529,2022-11-08T21.40.58.529,5.571,0.610,-0.213,0.701
1667936458570,2022-11-08T21.40.58.570,5.612,0.701,-0.030,0.457
1667936458609,2022-11-08T21.40.58.609,5.651,0.854,-0.061,0.335
1667936458650,2022-11-08T21.40.58.650,5.692,0.732,-0.122,0.488
1667936458691,2022-11-08T21.40.58.691,5.733,0.854,0.000,0.366
1667936458732,2022-11-08T21.40.58.732,5.774,0.915,0.030,0.305
1667936458772,2022-11-08T21.40.58.772,5.814,0.701,-0.152,0.488
1667936458813,2022-11-08T21.40.58.813,5.855,0.457,-0.305,0.671
1667936458854,2022-11-08T21.40.58.854,5.896,0.579,-0.244,0.579
1667936458895,2022-11-08T21.40.58.895,5.937,0.488,-0.213,0.518
1667936458935,2022-11-08T21.40.58.935,5.977,0.549,-0.244,0.488
1667936458976,2022-11-08T21.40.58.976,6.018,0.793,-0.091,0.457
1667936459017,2022-11-08T21.40.59.017,6.059,0.945,0.061,0.366
1667936459058,2022-11-08T21.40.59.058,6.100,0.762,-0.091,0.396
1667936459097,2022-11-08T21.40.59.097,6.139,0.610,-0.152,0.427
1667936459138,2022-11-08T21.40.59.138,6.180,0.610,-0.152,0.518
1667936459179,2022-11-08T21.40.59.179,6.221,0.671,-0.122,0.488
1667936459220,2022-11-08T21.40.59.220,6.262,0.793,-0.061,0.366
1667936459260,2022-11-08T21.40.59.260,6.302,0.518,-0.183,0.518
1667936459301,2022-11-08T21.40.59.301,6.343,0.549,-0.183,0.549
1667936459342,2022-11-08T21.40.59.342,6.384,0.732,-0.061,0.457
1667936459383,2022-11-08T21.40.59.383,6.425,0.610,-0.152,0.518
1667936459422,2022-11-08T21.40.59.422,6.464,0.640,-0.183,0.457
1667936459463,2022-11-08T21.40.59.463,6.505,0.762,-0.152,0.366
1667936459504,2022-11-08T21.40.59.504,6.546,0.854,-0.091,0.366
1667936459545,2022-11-08T21.40.59.545,6.587,0.732,-0.183,0.549
1667936459585,2022-11-08T21.40.59.585,6.627,0.488,-0.183,0.579
1667936459626,2022-11-08T21.40.59.626,6.668,0.488,-0.244,0.579
1667936459667,2022-11-08T21.40.59.667,6.709,0.488,-0.335,0.671
1667936459708,2022-11-08T21.40.59.708,6.750,0.579,-0.244,0.610
1667936459749,2022-11-08T21.40.59.749,6.791,0.793,-0.152,0.457
1667936459789,2022-11-08T21.40.59.789,6.831,0.701,-0.183,0.488
1667936459830,2022-11-08T21.40.59.830,6.872,0.579,-0.183,0.518
1667936459871,2022-11-08T21.40.59.871,6.913,0.457,-0.213,0.549
1667936459912,2022-11-08T21.40.59.912,6.954,0.579,-0.183,0.518
1667936459951,2022-11-08T21.40.59.951,6.993,0.579,-0.091,0.488
1667936459992,2022-11-08T21.40.59.992,7.034,0.579,0.122,0.335
1667936460033,2022-11-08T21.41.00.033,7.075,0.091,-0.244,0.549
1667936460074,2022-11-08T21.41.00.074,7.116,0.030,-0.335,0.732
1667936460114,2022-11-08T21.41.00.114,7.156,1.037,-0.030,0.427
1667936460155,2022-11-08T21.41.00.155,7.197,0.488,-0.396,0.701
1667936460196,2022-11-08T21.41.00.196,7.238,0.610,-0.335,0.579
1667936460237,2022-11-08T21.41.00.237,7.279,0.701,-0.091,0.366
1667936460276,2022-11-08T21.41.00.276,7.318,0.884,0.000,0.274
1667936460317,2022-11-08T21.41.00.317,7.359,0.488,-0.274,0.671
1667936460358,2022-11-08T21.41.00.358,7.400,0.030,-0.457,0.854
1667936460399,2022-11-08T21.41.00.399,7.441,0.396,-0.274,0.640
1667936460439,2022-11-08T21.41.00.439,7.481,0.183,-0.457,0.793
1667936460480,2022-11-08T21.41.00.480,7.522,0.244,-0.274,0.671
1667936460521,2022-11-08T21.41.00.521,7.563,0.701,0.274,0.274
1667936460562,2022-11-08T21.41.00.562,7.604,2.012,0.793,-0.518
1667936460602,2022-11-08T21.41.00.602,7.644,1.951,0.427,-0.335
1667936460643,2022-11-08T21.41.00.643,7.685,0.518,-0.152,0.549
1667936460684,2022-11-08T21.41.00.684,7.726,0.610,-0.274,0.610
1667936460725,2022-11-08T21.41.00.725,7.767,0.579,-0.366,0.671
1667936460764,2022-11-08T21.41.00.764,7.806,0.213,-0.488,0.854
1667936460805,2022-11-08T21.41.00.805,7.847,0.213,-0.335,0.762
1667936460846,2022-11-08T21.41.00.846,7.888,0.396,-0.457,0.915
1667936460887,2022-11-08T21.41.00.887,7.929,0.061,-0.610,1.067
1667936460927,2022-11-08T21.41.00.927,7.969,0.640,-0.427,0.427
1667936460968,2022-11-08T21.41.00.968,8.010,1.433,-0.335,0.000
1667936461009,2022-11-08T21.41.01.009,8.051,1.250,-0.335,0.366
1667936461050,2022-11-08T21.41.01.050,8.092,0.854,-0.488,0.518
1667936461089,2022-11-08T21.41.01.089,8.131,1.524,-0.152,0.183
1667936461130,2022-11-08T21.41.01.130,8.172,1.433,-0.061,0.305
1667936482585,2022-11-08T21.41.22.585,29.627,0.976,-0.274,0.335
1667936482625,2022-11-08T21.41.22.625,29.667,1.159,-0.274,0.488
1667936482665,2022-11-08T21.41.22.665,29.707,1.098,-0.152,0.274
1667936482705,2022-11-08T21.41.22.705,29.747,1.189,-0.030,0.335
1667936482745,2022-11-08T21.41.22.745,29.787,-0.366,-0.640,0.915
1667936482785,2022-11-08T21.41.22.785,29.827,1.220,-0.396,0.518
1667936482825,2022-11-08T21.41.22.825,29.867,0.579,-0.305,0.457
1667936482865,2022-11-08T21.41.22.865,29.907,0.854,-0.061,0.213
1667936482905,2022-11-08T21.41.22.905,29.947,0.610,-0.152,0.366
1667936482945,2022-11-08T21.41.22.945,29.987,0.152,-0.274,0.488
1667936482985,2022-11-08T21.41.22.985,30.027,0.488,-0.213,0.457
1667936483025,2022-11-08T21.41.23.025,30.067,0.457,-0.244,0.610
1667936483065,2022-11-08T21.41.23.065,30.107,0.366,-0.274,0.610
1667936483105,2022-11-08T21.41.23.105,30.147,0.762,0.000,0.335
1667936483145,2022-11-08T21.41.23.145,30.187,-0.122,-0.274,0.793
1667936483185,2022-11-08T21.41.23.185,30.227,-0.183,-0.274,0.701
1667936483225,2022-11-08T21.41.23.225,30.267,0.488,0.030,0.335
1667936483265,2022-11-08T21.41.23.265,30.307,0.457,-0.091,0.488
1667936483305,2022-11-08T21.41.23.305,30.347,0.854,-0.122,0.366
1667936483345,2022-11-08T21.41.23.345,30.387,1.006,-0.122,0.396
1667936483385,2022-11-08T21.41.23.385,30.427,1.677,0.061,0.152
1667936483425,2022-11-08T21.41.23.425,30.467,1.189,-0.183,0.396
1667936483465,2022-11-08T21.41.23.465,30.507,0.884,-0.091,0.366
1667936483505,2022-11-08T21.41.23.505,30.547,0.549,-0.122,0.579
1667936483545,2022-11-08T21.41.23.545,30.587,-0.762,-0.152,0.732
1667936483585,2022-11-08T21.41.23.585,30.627,-0.091,0.122,0.030
1667936483625,2022-11-08T21.41.23.625,30.667,-0.152,0.030,0.427
1667936483665,2022-11-08T21.41.23.665,30.707,-0.091,-0.030,0.579
1667936483705,2022-11-08T21.41.23.705,30.747,0.854,0.091,0.244
1667936483745,2022-11-08T21.41.23.745,30.787,0.122,-0.396,0.793
1667936483785,2022-11-08T21.41.23.785,30.827,0.366,-0.274,0.762
1667936483825,2022-11-08T21.41.23.825,30.867,1.067,-0.122,0.396
1667936483865,2022-11-08T21.41.23.865,30.907,0.732,-0.213,0.518
1667936483905,2022-11-08T21.41.23.905,30.947,0.671,-0.274,0.640
1667936483945,2022-11-08T21.41.23.945,30.987,0.793,-0.396,0.640
1667936483985,2022-11-08T21.41.23.985,31.027,0.518,-0.488,0.671
1667936484025,2022-11-08T21.41.24.025,31.067,1.372,0.030,0.213
1667936484065,2022-11-08T21.41.24.065,31.107,0.854,-0.030,0.457
1667936484105,2022-11-08T21.41.24.105,31.147,0.549,-0.335,0.610
1667936484145,2022-11-08T21.41.24.145,31.187,0.366,-0.396,0.640
1667936484185,2022-11-08T21.41.24.185,31.227,0.488,-0.274,0.640
1667936484225,2022-11-08T21.41.24.225,31.267,0.549,-0.335,0.579
1667936484265,2022-11-08T21.41.24.265,31.307,0.793,-0.213,0.396
1667936484305,2022-11-08T21.41.24.305,31.347,0.823,-0.457,0.366
1667936484345,2022-11-08T21.41.24.345,31.387,0.915,-1.037,0.488
1667936484385,2022-11-08T21.41.24.385,31.427,1.250,-0.518,0.274
1667936484425,2022-11-08T21.41.24.425,31.467,0.915,-0.030,0.335
1667936484465,2022-11-08T21.41.24.465,31.507,0.762,-0.061,0.427
1667936484505,2022-11-08T21.41.24.505,31.547,0.823,0.061,0.305
1667936484545,2022-11-08T21.41.24.545,31.587,0.945,0.030,0.366
1667936484585,2022-11-08T21.41.24.585,31.627,0.610,-0.122,0.579
1667936484625,2022-11-08T21.41.24.625,31.667,1.098,-0.183,0.274
1667936484665,2022-11-08T21.41.24.665,31.707,1.707,0.274,-0.122
1667936484705,2022-11-08T21.41.24.705,31.747,0.366,-0.061,0.335
1667936484745,2022-11-08T21.41.24.745,31.787,1.067,-0.213,0.213
1667936484785,2022-11-08T21.41.24.785,31.827,1.311,-0.244,0.152
1667936484825,2022-11-08T21.41.24.825,31.867,0.427,-0.793,0.884
1667936484865,2022-11-08T21.41.24.865,31.907,-0.823,-1.159,1.433
1667936484905,2022-11-08T21.41.24.905,31.947,-0.152,-0.579,0.915
1667936484945,2022-11-08T21.41.24.945,31.987,1.037,0.091,0.183
1667936484985,2022-11-08T21.41.24.985,32.027,0.945,0.061,0.366
1667936485025,2022-11-08T21.41.25.025,32.067,1.098,0.061,0.396
1667936485065,2022-11-08T21.41.25.065,32.107,1.189,0.122,0.213
1667936485105,2022-11-08T21.41.25.105,32.147,0.823,0.000,0.335
1667936485145,2022-11-08T21.41.25.145,32.187,0.945,0.061,0.305
1667936485185,2022-11-08T21.41.25.185,32.227,1.250,0.152,0.213
1667936485225,2022-11-08T21.41.25.225,32.267,1.006,0.061,0.396
1667936485265,2022-11-08T21.41.25.265,32.307,0.976,0.030,0.396
1667936485305,2022-11-08T21.41.25.305,32.347,0.579,-0.061,0.488
1667936485345,2022-11-08T21.41.25.345,32.387,0.549,-0.152,0.488
1667936485385,2022-11-08T21.41.25.385,32.427,0.640,-0.244,0.579
1667936485425,2022-11-08T21.41.25.425,32.467,0.274,-0.305,0.732
1667936485465,2022-11-08T21.41.25.465,32.507,0.823,-0.122,0.396
1667936485505,2022-11-08T21.41.25.505,32.547,0.427,-0.366,0.640
1667936485545,2022-11-08T21.41.25.545,32.587,0.274,-0.274,0.610
1667936485585,2022-11-08T21.41.25.585,32.627,0.610,-0.244,0.518
1667936485625,2022-11-08T21.41.25.625,32.667,0.427,-0.335,0.671
1667936485665,2022-11-08T21.41.25.665,32.707,0.732,-0.122,0.518
1667936485705,2022-11-08T21.41.25.705,32.747,0.457,-0.244,0.640
1667936485745,2022-11-08T21.41.25.745,32.787,0.274,-0.335,0.732
1667936485785,2022-11-08T21.41.25.785,32.827,0.427,-0.183,0.579
1667936485825,2022-11-08T21.41.25.825,32.867,0.518,-0.061,0.427
1667936485865,2022-11-08T21.41.25.865,32.907,0.671,0.030,0.396
1667936485905,2022-11-08T21.41.25.905,32.947,0.823,-0.122,0.457
1667936485945,2022-11-08T21.41.25.945,32.987,0.701,-0.183,0.549
1667936485985,2022-11-08T21.41.25.985,33.027,0.915,0.061,0.335
1667936486025,2022-11-08T21.41.26.025,33.067,0.671,-0.061,0.396
1667936486065,2022-11-08T21.41.26.065,33.107,0.701,-0.030,0.335
1667936486105,2022-11-08T21.41.26.105,33.147,0.945,0.000,0.305
1667936486145,2022-11-08T21.41.26.145,33.187,0.000,-0.305,0.762
1667936486185,2022-11-08T21.41.26.185,33.227,-0.732,-0.701,1.006
1667936486225,2022-11-08T21.41.26.225,33.267,0.183,-0.457,0.640
1667936486265,2022-11-08T21.41.26.265,33.307,1.159,-0.274,0.579
1667936486305,2022-11-08T21.41.26.305,33.347,-0.427,-0.122,0.884
1667936486345,2022-11-08T21.41.26.345,33.387,0.549,0.457,0.305
1667936486385,2022-11-08T21.41.26.385,33.427,-2.744,-0.427,1.098
1667936486425,2022-11-08T21.41.26.425,33.467,-0.335,0.732,-1.159
1667936486465,2022-11-08T21.41.26.465,33.507,2.561,1.494,-1.463
1667936486505,2022-11-08T21.41.26.505,33.547,-0.457,-0.579,1.402
1667936486545,2022-11-08T21.41.26.545,33.587,1.159,-0.610,1.159
1667936486585,2022-11-08T21.41.26.585,33.627,1.982,-0.366,0.091
1667936486625,2022-11-08T21.41.26.625,33.667,0.305,-1.128,0.915
1667936486665,2022-11-08T21.41.26.665,33.707,0.183,-1.159,1.524
1667936486705,2022-11-08T21.41.26.705,33.747,1.677,-0.701,0.762
1667936486745,2022-11-08T21.41.26.745,33.787,1.951,-0.030,0.122
1667936486785,2022-11-08T21.41.26.785,33.827,2.043,0.335,-0.305
1667936486825,2022-11-08T21.41.26.825,33.867,2.226,0.366,-0.396
1667936486865,2022-11-08T21.41.26.865,33.907,1.006,-0.305,0.549
1667936486905,2022-11-08T21.41.26.905,33.947,-0.701,-0.579,1.189
1667936486945,2022-11-08T21.41.26.945,33.987,0.061,-0.305,0.701
1667936486985,2022-11-08T21.41.26.985,34.027,0.274,-0.183,0.427
1667936487025,2022-11-08T21.41.27.025,34.067,0.183,0.152,0.366
1667936487065,2022-11-08T21.41.27.065,34.107,0.213,0.335,0.183
1667936487105,2022-11-08T21.41.27.105,34.147,0.335,0.030,0.396
1667936487145,2022-11-08T21.41.27.145,34.187,-0.335,0.061,0.579
1667936487185,2022-11-08T21.41.27.185,34.227,-0.030,0.701,0.366
1667936487225,2022-11-08T21.41.27.225,34.267,-0.122,0.488,0.884
1667936487265,2022-11-08T21.41.27.265,34.307,-0.457,0.213,1.098
1667936487305,2022-11-08T21.41.27.305,34.347,0.854,-0.213,0.945
1667936487345,2022-11-08T21.41.27.345,34.387,0.732,-0.701,1.250
1667936487385,2022-11-08T21.41.27.385,34.427,1.128,-0.244,0.640
1667936487425,2022-11-08T21.41.27.425,34.467,1.829,0.427,-0.244
1667936487465,2022-11-08T21.41.27.465,34.507,0.976,0.152,0.091
1667936487505,2022-11-08T21.41.27.505,34.547,0.732,-0.244,0.488
1667936487545,2022-11-08T21.41.27.545,34.587,0.945,-0.335,0.610
1667936487585,2022-11-08T21.41.27.585,34.627,1.189,-0.091,0.457
1667936487625,2022-11-08T21.41.27.625,34.667,1.067,0.061,0.305
1667936487665,2022-11-08T21.41.27.665,34.707,0.823,0.061,0.213
1667936487705,2022-11-08T21.41.27.705,34.747,0.701,0.152,0.122
1667936487745,2022-11-08T21.41.27.745,34.787,1.067,0.274,0.000
1667936487785,2022-11-08T21.41.27.785,34.827,1.037,0.183,0.213
1667936487825,2022-11-08T21.41.27.825,34.867,1.067,0.091,0.366
1667936487865,2022-11-08T21.41.27.865,34.907,0.823,-0.061,0.457
1667936487905,2022-11-08T21.41.27.905,34.947,0.701,-0.152,0.396
1667936487945,2022-11-08T21.41.27.945,34.987,0.884,0.000,0.244
1667936487985,2022-11-08T21.41.27.985,35.027,1.220,0.152,-0.061
1667936488025,2022-11-08T21.41.28.025,35.067,2.195,0.183,0.122
1667936488065,2022-11-08T21.41.28.065,35.107,-0.030,-0.793,1.463
1667936488105,2022-11-08T21.41.28.105,35.147,0.213,-0.366,0.823
1667936488145,2022-11-08T21.41.28.145,35.187,0.396,0.000,0.091
1667936488185,2022-11-08T21.41.28.185,35.227,0.457,0.152,-0.213
1667936488225,2022-11-08T21.41.28.225,35.267,1.707,0.518,-0.488
1667936488265,2022-11-08T21.41.28.265,35.307,1.189,0.152,0.030
1667936488305,2022-11-08T21.41.28.305,35.347,0.518,-0.152,0.427
1667936488345,2022-11-08T21.41.28.345,35.387,0.579,-0.274,0.366
1667936488385,2022-11-08T21.41.28.385,35.427,0.152,-0.396,0.610
1667936488425,2022-11-08T21.41.28.425,35.467,0.762,-0.122,0.488
1667936488465,2022-11-08T21.41.28.465,35.507,0.640,-0.183,0.579
1667936488505,2022-11-08T21.41.28.505,35.547,0.671,0.000,0.457
1667936488545,2022-11-08T21.41.28.545,35.587,1.098,0.061,0.091
1667936488585,2022-11-08T21.41.28.585,35.627,0.884,-0.091,0.366
1667936488625,2022-11-08T21.41.28.625,35.667,0.823,-0.274,0.610
1667936488665,2022-11-08T21.41.28.665,35.707,0.640,-0.427,0.732
1667936488705,2022-11-08T21.41.28.705,35.747,0.640,-0.305,0.671
1667936488745,2022-11-08T21.41.28.745,35.787,0.640,-0.152,0.518
1667936488785,2022-11-08T21.41.28.785,35.827,0.671,0.000,0.244
1667936488825,2022-11-08T21.41.28.825,35.867,1.006,-0.030,0.213
1667936488865,2022-11-08T21.41.28.865,35.907,0.640,-0.152,0.427
1667936488905,2022-11-08T21.41.28.905,35.947,1.463,0.183,0.000
1667936488945,2022-11-08T21.41.28.945,35.987,1.433,0.122,0.183
1667936488985,2022-11-08T21.41.28.985,36.027,0.823,0.000,0.396
1667936489025,2022-11-08T21.41.29.025,36.067,0.823,0.366,0.061
1667936489065,2022-11-08T21.41.29.065,36.107,1.402,0.488,-0.396
1667936489105,2022-11-08T21.41.29.105,36.147,1.037,0.091,0.091
