epoch (ms),time (03:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1667720016118,2022-11-06T09:33:36.118,0.000,-0.213,-0.061,0.152
1667720016158,2022-11-06T09:33:36.158,0.040,-0.152,0.061,0.122
1667720016198,2022-11-06T09:33:36.198,0.080,-0.122,0.000,0.579
1667720016238,2022-11-06T09:33:36.238,0.120,0.183,-0.091,1.098
1667720016278,2022-11-06T09:33:36.278,0.160,0.671,0.000,1.098
1667720016318,2022-11-06T09:33:36.318,0.200,0.488,0.091,0.549
1667720016358,2022-11-06T09:33:36.358,0.240,-0.152,0.183,-0.183
1667720016398,2022-11-06T09:33:36.398,0.280,-0.335,0.183,-0.701
1667720016438,2022-11-06T09:33:36.438,0.320,-0.366,0.091,-0.640
1667720016478,2022-11-06T09:33:36.478,0.360,0.030,0.183,0.183
1667720016518,2022-11-06T09:33:36.518,0.400,0.732,0.152,1.159
1667720016558,2022-11-06T09:33:36.558,0.440,0.274,-0.091,1.494
1667720016598,2022-11-06T09:33:36.598,0.480,0.518,-0.122,0.823
1667720016638,2022-11-06T09:33:36.638,0.520,0.061,-0.061,0.091
1667720016678,2022-11-06T09:33:36.678,0.560,-0.640,0.030,-0.305
1667720016718,2022-11-06T09:33:36.718,0.600,-0.640,0.030,0.091
1667720016758,2022-11-06T09:33:36.758,0.640,-0.122,-0.061,0.854
1667720016798,2022-11-06T09:33:36.798,0.680,0.640,-0.091,1.189
1667720016838,2022-11-06T09:33:36.838,0.720,0.488,-0.183,1.189
1667720016878,2022-11-06T09:33:36.878,0.760,0.061,-0.122,0.884
1667720016918,2022-11-06T09:33:36.918,0.800,0.152,-0.030,0.457
1667720016958,2022-11-06T09:33:36.958,0.840,-0.945,-0.244,0.518
1667720016998,2022-11-06T09:33:36.998,0.880,-0.945,-0.244,0.579
1667720017038,2022-11-06T09:33:37.038,0.920,-0.549,-0.091,0.671
1667720017078,2022-11-06T09:33:37.078,0.960,-1.189,0.061,0.732
1667720017118,2022-11-06T09:33:37.118,1.000,-1.433,0.366,0.884
1667720017158,2022-11-06T09:33:37.158,1.040,-0.854,0.671,1.128
1667720017198,2022-11-06T09:33:37.198,1.080,0.183,0.793,1.341
1667720017238,2022-11-06T09:33:37.238,1.120,0.091,0.671,1.433
1667720017278,2022-11-06T09:33:37.278,1.160,0.488,0.701,0.945
1667720017318,2022-11-06T09:33:37.318,1.200,0.244,0.762,0.579
1667720017358,2022-11-06T09:33:37.358,1.240,-0.366,0.701,0.457
1667720017398,2022-11-06T09:33:37.398,1.280,-0.366,0.610,0.030
