epoch (ms),time (03:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1667379594092,2022-11-02T10:59:54.092,0.000,0.244,0.122,0.427
1667379594132,2022-11-02T10:59:54.132,0.040,-0.091,0.152,0.457
1667379594172,2022-11-02T10:59:54.172,0.080,-0.030,-0.030,0.366
1667379594212,2022-11-02T10:59:54.212,0.120,-0.122,-0.061,0.732
1667379594252,2022-11-02T10:59:54.252,0.160,0.030,-0.274,0.793
1667379594292,2022-11-02T10:59:54.292,0.200,0.000,-0.213,0.579
1667379594332,2022-11-02T10:59:54.332,0.240,0.091,0.061,0.488
1667379594372,2022-11-02T10:59:54.372,0.280,0.030,0.122,0.152
1667379594412,2022-11-02T10:59:54.412,0.320,0.183,0.152,0.122
1667379594452,2022-11-02T10:59:54.452,0.360,0.091,0.030,0.183
1667379594492,2022-11-02T10:59:54.492,0.400,0.000,0.030,0.305
1667379594532,2022-11-02T10:59:54.532,0.440,0.244,-0.122,0.366
1667379594572,2022-11-02T10:59:54.572,0.480,0.152,-0.122,0.366
1667379594612,2022-11-02T10:59:54.612,0.520,0.091,-0.030,0.549
1667379594652,2022-11-02T10:59:54.652,0.560,0.335,-0.030,0.488
1667379594692,2022-11-02T10:59:54.692,0.600,0.122,0.030,0.488
1667379594732,2022-11-02T10:59:54.732,0.640,0.213,-0.091,0.457
1667379594772,2022-11-02T10:59:54.772,0.680,0.183,-0.213,0.396
1667379594812,2022-11-02T10:59:54.812,0.720,0.152,-0.122,0.396
1667379594852,2022-11-02T10:59:54.852,0.760,0.274,-0.122,0.366
1667379594892,2022-11-02T10:59:54.892,0.800,0.183,-0.061,0.305
1667379594932,2022-11-02T10:59:54.932,0.840,0.091,-0.030,0.457
1667379594972,2022-11-02T10:59:54.972,0.880,0.030,0.030,0.518
1667379595012,2022-11-02T10:59:55.012,0.920,-0.061,0.061,0.488
1667379595052,2022-11-02T10:59:55.052,0.960,0.030,-0.030,0.305
1667379595092,2022-11-02T10:59:55.092,1.000,0.183,-0.152,0.183
1667379595132,2022-11-02T10:59:55.132,1.040,0.152,-0.152,0.396
1667379595172,2022-11-02T10:59:55.172,1.080,0.274,-0.152,0.549
1667379595212,2022-11-02T10:59:55.212,1.120,0.030,-0.152,0.457
1667379595252,2022-11-02T10:59:55.252,1.160,0.091,-0.122,0.488
1667379595292,2022-11-02T10:59:55.292,1.200,0.335,0.030,0.122
1667379595332,2022-11-02T10:59:55.332,1.240,-0.152,0.366,0.396
1667379595372,2022-11-02T10:59:55.372,1.280,0.122,0.762,0.091
1667379595412,2022-11-02T10:59:55.412,1.320,0.671,0.335,-0.213
1667379595452,2022-11-02T10:59:55.452,1.360,0.000,-1.220,0.030
1667379595492,2022-11-02T10:59:55.492,1.400,-0.701,-1.433,1.067
1667379595532,2022-11-02T10:59:55.532,1.440,-0.732,-0.091,1.890
1667379595572,2022-11-02T10:59:55.572,1.480,-0.244,0.396,1.738
1667379595612,2022-11-02T10:59:55.612,1.520,0.244,-0.030,1.067
1667379595652,2022-11-02T10:59:55.652,1.560,0.427,-0.183,0.732
1667379595692,2022-11-02T10:59:55.692,1.600,0.274,0.030,0.854
1667379595732,2022-11-02T10:59:55.732,1.640,0.671,-0.671,0.213
1667379595772,2022-11-02T10:59:55.772,1.680,0.183,-1.128,0.152
1667379595812,2022-11-02T10:59:55.812,1.720,-0.061,-1.006,0.488
1667379595852,2022-11-02T10:59:55.852,1.760,0.183,-0.457,0.793
1667379595892,2022-11-02T10:59:55.892,1.800,-0.091,-0.152,0.793
