epoch (ms),time (03:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1668248328841,2022-11-12T12:18:48.841,0.000,2.226,-0.579,-0.396
1668248328881,2022-11-12T12:18:48.881,0.040,2.530,-0.518,-0.274
1668248328921,2022-11-12T12:18:48.921,0.080,3.476,-0.579,-0.427
1668248328961,2022-11-12T12:18:48.961,0.120,3.628,-0.732,-0.945
1668248329001,2022-11-12T12:18:49.001,0.160,4.665,-0.640,-1.189
1668248329041,2022-11-12T12:18:49.041,0.200,3.293,-0.488,-1.067
1668248329081,2022-11-12T12:18:49.081,0.240,-0.152,0.000,-0.274
1668248329121,2022-11-12T12:18:49.121,0.280,-1.128,0.610,0.244
1668248329161,2022-11-12T12:18:49.161,0.320,-0.884,0.579,0.244
1668248329201,2022-11-12T12:18:49.201,0.360,-1.250,0.274,0.152
1668248329241,2022-11-12T12:18:49.241,0.400,-1.159,-0.244,0.152
1668248329281,2022-11-12T12:18:49.281,0.440,-1.128,-0.488,0.183
1668248329321,2022-11-12T12:18:49.321,0.480,-0.152,-0.427,0.244
1668248329361,2022-11-12T12:18:49.361,0.520,-0.030,-0.640,0.335
1668248329401,2022-11-12T12:18:49.401,0.560,-0.701,-0.640,0.610
1668248329441,2022-11-12T12:18:49.441,0.600,-0.640,-0.427,0.671
1668248329481,2022-11-12T12:18:49.481,0.640,-0.640,-0.457,0.549
1668248329521,2022-11-12T12:18:49.521,0.680,-0.488,-0.396,0.518
1668248329561,2022-11-12T12:18:49.561,0.720,-1.006,-0.366,0.640
1668248329601,2022-11-12T12:18:49.601,0.760,-1.707,-0.366,0.793
1668248329641,2022-11-12T12:18:49.641,0.800,-0.457,-0.457,0.579
1668248329681,2022-11-12T12:18:49.681,0.840,-0.610,-0.640,0.549
1668248329721,2022-11-12T12:18:49.721,0.880,-1.311,-0.701,0.823
1668248329761,2022-11-12T12:18:49.761,0.920,-0.244,-0.732,0.762
1668248329801,2022-11-12T12:18:49.801,0.960,0.000,-0.854,0.549
1668248329841,2022-11-12T12:18:49.841,1.000,-0.091,-0.762,0.518
1668248329881,2022-11-12T12:18:49.881,1.040,-1.372,-0.671,1.006
1668248329921,2022-11-12T12:18:49.921,1.080,-2.622,-0.488,1.189
1668248329961,2022-11-12T12:18:49.961,1.120,-2.134,-0.366,0.701
1668248330001,2022-11-12T12:18:50.001,1.160,-0.915,-0.427,0.396
1668248330041,2022-11-12T12:18:50.041,1.200,-1.524,-0.823,0.366
1668248330081,2022-11-12T12:18:50.081,1.240,-0.793,-0.732,0.396
1668248330121,2022-11-12T12:18:50.121,1.280,0.366,-0.701,0.427
