epoch (ms),time (03:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1668508748864,2022-11-15T12:39:08.864,0.000,-0.305,0.152,-0.244
1668508748904,2022-11-15T12:39:08.904,0.040,-0.335,0.152,-0.579
1668508748944,2022-11-15T12:39:08.944,0.080,-0.183,0.244,-0.305
1668508748984,2022-11-15T12:39:08.984,0.120,-0.274,0.213,-0.244
1668508749024,2022-11-15T12:39:09.024,0.160,-0.244,0.122,-0.366
1668508749064,2022-11-15T12:39:09.064,0.200,-0.366,0.122,-0.213
1668508749104,2022-11-15T12:39:09.104,0.240,-0.274,0.183,-0.091
1668508749144,2022-11-15T12:39:09.144,0.280,-0.274,0.152,-0.183
1668508749184,2022-11-15T12:39:09.184,0.320,-0.183,0.152,-0.213
1668508749224,2022-11-15T12:39:09.224,0.360,-0.305,0.244,-0.183
1668508749264,2022-11-15T12:39:09.264,0.400,-2.835,1.341,0.518
1668508749304,2022-11-15T12:39:09.304,0.440,-4.085,1.829,0.213
1668508749344,2022-11-15T12:39:09.344,0.480,-1.220,0.030,-0.579
1668508749384,2022-11-15T12:39:09.384,0.520,-0.854,-1.372,-0.366
1668508749424,2022-11-15T12:39:09.424,0.560,-0.122,-2.866,-0.427
1668508749464,2022-11-15T12:39:09.464,0.600,0.671,-1.738,-0.549
1668508749504,2022-11-15T12:39:09.504,0.640,0.396,-0.762,-0.915
1668508749544,2022-11-15T12:39:09.544,0.680,-0.183,-0.671,-1.098
1668508749584,2022-11-15T12:39:09.584,0.720,-0.305,-0.457,-1.524
1668508749624,2022-11-15T12:39:09.624,0.760,-0.274,-0.610,-1.006
1668508749664,2022-11-15T12:39:09.664,0.800,-0.854,-0.762,-0.122
1668508749704,2022-11-15T12:39:09.704,0.840,-0.518,-0.213,0.244
1668508749744,2022-11-15T12:39:09.744,0.880,-0.396,0.000,0.091
1668508749784,2022-11-15T12:39:09.784,0.920,-0.305,0.091,-0.061
1668508749824,2022-11-15T12:39:09.824,0.960,-0.457,0.061,0.152
1668508749864,2022-11-15T12:39:09.864,1.000,-0.457,-0.091,0.244
1668508749904,2022-11-15T12:39:09.904,1.040,-0.915,-0.305,0.061
1668508749944,2022-11-15T12:39:09.944,1.080,-0.762,-0.122,-0.549
1668508749984,2022-11-15T12:39:09.984,1.120,-0.305,-0.030,-0.762
1668508750024,2022-11-15T12:39:10.024,1.160,-0.488,-0.152,-0.213
1668508750064,2022-11-15T12:39:10.064,1.200,-0.244,0.152,-0.122
1668508750104,2022-11-15T12:39:10.104,1.240,0.213,0.457,-0.640
1668508750144,2022-11-15T12:39:10.144,1.280,0.244,0.549,-1.037
1668508750184,2022-11-15T12:39:10.184,1.320,0.030,0.396,-0.915
1668508750224,2022-11-15T12:39:10.224,1.360,-0.122,0.305,-0.457
1668508750264,2022-11-15T12:39:10.264,1.400,-0.213,0.274,-0.122
1668508750304,2022-11-15T12:39:10.304,1.440,-0.122,0.274,-0.030
1668508750344,2022-11-15T12:39:10.344,1.480,0.274,0.396,-0.030
1668508750384,2022-11-15T12:39:10.384,1.520,0.000,0.335,0.122
1668508750424,2022-11-15T12:39:10.424,1.560,-0.274,0.183,0.091
1668508750464,2022-11-15T12:39:10.464,1.600,-0.183,0.213,-0.091
1668508750504,2022-11-15T12:39:10.504,1.640,-0.274,0.244,-0.122
1668508750544,2022-11-15T12:39:10.544,1.680,-0.366,0.213,0.030
1668508750584,2022-11-15T12:39:10.584,1.720,0.091,0.427,-0.030
1668508750624,2022-11-15T12:39:10.624,1.760,0.122,0.305,-0.030
1668508750664,2022-11-15T12:39:10.664,1.800,-0.183,-0.061,0.152
1668508750704,2022-11-15T12:39:10.704,1.840,-0.549,-0.244,0.061
1668508750744,2022-11-15T12:39:10.744,1.880,-0.488,0.000,-0.640
1668508750784,2022-11-15T12:39:10.784,1.920,0.122,0.183,-1.159
1668508750824,2022-11-15T12:39:10.824,1.960,0.122,0.488,-1.220
1668508750864,2022-11-15T12:39:10.864,2.000,0.640,0.640,-0.945
1668508750904,2022-11-15T12:39:10.904,2.040,-0.122,0.274,0.030
1668508750944,2022-11-15T12:39:10.944,2.080,-0.915,-0.030,0.305
1668508750984,2022-11-15T12:39:10.984,2.120,-0.610,0.000,-0.152
1668508751024,2022-11-15T12:39:11.024,2.160,-0.061,0.061,-0.183
1668508751064,2022-11-15T12:39:11.064,2.200,-0.305,0.122,0.122
1668508751104,2022-11-15T12:39:11.104,2.240,-0.061,0.213,-0.183
1668508751144,2022-11-15T12:39:11.144,2.280,0.335,0.305,-0.518
1668508751184,2022-11-15T12:39:11.184,2.320,0.000,0.213,-0.457
1668508751224,2022-11-15T12:39:11.224,2.360,0.030,0.396,-0.366
1668508751264,2022-11-15T12:39:11.264,2.400,0.061,0.396,-0.244
1668508751304,2022-11-15T12:39:11.304,2.440,-0.152,0.305,-0.091
1668508751344,2022-11-15T12:39:11.344,2.480,0.000,0.335,-0.030
1668508751384,2022-11-15T12:39:11.384,2.520,-0.152,0.274,0.183
1668508751424,2022-11-15T12:39:11.424,2.560,0.030,0.335,0.213
1668508751464,2022-11-15T12:39:11.464,2.600,0.030,0.305,0.091
1668508751504,2022-11-15T12:39:11.504,2.640,-0.122,0.213,-0.274
1668508751544,2022-11-15T12:39:11.544,2.680,-0.122,0.122,-0.396
1668508751584,2022-11-15T12:39:11.584,2.720,-0.366,0.000,-0.183
1668508751624,2022-11-15T12:39:11.624,2.760,-0.366,0.183,-0.244
1668508751664,2022-11-15T12:39:11.664,2.800,-0.152,0.335,-0.579
1668508751704,2022-11-15T12:39:11.704,2.840,-0.396,0.091,-0.427
1668508751744,2022-11-15T12:39:11.744,2.880,-0.549,-0.091,-0.091
1668508751784,2022-11-15T12:39:11.784,2.920,-0.488,0.030,-0.030
1668508751824,2022-11-15T12:39:11.824,2.960,-0.518,0.122,-0.366
1668508751864,2022-11-15T12:39:11.864,3.000,0.091,0.152,-0.854
1668508751904,2022-11-15T12:39:11.904,3.040,-0.183,0.122,-0.823
1668508751944,2022-11-15T12:39:11.944,3.080,-0.183,0.457,-0.976
1668508751984,2022-11-15T12:39:11.984,3.120,0.091,0.488,-0.793
