epoch (ms),time (03:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1667975305127,2022-11-09T08:28:25.127,0.000,-0.846,0.184,-0.538
1667975305167,2022-11-09T08:28:25.167,0.040,-0.837,0.169,-0.555
1667975305207,2022-11-09T08:28:25.207,0.080,-0.834,0.176,-0.551
1667975305247,2022-11-09T08:28:25.247,0.120,-0.840,0.195,-0.541
1667975305287,2022-11-09T08:28:25.287,0.160,-0.845,0.202,-0.535
1667975305327,2022-11-09T08:28:25.327,0.200,-0.852,0.201,-0.533
1667975305367,2022-11-09T08:28:25.367,0.240,-0.854,0.194,-0.536
1667975305407,2022-11-09T08:28:25.407,0.280,-0.855,0.183,-0.540
1667975305447,2022-11-09T08:28:25.447,0.320,-0.848,0.188,-0.539
1667975305487,2022-11-09T08:28:25.487,0.360,-0.846,0.199,-0.535
1667975305527,2022-11-09T08:28:25.527,0.400,-0.842,0.209,-0.531
1667975305567,2022-11-09T08:28:25.567,0.440,-0.835,0.209,-0.536
1667975305607,2022-11-09T08:28:25.607,0.480,-0.836,0.202,-0.535
1667975305647,2022-11-09T08:28:25.647,0.520,-0.853,0.209,-0.524
1667975305687,2022-11-09T08:28:25.687,0.560,-0.859,0.218,-0.517
1667975305727,2022-11-09T08:28:25.727,0.600,-0.858,0.211,-0.519
1667975305767,2022-11-09T08:28:25.767,0.640,-0.862,0.215,-0.515
1667975305807,2022-11-09T08:28:25.807,0.680,-0.855,0.215,-0.519
1667975305847,2022-11-09T08:28:25.847,0.720,-0.846,0.196,-0.531
1667975305887,2022-11-09T08:28:25.887,0.760,-0.851,0.196,-0.531
1667975305927,2022-11-09T08:28:25.927,0.800,-0.856,0.198,-0.528
1667975305967,2022-11-09T08:28:25.967,0.840,-0.856,0.206,-0.523
1667975306007,2022-11-09T08:28:26.007,0.880,-0.853,0.209,-0.523
1667975306047,2022-11-09T08:28:26.047,0.920,-0.848,0.226,-0.517
1667975306087,2022-11-09T08:28:26.087,0.960,-0.848,0.224,-0.518
1667975306127,2022-11-09T08:28:26.127,1.000,-0.850,0.210,-0.529
1667975306167,2022-11-09T08:28:26.167,1.040,-0.853,0.215,-0.527
1667975306207,2022-11-09T08:28:26.207,1.080,-0.856,0.236,-0.516
1667975306247,2022-11-09T08:28:26.247,1.120,-0.852,0.254,-0.504
1667975306287,2022-11-09T08:28:26.287,1.160,-0.847,0.238,-0.516
1667975306327,2022-11-09T08:28:26.327,1.200,-0.826,0.247,-0.522
1667975306367,2022-11-09T08:28:26.367,1.240,-0.819,0.235,-0.530
1667975306407,2022-11-09T08:28:26.407,1.280,-0.842,0.200,-0.537
1667975306447,2022-11-09T08:28:26.447,1.320,-0.863,0.211,-0.526
1667975306487,2022-11-09T08:28:26.487,1.360,-0.856,0.231,-0.517
1667975306527,2022-11-09T08:28:26.527,1.400,-0.837,0.233,-0.520
1667975306567,2022-11-09T08:28:26.567,1.440,-0.836,0.204,-0.532
1667975306607,2022-11-09T08:28:26.607,1.480,-0.850,0.206,-0.528
1667975306647,2022-11-09T08:28:26.647,1.520,-0.858,0.201,-0.526
1667975306687,2022-11-09T08:28:26.687,1.560,-0.859,0.175,-0.536
1667975306727,2022-11-09T08:28:26.727,1.600,-0.852,0.188,-0.535
1667975306767,2022-11-09T08:28:26.767,1.640,-0.845,0.207,-0.524
1667975306807,2022-11-09T08:28:26.807,1.680,-0.847,0.201,-0.521
1667975306847,2022-11-09T08:28:26.847,1.720,-0.856,0.178,-0.528
1667975306887,2022-11-09T08:28:26.887,1.760,-0.860,0.164,-0.536
1667975306927,2022-11-09T08:28:26.927,1.800,-0.863,0.156,-0.536
1667975306967,2022-11-09T08:28:26.967,1.840,-0.872,0.175,-0.524
1667975307007,2022-11-09T08:28:27.007,1.880,-0.872,0.184,-0.518
1667975307047,2022-11-09T08:28:27.047,1.920,-0.860,0.181,-0.520
1667975307087,2022-11-09T08:28:27.087,1.960,-0.855,0.177,-0.525
1667975307127,2022-11-09T08:28:27.127,2.000,-0.855,0.175,-0.526
1667975307167,2022-11-09T08:28:27.167,2.040,-0.863,0.177,-0.522
1667975307207,2022-11-09T08:28:27.207,2.080,-0.864,0.176,-0.522
1667975307247,2022-11-09T08:28:27.247,2.120,-0.862,0.165,-0.527
1667975307287,2022-11-09T08:28:27.287,2.160,-0.863,0.173,-0.522
1667975307327,2022-11-09T08:28:27.327,2.200,-0.864,0.176,-0.518
