epoch (ms),time (03:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1667725059588,2022-11-06T10:57:39.588,0.000,-0.129,0.360,-0.886
1667725059628,2022-11-06T10:57:39.628,0.040,-0.130,0.362,-0.893
1667725059668,2022-11-06T10:57:39.668,0.080,-0.130,0.362,-0.891
1667725059708,2022-11-06T10:57:39.708,0.120,-0.129,0.358,-0.894
1667725059748,2022-11-06T10:57:39.748,0.160,-0.132,0.361,-0.892
1667725059788,2022-11-06T10:57:39.788,0.200,-0.132,0.360,-0.892
1667725059828,2022-11-06T10:57:39.828,0.240,-0.130,0.361,-0.893
1667725059868,2022-11-06T10:57:39.868,0.280,-0.129,0.361,-0.893
1667725059908,2022-11-06T10:57:39.908,0.320,-0.128,0.359,-0.892
1667725059948,2022-11-06T10:57:39.948,0.360,-0.130,0.360,-0.892
1667725059988,2022-11-06T10:57:39.988,0.400,-0.132,0.357,-0.893
1667725060028,2022-11-06T10:57:40.028,0.440,-0.134,0.365,-0.891
1667725060068,2022-11-06T10:57:40.068,0.480,-0.128,0.359,-0.893
1667725060108,2022-11-06T10:57:40.108,0.520,-0.126,0.354,-0.893
1667725060148,2022-11-06T10:57:40.148,0.560,-0.134,0.361,-0.891
1667725060188,2022-11-06T10:57:40.188,0.600,-0.130,0.358,-0.892
1667725060228,2022-11-06T10:57:40.228,0.640,-0.131,0.362,-0.892
1667725060268,2022-11-06T10:57:40.268,0.680,-0.134,0.365,-0.890
1667725060308,2022-11-06T10:57:40.308,0.720,-0.130,0.353,-0.893
1667725060348,2022-11-06T10:57:40.348,0.760,-0.124,0.351,-0.894
1667725060388,2022-11-06T10:57:40.388,0.800,-0.127,0.357,-0.894
1667725060428,2022-11-06T10:57:40.428,0.840,-0.132,0.353,-0.894
1667725060468,2022-11-06T10:57:40.468,0.880,-0.131,0.349,-0.894
1667725060508,2022-11-06T10:57:40.508,0.920,-0.128,0.355,-0.893
1667725060548,2022-11-06T10:57:40.548,0.960,-0.124,0.351,-0.896
1667725060588,2022-11-06T10:57:40.588,1.000,-0.128,0.347,-0.895
1667725060628,2022-11-06T10:57:40.628,1.040,-0.130,0.355,-0.893
1667725060668,2022-11-06T10:57:40.668,1.080,-0.122,0.362,-0.894
1667725060708,2022-11-06T10:57:40.708,1.120,-0.119,0.359,-0.896
1667725060748,2022-11-06T10:57:40.748,1.160,-0.111,0.333,-0.902
1667725060788,2022-11-06T10:57:40.788,1.200,-0.127,0.344,-0.895
1667725060828,2022-11-06T10:57:40.828,1.240,-0.136,0.365,-0.889
1667725060868,2022-11-06T10:57:40.868,1.280,-0.120,0.358,-0.894
1667725060908,2022-11-06T10:57:40.908,1.320,-0.118,0.357,-0.896
1667725060948,2022-11-06T10:57:40.948,1.360,-0.124,0.356,-0.894
1667725060988,2022-11-06T10:57:40.988,1.400,-0.119,0.353,-0.896
1667725061028,2022-11-06T10:57:41.028,1.440,-0.115,0.350,-0.896
1667725061068,2022-11-06T10:57:41.068,1.480,-0.116,0.354,-0.896
1667725061108,2022-11-06T10:57:41.108,1.520,-0.113,0.345,-0.898
1667725061148,2022-11-06T10:57:41.148,1.560,-0.107,0.343,-0.899
1667725061188,2022-11-06T10:57:41.188,1.600,-0.116,0.364,-0.892
1667725061228,2022-11-06T10:57:41.228,1.640,-0.116,0.357,-0.892
1667725061268,2022-11-06T10:57:41.268,1.680,-0.115,0.358,-0.894
1667725061308,2022-11-06T10:57:41.308,1.720,-0.115,0.357,-0.894
1667725061348,2022-11-06T10:57:41.348,1.760,-0.115,0.357,-0.893
1667725061388,2022-11-06T10:57:41.388,1.800,-0.120,0.359,-0.893
1667725061428,2022-11-06T10:57:41.428,1.840,-0.113,0.357,-0.894
1667725061468,2022-11-06T10:57:41.468,1.880,-0.116,0.355,-0.893
1667725061508,2022-11-06T10:57:41.508,1.920,-0.115,0.357,-0.894
1667725061548,2022-11-06T10:57:41.548,1.960,-0.113,0.358,-0.894
1667725061588,2022-11-06T10:57:41.588,2.000,-0.119,0.358,-0.893
1667725061628,2022-11-06T10:57:41.628,2.040,-0.115,0.358,-0.893
1667725061668,2022-11-06T10:57:41.668,2.080,-0.113,0.355,-0.894
1667725061708,2022-11-06T10:57:41.708,2.120,-0.117,0.355,-0.892
1667725061748,2022-11-06T10:57:41.748,2.160,-0.118,0.356,-0.893
1667725061788,2022-11-06T10:57:41.788,2.200,-0.114,0.356,-0.894
1667725061828,2022-11-06T10:57:41.828,2.240,-0.115,0.356,-0.894
1667725061868,2022-11-06T10:57:41.868,2.280,-0.114,0.357,-0.893
1667725061908,2022-11-06T10:57:41.908,2.320,-0.116,0.358,-0.892
1667725061948,2022-11-06T10:57:41.948,2.360,-0.117,0.357,-0.892
1667725061988,2022-11-06T10:57:41.988,2.400,-0.113,0.359,-0.893
1667725062028,2022-11-06T10:57:42.028,2.440,-0.115,0.358,-0.893
1667725062068,2022-11-06T10:57:42.068,2.480,-0.116,0.357,-0.892
1667725062108,2022-11-06T10:57:42.108,2.520,-0.114,0.358,-0.892
1667725062148,2022-11-06T10:57:42.148,2.560,-0.115,0.357,-0.896
1667725062188,2022-11-06T10:57:42.188,2.600,-0.119,0.356,-0.894
1667725062228,2022-11-06T10:57:42.228,2.640,-0.120,0.358,-0.892
1667725062268,2022-11-06T10:57:42.268,2.680,-0.117,0.357,-0.894
1667725062308,2022-11-06T10:57:42.308,2.720,-0.116,0.359,-0.893
1667725062348,2022-11-06T10:57:42.348,2.760,-0.117,0.358,-0.892
1667725062388,2022-11-06T10:57:42.388,2.800,-0.114,0.360,-0.893
1667725062428,2022-11-06T10:57:42.428,2.840,-0.113,0.357,-0.894
1667725062468,2022-11-06T10:57:42.468,2.880,-0.116,0.358,-0.894
1667725062508,2022-11-06T10:57:42.508,2.920,-0.114,0.356,-0.893
1667725062548,2022-11-06T10:57:42.548,2.960,-0.116,0.357,-0.893
1667725062588,2022-11-06T10:57:42.588,3.000,-0.118,0.355,-0.895
1667725062628,2022-11-06T10:57:42.628,3.040,-0.119,0.353,-0.894
1667725062668,2022-11-06T10:57:42.668,3.080,-0.116,0.352,-0.894
1667725062708,2022-11-06T10:57:42.708,3.120,-0.112,0.355,-0.895
1667725062748,2022-11-06T10:57:42.748,3.160,-0.116,0.357,-0.894
1667725062788,2022-11-06T10:57:42.788,3.200,-0.115,0.355,-0.894
1667725062828,2022-11-06T10:57:42.828,3.240,-0.119,0.358,-0.893
1667725062868,2022-11-06T10:57:42.868,3.280,-0.118,0.357,-0.893
1667725062908,2022-11-06T10:57:42.908,3.320,-0.113,0.355,-0.896
1667725062948,2022-11-06T10:57:42.948,3.360,-0.114,0.355,-0.895
1667725062988,2022-11-06T10:57:42.988,3.400,-0.117,0.357,-0.894
1667725063028,2022-11-06T10:57:43.028,3.440,-0.112,0.352,-0.895
1667725063068,2022-11-06T10:57:43.068,3.480,-0.113,0.354,-0.895
1667725063108,2022-11-06T10:57:43.108,3.520,-0.120,0.357,-0.893
1667725063148,2022-11-06T10:57:43.148,3.560,-0.114,0.354,-0.896
1667725063188,2022-11-06T10:57:43.188,3.600,-0.114,0.355,-0.894
1667725063228,2022-11-06T10:57:43.228,3.640,-0.120,0.357,-0.893
1667725063268,2022-11-06T10:57:43.268,3.680,-0.114,0.356,-0.895
1667725063308,2022-11-06T10:57:43.308,3.720,-0.113,0.356,-0.894
1667725063348,2022-11-06T10:57:43.348,3.760,-0.116,0.356,-0.893
1667725063388,2022-11-06T10:57:43.388,3.800,-0.113,0.358,-0.894
1667725063428,2022-11-06T10:57:43.428,3.840,-0.114,0.356,-0.893
1667725063468,2022-11-06T10:57:43.468,3.880,-0.116,0.357,-0.894
1667725063508,2022-11-06T10:57:43.508,3.920,-0.118,0.357,-0.893
1667725063548,2022-11-06T10:57:43.548,3.960,-0.117,0.358,-0.893
1667725063588,2022-11-06T10:57:43.588,4.000,-0.114,0.356,-0.893
1667725063628,2022-11-06T10:57:43.628,4.040,-0.118,0.359,-0.893
1667725063668,2022-11-06T10:57:43.668,4.080,-0.115,0.357,-0.893
1667725063708,2022-11-06T10:57:43.708,4.120,-0.112,0.358,-0.894
1667725063748,2022-11-06T10:57:43.748,4.160,-0.115,0.357,-0.894
1667725063788,2022-11-06T10:57:43.788,4.200,-0.117,0.358,-0.892
1667725063828,2022-11-06T10:57:43.828,4.240,-0.115,0.358,-0.892
1667725063868,2022-11-06T10:57:43.868,4.280,-0.116,0.357,-0.892
