epoch (ms),time (03:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1667731271187,2022-11-06T12:41:11.187,0.000,-0.260,0.209,-0.927
1667731271227,2022-11-06T12:41:11.227,0.040,-0.253,0.219,-0.939
1667731271266,2022-11-06T12:41:11.266,0.079,-0.236,0.225,-0.940
1667731271306,2022-11-06T12:41:11.306,0.119,-0.236,0.235,-0.936
1667731271345,2022-11-06T12:41:11.345,0.158,-0.248,0.222,-0.938
1667731271385,2022-11-06T12:41:11.385,0.198,-0.256,0.217,-0.936
1667731271424,2022-11-06T12:41:11.424,0.237,-0.259,0.223,-0.931
1667731271464,2022-11-06T12:41:11.464,0.277,-0.250,0.220,-0.936
1667731271503,2022-11-06T12:41:11.503,0.316,-0.241,0.218,-0.939
1667731271543,2022-11-06T12:41:11.543,0.356,-0.250,0.235,-0.932
1667731271583,2022-11-06T12:41:11.583,0.396,-0.251,0.226,-0.934
1667731271622,2022-11-06T12:41:11.622,0.435,-0.248,0.206,-0.939
1667731271662,2022-11-06T12:41:11.662,0.475,-0.251,0.219,-0.935
1667731271701,2022-11-06T12:41:11.701,0.514,-0.253,0.222,-0.937
1667731271741,2022-11-06T12:41:11.741,0.554,-0.254,0.215,-0.938
1667731271780,2022-11-06T12:41:11.780,0.593,-0.258,0.211,-0.936
1667731271820,2022-11-06T12:41:11.820,0.633,-0.265,0.213,-0.932
1667731271859,2022-11-06T12:41:11.859,0.672,-0.265,0.219,-0.931
1667731271899,2022-11-06T12:41:11.899,0.712,-0.253,0.204,-0.940
1667731271938,2022-11-06T12:41:11.938,0.751,-0.241,0.207,-0.942
1667731271978,2022-11-06T12:41:11.978,0.791,-0.244,0.224,-0.937
1667731272018,2022-11-06T12:41:12.018,0.831,-0.252,0.221,-0.938
1667731272057,2022-11-06T12:41:12.057,0.870,-0.249,0.202,-0.940
1667731272097,2022-11-06T12:41:12.097,0.910,-0.248,0.204,-0.939
1667731272136,2022-11-06T12:41:12.136,0.949,-0.251,0.217,-0.939
1667731272176,2022-11-06T12:41:12.176,0.989,-0.251,0.205,-0.940
1667731272215,2022-11-06T12:41:12.215,1.028,-0.257,0.195,-0.937
1667731272255,2022-11-06T12:41:12.255,1.068,-0.256,0.201,-0.937
1667731272294,2022-11-06T12:41:12.294,1.107,-0.253,0.193,-0.938
1667731272334,2022-11-06T12:41:12.334,1.147,-0.250,0.199,-0.939
1667731272374,2022-11-06T12:41:12.374,1.187,-0.245,0.211,-0.941
1667731272413,2022-11-06T12:41:12.413,1.226,-0.241,0.204,-0.942
1667731272453,2022-11-06T12:41:12.453,1.266,-0.243,0.198,-0.940
1667731272492,2022-11-06T12:41:12.492,1.305,-0.253,0.197,-0.938
1667731272532,2022-11-06T12:41:12.532,1.345,-0.251,0.203,-0.940
1667731272571,2022-11-06T12:41:12.571,1.384,-0.235,0.202,-0.943
1667731272611,2022-11-06T12:41:12.611,1.424,-0.243,0.204,-0.942
1667731272650,2022-11-06T12:41:12.650,1.463,-0.243,0.197,-0.940
1667731272690,2022-11-06T12:41:12.690,1.503,-0.243,0.194,-0.943
1667731272730,2022-11-06T12:41:12.730,1.543,-0.233,0.201,-0.942
1667731272769,2022-11-06T12:41:12.769,1.582,-0.240,0.202,-0.942
1667731272809,2022-11-06T12:41:12.809,1.622,-0.248,0.205,-0.938
1667731272848,2022-11-06T12:41:12.848,1.661,-0.246,0.206,-0.940
1667731272888,2022-11-06T12:41:12.888,1.701,-0.234,0.190,-0.942
1667731272927,2022-11-06T12:41:12.927,1.740,-0.244,0.204,-0.940
1667731272967,2022-11-06T12:41:12.967,1.780,-0.248,0.222,-0.937
1667731273006,2022-11-06T12:41:13.006,1.819,-0.243,0.214,-0.938
1667731273046,2022-11-06T12:41:13.046,1.859,-0.234,0.195,-0.946
1667731273085,2022-11-06T12:41:13.085,1.898,-0.235,0.193,-0.945
1667731273125,2022-11-06T12:41:13.125,1.938,-0.236,0.197,-0.943
1667731273165,2022-11-06T12:41:13.165,1.978,-0.240,0.190,-0.942
1667731273204,2022-11-06T12:41:13.204,2.017,-0.250,0.205,-0.938
1667731273244,2022-11-06T12:41:13.244,2.057,-0.250,0.205,-0.934
1667731273283,2022-11-06T12:41:13.283,2.096,-0.220,0.202,-0.950
1667731273323,2022-11-06T12:41:13.323,2.136,-0.220,0.157,-0.949
1667731273362,2022-11-06T12:41:13.362,2.175,-0.239,0.232,-0.936
1667731273402,2022-11-06T12:41:13.402,2.215,-0.234,0.207,-0.944
1667731273441,2022-11-06T12:41:13.441,2.254,-0.229,0.152,-0.947
1667731273481,2022-11-06T12:41:13.481,2.294,-0.232,0.223,-0.941
1667731273521,2022-11-06T12:41:13.521,2.334,-0.237,0.201,-0.942
1667731273560,2022-11-06T12:41:13.560,2.373,-0.246,0.176,-0.941
1667731273600,2022-11-06T12:41:13.600,2.413,-0.241,0.220,-0.938
1667731273639,2022-11-06T12:41:13.639,2.452,-0.233,0.181,-0.945
1667731273679,2022-11-06T12:41:13.679,2.492,-0.237,0.202,-0.941
1667731273718,2022-11-06T12:41:13.718,2.531,-0.236,0.222,-0.942
1667731273758,2022-11-06T12:41:13.758,2.571,-0.226,0.180,-0.949
1667731273797,2022-11-06T12:41:13.797,2.610,-0.243,0.186,-0.941
1667731273837,2022-11-06T12:41:13.837,2.650,-0.243,0.211,-0.940
1667731273876,2022-11-06T12:41:13.876,2.689,-0.247,0.176,-0.940
1667731273916,2022-11-06T12:41:13.916,2.729,-0.239,0.195,-0.942
1667731273956,2022-11-06T12:41:13.956,2.769,-0.239,0.197,-0.940
1667731273995,2022-11-06T12:41:13.995,2.808,-0.229,0.196,-0.947
1667731274035,2022-11-06T12:41:14.035,2.848,-0.239,0.197,-0.941
1667731274074,2022-11-06T12:41:14.074,2.887,-0.243,0.209,-0.940
1667731274114,2022-11-06T12:41:14.114,2.927,-0.232,0.181,-0.946
1667731274153,2022-11-06T12:41:14.153,2.966,-0.232,0.187,-0.945
1667731274193,2022-11-06T12:41:14.193,3.006,-0.228,0.216,-0.943
1667731274232,2022-11-06T12:41:14.232,3.045,-0.229,0.177,-0.947
1667731274272,2022-11-06T12:41:14.272,3.085,-0.237,0.182,-0.943
1667731274312,2022-11-06T12:41:14.312,3.125,-0.243,0.196,-0.941
1667731274351,2022-11-06T12:41:14.351,3.164,-0.232,0.189,-0.943
1667731274391,2022-11-06T12:41:14.391,3.204,-0.222,0.199,-0.945
1667731274430,2022-11-06T12:41:14.430,3.243,-0.224,0.192,-0.944
1667731274470,2022-11-06T12:41:14.470,3.283,-0.229,0.191,-0.945
