epoch (ms),time (03:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1667914107404,2022-11-08T15:28:27.404,0.000,0.152,-1.098,0.274
1667914107445,2022-11-08T15:28:27.445,0.041,0.183,-1.159,0.030
1667914107484,2022-11-08T15:28:27.484,0.080,1.189,-1.037,0.335
1667914107525,2022-11-08T15:28:27.525,0.121,5.549,-1.006,0.854
1667914107566,2022-11-08T15:28:27.566,0.162,5.701,3.445,2.530
1667914107606,2022-11-08T15:28:27.606,0.202,5.000,5.610,4.055
1667914107647,2022-11-08T15:28:27.647,0.243,7.805,0.274,-0.518
1667914107686,2022-11-08T15:28:27.686,0.282,7.530,-4.177,0.274
1667914107727,2022-11-08T15:28:27.727,0.323,2.348,-7.652,9.665
1667914107768,2022-11-08T15:28:27.768,0.364,-1.829,-6.372,20.457
1667914107808,2022-11-08T15:28:27.808,0.404,-1.616,-6.890,27.378
1667914107849,2022-11-08T15:28:27.849,0.445,0.305,-3.537,24.390
1667914107890,2022-11-08T15:28:27.890,0.486,3.140,-4.177,23.506
1667914107930,2022-11-08T15:28:27.930,0.526,3.354,-4.116,25.335
1667914107971,2022-11-08T15:28:27.971,0.567,3.018,-2.866,28.445
1667914108012,2022-11-08T15:28:28.012,0.608,1.707,-2.348,28.537
1667914108051,2022-11-08T15:28:28.051,0.647,2.256,-3.415,25.305
1667914108092,2022-11-08T15:28:28.092,0.688,5.030,-1.890,20.152
1667914108133,2022-11-08T15:28:28.133,0.729,7.470,-1.799,17.317
1667914108173,2022-11-08T15:28:28.173,0.769,6.402,0.152,19.116
1667914108214,2022-11-08T15:28:28.214,0.810,1.311,0.457,18.933
1667914108255,2022-11-08T15:28:28.255,0.851,2.226,-0.640,11.494
1667914108294,2022-11-08T15:28:28.294,0.890,4.878,-0.915,3.445
1667914108335,2022-11-08T15:28:28.335,0.931,4.970,-0.518,-2.256
1667914108375,2022-11-08T15:28:28.375,0.971,7.256,-0.061,-2.957
1667914108416,2022-11-08T15:28:28.416,1.012,5.549,1.098,0.976
1667914108457,2022-11-08T15:28:28.457,1.053,2.439,2.317,5.244
1667914108496,2022-11-08T15:28:28.496,1.092,3.720,0.061,7.561
1667914108537,2022-11-08T15:28:28.537,1.133,3.049,0.518,9.177
1667914108578,2022-11-08T15:28:28.578,1.174,1.707,-0.793,7.317
1667914108618,2022-11-08T15:28:28.618,1.214,2.043,-0.915,3.262
1667914108659,2022-11-08T15:28:28.659,1.255,3.720,-1.829,0.213
1667914108700,2022-11-08T15:28:28.700,1.296,1.616,-0.823,-0.518
1667914108740,2022-11-08T15:28:28.740,1.336,0.335,-1.067,-0.213
1667914108781,2022-11-08T15:28:28.781,1.377,3.323,-3.933,-1.646
1667914108822,2022-11-08T15:28:28.822,1.418,4.665,-6.280,-3.445
1667914108861,2022-11-08T15:28:28.861,1.457,3.384,-9.329,-6.524
1667914108902,2022-11-08T15:28:28.902,1.498,5.884,-6.311,-8.110
1667914108943,2022-11-08T15:28:28.943,1.539,6.951,-2.165,-6.433
1667914108983,2022-11-08T15:28:28.983,1.579,2.317,-2.043,-3.780
1667914109024,2022-11-08T15:28:29.024,1.620,-0.762,-0.427,-2.012
1667914109063,2022-11-08T15:28:29.063,1.659,-1.951,1.067,-1.463
1667914109104,2022-11-08T15:28:29.104,1.700,-2.561,1.189,-0.640
1667914109145,2022-11-08T15:28:29.145,1.741,-1.250,0.549,-0.518
1667914109185,2022-11-08T15:28:29.185,1.781,0.732,0.488,-1.341
1667914109226,2022-11-08T15:28:29.226,1.822,1.768,1.189,-1.829
1667914109267,2022-11-08T15:28:29.267,1.863,1.829,0.244,-1.159
1667914109306,2022-11-08T15:28:29.306,1.902,1.098,0.823,0.000
1667914109348,2022-11-08T15:28:29.348,1.944,0.488,0.823,0.244
1667914109389,2022-11-08T15:28:29.389,1.985,2.378,0.579,-0.091
1667914109428,2022-11-08T15:28:29.428,2.024,1.250,-0.579,-0.213
1667914109469,2022-11-08T15:28:29.469,2.065,1.098,-0.823,-0.518
1667914109510,2022-11-08T15:28:29.510,2.106,0.396,-0.610,-0.366
1667914109550,2022-11-08T15:28:29.550,2.146,1.006,-1.037,-0.274
1667914109591,2022-11-08T15:28:29.591,2.187,1.707,-1.220,-0.366
1667914109632,2022-11-08T15:28:29.632,2.228,1.555,-1.006,-0.213
1667914109671,2022-11-08T15:28:29.671,2.267,-0.610,-0.823,0.061
1667914109712,2022-11-08T15:28:29.712,2.308,0.396,-0.915,0.091
1667914109752,2022-11-08T15:28:29.752,2.348,0.274,-0.793,0.335
1667914109793,2022-11-08T15:28:29.793,2.389,-2.226,0.335,0.976
1667914109834,2022-11-08T15:28:29.834,2.430,-1.098,1.372,0.335
1667914109873,2022-11-08T15:28:29.873,2.469,4.451,0.701,-0.640
1667914109914,2022-11-08T15:28:29.914,2.510,1.463,-0.183,-0.305
1667914109955,2022-11-08T15:28:29.955,2.551,0.854,-1.555,-0.396
1667914109995,2022-11-08T15:28:29.995,2.591,2.470,-2.256,-0.884
1667914110036,2022-11-08T15:28:30.036,2.632,2.927,-2.774,-0.762
1667914110077,2022-11-08T15:28:30.077,2.673,0.976,-2.043,0.305
1667914110117,2022-11-08T15:28:30.117,2.713,-1.921,-0.305,0.244
1667914110158,2022-11-08T15:28:30.158,2.754,1.646,-0.549,-0.762
1667914110199,2022-11-08T15:28:30.199,2.795,1.280,-0.823,-0.335
1667914110238,2022-11-08T15:28:30.238,2.834,0.518,-0.732,-0.488
1667914110279,2022-11-08T15:28:30.279,2.875,-0.549,-0.335,-0.793
1667914110320,2022-11-08T15:28:30.320,2.916,-1.341,-0.244,0.122
1667914110360,2022-11-08T15:28:30.360,2.956,-0.823,-0.549,0.610
1667914110401,2022-11-08T15:28:30.401,2.997,1.646,-0.945,0.030
1667914110442,2022-11-08T15:28:30.442,3.038,0.366,-0.549,-0.152
1667914110481,2022-11-08T15:28:30.481,3.077,-1.463,-1.006,0.488
1667914110522,2022-11-08T15:28:30.522,3.118,-1.250,-0.976,0.762
1667914110562,2022-11-08T15:28:30.562,3.158,2.470,-2.134,-1.006
1667914110603,2022-11-08T15:28:30.603,3.199,4.726,-1.921,-1.463
1667914110644,2022-11-08T15:28:30.644,3.240,3.598,-1.829,-1.128
1667914110683,2022-11-08T15:28:30.683,3.279,4.177,-2.561,-1.250
1667914110724,2022-11-08T15:28:30.724,3.320,3.841,-5.122,-2.561
1667914110765,2022-11-08T15:28:30.765,3.361,3.872,-3.354,-2.226
1667914110805,2022-11-08T15:28:30.805,3.401,0.701,-2.134,-1.646
1667914110846,2022-11-08T15:28:30.846,3.442,0.183,0.183,-0.274
1667914110887,2022-11-08T15:28:30.887,3.483,-2.896,0.579,0.030
1667914110927,2022-11-08T15:28:30.927,3.523,-1.372,0.915,-0.976
1667914110968,2022-11-08T15:28:30.968,3.564,-1.646,1.280,-0.701
1667914111009,2022-11-08T15:28:31.009,3.605,-1.585,1.585,-0.671
1667914111048,2022-11-08T15:28:31.048,3.644,-1.037,0.396,-0.732
1667914111089,2022-11-08T15:28:31.089,3.685,0.000,-0.396,-0.976
1667914111130,2022-11-08T15:28:31.130,3.726,0.579,-0.244,-1.098
1667914111170,2022-11-08T15:28:31.170,3.766,0.915,-0.335,-1.037
1667914111211,2022-11-08T15:28:31.211,3.807,0.915,-0.427,-0.915
1667914111252,2022-11-08T15:28:31.252,3.848,0.213,-0.488,-0.884
1667914111291,2022-11-08T15:28:31.291,3.887,-0.274,-0.427,-1.037
1667914111332,2022-11-08T15:28:31.332,3.928,0.030,-0.701,-0.732
1667914111372,2022-11-08T15:28:31.372,3.968,-0.396,-0.488,-0.213
1667914111413,2022-11-08T15:28:31.413,4.009,-0.671,-0.427,-0.030
1667914111454,2022-11-08T15:28:31.454,4.050,-0.122,-0.610,0.030
1667914111494,2022-11-08T15:28:31.494,4.090,0.305,-0.732,0.030
1667914111535,2022-11-08T15:28:31.535,4.131,-0.610,-0.244,0.000
1667914111576,2022-11-08T15:28:31.576,4.172,-0.152,-0.244,0.061
1667914111615,2022-11-08T15:28:31.615,4.211,-0.732,-0.610,-0.335
1667914111656,2022-11-08T15:28:31.656,4.252,-0.030,-0.732,-1.646
1667914111697,2022-11-08T15:28:31.697,4.293,1.829,-0.976,-2.561
1667914111737,2022-11-08T15:28:31.737,4.333,-0.030,-1.159,-1.738
1667914111778,2022-11-08T15:28:31.778,4.374,-2.012,-0.274,-0.396
