epoch (ms),time (03:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1667827966599,2022-11-07T15:32:46.599,0.000,-0.366,0.976,-1.250
1667827966639,2022-11-07T15:32:46.639,0.040,0.122,0.976,-1.494
1667827966679,2022-11-07T15:32:46.679,0.080,-0.091,0.762,-0.427
1667827966719,2022-11-07T15:32:46.719,0.120,-0.518,-0.152,-0.549
1667827966759,2022-11-07T15:32:46.759,0.160,0.854,-0.488,-1.250
1667827966799,2022-11-07T15:32:46.799,0.200,-1.159,0.000,-0.335
1667827966839,2022-11-07T15:32:46.839,0.240,0.305,-0.091,-1.067
1667827966879,2022-11-07T15:32:46.879,0.280,-0.244,-0.518,-0.732
1667827966919,2022-11-07T15:32:46.919,0.320,0.640,-1.341,-1.128
1667827966959,2022-11-07T15:32:46.959,0.360,-1.159,-1.494,-0.671
1667827966999,2022-11-07T15:32:46.999,0.400,0.762,-0.793,-0.549
1667827967039,2022-11-07T15:32:47.039,0.440,-0.152,-0.366,0.244
1667827967079,2022-11-07T15:32:47.079,0.480,0.030,-0.579,-0.305
1667827967119,2022-11-07T15:32:47.119,0.520,-0.610,-0.823,-0.244
1667827967159,2022-11-07T15:32:47.159,0.560,1.250,-0.884,-1.707
1667827967199,2022-11-07T15:32:47.199,0.600,0.305,-0.823,-1.098
1667827967239,2022-11-07T15:32:47.239,0.640,0.091,-0.640,-0.854
1667827967279,2022-11-07T15:32:47.279,0.680,0.152,-0.274,-1.311
1667827967319,2022-11-07T15:32:47.319,0.720,0.366,-1.585,-0.976
1667827967359,2022-11-07T15:32:47.359,0.760,-0.335,-2.073,-0.610
1667827967399,2022-11-07T15:32:47.399,0.800,-0.122,-3.720,-1.159
1667827967439,2022-11-07T15:32:47.439,0.840,-0.244,-6.768,-2.988
1667827967479,2022-11-07T15:32:47.479,0.880,-1.159,-6.585,-2.713
1667827967519,2022-11-07T15:32:47.519,0.920,0.518,-2.012,-0.945
1667827967559,2022-11-07T15:32:47.559,0.960,0.610,1.341,-0.610
1667827967599,2022-11-07T15:32:47.599,1.000,0.793,0.030,-0.976
1667827967639,2022-11-07T15:32:47.639,1.040,2.043,-0.274,-2.043
1667827967679,2022-11-07T15:32:47.679,1.080,0.915,-0.213,-0.549
1667827967719,2022-11-07T15:32:47.719,1.120,0.335,-1.159,-0.274
1667827967759,2022-11-07T15:32:47.759,1.160,0.457,-1.433,-0.976
1667827967799,2022-11-07T15:32:47.799,1.200,-0.244,-0.884,-1.311
1667827967839,2022-11-07T15:32:47.839,1.240,-0.091,-0.640,-0.854
1667827967879,2022-11-07T15:32:47.879,1.280,-0.427,0.366,0.244
1667827967919,2022-11-07T15:32:47.919,1.320,-0.244,0.244,-0.335
1667827967959,2022-11-07T15:32:47.959,1.360,-0.061,-0.579,-0.610
1667827967999,2022-11-07T15:32:47.999,1.400,0.091,-0.061,-0.732
1667827968039,2022-11-07T15:32:48.039,1.440,-0.549,0.396,-1.189
1667827968079,2022-11-07T15:32:48.079,1.480,0.579,-0.396,-1.738
1667827968119,2022-11-07T15:32:48.119,1.520,1.921,0.244,-2.470
1667827968159,2022-11-07T15:32:48.159,1.560,0.305,2.500,-2.713
1667827968199,2022-11-07T15:32:48.199,1.600,0.732,2.317,-4.634
1667827968239,2022-11-07T15:32:48.239,1.640,4.726,-1.433,-8.232
1667827968279,2022-11-07T15:32:48.279,1.680,3.628,-6.677,-6.341
1667827968319,2022-11-07T15:32:48.319,1.720,-0.427,-6.311,-1.677
1667827968359,2022-11-07T15:32:48.359,1.760,0.579,-3.079,-1.524
1667827968399,2022-11-07T15:32:48.399,1.800,-0.732,-3.049,-1.738
1667827968439,2022-11-07T15:32:48.439,1.840,-1.768,-1.890,-0.549
1667827968479,2022-11-07T15:32:48.479,1.880,-1.768,-0.671,0.915
1667827968519,2022-11-07T15:32:48.519,1.920,-0.549,-0.884,1.646
1667827968559,2022-11-07T15:32:48.559,1.960,-1.311,0.427,1.646
1667827968599,2022-11-07T15:32:48.599,2.000,-1.159,1.189,0.579
1667827968639,2022-11-07T15:32:48.639,2.040,-1.677,1.128,-0.427
1667827968679,2022-11-07T15:32:48.679,2.080,-0.427,-0.366,-2.165
1667827968719,2022-11-07T15:32:48.719,2.120,-0.854,-0.213,-1.006
1667827968759,2022-11-07T15:32:48.759,2.160,-0.945,-0.305,-0.183
1667827968799,2022-11-07T15:32:48.799,2.200,-0.701,0.213,0.000
1667827968839,2022-11-07T15:32:48.839,2.240,-1.250,-0.122,0.305
1667827968879,2022-11-07T15:32:48.879,2.280,-0.427,-2.043,1.006
1667827968919,2022-11-07T15:32:48.919,2.320,-0.061,-2.104,1.250
