epoch (ms),time (03:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1667302423605,2022-11-01T13:33:43.605,0.000,-0.248,0.069,-0.957
1667302423645,2022-11-01T13:33:43.645,0.040,-0.250,0.062,-0.966
1667302423684,2022-11-01T13:33:43.684,0.079,-0.245,0.065,-0.966
1667302423724,2022-11-01T13:33:43.724,0.119,-0.251,0.061,-0.963
1667302423763,2022-11-01T13:33:43.763,0.158,-0.256,0.064,-0.962
1667302423803,2022-11-01T13:33:43.803,0.198,-0.255,0.078,-0.964
1667302423842,2022-11-01T13:33:43.842,0.237,-0.256,0.052,-0.962
1667302423882,2022-11-01T13:33:43.882,0.277,-0.251,0.077,-0.963
1667302423921,2022-11-01T13:33:43.921,0.316,-0.252,0.066,-0.964
1667302423961,2022-11-01T13:33:43.961,0.356,-0.254,0.052,-0.964
1667302424000,2022-11-01T13:33:44.000,0.395,-0.253,0.058,-0.962
1667302424040,2022-11-01T13:33:44.040,0.435,-0.257,0.058,-0.963
1667302424080,2022-11-01T13:33:44.080,0.475,-0.258,0.058,-0.962
1667302424119,2022-11-01T13:33:44.119,0.514,-0.258,0.052,-0.963
1667302424159,2022-11-01T13:33:44.159,0.554,-0.259,0.048,-0.963
1667302424198,2022-11-01T13:33:44.198,0.593,-0.256,0.064,-0.963
1667302424238,2022-11-01T13:33:44.238,0.633,-0.261,0.066,-0.962
1667302424277,2022-11-01T13:33:44.277,0.672,-0.257,0.049,-0.962
1667302424317,2022-11-01T13:33:44.317,0.712,-0.261,0.078,-0.962
1667302424356,2022-11-01T13:33:44.356,0.751,-0.260,0.084,-0.962
1667302424396,2022-11-01T13:33:44.396,0.791,-0.248,0.059,-0.963
1667302424436,2022-11-01T13:33:44.436,0.831,-0.255,0.059,-0.961
1667302424475,2022-11-01T13:33:44.475,0.870,-0.258,0.092,-0.961
1667302424515,2022-11-01T13:33:44.515,0.910,-0.255,0.069,-0.962
1667302424554,2022-11-01T13:33:44.554,0.949,-0.256,0.069,-0.962
