epoc (ms),timestamp (+0200),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1667426107933,2022-11-02T23.55.07.933,1.462,2.622,4.787,3.201
1667426107974,2022-11-02T23.55.07.974,1.503,2.012,4.573,3.659
1667426108014,2022-11-02T23.55.08.014,1.543,1.280,3.415,3.293
1667426108055,2022-11-02T23.55.08.055,1.584,0.244,2.713,2.256
1667426108096,2022-11-02T23.55.08.096,1.625,0.610,2.652,-0.335
1667426108137,2022-11-02T23.55.08.137,1.666,-0.854,4.390,-2.988
1667426108176,2022-11-02T23.55.08.176,1.705,-5.030,5.488,-2.774
1667426108217,2022-11-02T23.55.08.217,1.746,-1.433,4.848,-0.945
1667426108258,2022-11-02T23.55.08.258,1.787,-2.470,5.091,-0.488
1667426108298,2022-11-02T23.55.08.298,1.827,-1.524,5.305,-0.640
1667426108339,2022-11-02T23.55.08.339,1.868,2.104,3.110,-0.518
1667426108380,2022-11-02T23.55.08.380,1.909,-0.793,3.079,-1.524
1667426108421,2022-11-02T23.55.08.421,1.950,0.640,2.287,-0.305
1667426108461,2022-11-02T23.55.08.461,1.990,3.262,1.860,1.646
1667426108502,2022-11-02T23.55.08.502,2.031,3.262,1.128,1.921
1667426108543,2022-11-02T23.55.08.543,2.072,-1.098,2.256,1.463
1667426108584,2022-11-02T23.55.08.584,2.113,-2.134,1.951,1.220
1667426108623,2022-11-02T23.55.08.623,2.152,-0.945,1.646,1.463
1667426108664,2022-11-02T23.55.08.664,2.193,-0.183,2.530,2.256
1667426108705,2022-11-02T23.55.08.705,2.234,-1.280,3.171,2.256
1667426108745,2022-11-02T23.55.08.745,2.274,-2.957,2.378,1.128
1667426108786,2022-11-02T23.55.08.786,2.315,-3.567,3.293,0.915
1667426108827,2022-11-02T23.55.08.827,2.356,-3.902,3.994,1.768
1667426108868,2022-11-02T23.55.08.868,2.397,-2.866,2.896,1.860
1667426108907,2022-11-02T23.55.08.907,2.436,-3.049,2.134,1.524
1667426108948,2022-11-02T23.55.08.948,2.477,-2.317,1.524,0.396
1667426108989,2022-11-02T23.55.08.989,2.518,-2.348,2.530,0.305
1667426109030,2022-11-02T23.55.09.030,2.559,-2.927,1.402,0.579
1667426109070,2022-11-02T23.55.09.070,2.599,-1.433,1.037,0.244
1667426109111,2022-11-02T23.55.09.111,2.640,-3.293,2.073,-0.122
1667426109152,2022-11-02T23.55.09.152,2.681,-1.677,1.402,0.396
1667426109193,2022-11-02T23.55.09.193,2.722,-2.683,1.372,0.488
1667426109233,2022-11-02T23.55.09.233,2.762,-1.280,0.854,-0.122
1667426109274,2022-11-02T23.55.09.274,2.803,-2.683,0.579,-0.915
1667426109315,2022-11-02T23.55.09.315,2.844,-2.287,1.006,-0.640
1667426109354,2022-11-02T23.55.09.354,2.883,-0.305,3.171,0.335
1667426109395,2022-11-02T23.55.09.395,2.924,-2.470,2.652,-0.030
1667426109436,2022-11-02T23.55.09.436,2.965,-2.805,0.366,-0.945
1667426109477,2022-11-02T23.55.09.477,3.006,-2.744,0.793,-0.549
1667426109517,2022-11-02T23.55.09.517,3.046,-3.262,2.104,0.000
1667426109558,2022-11-02T23.55.09.558,3.087,-3.018,1.250,-0.549
1667426109599,2022-11-02T23.55.09.599,3.128,-0.213,1.250,-0.518
1667426109640,2022-11-02T23.55.09.640,3.169,0.427,2.835,-0.640
1667426109679,2022-11-02T23.55.09.679,3.208,-1.220,1.006,-1.067
1667426109720,2022-11-02T23.55.09.720,3.249,-2.226,0.244,-0.976
1667426109761,2022-11-02T23.55.09.761,3.290,-1.037,0.701,-0.762
1667426109802,2022-11-02T23.55.09.802,3.331,-1.921,1.311,-0.549
1667426109842,2022-11-02T23.55.09.842,3.371,-1.372,0.488,-0.732
1667426109883,2022-11-02T23.55.09.883,3.412,-1.098,1.006,-0.244
1667426109924,2022-11-02T23.55.09.924,3.453,0.000,1.067,-0.488
1667426109963,2022-11-02T23.55.09.963,3.492,-1.189,0.701,-0.671
1667426110005,2022-11-02T23.55.10.005,3.534,-0.061,0.640,-1.006
1667426110046,2022-11-02T23.55.10.046,3.575,-0.213,1.037,-0.366
1667426110087,2022-11-02T23.55.10.087,3.616,-0.793,1.067,0.122
1667426110126,2022-11-02T23.55.10.126,3.655,-1.341,0.091,0.396
1667426110167,2022-11-02T23.55.10.167,3.696,-0.884,-0.305,-0.244
1667426110208,2022-11-02T23.55.10.208,3.737,-0.671,0.549,-0.701
1667426110249,2022-11-02T23.55.10.249,3.778,-1.616,1.220,-0.366
1667426110289,2022-11-02T23.55.10.289,3.818,-1.738,0.823,0.091
1667426110330,2022-11-02T23.55.10.330,3.859,-1.890,0.915,0.061
1667426110371,2022-11-02T23.55.10.371,3.900,-1.250,1.037,-0.152
1667426110410,2022-11-02T23.55.10.410,3.939,-1.494,0.152,-0.213
1667426110451,2022-11-02T23.55.10.451,3.980,-1.799,0.701,-0.091
1667426110492,2022-11-02T23.55.10.492,4.021,-1.280,0.732,0.091
1667426110533,2022-11-02T23.55.10.533,4.062,-2.470,0.152,-0.213
1667426110573,2022-11-02T23.55.10.573,4.102,-2.530,0.244,-0.091
1667426110614,2022-11-02T23.55.10.614,4.143,-1.402,-0.579,0.091
1667426110655,2022-11-02T23.55.10.655,4.184,-1.707,-0.152,1.524
1667426110696,2022-11-02T23.55.10.696,4.225,-0.701,-0.213,2.256
1667426110735,2022-11-02T23.55.10.735,4.264,0.091,0.427,2.012
1667426110776,2022-11-02T23.55.10.776,4.305,1.555,0.335,0.884
1667426110817,2022-11-02T23.55.10.817,4.346,-0.488,1.921,1.555
1667426110859,2022-11-02T23.55.10.859,4.388,-2.226,1.463,1.707
1667426110898,2022-11-02T23.55.10.898,4.427,-0.976,-0.030,1.402
1667426110939,2022-11-02T23.55.10.939,4.468,-0.701,0.976,1.220
1667426110980,2022-11-02T23.55.10.980,4.509,-1.982,1.799,1.250
1667426111020,2022-11-02T23.55.11.020,4.549,-1.585,1.098,1.250
1667426111061,2022-11-02T23.55.11.061,4.590,-3.171,1.707,1.159
1667426111102,2022-11-02T23.55.11.102,4.631,-3.079,1.646,0.518
1667426111143,2022-11-02T23.55.11.143,4.672,-2.378,1.311,-0.518
1667426111182,2022-11-02T23.55.11.182,4.711,-3.384,1.677,-0.976
1667426111223,2022-11-02T23.55.11.223,4.752,-5.640,1.738,-0.701
1667426111264,2022-11-02T23.55.11.264,4.793,-2.530,-0.854,-1.524
1667426111305,2022-11-02T23.55.11.305,4.834,-3.201,0.000,-1.402
1667426111345,2022-11-02T23.55.11.345,4.874,-5.061,1.951,-0.610
1667426111386,2022-11-02T23.55.11.386,4.915,-6.646,3.384,-0.152
1667426111427,2022-11-02T23.55.11.427,4.956,-5.000,2.744,-1.159
1667426111466,2022-11-02T23.55.11.466,4.995,-2.927,3.171,-3.049
1667426111507,2022-11-02T23.55.11.507,5.036,-1.524,3.323,-4.329
1667426111548,2022-11-02T23.55.11.548,5.077,1.250,0.854,-4.360
1667426111589,2022-11-02T23.55.11.589,5.118,1.738,-1.402,-2.012
1667426111629,2022-11-02T23.55.11.629,5.158,0.396,-3.476,0.244
1667426111670,2022-11-02T23.55.11.670,5.199,-0.030,-1.616,0.976
1667426111711,2022-11-02T23.55.11.711,5.240,-2.409,-0.549,-1.250
1667426111752,2022-11-02T23.55.11.752,5.281,-3.689,0.213,-3.384
1667426111792,2022-11-02T23.55.11.792,5.321,-4.024,0.823,-4.970
1667426111833,2022-11-02T23.55.11.833,5.362,-3.049,1.311,-6.341
1667426111874,2022-11-02T23.55.11.874,5.403,-4.024,1.890,-5.976
1667426111915,2022-11-02T23.55.11.915,5.444,-0.701,0.244,-4.482
1667426111954,2022-11-02T23.55.11.954,5.483,-0.579,1.494,-2.439
1667426111995,2022-11-02T23.55.11.995,5.524,-1.037,0.854,0.000
1667426112036,2022-11-02T23.55.12.036,5.565,0.122,-0.884,1.707
1667426112076,2022-11-02T23.55.12.076,5.605,2.226,-1.311,1.890
1667426112117,2022-11-02T23.55.12.117,5.646,-0.396,0.701,1.220
1667426112158,2022-11-02T23.55.12.158,5.687,-1.646,0.244,0.000
1667426112199,2022-11-02T23.55.12.199,5.728,-3.720,-0.183,-1.402
1667426112238,2022-11-02T23.55.12.238,5.767,-3.841,-0.915,-4.756
1667426112279,2022-11-02T23.55.12.279,5.808,-1.128,1.585,-5.274
1667426112320,2022-11-02T23.55.12.320,5.849,-0.488,2.866,-1.280
1667426112361,2022-11-02T23.55.12.361,5.890,1.616,0.213,4.024
1667426112401,2022-11-02T23.55.12.401,5.930,2.256,-1.037,5.671
1667426112442,2022-11-02T23.55.12.442,5.971,0.854,0.427,3.018
1667426112483,2022-11-02T23.55.12.483,6.012,-2.774,2.256,-1.524
1667426112524,2022-11-02T23.55.12.524,6.053,-5.030,0.549,-5.884
1667426112564,2022-11-02T23.55.12.564,6.093,-6.098,-0.213,-7.348
1667426112605,2022-11-02T23.55.12.605,6.134,-2.957,0.701,-4.573
1667426112646,2022-11-02T23.55.12.646,6.175,1.524,2.043,0.427
1667426112685,2022-11-02T23.55.12.685,6.214,4.817,1.951,4.482
1667426112726,2022-11-02T23.55.12.726,6.255,4.299,1.006,6.799
1667426112767,2022-11-02T23.55.12.767,6.296,-0.793,-1.037,5.732
1667426112808,2022-11-02T23.55.12.808,6.337,-3.415,-0.884,1.006
1667426112848,2022-11-02T23.55.12.848,6.377,-4.390,2.530,-4.817
1667426112889,2022-11-02T23.55.12.889,6.418,-3.811,2.835,-7.683
1667426112930,2022-11-02T23.55.12.930,6.459,-1.738,2.226,-5.061
1667426112971,2022-11-02T23.55.12.971,6.500,2.043,1.189,1.220
1667426113010,2022-11-02T23.55.13.010,6.539,5.061,0.030,7.866
1667426113051,2022-11-02T23.55.13.051,6.580,6.646,-0.671,10.549
1667426113092,2022-11-02T23.55.13.092,6.621,1.433,1.311,9.116
1667426113132,2022-11-02T23.55.13.132,6.661,-4.695,1.494,3.049
1667426113173,2022-11-02T23.55.13.173,6.702,-6.524,3.598,-5.335
1667426113214,2022-11-02T23.55.13.214,6.743,-3.750,5.274,-12.043
1667426113255,2022-11-02T23.55.13.255,6.784,-1.006,5.823,-12.652
1667426113295,2022-11-02T23.55.13.295,6.824,0.030,3.476,-6.463
1667426113336,2022-11-02T23.55.13.336,6.865,4.238,-0.457,2.439
1667426113377,2022-11-02T23.55.13.377,6.906,6.799,-1.159,11.189
1667426113418,2022-11-02T23.55.13.418,6.947,5.366,-1.311,16.768
1667426113457,2022-11-02T23.55.13.457,6.986,2.744,-1.372,16.402
1667426113498,2022-11-02T23.55.13.498,7.027,-0.457,-1.402,8.659
1667426113539,2022-11-02T23.55.13.539,7.068,-3.994,1.006,-2.134
1667426113580,2022-11-02T23.55.13.580,7.109,-5.396,4.024,-8.933
1667426113620,2022-11-02T23.55.13.620,7.149,-4.055,4.848,-9.634
1667426113661,2022-11-02T23.55.13.661,7.190,0.793,4.482,-5.457
1667426113702,2022-11-02T23.55.13.702,7.231,3.720,2.713,2.165
1667426113741,2022-11-02T23.55.13.741,7.270,6.067,2.530,7.927
1667426113782,2022-11-02T23.55.13.782,7.311,6.585,3.628,8.293
1667426113823,2022-11-02T23.55.13.823,7.352,2.835,2.927,5.640
1667426113864,2022-11-02T23.55.13.864,7.393,0.366,0.091,3.567
1667426113904,2022-11-02T23.55.13.904,7.433,0.000,-0.335,2.378
1667426113945,2022-11-02T23.55.13.945,7.474,-0.030,1.433,2.226
1667426113986,2022-11-02T23.55.13.986,7.515,2.713,0.793,2.896
1667426114027,2022-11-02T23.55.14.027,7.556,2.287,1.189,3.537
1667426114067,2022-11-02T23.55.14.067,7.596,1.494,1.037,3.110
1667426114108,2022-11-02T23.55.14.108,7.637,-0.884,0.488,2.409
1667426114149,2022-11-02T23.55.14.149,7.678,-1.189,0.793,1.585
1667426114190,2022-11-02T23.55.14.190,7.719,-2.287,2.500,0.396
1667426114229,2022-11-02T23.55.14.229,7.758,-2.043,2.226,-0.884
1667426114270,2022-11-02T23.55.14.270,7.799,-1.707,2.104,-0.457
1667426114311,2022-11-02T23.55.14.311,7.840,-1.982,1.677,0.091
1667426114351,2022-11-02T23.55.14.351,7.880,-1.250,0.183,0.122
1667426114392,2022-11-02T23.55.14.392,7.921,-1.463,0.732,0.183
1667426114433,2022-11-02T23.55.14.433,7.962,-1.829,0.884,-0.549
1667426114474,2022-11-02T23.55.14.474,8.003,-0.701,-0.396,-1.311
1667426114513,2022-11-02T23.55.14.513,8.042,-1.768,0.762,-1.189
1667426114554,2022-11-02T23.55.14.554,8.083,-0.518,0.610,-1.982
1667426114595,2022-11-02T23.55.14.595,8.124,-0.671,1.463,-2.043
1667426114636,2022-11-02T23.55.14.636,8.165,-1.738,0.305,-1.037
1667426114676,2022-11-02T23.55.14.676,8.205,-1.616,-1.189,0.274
1667426114717,2022-11-02T23.55.14.717,8.246,-1.280,-1.098,0.793
1667426114758,2022-11-02T23.55.14.758,8.287,-0.854,-0.061,0.884
1667426114799,2022-11-02T23.55.14.799,8.328,-0.305,-0.793,0.305
1667426114838,2022-11-02T23.55.14.838,8.367,0.030,-0.427,-0.305
1667426114880,2022-11-02T23.55.14.880,8.409,-0.579,0.579,-0.061
1667426114921,2022-11-02T23.55.14.921,8.450,-0.305,0.823,0.274
1667426114960,2022-11-02T23.55.14.960,8.489,-0.640,0.091,0.366
1667426115001,2022-11-02T23.55.15.001,8.530,0.061,-0.640,0.762
1667426115042,2022-11-02T23.55.15.042,8.571,-0.457,0.610,1.006
1667426115083,2022-11-02T23.55.15.083,8.612,-0.549,0.335,0.488
1667426115123,2022-11-02T23.55.15.123,8.652,-0.244,0.091,-0.488
1667426115164,2022-11-02T23.55.15.164,8.693,-0.305,0.549,0.091
1667426115205,2022-11-02T23.55.15.205,8.734,-1.799,0.183,0.183
1667426115246,2022-11-02T23.55.15.246,8.775,-1.311,0.488,0.732
1667426115285,2022-11-02T23.55.15.285,8.814,-1.006,0.030,1.189
1667426115326,2022-11-02T23.55.15.326,8.855,0.518,-0.640,1.311
1667426115367,2022-11-02T23.55.15.367,8.896,0.457,-0.396,1.220
1667426115408,2022-11-02T23.55.15.408,8.937,-0.518,0.549,1.098
1667426115448,2022-11-02T23.55.15.448,8.977,-0.305,0.732,0.732
1667426115489,2022-11-02T23.55.15.489,9.018,-0.701,0.457,-0.305
1667426115530,2022-11-02T23.55.15.530,9.059,-2.256,1.768,-0.366
1667426115569,2022-11-02T23.55.15.569,9.098,-1.555,0.884,-0.518
1667426115610,2022-11-02T23.55.15.610,9.139,-2.530,-0.030,-0.854
1667426115651,2022-11-02T23.55.15.651,9.180,-1.982,0.579,-1.494
1667426115692,2022-11-02T23.55.15.692,9.221,-2.500,0.701,-2.500
1667426115732,2022-11-02T23.55.15.732,9.261,-1.372,-0.579,-2.439
1667426115773,2022-11-02T23.55.15.773,9.302,-1.037,0.915,-1.860
1667426115814,2022-11-02T23.55.15.814,9.343,-2.378,0.823,-2.561
1667426115855,2022-11-02T23.55.15.855,9.384,-1.860,-0.488,-2.835
1667426115895,2022-11-02T23.55.15.895,9.424,-1.768,0.000,-1.799
1667426115936,2022-11-02T23.55.15.936,9.465,-1.616,0.610,-1.341
1667426115977,2022-11-02T23.55.15.977,9.506,-2.073,-0.183,-1.860
1667426116018,2022-11-02T23.55.16.018,9.547,-2.957,-0.305,-2.043
1667426116057,2022-11-02T23.55.16.057,9.586,-3.171,-0.488,-1.098
1667426116098,2022-11-02T23.55.16.098,9.627,-1.738,-1.189,0.244
1667426116139,2022-11-02T23.55.16.139,9.668,-1.433,-2.165,0.640
1667426116179,2022-11-02T23.55.16.179,9.708,-2.287,-3.079,-0.488
1667426116220,2022-11-02T23.55.16.220,9.749,-2.378,-0.579,-2.226
1667426116261,2022-11-02T23.55.16.261,9.790,-4.177,0.244,-4.146
1667426116302,2022-11-02T23.55.16.302,9.831,-3.750,-0.701,-5.000
1667426116341,2022-11-02T23.55.16.341,9.870,-2.043,0.549,-3.079
1667426116382,2022-11-02T23.55.16.382,9.911,1.159,-0.030,0.305
1667426116423,2022-11-02T23.55.16.423,9.952,3.994,-1.006,2.195
1667426116464,2022-11-02T23.55.16.464,9.993,3.201,0.305,2.165
1667426116504,2022-11-02T23.55.16.504,10.033,1.159,-0.122,0.762
1667426116545,2022-11-02T23.55.16.545,10.074,-2.317,-1.067,-0.457
1667426116586,2022-11-02T23.55.16.586,10.115,-3.018,-1.860,-1.829
1667426116626,2022-11-02T23.55.16.626,10.155,-0.518,-1.037,-2.561
1667426116667,2022-11-02T23.55.16.667,10.196,2.073,1.189,-1.616
1667426116708,2022-11-02T23.55.16.708,10.237,0.488,2.195,1.220
1667426116749,2022-11-02T23.55.16.749,10.278,-1.707,0.183,2.439
1667426116788,2022-11-02T23.55.16.788,10.317,-4.177,-0.427,0.671
1667426116829,2022-11-02T23.55.16.829,10.358,-3.841,-0.396,-2.165
1667426116870,2022-11-02T23.55.16.870,10.399,-2.866,2.530,-3.262
1667426116911,2022-11-02T23.55.16.911,10.440,-1.555,4.116,-3.872
1667426116951,2022-11-02T23.55.16.951,10.480,-0.152,1.646,-6.067
1667426116992,2022-11-02T23.55.16.992,10.521,-0.366,1.280,-6.463
1667426117033,2022-11-02T23.55.17.033,10.562,0.396,2.165,-3.049
1667426117074,2022-11-02T23.55.17.074,10.603,3.232,1.829,3.506
1667426117113,2022-11-02T23.55.17.113,10.642,3.780,-0.305,9.665
1667426117154,2022-11-02T23.55.17.154,10.683,3.049,-2.470,10.274
1667426117195,2022-11-02T23.55.17.195,10.724,1.677,-0.976,5.061
1667426117235,2022-11-02T23.55.17.235,10.764,-3.811,2.774,-0.518
1667426117276,2022-11-02T23.55.17.276,10.805,-3.201,0.305,-5.061
1667426117317,2022-11-02T23.55.17.317,10.846,-2.683,0.427,-6.280
1667426117358,2022-11-02T23.55.17.358,10.887,-1.463,1.494,-3.110
1667426117398,2022-11-02T23.55.17.398,10.927,-0.091,0.335,1.982
1667426117439,2022-11-02T23.55.17.439,10.968,1.677,0.274,5.976
1667426117480,2022-11-02T23.55.17.480,11.009,0.640,0.366,6.037
1667426117521,2022-11-02T23.55.17.521,11.050,-0.671,0.793,3.780
1667426117560,2022-11-02T23.55.17.560,11.089,-2.287,1.951,-0.213
1667426117601,2022-11-02T23.55.17.601,11.130,-3.018,3.293,-4.970
1667426117642,2022-11-02T23.55.17.642,11.171,-3.963,5.488,-5.061
1667426117682,2022-11-02T23.55.17.682,11.211,-2.104,3.049,-0.701
1667426117723,2022-11-02T23.55.17.723,11.252,2.835,-0.274,4.726
1667426117764,2022-11-02T23.55.17.764,11.293,3.262,-1.128,8.567
1667426117805,2022-11-02T23.55.17.805,11.334,2.134,-2.165,8.567
1667426117844,2022-11-02T23.55.17.844,11.373,-0.701,-0.579,4.634
1667426117885,2022-11-02T23.55.17.885,11.414,-0.549,1.402,-2.470
1667426117926,2022-11-02T23.55.17.926,11.455,-1.402,3.293,-5.061
1667426117967,2022-11-02T23.55.17.967,11.496,-1.402,1.707,-0.183
1667426118007,2022-11-02T23.55.18.007,11.536,2.530,-0.671,5.122
1667426118048,2022-11-02T23.55.18.048,11.577,3.445,-0.457,7.439
1667426118089,2022-11-02T23.55.18.089,11.618,1.463,0.457,7.287
1667426118130,2022-11-02T23.55.18.130,11.659,1.585,0.488,3.841
1667426118170,2022-11-02T23.55.18.170,11.699,0.610,4.329,0.152
1667426118211,2022-11-02T23.55.18.211,11.740,0.152,4.695,-0.915
1667426118252,2022-11-02T23.55.18.252,11.781,1.707,3.110,0.610
1667426118291,2022-11-02T23.55.18.291,11.820,1.921,1.768,2.957
1667426118332,2022-11-02T23.55.18.332,11.861,1.707,-0.854,2.957
1667426118373,2022-11-02T23.55.18.373,11.902,0.305,0.213,2.409
1667426118414,2022-11-02T23.55.18.414,11.943,-0.366,0.671,2.043
1667426118454,2022-11-02T23.55.18.454,11.983,-0.884,0.427,1.524
1667426118495,2022-11-02T23.55.18.495,12.024,-1.189,0.610,0.915
1667426118536,2022-11-02T23.55.18.536,12.065,-0.945,1.768,-0.030
1667426118577,2022-11-02T23.55.18.577,12.106,-0.274,2.348,-1.128
1667426118616,2022-11-02T23.55.18.616,12.145,-1.829,3.445,-1.768
1667426118657,2022-11-02T23.55.18.657,12.186,-1.799,2.896,-1.098
1667426118698,2022-11-02T23.55.18.698,12.227,-1.402,0.793,0.061
1667426118738,2022-11-02T23.55.18.738,12.267,-1.707,0.701,1.524
1667426118779,2022-11-02T23.55.18.779,12.308,-0.488,0.427,0.793
1667426118820,2022-11-02T23.55.18.820,12.349,-1.128,0.000,-0.488
1667426118861,2022-11-02T23.55.18.861,12.390,-0.457,-0.305,-0.701
1667426118901,2022-11-02T23.55.18.901,12.430,-0.213,0.244,-0.579
1667426118942,2022-11-02T23.55.18.942,12.471,0.122,-1.128,-0.183
1667426118983,2022-11-02T23.55.18.983,12.512,0.488,-1.555,0.945
1667426119024,2022-11-02T23.55.19.024,12.553,1.311,-1.098,1.890
1667426119063,2022-11-02T23.55.19.063,12.592,1.402,-1.189,2.500
1667426119104,2022-11-02T23.55.19.104,12.633,0.884,-1.951,2.470
1667426119145,2022-11-02T23.55.19.145,12.674,-0.335,-0.884,0.976
1667426119186,2022-11-02T23.55.19.186,12.715,-0.701,0.732,-1.250
1667426119226,2022-11-02T23.55.19.226,12.755,-1.524,1.159,-2.591
1667426119267,2022-11-02T23.55.19.267,12.796,-1.494,1.189,-1.829
1667426119308,2022-11-02T23.55.19.308,12.837,-0.671,0.762,0.305
1667426119347,2022-11-02T23.55.19.347,12.876,0.732,0.244,1.646
1667426119388,2022-11-02T23.55.19.388,12.917,1.799,0.915,2.012
1667426119429,2022-11-02T23.55.19.429,12.958,-1.250,1.433,1.280
1667426119470,2022-11-02T23.55.19.470,12.999,-1.402,0.152,-1.098
1667426119510,2022-11-02T23.55.19.510,13.039,-1.524,1.006,-1.677
1667426119551,2022-11-02T23.55.19.551,13.080,-1.433,2.104,-0.457
1667426119592,2022-11-02T23.55.19.592,13.121,-0.640,1.250,-0.122
1667426119633,2022-11-02T23.55.19.633,13.162,-2.012,1.433,-0.396
1667426119672,2022-11-02T23.55.19.672,13.201,-1.220,1.555,-1.646
1667426119713,2022-11-02T23.55.19.713,13.242,-0.427,2.043,-1.494
1667426119755,2022-11-02T23.55.19.755,13.284,-0.152,2.043,0.579
1667426119794,2022-11-02T23.55.19.794,13.323,-0.366,0.701,1.921
1667426119835,2022-11-02T23.55.19.835,13.364,0.122,0.183,1.585
1667426119876,2022-11-02T23.55.19.876,13.405,-0.061,0.823,-0.152
1667426119917,2022-11-02T23.55.19.917,13.446,-1.250,1.006,-1.189
1667426119957,2022-11-02T23.55.19.957,13.486,-1.463,0.701,-1.280
1667426119998,2022-11-02T23.55.19.998,13.527,-0.610,0.793,-1.128
1667426120039,2022-11-02T23.55.20.039,13.568,0.396,1.220,-0.396
1667426120080,2022-11-02T23.55.20.080,13.609,-0.518,0.549,0.061
1667426120119,2022-11-02T23.55.20.119,13.648,-1.524,0.762,0.823
1667426120160,2022-11-02T23.55.20.160,13.689,-1.463,0.945,0.915
1667426120201,2022-11-02T23.55.20.201,13.730,-0.976,0.701,0.579
1667426120242,2022-11-02T23.55.20.242,13.771,-1.280,1.982,0.671
1667426120282,2022-11-02T23.55.20.282,13.811,-2.835,2.043,0.457
1667426120323,2022-11-02T23.55.20.323,13.852,-3.171,1.921,0.244
1667426120364,2022-11-02T23.55.20.364,13.893,-3.049,3.049,1.159
1667426120403,2022-11-02T23.55.20.403,13.932,-0.091,3.780,2.409
1667426120444,2022-11-02T23.55.20.444,13.973,-0.701,4.604,4.055
1667426120485,2022-11-02T23.55.20.485,14.014,-3.232,4.268,4.482
1667426120526,2022-11-02T23.55.20.526,14.055,-0.427,4.726,3.384
1667426120566,2022-11-02T23.55.20.566,14.095,-0.244,7.165,2.165
1667426120607,2022-11-02T23.55.20.607,14.136,3.841,8.110,2.774
1667426120648,2022-11-02T23.55.20.648,14.177,7.195,11.128,2.530
1667426120689,2022-11-02T23.55.20.689,14.218,5.701,13.720,1.951
1667426120729,2022-11-02T23.55.20.729,14.258,3.598,10.610,3.384
1667426120770,2022-11-02T23.55.20.770,14.299,5.579,9.848,2.622
1667426120811,2022-11-02T23.55.20.811,14.340,6.585,12.866,1.311
1667426120852,2022-11-02T23.55.20.852,14.381,6.494,12.713,2.043
1667426120891,2022-11-02T23.55.20.891,14.420,4.299,10.793,3.994
1667426120932,2022-11-02T23.55.20.932,14.461,-0.549,11.250,5.274
1667426120973,2022-11-02T23.55.20.973,14.502,-1.890,9.634,6.951
1667426121013,2022-11-02T23.55.21.013,14.542,1.890,11.067,7.287
1667426121054,2022-11-02T23.55.21.054,14.583,13.628,14.451,0.213
1667426121095,2022-11-02T23.55.21.095,14.624,42.652,19.146,-16.951
