epoch (ms),time (03:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1668193034194,2022-11-11T20:57:14.194,0.000,-0.396,0.111,-0.939
1668193034234,2022-11-11T20:57:14.234,0.040,-0.398,0.114,-0.948
1668193034274,2022-11-11T20:57:14.274,0.080,-0.397,0.113,-0.947
1668193034314,2022-11-11T20:57:14.314,0.120,-0.397,0.113,-0.947
1668193034354,2022-11-11T20:57:14.354,0.160,-0.397,0.112,-0.946
1668193034394,2022-11-11T20:57:14.394,0.200,-0.396,0.112,-0.947
1668193034434,2022-11-11T20:57:14.434,0.240,-0.398,0.113,-0.947
1668193034474,2022-11-11T20:57:14.474,0.280,-0.399,0.112,-0.945
1668193034514,2022-11-11T20:57:14.514,0.320,-0.397,0.115,-0.947
1668193034554,2022-11-11T20:57:14.554,0.360,-0.396,0.109,-0.947
1668193034594,2022-11-11T20:57:14.594,0.400,-0.398,0.112,-0.946
1668193034634,2022-11-11T20:57:14.634,0.440,-0.397,0.114,-0.948
1668193034674,2022-11-11T20:57:14.674,0.480,-0.397,0.112,-0.946
1668193034714,2022-11-11T20:57:14.714,0.520,-0.398,0.114,-0.946
1668193034754,2022-11-11T20:57:14.754,0.560,-0.396,0.113,-0.946
1668193034794,2022-11-11T20:57:14.794,0.600,-0.397,0.111,-0.946
1668193034834,2022-11-11T20:57:14.834,0.640,-0.398,0.112,-0.945
1668193034874,2022-11-11T20:57:14.874,0.680,-0.397,0.111,-0.946
1668193034914,2022-11-11T20:57:14.914,0.720,-0.397,0.111,-0.948
1668193034954,2022-11-11T20:57:14.954,0.760,-0.397,0.112,-0.946
1668193034994,2022-11-11T20:57:14.994,0.800,-0.397,0.113,-0.947
1668193035034,2022-11-11T20:57:15.034,0.840,-0.397,0.111,-0.946
1668193035074,2022-11-11T20:57:15.074,0.880,-0.397,0.112,-0.947
1668193035114,2022-11-11T20:57:15.114,0.920,-0.398,0.112,-0.947
1668193035154,2022-11-11T20:57:15.154,0.960,-0.397,0.111,-0.946
1668193035194,2022-11-11T20:57:15.194,1.000,-0.398,0.111,-0.944
1668193035234,2022-11-11T20:57:15.234,1.040,-0.397,0.114,-0.947
1668193035274,2022-11-11T20:57:15.274,1.080,-0.398,0.112,-0.947
1668193035314,2022-11-11T20:57:15.314,1.120,-0.397,0.111,-0.946
1668193035354,2022-11-11T20:57:15.354,1.160,-0.396,0.114,-0.948
1668193035394,2022-11-11T20:57:15.394,1.200,-0.397,0.109,-0.946
1668193035434,2022-11-11T20:57:15.434,1.240,-0.399,0.112,-0.945
1668193035474,2022-11-11T20:57:15.474,1.280,-0.398,0.115,-0.947
1668193035514,2022-11-11T20:57:15.514,1.320,-0.397,0.111,-0.945
1668193035554,2022-11-11T20:57:15.554,1.360,-0.397,0.113,-0.946
1668193035594,2022-11-11T20:57:15.594,1.400,-0.396,0.112,-0.947
1668193035634,2022-11-11T20:57:15.634,1.440,-0.396,0.110,-0.947
1668193035674,2022-11-11T20:57:15.674,1.480,-0.399,0.112,-0.945
1668193035714,2022-11-11T20:57:15.714,1.520,-0.398,0.113,-0.946
1668193035754,2022-11-11T20:57:15.754,1.560,-0.397,0.111,-0.947
1668193035794,2022-11-11T20:57:15.794,1.600,-0.397,0.113,-0.945
1668193035834,2022-11-11T20:57:15.834,1.640,-0.396,0.111,-0.945
1668193035874,2022-11-11T20:57:15.874,1.680,-0.397,0.114,-0.948
1668193035914,2022-11-11T20:57:15.914,1.720,-0.397,0.114,-0.945
1668193035954,2022-11-11T20:57:15.954,1.760,-0.399,0.113,-0.947
1668193035994,2022-11-11T20:57:15.994,1.800,-0.397,0.112,-0.944
1668193036034,2022-11-11T20:57:16.034,1.840,-0.397,0.108,-0.945
1668193036074,2022-11-11T20:57:16.074,1.880,-0.396,0.113,-0.947
1668193036114,2022-11-11T20:57:16.114,1.920,-0.396,0.105,-0.945
1668193036154,2022-11-11T20:57:16.154,1.960,-0.396,0.109,-0.946
1668193036194,2022-11-11T20:57:16.194,2.000,-0.399,0.118,-0.948
1668193036234,2022-11-11T20:57:16.234,2.040,-0.397,0.107,-0.943
1668193036274,2022-11-11T20:57:16.274,2.080,-0.396,0.111,-0.947
1668193036314,2022-11-11T20:57:16.314,2.120,-0.397,0.112,-0.946
1668193036354,2022-11-11T20:57:16.354,2.160,-0.397,0.110,-0.946
1668193036394,2022-11-11T20:57:16.394,2.200,-0.397,0.111,-0.947
1668193036434,2022-11-11T20:57:16.434,2.240,-0.397,0.110,-0.945
1668193036474,2022-11-11T20:57:16.474,2.280,-0.397,0.113,-0.944
1668193036514,2022-11-11T20:57:16.514,2.320,-0.396,0.112,-0.946
1668193036554,2022-11-11T20:57:16.554,2.360,-0.397,0.113,-0.946
1668193036594,2022-11-11T20:57:16.594,2.400,-0.398,0.110,-0.946
1668193036634,2022-11-11T20:57:16.634,2.440,-0.396,0.110,-0.945
1668193036674,2022-11-11T20:57:16.674,2.480,-0.396,0.112,-0.946
1668193036714,2022-11-11T20:57:16.714,2.520,-0.397,0.112,-0.946
1668193036754,2022-11-11T20:57:16.754,2.560,-0.397,0.110,-0.946
1668193036794,2022-11-11T20:57:16.794,2.600,-0.398,0.111,-0.946
1668193036834,2022-11-11T20:57:16.834,2.640,-0.398,0.112,-0.946
1668193036874,2022-11-11T20:57:16.874,2.680,-0.396,0.111,-0.947
1668193036914,2022-11-11T20:57:16.914,2.720,-0.396,0.112,-0.946
1668193036954,2022-11-11T20:57:16.954,2.760,-0.397,0.113,-0.947
1668193036994,2022-11-11T20:57:16.994,2.800,-0.396,0.110,-0.946
1668193037034,2022-11-11T20:57:17.034,2.840,-0.397,0.110,-0.945
1668193037074,2022-11-11T20:57:17.074,2.880,-0.397,0.112,-0.947
1668193037114,2022-11-11T20:57:17.114,2.920,-0.395,0.111,-0.947
1668193037154,2022-11-11T20:57:17.154,2.960,-0.396,0.112,-0.945
1668193037194,2022-11-11T20:57:17.194,3.000,-0.397,0.112,-0.944
1668193037234,2022-11-11T20:57:17.234,3.040,-0.396,0.113,-0.947
1668193037274,2022-11-11T20:57:17.274,3.080,-0.396,0.110,-0.946
1668193037314,2022-11-11T20:57:17.314,3.120,-0.397,0.113,-0.946
1668193037354,2022-11-11T20:57:17.354,3.160,-0.397,0.113,-0.947
1668193037394,2022-11-11T20:57:17.394,3.200,-0.395,0.112,-0.947
1668193037434,2022-11-11T20:57:17.434,3.240,-0.397,0.113,-0.947
1668193037474,2022-11-11T20:57:17.474,3.280,-0.397,0.114,-0.946
1668193037514,2022-11-11T20:57:17.514,3.320,-0.395,0.111,-0.945
1668193037554,2022-11-11T20:57:17.554,3.360,-0.396,0.110,-0.945
1668193037594,2022-11-11T20:57:17.594,3.400,-0.396,0.112,-0.946
1668193037634,2022-11-11T20:57:17.634,3.440,-0.396,0.111,-0.945
1668193037674,2022-11-11T20:57:17.674,3.480,-0.396,0.112,-0.946
1668193037714,2022-11-11T20:57:17.714,3.520,-0.396,0.113,-0.948
1668193037754,2022-11-11T20:57:17.754,3.560,-0.398,0.109,-0.945
1668193037794,2022-11-11T20:57:17.794,3.600,-0.397,0.114,-0.946
1668193037834,2022-11-11T20:57:17.834,3.640,-0.396,0.110,-0.946
1668193037874,2022-11-11T20:57:17.874,3.680,-0.397,0.109,-0.944
1668193037914,2022-11-11T20:57:17.914,3.720,-0.396,0.114,-0.946
1668193037954,2022-11-11T20:57:17.954,3.760,-0.397,0.111,-0.946
1668193037994,2022-11-11T20:57:17.994,3.800,-0.397,0.111,-0.946
1668193038034,2022-11-11T20:57:18.034,3.840,-0.397,0.111,-0.946
1668193038074,2022-11-11T20:57:18.074,3.880,-0.397,0.110,-0.946
1668193038114,2022-11-11T20:57:18.114,3.920,-0.397,0.111,-0.946
1668193038154,2022-11-11T20:57:18.154,3.960,-0.398,0.112,-0.944
1668193038194,2022-11-11T20:57:18.194,4.000,-0.396,0.112,-0.946
1668193038234,2022-11-11T20:57:18.234,4.040,-0.397,0.112,-0.946
1668193038274,2022-11-11T20:57:18.274,4.080,-0.398,0.112,-0.946
1668193038314,2022-11-11T20:57:18.314,4.120,-0.398,0.111,-0.945
1668193038354,2022-11-11T20:57:18.354,4.160,-0.396,0.109,-0.945
1668193038394,2022-11-11T20:57:18.394,4.200,-0.397,0.114,-0.948
1668193038434,2022-11-11T20:57:18.434,4.240,-0.397,0.109,-0.944
1668193038474,2022-11-11T20:57:18.474,4.280,-0.398,0.110,-0.945
1668193038514,2022-11-11T20:57:18.514,4.320,-0.398,0.110,-0.946
1668193038554,2022-11-11T20:57:18.554,4.360,-0.397,0.112,-0.946
1668193038594,2022-11-11T20:57:18.594,4.400,-0.397,0.112,-0.945
1668193038634,2022-11-11T20:57:18.634,4.440,-0.396,0.109,-0.947
1668193038674,2022-11-11T20:57:18.674,4.480,-0.395,0.109,-0.946
1668193038714,2022-11-11T20:57:18.714,4.520,-0.397,0.110,-0.946
1668193038754,2022-11-11T20:57:18.754,4.560,-0.397,0.110,-0.946
1668193038794,2022-11-11T20:57:18.794,4.600,-0.397,0.109,-0.946
1668193038834,2022-11-11T20:57:18.834,4.640,-0.397,0.110,-0.945
1668193038874,2022-11-11T20:57:18.874,4.680,-0.397,0.112,-0.945
1668193038914,2022-11-11T20:57:18.914,4.720,-0.397,0.111,-0.945
1668193038954,2022-11-11T20:57:18.954,4.760,-0.396,0.111,-0.945
1668193038994,2022-11-11T20:57:18.994,4.800,-0.397,0.111,-0.946
1668193039034,2022-11-11T20:57:19.034,4.840,-0.397,0.110,-0.946
1668193039074,2022-11-11T20:57:19.074,4.880,-0.396,0.109,-0.947
1668193039114,2022-11-11T20:57:19.114,4.920,-0.398,0.113,-0.948
1668193039154,2022-11-11T20:57:19.154,4.960,-0.397,0.110,-0.945
1668193039194,2022-11-11T20:57:19.194,5.000,-0.396,0.113,-0.945
1668193039234,2022-11-11T20:57:19.234,5.040,-0.396,0.110,-0.946
1668193039274,2022-11-11T20:57:19.274,5.080,-0.397,0.111,-0.945
1668193039314,2022-11-11T20:57:19.314,5.120,-0.398,0.111,-0.946
1668193039354,2022-11-11T20:57:19.354,5.160,-0.396,0.108,-0.947
1668193039394,2022-11-11T20:57:19.394,5.200,-0.396,0.108,-0.947
1668193039434,2022-11-11T20:57:19.434,5.240,-0.397,0.109,-0.945
1668193039474,2022-11-11T20:57:19.474,5.280,-0.396,0.111,-0.946
1668193039514,2022-11-11T20:57:19.514,5.320,-0.397,0.110,-0.947
1668193039554,2022-11-11T20:57:19.554,5.360,-0.398,0.111,-0.945
1668193039594,2022-11-11T20:57:19.594,5.400,-0.399,0.111,-0.946
1668193039634,2022-11-11T20:57:19.634,5.440,-0.397,0.109,-0.945
1668193039674,2022-11-11T20:57:19.674,5.480,-0.396,0.109,-0.946
1668193039714,2022-11-11T20:57:19.714,5.520,-0.398,0.110,-0.946
1668193039754,2022-11-11T20:57:19.754,5.560,-0.397,0.109,-0.946
1668193039794,2022-11-11T20:57:19.794,5.600,-0.397,0.111,-0.945
1668193039834,2022-11-11T20:57:19.834,5.640,-0.397,0.111,-0.946
1668193039874,2022-11-11T20:57:19.874,5.680,-0.396,0.112,-0.947
1668193039914,2022-11-11T20:57:19.914,5.720,-0.397,0.105,-0.945
1668193039954,2022-11-11T20:57:19.954,5.760,-0.397,0.111,-0.945
1668193039994,2022-11-11T20:57:19.994,5.800,-0.396,0.110,-0.945
1668193040034,2022-11-11T20:57:20.034,5.840,-0.396,0.110,-0.945
1668193040074,2022-11-11T20:57:20.074,5.880,-0.397,0.111,-0.946
1668193040114,2022-11-11T20:57:20.114,5.920,-0.397,0.111,-0.946
1668193040154,2022-11-11T20:57:20.154,5.960,-0.396,0.109,-0.946
1668193040194,2022-11-11T20:57:20.194,6.000,-0.397,0.110,-0.945
1668193040234,2022-11-11T20:57:20.234,6.040,-0.397,0.111,-0.945
1668193040274,2022-11-11T20:57:20.274,6.080,-0.397,0.109,-0.945
1668193040314,2022-11-11T20:57:20.314,6.120,-0.397,0.111,-0.945
1668193040354,2022-11-11T20:57:20.354,6.160,-0.397,0.111,-0.946
1668193040394,2022-11-11T20:57:20.394,6.200,-0.397,0.111,-0.945
1668193040434,2022-11-11T20:57:20.434,6.240,-0.397,0.110,-0.946
1668193040474,2022-11-11T20:57:20.474,6.280,-0.397,0.110,-0.946
1668193040514,2022-11-11T20:57:20.514,6.320,-0.397,0.109,-0.946
1668193040554,2022-11-11T20:57:20.554,6.360,-0.397,0.110,-0.946
1668193040594,2022-11-11T20:57:20.594,6.400,-0.396,0.111,-0.945
1668193040634,2022-11-11T20:57:20.634,6.440,-0.397,0.112,-0.946
1668193040674,2022-11-11T20:57:20.674,6.480,-0.396,0.110,-0.947
1668193040714,2022-11-11T20:57:20.714,6.520,-0.397,0.109,-0.945
1668193040754,2022-11-11T20:57:20.754,6.560,-0.397,0.114,-0.945
1668193040794,2022-11-11T20:57:20.794,6.600,-0.396,0.110,-0.946
1668193040834,2022-11-11T20:57:20.834,6.640,-0.397,0.108,-0.945
1668193040874,2022-11-11T20:57:20.874,6.680,-0.398,0.110,-0.945
1668193040914,2022-11-11T20:57:20.914,6.720,-0.396,0.110,-0.946
1668193040954,2022-11-11T20:57:20.954,6.760,-0.397,0.111,-0.947
1668193040994,2022-11-11T20:57:20.994,6.800,-0.398,0.111,-0.946
1668193041034,2022-11-11T20:57:21.034,6.840,-0.397,0.110,-0.946
1668193041074,2022-11-11T20:57:21.074,6.880,-0.397,0.109,-0.946
1668193041114,2022-11-11T20:57:21.114,6.920,-0.398,0.110,-0.946
1668193041154,2022-11-11T20:57:21.154,6.960,-0.398,0.110,-0.946
1668193041194,2022-11-11T20:57:21.194,7.000,-0.397,0.110,-0.946
1668193041234,2022-11-11T20:57:21.234,7.040,-0.398,0.111,-0.946
1668193041274,2022-11-11T20:57:21.274,7.080,-0.398,0.110,-0.945
1668193041314,2022-11-11T20:57:21.314,7.120,-0.398,0.111,-0.947
1668193041354,2022-11-11T20:57:21.354,7.160,-0.397,0.111,-0.945
1668193041394,2022-11-11T20:57:21.394,7.200,-0.397,0.110,-0.944
1668193041434,2022-11-11T20:57:21.434,7.240,-0.397,0.113,-0.948
1668193041474,2022-11-11T20:57:21.474,7.280,-0.397,0.107,-0.946
1668193041514,2022-11-11T20:57:21.514,7.320,-0.397,0.110,-0.946
1668193041554,2022-11-11T20:57:21.554,7.360,-0.396,0.110,-0.947
1668193041594,2022-11-11T20:57:21.594,7.400,-0.396,0.109,-0.947
1668193041634,2022-11-11T20:57:21.634,7.440,-0.398,0.111,-0.946
1668193041674,2022-11-11T20:57:21.674,7.480,-0.398,0.111,-0.946
1668193041714,2022-11-11T20:57:21.714,7.520,-0.397,0.109,-0.945
1668193041754,2022-11-11T20:57:21.754,7.560,-0.397,0.109,-0.946
1668193041794,2022-11-11T20:57:21.794,7.600,-0.398,0.111,-0.947
1668193041834,2022-11-11T20:57:21.834,7.640,-0.397,0.110,-0.947
1668193041874,2022-11-11T20:57:21.874,7.680,-0.397,0.109,-0.945
1668193041914,2022-11-11T20:57:21.914,7.720,-0.398,0.111,-0.946
1668193041954,2022-11-11T20:57:21.954,7.760,-0.398,0.109,-0.946
1668193041994,2022-11-11T20:57:21.994,7.800,-0.398,0.109,-0.947
1668193042034,2022-11-11T20:57:22.034,7.840,-0.397,0.109,-0.946
1668193042074,2022-11-11T20:57:22.074,7.880,-0.398,0.109,-0.947
1668193042114,2022-11-11T20:57:22.114,7.920,-0.398,0.111,-0.947
1668193042154,2022-11-11T20:57:22.154,7.960,-0.397,0.110,-0.945
1668193042194,2022-11-11T20:57:22.194,8.000,-0.398,0.111,-0.946
1668193042234,2022-11-11T20:57:22.234,8.040,-0.398,0.111,-0.945
1668193042274,2022-11-11T20:57:22.274,8.080,-0.396,0.111,-0.947
1668193042314,2022-11-11T20:57:22.314,8.120,-0.396,0.106,-0.945
1668193042354,2022-11-11T20:57:22.354,8.160,-0.397,0.111,-0.946
1668193042394,2022-11-11T20:57:22.394,8.200,-0.397,0.111,-0.946
1668193042434,2022-11-11T20:57:22.434,8.240,-0.398,0.110,-0.945
1668193042474,2022-11-11T20:57:22.474,8.280,-0.398,0.111,-0.946
1668193042514,2022-11-11T20:57:22.514,8.320,-0.397,0.109,-0.946
1668193042554,2022-11-11T20:57:22.554,8.360,-0.397,0.109,-0.945
1668193042594,2022-11-11T20:57:22.594,8.400,-0.398,0.110,-0.945
1668193042634,2022-11-11T20:57:22.634,8.440,-0.397,0.109,-0.946
1668193042674,2022-11-11T20:57:22.674,8.480,-0.397,0.110,-0.946
1668193042714,2022-11-11T20:57:22.714,8.520,-0.399,0.110,-0.945
1668193042754,2022-11-11T20:57:22.754,8.560,-0.397,0.110,-0.945
1668193042794,2022-11-11T20:57:22.794,8.600,-0.397,0.110,-0.945
1668193042834,2022-11-11T20:57:22.834,8.640,-0.398,0.110,-0.946
1668193042874,2022-11-11T20:57:22.874,8.680,-0.397,0.109,-0.944
1668193042914,2022-11-11T20:57:22.914,8.720,-0.397,0.110,-0.947
1668193042954,2022-11-11T20:57:22.954,8.760,-0.396,0.109,-0.946
1668193042994,2022-11-11T20:57:22.994,8.800,-0.398,0.111,-0.946
1668193043034,2022-11-11T20:57:23.034,8.840,-0.398,0.110,-0.943
1668193043074,2022-11-11T20:57:23.074,8.880,-0.398,0.111,-0.946
1668193043114,2022-11-11T20:57:23.114,8.920,-0.397,0.108,-0.945
1668193043154,2022-11-11T20:57:23.154,8.960,-0.398,0.108,-0.946
1668193043194,2022-11-11T20:57:23.194,9.000,-0.397,0.109,-0.947
1668193043234,2022-11-11T20:57:23.234,9.040,-0.396,0.109,-0.945
1668193043274,2022-11-11T20:57:23.274,9.080,-0.398,0.110,-0.944
1668193043314,2022-11-11T20:57:23.314,9.120,-0.398,0.110,-0.946
1668193043354,2022-11-11T20:57:23.354,9.160,-0.396,0.110,-0.946
1668193043394,2022-11-11T20:57:23.394,9.200,-0.396,0.109,-0.946
1668193043434,2022-11-11T20:57:23.434,9.240,-0.397,0.110,-0.946
1668193043474,2022-11-11T20:57:23.474,9.280,-0.397,0.109,-0.946
1668193043514,2022-11-11T20:57:23.514,9.320,-0.397,0.110,-0.945
1668193043554,2022-11-11T20:57:23.554,9.360,-0.397,0.110,-0.946
1668193043594,2022-11-11T20:57:23.594,9.400,-0.397,0.109,-0.946
1668193043634,2022-11-11T20:57:23.634,9.440,-0.397,0.109,-0.945
1668193043674,2022-11-11T20:57:23.674,9.480,-0.398,0.109,-0.947
1668193043714,2022-11-11T20:57:23.714,9.520,-0.398,0.109,-0.946
1668193043754,2022-11-11T20:57:23.754,9.560,-0.398,0.110,-0.946
1668193043794,2022-11-11T20:57:23.794,9.600,-0.397,0.110,-0.945
1668193043834,2022-11-11T20:57:23.834,9.640,-0.397,0.108,-0.946
1668193043874,2022-11-11T20:57:23.874,9.680,-0.397,0.110,-0.946
1668193043914,2022-11-11T20:57:23.914,9.720,-0.397,0.111,-0.946
1668193043954,2022-11-11T20:57:23.954,9.760,-0.395,0.109,-0.947
1668193043994,2022-11-11T20:57:23.994,9.800,-0.397,0.106,-0.945
1668193044034,2022-11-11T20:57:24.034,9.840,-0.398,0.112,-0.946
1668193044074,2022-11-11T20:57:24.074,9.880,-0.396,0.110,-0.947
1668193044114,2022-11-11T20:57:24.114,9.920,-0.397,0.109,-0.947
1668193044154,2022-11-11T20:57:24.154,9.960,-0.398,0.113,-0.946
1668193044194,2022-11-11T20:57:24.194,10.000,-0.397,0.109,-0.946
1668193044234,2022-11-11T20:57:24.234,10.040,-0.396,0.108,-0.945
1668193044274,2022-11-11T20:57:24.274,10.080,-0.396,0.111,-0.946
1668193044314,2022-11-11T20:57:24.314,10.120,-0.396,0.109,-0.946
1668193044354,2022-11-11T20:57:24.354,10.160,-0.398,0.111,-0.945
1668193044394,2022-11-11T20:57:24.394,10.200,-0.399,0.111,-0.944
1668193044434,2022-11-11T20:57:24.434,10.240,-0.398,0.109,-0.946
1668193044474,2022-11-11T20:57:24.474,10.280,-0.398,0.110,-0.947
1668193044514,2022-11-11T20:57:24.514,10.320,-0.398,0.110,-0.946
1668193044554,2022-11-11T20:57:24.554,10.360,-0.398,0.110,-0.947
1668193044594,2022-11-11T20:57:24.594,10.400,-0.397,0.109,-0.947
1668193044634,2022-11-11T20:57:24.634,10.440,-0.397,0.109,-0.945
1668193044674,2022-11-11T20:57:24.674,10.480,-0.397,0.110,-0.946
1668193044714,2022-11-11T20:57:24.714,10.520,-0.397,0.110,-0.945
1668193044754,2022-11-11T20:57:24.754,10.560,-0.397,0.110,-0.947
1668193044794,2022-11-11T20:57:24.794,10.600,-0.397,0.105,-0.945
1668193044834,2022-11-11T20:57:24.834,10.640,-0.398,0.111,-0.946
1668193044874,2022-11-11T20:57:24.874,10.680,-0.397,0.109,-0.947
1668193044914,2022-11-11T20:57:24.914,10.720,-0.397,0.108,-0.946
1668193044954,2022-11-11T20:57:24.954,10.760,-0.397,0.111,-0.945
1668193044994,2022-11-11T20:57:24.994,10.800,-0.397,0.110,-0.947
1668193045034,2022-11-11T20:57:25.034,10.840,-0.397,0.110,-0.946
1668193045074,2022-11-11T20:57:25.074,10.880,-0.398,0.109,-0.945
1668193045114,2022-11-11T20:57:25.114,10.920,-0.396,0.110,-0.946
1668193045154,2022-11-11T20:57:25.154,10.960,-0.396,0.109,-0.946
1668193045194,2022-11-11T20:57:25.194,11.000,-0.396,0.109,-0.946
1668193045234,2022-11-11T20:57:25.234,11.040,-0.396,0.109,-0.947
1668193045274,2022-11-11T20:57:25.274,11.080,-0.397,0.109,-0.946
