epoch (ms),time (03:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1667729895073,2022-11-06T12:18:15.073,0.000,0.091,-0.335,0.823
1667729895113,2022-11-06T12:18:15.113,0.040,0.244,-0.183,0.823
1667729895153,2022-11-06T12:18:15.153,0.080,0.305,-0.244,0.335
1667729895193,2022-11-06T12:18:15.193,0.120,0.335,-0.091,0.366
1667729895233,2022-11-06T12:18:15.233,0.160,0.183,-0.030,0.366
1667729895273,2022-11-06T12:18:15.273,0.200,0.457,-0.091,0.122
1667729895313,2022-11-06T12:18:15.313,0.240,0.152,-0.030,0.549
1667729895353,2022-11-06T12:18:15.353,0.280,0.122,0.061,0.579
1667729895393,2022-11-06T12:18:15.393,0.320,0.579,0.061,0.152
1667729895433,2022-11-06T12:18:15.433,0.360,0.030,0.183,0.549
1667729895473,2022-11-06T12:18:15.473,0.400,-0.122,0.244,0.671
1667729895513,2022-11-06T12:18:15.513,0.440,0.427,0.030,0.122
1667729895553,2022-11-06T12:18:15.553,0.480,0.030,-0.030,0.427
1667729895593,2022-11-06T12:18:15.593,0.520,-0.183,0.122,0.610
1667729895633,2022-11-06T12:18:15.633,0.560,0.000,0.213,0.305
1667729895673,2022-11-06T12:18:15.673,0.600,0.122,0.244,0.152
1667729895713,2022-11-06T12:18:15.713,0.640,0.091,0.213,0.183
1667729895753,2022-11-06T12:18:15.753,0.680,0.091,0.061,0.274
1667729895793,2022-11-06T12:18:15.793,0.720,-0.091,0.000,0.427
1667729895833,2022-11-06T12:18:15.833,0.760,0.091,-0.183,0.244
1667729895873,2022-11-06T12:18:15.873,0.800,-0.122,0.091,0.488
1667729895913,2022-11-06T12:18:15.913,0.840,-0.061,0.152,0.518
1667729895953,2022-11-06T12:18:15.953,0.880,-0.061,0.122,0.366
1667729895993,2022-11-06T12:18:15.993,0.920,-0.305,-0.122,0.549
1667729896033,2022-11-06T12:18:16.033,0.960,-0.183,-0.152,0.488
1667729896073,2022-11-06T12:18:16.073,1.000,-0.091,-0.122,0.457
1667729896113,2022-11-06T12:18:16.113,1.040,-0.305,0.000,0.671
1667729896153,2022-11-06T12:18:16.153,1.080,0.061,-0.152,0.457
1667729896193,2022-11-06T12:18:16.193,1.120,0.396,-0.244,0.244
1667729896233,2022-11-06T12:18:16.233,1.160,0.305,-0.213,0.244
1667729896273,2022-11-06T12:18:16.273,1.200,-0.183,-0.122,0.549
1667729896313,2022-11-06T12:18:16.313,1.240,-0.061,-0.122,0.549
1667729896353,2022-11-06T12:18:16.353,1.280,0.366,-0.122,0.152
1667729896393,2022-11-06T12:18:16.393,1.320,-0.122,0.000,0.610
1667729896433,2022-11-06T12:18:16.433,1.360,-0.213,-0.122,0.640
1667729896473,2022-11-06T12:18:16.473,1.400,0.030,-0.244,0.457
1667729896513,2022-11-06T12:18:16.513,1.440,0.122,-0.122,0.335
1667729896553,2022-11-06T12:18:16.553,1.480,0.030,0.091,0.457
1667729896593,2022-11-06T12:18:16.593,1.520,-0.061,0.000,0.457
1667729896633,2022-11-06T12:18:16.633,1.560,0.091,-0.152,0.305
1667729896673,2022-11-06T12:18:16.673,1.600,-0.183,-0.061,0.396
1667729896713,2022-11-06T12:18:16.713,1.640,-0.183,0.000,0.518
1667729896753,2022-11-06T12:18:16.753,1.680,0.122,-0.183,0.457
1667729896793,2022-11-06T12:18:16.793,1.720,0.061,-0.122,0.427
1667729896833,2022-11-06T12:18:16.833,1.760,-0.274,0.061,0.549
1667729896873,2022-11-06T12:18:16.873,1.800,-0.061,0.030,0.488
1667729896913,2022-11-06T12:18:16.913,1.840,0.305,-0.061,0.244
1667729896953,2022-11-06T12:18:16.953,1.880,0.091,0.000,0.457
1667729896993,2022-11-06T12:18:16.993,1.920,0.061,0.061,0.488
1667729897033,2022-11-06T12:18:17.033,1.960,0.274,-0.122,0.274
1667729897073,2022-11-06T12:18:17.073,2.000,0.183,-0.122,0.305
1667729897113,2022-11-06T12:18:17.113,2.040,0.091,0.061,0.549
1667729897153,2022-11-06T12:18:17.153,2.080,0.335,-0.091,0.213
1667729897193,2022-11-06T12:18:17.193,2.120,0.122,-0.030,0.457
1667729897233,2022-11-06T12:18:17.233,2.160,0.213,-0.183,0.427
1667729897273,2022-11-06T12:18:17.273,2.200,0.488,-0.183,0.213
1667729897313,2022-11-06T12:18:17.313,2.240,0.030,0.213,0.488
1667729897353,2022-11-06T12:18:17.353,2.280,-0.305,0.366,0.640
1667729897393,2022-11-06T12:18:17.393,2.320,-0.457,0.427,0.823
1667729897433,2022-11-06T12:18:17.433,2.360,0.244,-0.183,0.213
1667729897473,2022-11-06T12:18:17.473,2.400,0.854,-1.128,-0.213
1667729897513,2022-11-06T12:18:17.513,2.440,1.037,-2.165,-0.305
1667729897553,2022-11-06T12:18:17.553,2.480,1.707,-2.104,-0.579
1667729897593,2022-11-06T12:18:17.593,2.520,1.555,-1.433,-0.701
1667729897633,2022-11-06T12:18:17.633,2.560,1.951,-1.250,-0.701
1667729897673,2022-11-06T12:18:17.673,2.600,2.256,-1.494,-0.915
1667729897713,2022-11-06T12:18:17.713,2.640,0.396,0.061,0.213
1667729897753,2022-11-06T12:18:17.753,2.680,-1.677,2.043,2.165
1667729897793,2022-11-06T12:18:17.793,2.720,-1.128,1.037,1.220
1667729897833,2022-11-06T12:18:17.833,2.760,-0.244,0.305,0.518
1667729897873,2022-11-06T12:18:17.873,2.800,0.091,-0.305,0.335
1667729897913,2022-11-06T12:18:17.913,2.840,0.518,-0.366,0.213
1667729897953,2022-11-06T12:18:17.953,2.880,0.793,0.152,0.152
1667729897993,2022-11-06T12:18:17.993,2.920,0.427,0.640,0.335
1667729898033,2022-11-06T12:18:18.033,2.960,-0.549,0.427,0.762
