epoch (ms),time (03:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1667467468144,2022-11-03T11:24:28.144,0.000,-0.518,0.122,0.549
1667467468184,2022-11-03T11:24:28.184,0.040,-0.457,0.183,0.427
1667467468224,2022-11-03T11:24:28.224,0.080,-0.518,0.213,0.213
1667467468264,2022-11-03T11:24:28.264,0.120,-0.732,0.274,0.305
1667467468304,2022-11-03T11:24:28.304,0.160,-0.518,0.183,0.183
1667467468344,2022-11-03T11:24:28.344,0.200,-0.518,0.183,0.030
1667467468384,2022-11-03T11:24:28.384,0.240,-2.500,0.213,0.122
1667467468424,2022-11-03T11:24:28.424,0.280,-2.378,-0.122,0.183
1667467468464,2022-11-03T11:24:28.464,0.320,-0.030,0.122,0.213
1667467468504,2022-11-03T11:24:28.504,0.360,-0.396,0.244,0.366
1667467468544,2022-11-03T11:24:28.544,0.400,-1.311,0.091,0.335
1667467468584,2022-11-03T11:24:28.584,0.440,0.366,-0.030,0.183
1667467468624,2022-11-03T11:24:28.624,0.480,0.549,0.152,0.457
1667467468664,2022-11-03T11:24:28.664,0.520,0.244,-0.061,0.549
1667467468704,2022-11-03T11:24:28.704,0.560,1.799,-0.061,0.549
1667467468744,2022-11-03T11:24:28.744,0.600,1.128,0.030,0.549
1667467468784,2022-11-03T11:24:28.784,0.640,0.488,0.091,0.549
1667467468824,2022-11-03T11:24:28.824,0.680,0.396,0.091,0.640
1667467468864,2022-11-03T11:24:28.864,0.720,0.701,-0.091,0.488
1667467468904,2022-11-03T11:24:28.904,0.760,0.396,-0.244,0.305
1667467468944,2022-11-03T11:24:28.944,0.800,-0.366,-0.457,0.335
1667467468984,2022-11-03T11:24:28.984,0.840,-0.030,-0.427,0.732
1667467469024,2022-11-03T11:24:29.024,0.880,-0.061,-0.366,0.854
1667467469064,2022-11-03T11:24:29.064,0.920,-0.549,-0.274,0.701
1667467469104,2022-11-03T11:24:29.104,0.960,-0.793,-0.274,0.610
1667467469144,2022-11-03T11:24:29.144,1.000,-0.945,0.030,0.518
1667467469184,2022-11-03T11:24:29.184,1.040,-1.159,0.122,0.244
1667467469224,2022-11-03T11:24:29.224,1.080,-1.433,0.366,0.030
1667467469264,2022-11-03T11:24:29.264,1.120,-1.768,0.518,-0.152
1667467469304,2022-11-03T11:24:29.304,1.160,-2.500,0.671,-0.122
1667467469344,2022-11-03T11:24:29.344,1.200,-3.415,0.793,-0.061
1667467469384,2022-11-03T11:24:29.384,1.240,-2.530,0.823,-0.152
1667467469424,2022-11-03T11:24:29.424,1.280,-0.976,0.884,-0.183
1667467469464,2022-11-03T11:24:29.464,1.320,-0.030,0.488,-0.122
1667467469504,2022-11-03T11:24:29.504,1.360,-0.030,0.579,-0.030
1667467469544,2022-11-03T11:24:29.544,1.400,-2.622,0.244,0.061
1667467469584,2022-11-03T11:24:29.584,1.440,-1.311,0.427,0.030
1667467469624,2022-11-03T11:24:29.624,1.480,-1.951,0.366,-0.183
1667467469664,2022-11-03T11:24:29.664,1.520,-3.079,0.305,-0.762
1667467469704,2022-11-03T11:24:29.704,1.560,-1.006,0.427,-1.189
1667467469744,2022-11-03T11:24:29.744,1.600,0.152,0.457,-0.823
1667467469784,2022-11-03T11:24:29.784,1.640,-2.165,0.183,-0.457
1667467469824,2022-11-03T11:24:29.824,1.680,-2.591,0.091,0.091
1667467469864,2022-11-03T11:24:29.864,1.720,-1.006,0.671,-0.366
1667467469904,2022-11-03T11:24:29.904,1.760,-0.457,1.037,-0.274
1667467469944,2022-11-03T11:24:29.944,1.800,-0.671,0.488,-0.640
1667467469984,2022-11-03T11:24:29.984,1.840,-0.244,0.640,-0.640
1667467470024,2022-11-03T11:24:30.024,1.880,-0.823,0.427,-0.823
1667467470064,2022-11-03T11:24:30.064,1.920,-0.854,-0.091,-1.189
1667467470104,2022-11-03T11:24:30.104,1.960,-0.152,0.183,-0.488
1667467470144,2022-11-03T11:24:30.144,2.000,0.305,0.244,0.000
1667467470184,2022-11-03T11:24:30.184,2.040,0.366,0.061,0.183
1667467470224,2022-11-03T11:24:30.224,2.080,0.701,-0.030,0.274
1667467470264,2022-11-03T11:24:30.264,2.120,0.091,-0.183,0.335
1667467470304,2022-11-03T11:24:30.304,2.160,-0.976,-0.244,0.183
1667467470344,2022-11-03T11:24:30.344,2.200,-1.707,-0.488,-0.152
1667467470384,2022-11-03T11:24:30.384,2.240,-2.317,-0.976,-0.793
1667467470424,2022-11-03T11:24:30.424,2.280,-2.927,-1.677,-1.341
1667467470464,2022-11-03T11:24:30.464,2.320,-2.104,-0.640,-0.061
1667467470504,2022-11-03T11:24:30.504,2.360,-1.098,0.061,1.098
1667467470544,2022-11-03T11:24:30.544,2.400,-0.305,0.000,1.159
1667467470584,2022-11-03T11:24:30.584,2.440,0.640,-0.122,0.854
1667467470624,2022-11-03T11:24:30.624,2.480,0.518,-0.335,0.427
1667467470664,2022-11-03T11:24:30.664,2.520,0.854,-0.457,0.274
1667467470704,2022-11-03T11:24:30.704,2.560,0.793,-0.152,0.640
1667467470744,2022-11-03T11:24:30.744,2.600,0.610,-0.091,0.976
1667467470784,2022-11-03T11:24:30.784,2.640,1.250,0.030,1.220
1667467470824,2022-11-03T11:24:30.824,2.680,1.159,-0.152,1.128
1667467470864,2022-11-03T11:24:30.864,2.720,0.732,-0.091,0.793
1667467470904,2022-11-03T11:24:30.904,2.760,-0.457,-0.244,0.335
1667467470944,2022-11-03T11:24:30.944,2.800,-0.061,-0.305,0.183
1667467470984,2022-11-03T11:24:30.984,2.840,0.152,-0.091,0.488
1667467471024,2022-11-03T11:24:31.024,2.880,-0.030,-0.091,0.518
1667467471064,2022-11-03T11:24:31.064,2.920,-0.152,-0.305,0.305
1667467471104,2022-11-03T11:24:31.104,2.960,-0.274,-0.183,0.457
1667467471144,2022-11-03T11:24:31.144,3.000,-0.183,-0.030,0.671
1667467471184,2022-11-03T11:24:31.184,3.040,-0.274,-0.061,0.518
1667467471224,2022-11-03T11:24:31.224,3.080,-0.244,-0.030,0.610
1667467471264,2022-11-03T11:24:31.264,3.120,-0.274,-0.122,0.579
1667467471304,2022-11-03T11:24:31.304,3.160,-0.793,-0.152,0.488
1667467471344,2022-11-03T11:24:31.344,3.200,-0.244,-0.152,0.488
1667467471384,2022-11-03T11:24:31.384,3.240,-0.183,0.122,0.671
1667467471424,2022-11-03T11:24:31.424,3.280,-0.884,0.152,0.518
1667467471464,2022-11-03T11:24:31.464,3.320,-0.671,-0.061,0.213
1667467471504,2022-11-03T11:24:31.504,3.360,-0.152,0.091,0.366
1667467471544,2022-11-03T11:24:31.544,3.400,0.274,0.091,0.457
1667467471584,2022-11-03T11:24:31.584,3.440,0.305,0.244,0.457
1667467471624,2022-11-03T11:24:31.624,3.480,-0.122,0.000,0.274
1667467471664,2022-11-03T11:24:31.664,3.520,0.000,0.244,0.610
1667467471704,2022-11-03T11:24:31.704,3.560,-0.305,0.213,0.823
1667467471744,2022-11-03T11:24:31.744,3.600,0.244,-0.061,0.671
1667467471784,2022-11-03T11:24:31.784,3.640,1.037,-0.152,0.457
1667467471824,2022-11-03T11:24:31.824,3.680,1.738,-0.213,0.335
1667467471864,2022-11-03T11:24:31.864,3.720,1.098,-0.091,0.579
1667467471904,2022-11-03T11:24:31.904,3.760,0.762,-0.335,0.335
1667467471944,2022-11-03T11:24:31.944,3.800,1.189,-0.610,-0.030
1667467471984,2022-11-03T11:24:31.984,3.840,0.244,-0.305,0.091
1667467472024,2022-11-03T11:24:32.024,3.880,0.091,-0.183,0.091
1667467472064,2022-11-03T11:24:32.064,3.920,0.335,-0.183,0.030
