epoch (ms),time (03:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1667718735801,2022-11-06T09:12:15.801,0.000,-0.213,-0.183,1.280
1667718735841,2022-11-06T09:12:15.841,0.040,-0.335,-0.122,1.189
1667718735881,2022-11-06T09:12:15.881,0.080,0.183,-0.152,0.732
1667718735921,2022-11-06T09:12:15.921,0.120,-0.457,-0.183,0.701
1667718735961,2022-11-06T09:12:15.961,0.160,0.610,0.061,0.457
1667718736001,2022-11-06T09:12:16.001,0.200,0.457,0.061,0.274
1667718736041,2022-11-06T09:12:16.041,0.240,-0.335,-0.061,0.396
1667718736081,2022-11-06T09:12:16.081,0.280,0.244,0.030,0.061
1667718736121,2022-11-06T09:12:16.121,0.320,-0.122,0.030,0.000
1667718736161,2022-11-06T09:12:16.161,0.360,-0.427,0.030,0.091
1667718736201,2022-11-06T09:12:16.201,0.400,0.305,0.061,0.061
1667718736241,2022-11-06T09:12:16.241,0.440,0.030,-0.030,0.427
1667718736281,2022-11-06T09:12:16.281,0.480,0.671,0.000,0.549
1667718736321,2022-11-06T09:12:16.321,0.520,0.762,0.030,0.396
1667718736361,2022-11-06T09:12:16.361,0.560,-0.244,-0.152,0.366
1667718736401,2022-11-06T09:12:16.401,0.600,0.274,-0.122,0.152
1667718736441,2022-11-06T09:12:16.441,0.640,-0.427,-0.305,0.579
1667718736481,2022-11-06T09:12:16.481,0.680,-0.274,-0.305,1.067
1667718736521,2022-11-06T09:12:16.521,0.720,0.000,-0.183,1.098
1667718736561,2022-11-06T09:12:16.561,0.760,-0.366,-0.274,1.189
1667718736601,2022-11-06T09:12:16.601,0.800,-0.305,-0.274,1.098
1667718736641,2022-11-06T09:12:16.641,0.840,-0.183,-0.152,0.701
1667718736681,2022-11-06T09:12:16.681,0.880,-0.396,-0.213,0.732
1667718736721,2022-11-06T09:12:16.721,0.920,0.152,-0.122,0.671
1667718736761,2022-11-06T09:12:16.761,0.960,0.030,-0.122,0.671
1667718736801,2022-11-06T09:12:16.801,1.000,-0.305,-0.183,0.854
1667718736841,2022-11-06T09:12:16.841,1.040,0.396,0.030,0.549
1667718736881,2022-11-06T09:12:16.881,1.080,0.091,-0.091,0.396
1667718736921,2022-11-06T09:12:16.921,1.120,-0.091,-0.061,0.549
1667718736961,2022-11-06T09:12:16.961,1.160,0.122,0.061,0.457
1667718737001,2022-11-06T09:12:17.001,1.200,-0.183,-0.030,0.518
1667718737041,2022-11-06T09:12:17.041,1.240,0.000,0.000,0.244
1667718737081,2022-11-06T09:12:17.081,1.280,-0.274,-0.091,0.244
1667718737121,2022-11-06T09:12:17.121,1.320,-0.213,-0.030,0.366
1667718737161,2022-11-06T09:12:17.161,1.360,0.091,0.061,0.335
1667718737201,2022-11-06T09:12:17.201,1.400,-0.061,0.000,0.427
1667718737241,2022-11-06T09:12:17.241,1.440,-0.183,-0.061,0.427
1667718737281,2022-11-06T09:12:17.281,1.480,-0.396,-0.030,0.305
1667718737321,2022-11-06T09:12:17.321,1.520,-0.152,0.030,0.305
1667718737361,2022-11-06T09:12:17.361,1.560,0.091,0.061,0.305
1667718737401,2022-11-06T09:12:17.401,1.600,0.061,0.030,0.396
1667718737441,2022-11-06T09:12:17.441,1.640,-0.091,-0.030,0.457
1667718737481,2022-11-06T09:12:17.481,1.680,-0.244,0.000,0.396
1667718737521,2022-11-06T09:12:17.521,1.720,0.000,-0.030,0.335
1667718737561,2022-11-06T09:12:17.561,1.760,0.061,0.030,0.366
1667718737601,2022-11-06T09:12:17.601,1.800,0.061,0.091,0.305
1667718737641,2022-11-06T09:12:17.641,1.840,-0.366,0.000,0.457
1667718737681,2022-11-06T09:12:17.681,1.880,-0.549,-0.061,0.488
1667718737721,2022-11-06T09:12:17.721,1.920,-0.488,-0.091,0.396
1667718737761,2022-11-06T09:12:17.761,1.960,-0.366,-0.091,0.366
1667718737801,2022-11-06T09:12:17.801,2.000,0.122,0.061,0.244
1667718737841,2022-11-06T09:12:17.841,2.040,-0.701,-0.122,0.610
1667718737881,2022-11-06T09:12:17.881,2.080,-0.610,-0.152,0.762
1667718737921,2022-11-06T09:12:17.921,2.120,0.000,0.030,0.579
1667718737961,2022-11-06T09:12:17.961,2.160,-0.640,-0.061,0.732
1667718738001,2022-11-06T09:12:18.001,2.200,0.030,0.000,0.488
1667718738041,2022-11-06T09:12:18.041,2.240,-0.305,-0.061,0.427
1667718738081,2022-11-06T09:12:18.081,2.280,-0.610,-0.091,0.579
1667718738121,2022-11-06T09:12:18.121,2.320,0.030,0.030,0.335
1667718738161,2022-11-06T09:12:18.161,2.360,-0.122,-0.061,0.518
1667718738201,2022-11-06T09:12:18.201,2.400,0.030,0.000,0.518
1667718738241,2022-11-06T09:12:18.241,2.440,0.335,0.030,0.366
