epoch (ms),time (03:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1667906571188,2022-11-08T13:22:51.188,0.000,-0.084,0.240,-0.959
1667906571228,2022-11-08T13:22:51.228,0.040,-0.085,0.235,-0.969
1667906571268,2022-11-08T13:22:51.268,0.080,-0.084,0.244,-0.964
1667906571308,2022-11-08T13:22:51.308,0.120,-0.085,0.244,-0.964
1667906571348,2022-11-08T13:22:51.348,0.160,-0.084,0.237,-0.966
1667906571388,2022-11-08T13:22:51.388,0.200,-0.083,0.243,-0.965
1667906571428,2022-11-08T13:22:51.428,0.240,-0.081,0.245,-0.965
1667906571468,2022-11-08T13:22:51.468,0.280,-0.085,0.246,-0.963
1667906571508,2022-11-08T13:22:51.508,0.320,-0.086,0.243,-0.964
1667906571548,2022-11-08T13:22:51.548,0.360,-0.080,0.242,-0.965
1667906571588,2022-11-08T13:22:51.588,0.400,-0.081,0.247,-0.963
1667906571628,2022-11-08T13:22:51.628,0.440,-0.085,0.252,-0.962
1667906571668,2022-11-08T13:22:51.668,0.480,-0.081,0.248,-0.964
1667906571708,2022-11-08T13:22:51.708,0.520,-0.080,0.246,-0.964
1667906571748,2022-11-08T13:22:51.748,0.560,-0.080,0.267,-0.963
1667906571788,2022-11-08T13:22:51.788,0.600,-0.073,0.246,-0.959
1667906571828,2022-11-08T13:22:51.828,0.640,-0.081,0.247,-0.963
1667906571868,2022-11-08T13:22:51.868,0.680,-0.088,0.249,-0.965
1667906571908,2022-11-08T13:22:51.908,0.720,-0.071,0.250,-0.966
1667906571948,2022-11-08T13:22:51.948,0.760,-0.082,0.248,-0.964
1667906571988,2022-11-08T13:22:51.988,0.800,-0.076,0.243,-0.964
1667906572028,2022-11-08T13:22:52.028,0.840,-0.077,0.236,-0.967
1667906572068,2022-11-08T13:22:52.068,0.880,-0.084,0.243,-0.966
1667906572108,2022-11-08T13:22:52.108,0.920,-0.081,0.238,-0.965
1667906572148,2022-11-08T13:22:52.148,0.960,-0.083,0.228,-0.966
1667906572188,2022-11-08T13:22:52.188,1.000,-0.083,0.244,-0.964
1667906572228,2022-11-08T13:22:52.228,1.040,-0.085,0.233,-0.967
1667906572268,2022-11-08T13:22:52.268,1.080,-0.086,0.226,-0.967
1667906572308,2022-11-08T13:22:52.308,1.120,-0.085,0.232,-0.967
1667906572348,2022-11-08T13:22:52.348,1.160,-0.083,0.230,-0.970
1667906572388,2022-11-08T13:22:52.388,1.200,-0.083,0.230,-0.967
1667906572428,2022-11-08T13:22:52.428,1.240,-0.091,0.238,-0.964
1667906572468,2022-11-08T13:22:52.468,1.280,-0.084,0.231,-0.967
1667906572508,2022-11-08T13:22:52.508,1.320,-0.082,0.226,-0.967
1667906572548,2022-11-08T13:22:52.548,1.360,-0.084,0.238,-0.966
1667906572588,2022-11-08T13:22:52.588,1.400,-0.088,0.229,-0.966
1667906572628,2022-11-08T13:22:52.628,1.440,-0.086,0.223,-0.968
1667906572668,2022-11-08T13:22:52.668,1.480,-0.085,0.227,-0.968
1667906572708,2022-11-08T13:22:52.708,1.520,-0.088,0.240,-0.965
1667906572748,2022-11-08T13:22:52.748,1.560,-0.082,0.217,-0.969
1667906572788,2022-11-08T13:22:52.788,1.600,-0.084,0.242,-0.964
1667906572828,2022-11-08T13:22:52.828,1.640,-0.086,0.229,-0.966
1667906572868,2022-11-08T13:22:52.868,1.680,-0.087,0.234,-0.965
1667906572908,2022-11-08T13:22:52.908,1.720,-0.085,0.234,-0.966
1667906572948,2022-11-08T13:22:52.948,1.760,-0.085,0.227,-0.967
1667906572988,2022-11-08T13:22:52.988,1.800,-0.089,0.237,-0.964
1667906573028,2022-11-08T13:22:53.028,1.840,-0.085,0.235,-0.965
1667906573068,2022-11-08T13:22:53.068,1.880,-0.085,0.234,-0.966
1667906573108,2022-11-08T13:22:53.108,1.920,-0.086,0.234,-0.965
1667906573148,2022-11-08T13:22:53.148,1.960,-0.086,0.235,-0.965
1667906573188,2022-11-08T13:22:53.188,2.000,-0.086,0.239,-0.965
1667906573228,2022-11-08T13:22:53.228,2.040,-0.084,0.226,-0.967
1667906573268,2022-11-08T13:22:53.268,2.080,-0.087,0.243,-0.964
1667906573308,2022-11-08T13:22:53.308,2.120,-0.085,0.234,-0.965
1667906573348,2022-11-08T13:22:53.348,2.160,-0.086,0.220,-0.967
1667906573388,2022-11-08T13:22:53.388,2.200,-0.090,0.243,-0.964
1667906573428,2022-11-08T13:22:53.428,2.240,-0.085,0.241,-0.965
1667906573468,2022-11-08T13:22:53.468,2.280,-0.083,0.223,-0.969
1667906573508,2022-11-08T13:22:53.508,2.320,-0.089,0.235,-0.966
