epoch (ms),time (03:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1667842764666,2022-11-07T19:39:24.666,0.000,1.128,-0.549,-0.793
1667842764706,2022-11-07T19:39:24.706,0.040,0.915,-0.396,-0.915
1667842764746,2022-11-07T19:39:24.746,0.080,0.793,-0.091,-0.061
1667842764786,2022-11-07T19:39:24.786,0.120,0.091,0.183,0.244
1667842764826,2022-11-07T19:39:24.826,0.160,0.061,0.122,0.366
1667842764866,2022-11-07T19:39:24.866,0.200,0.701,-0.305,0.091
1667842764906,2022-11-07T19:39:24.906,0.240,1.098,-0.457,-0.091
1667842764946,2022-11-07T19:39:24.946,0.280,0.976,-0.366,-0.122
1667842764986,2022-11-07T19:39:24.986,0.320,1.067,-0.305,0.122
1667842765026,2022-11-07T19:39:25.026,0.360,0.213,-0.579,0.366
1667842765066,2022-11-07T19:39:25.066,0.400,-0.061,-0.244,0.884
1667842765106,2022-11-07T19:39:25.106,0.440,-0.122,0.213,1.220
1667842765146,2022-11-07T19:39:25.146,0.480,-0.183,0.488,0.854
1667842765186,2022-11-07T19:39:25.186,0.520,0.396,0.183,0.244
1667842765226,2022-11-07T19:39:25.226,0.560,-0.183,0.335,-0.488
1667842765266,2022-11-07T19:39:25.266,0.600,0.793,-0.061,-1.006
1667842765306,2022-11-07T19:39:25.306,0.640,1.799,-0.244,-0.152
1667842765346,2022-11-07T19:39:25.346,0.680,-0.213,0.793,1.220
1667842765386,2022-11-07T19:39:25.386,0.720,-1.189,0.671,1.159
1667842765426,2022-11-07T19:39:25.426,0.760,0.274,-0.274,0.427
1667842765466,2022-11-07T19:39:25.466,0.800,0.427,-0.396,-0.305
1667842765506,2022-11-07T19:39:25.506,0.840,0.732,-0.427,-0.854
1667842765546,2022-11-07T19:39:25.546,0.880,0.976,-0.213,-0.488
1667842765586,2022-11-07T19:39:25.586,0.920,0.915,-0.457,0.183
1667842765626,2022-11-07T19:39:25.626,0.960,1.220,-0.518,0.610
1667842765666,2022-11-07T19:39:25.666,1.000,0.823,-0.366,0.945
1667842765706,2022-11-07T19:39:25.706,1.040,1.280,-0.579,0.732
1667842765746,2022-11-07T19:39:25.746,1.080,1.220,-0.549,-0.091
1667842765786,2022-11-07T19:39:25.786,1.120,0.823,-0.091,-0.732
1667842765826,2022-11-07T19:39:25.826,1.160,0.762,-0.244,-1.067
1667842765866,2022-11-07T19:39:25.866,1.200,1.555,-0.396,-0.793
1667842765906,2022-11-07T19:39:25.906,1.240,1.860,-0.549,-0.335
1667842765946,2022-11-07T19:39:25.946,1.280,1.372,-0.152,0.335
1667842765986,2022-11-07T19:39:25.986,1.320,0.823,0.091,0.823
1667842766026,2022-11-07T19:39:26.026,1.360,0.640,-0.305,0.549
1667842766066,2022-11-07T19:39:26.066,1.400,1.098,-0.274,0.122
1667842766106,2022-11-07T19:39:26.106,1.440,1.037,-0.152,-0.213
1667842766146,2022-11-07T19:39:26.146,1.480,0.701,-0.366,-0.396
1667842766186,2022-11-07T19:39:26.186,1.520,0.579,-0.061,-0.152
1667842766226,2022-11-07T19:39:26.226,1.560,0.549,-0.274,-0.030
1667842766266,2022-11-07T19:39:26.266,1.600,0.457,-0.274,0.091
1667842766306,2022-11-07T19:39:26.306,1.640,1.128,-0.335,0.030
1667842766346,2022-11-07T19:39:26.346,1.680,1.494,-0.579,-0.030
1667842766386,2022-11-07T19:39:26.386,1.720,1.006,-0.549,-0.061
1667842766426,2022-11-07T19:39:26.426,1.760,1.098,-0.518,0.091
1667842766466,2022-11-07T19:39:26.466,1.800,0.915,-0.579,0.244
1667842766506,2022-11-07T19:39:26.506,1.840,0.610,-1.128,0.183
1667842766546,2022-11-07T19:39:26.546,1.880,0.244,-0.518,0.305
1667842766586,2022-11-07T19:39:26.586,1.920,0.457,0.244,0.610
1667842766626,2022-11-07T19:39:26.626,1.960,0.884,-0.244,0.305
1667842766666,2022-11-07T19:39:26.666,2.000,1.006,-0.671,0.061
1667842766706,2022-11-07T19:39:26.706,2.040,0.915,-0.183,0.213
1667842766746,2022-11-07T19:39:26.746,2.080,0.793,-0.305,-0.091
1667842766786,2022-11-07T19:39:26.786,2.120,1.189,-0.701,-0.457
