epoch (ms),time (03:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1668188014702,2022-11-11T19:33:34.702,0.000,-0.045,-0.063,-1.005
1668188014742,2022-11-11T19:33:34.742,0.040,-0.045,-0.064,-1.014
1668188014782,2022-11-11T19:33:34.782,0.080,-0.044,-0.063,-1.011
1668188014822,2022-11-11T19:33:34.822,0.120,-0.046,-0.064,-1.011
1668188014862,2022-11-11T19:33:34.862,0.160,-0.044,-0.063,-1.011
1668188014902,2022-11-11T19:33:34.902,0.200,-0.044,-0.061,-1.011
1668188014942,2022-11-11T19:33:34.942,0.240,-0.048,-0.062,-1.011
1668188014982,2022-11-11T19:33:34.982,0.280,-0.047,-0.064,-1.011
1668188015022,2022-11-11T19:33:35.022,0.320,-0.044,-0.063,-1.011
1668188015062,2022-11-11T19:33:35.062,0.360,-0.045,-0.062,-1.010
1668188015102,2022-11-11T19:33:35.102,0.400,-0.044,-0.063,-1.011
1668188015142,2022-11-11T19:33:35.142,0.440,-0.047,-0.063,-1.011
1668188015182,2022-11-11T19:33:35.182,0.480,-0.044,-0.066,-1.011
1668188015222,2022-11-11T19:33:35.222,0.520,-0.047,-0.063,-1.009
1668188015262,2022-11-11T19:33:35.262,0.560,-0.043,-0.066,-1.010
1668188015302,2022-11-11T19:33:35.302,0.600,-0.044,-0.060,-1.010
1668188015342,2022-11-11T19:33:35.342,0.640,-0.044,-0.066,-1.010
1668188015382,2022-11-11T19:33:35.382,0.680,-0.044,-0.061,-1.011
1668188015422,2022-11-11T19:33:35.422,0.720,-0.042,-0.062,-1.010
1668188015462,2022-11-11T19:33:35.462,0.760,-0.042,-0.062,-1.012
1668188015502,2022-11-11T19:33:35.502,0.800,-0.046,-0.063,-1.010
1668188015542,2022-11-11T19:33:35.542,0.840,-0.044,-0.064,-1.010
1668188015582,2022-11-11T19:33:35.582,0.880,-0.044,-0.063,-1.010
1668188015622,2022-11-11T19:33:35.622,0.920,-0.043,-0.063,-1.011
1668188015662,2022-11-11T19:33:35.662,0.960,-0.041,-0.062,-1.011
1668188015702,2022-11-11T19:33:35.702,1.000,-0.044,-0.063,-1.011
1668188015742,2022-11-11T19:33:35.742,1.040,-0.043,-0.064,-1.010
1668188015782,2022-11-11T19:33:35.782,1.080,-0.046,-0.061,-1.009
1668188015822,2022-11-11T19:33:35.822,1.120,-0.042,-0.066,-1.009
1668188015862,2022-11-11T19:33:35.862,1.160,-0.042,-0.063,-1.011
1668188015902,2022-11-11T19:33:35.902,1.200,-0.044,-0.059,-1.010
1668188015942,2022-11-11T19:33:35.942,1.240,-0.045,-0.065,-1.009
1668188015982,2022-11-11T19:33:35.982,1.280,-0.046,-0.064,-1.009
1668188016022,2022-11-11T19:33:36.022,1.320,-0.043,-0.062,-1.011
1668188016062,2022-11-11T19:33:36.062,1.360,-0.043,-0.063,-1.011
1668188016102,2022-11-11T19:33:36.102,1.400,-0.044,-0.063,-1.010
1668188016142,2022-11-11T19:33:36.142,1.440,-0.043,-0.064,-1.010
1668188016182,2022-11-11T19:33:36.182,1.480,-0.043,-0.060,-1.011
1668188016222,2022-11-11T19:33:36.222,1.520,-0.043,-0.063,-1.011
1668188016262,2022-11-11T19:33:36.262,1.560,-0.045,-0.063,-1.010
1668188016302,2022-11-11T19:33:36.302,1.600,-0.046,-0.064,-1.008
1668188016342,2022-11-11T19:33:36.342,1.640,-0.043,-0.065,-1.009
1668188016382,2022-11-11T19:33:36.382,1.680,-0.043,-0.060,-1.010
1668188016422,2022-11-11T19:33:36.422,1.720,-0.043,-0.063,-1.010
1668188016462,2022-11-11T19:33:36.462,1.760,-0.043,-0.062,-1.010
1668188016502,2022-11-11T19:33:36.502,1.800,-0.041,-0.062,-1.012
1668188016542,2022-11-11T19:33:36.542,1.840,-0.045,-0.062,-1.012
1668188016582,2022-11-11T19:33:36.582,1.880,-0.043,-0.065,-1.010
1668188016622,2022-11-11T19:33:36.622,1.920,-0.043,-0.063,-1.010
1668188016662,2022-11-11T19:33:36.662,1.960,-0.043,-0.063,-1.009
1668188016702,2022-11-11T19:33:36.702,2.000,-0.043,-0.065,-1.010
1668188016742,2022-11-11T19:33:36.742,2.040,-0.043,-0.063,-1.010
1668188016782,2022-11-11T19:33:36.782,2.080,-0.044,-0.062,-1.010
1668188016822,2022-11-11T19:33:36.822,2.120,-0.042,-0.064,-1.010
1668188016862,2022-11-11T19:33:36.862,2.160,-0.042,-0.064,-1.010
1668188016902,2022-11-11T19:33:36.902,2.200,-0.044,-0.064,-1.010
1668188016942,2022-11-11T19:33:36.942,2.240,-0.043,-0.064,-1.010
1668188016982,2022-11-11T19:33:36.982,2.280,-0.042,-0.064,-1.009
1668188017022,2022-11-11T19:33:37.022,2.320,-0.042,-0.064,-1.009
1668188017062,2022-11-11T19:33:37.062,2.360,-0.042,-0.063,-1.010
1668188017102,2022-11-11T19:33:37.102,2.400,-0.042,-0.063,-1.010
1668188017142,2022-11-11T19:33:37.142,2.440,-0.042,-0.065,-1.009
1668188017182,2022-11-11T19:33:37.182,2.480,-0.043,-0.064,-1.009
1668188017222,2022-11-11T19:33:37.222,2.520,-0.044,-0.063,-1.009
1668188017262,2022-11-11T19:33:37.262,2.560,-0.043,-0.064,-1.009
1668188017302,2022-11-11T19:33:37.302,2.600,-0.043,-0.066,-1.009
1668188017342,2022-11-11T19:33:37.342,2.640,-0.042,-0.064,-1.009
1668188017382,2022-11-11T19:33:37.382,2.680,-0.043,-0.062,-1.010
1668188017422,2022-11-11T19:33:37.422,2.720,-0.042,-0.065,-1.009
1668188017462,2022-11-11T19:33:37.462,2.760,-0.043,-0.063,-1.009
1668188017502,2022-11-11T19:33:37.502,2.800,-0.044,-0.064,-1.010
1668188017542,2022-11-11T19:33:37.542,2.840,-0.042,-0.065,-1.009
1668188017582,2022-11-11T19:33:37.582,2.880,-0.043,-0.064,-1.009
1668188017622,2022-11-11T19:33:37.622,2.920,-0.042,-0.065,-1.010
1668188017662,2022-11-11T19:33:37.662,2.960,-0.043,-0.064,-1.010
1668188017702,2022-11-11T19:33:37.702,3.000,-0.042,-0.063,-1.009
1668188017742,2022-11-11T19:33:37.742,3.040,-0.042,-0.064,-1.010
1668188017782,2022-11-11T19:33:37.782,3.080,-0.044,-0.064,-1.009
1668188017822,2022-11-11T19:33:37.822,3.120,-0.044,-0.064,-1.009
1668188017862,2022-11-11T19:33:37.862,3.160,-0.044,-0.063,-1.010
1668188017902,2022-11-11T19:33:37.902,3.200,-0.043,-0.063,-1.010
1668188017942,2022-11-11T19:33:37.942,3.240,-0.043,-0.063,-1.010
1668188017982,2022-11-11T19:33:37.982,3.280,-0.043,-0.063,-1.010
