epoch (ms),time (03:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1668254190540,2022-11-12T13:56:30.540,0.000,-0.152,-0.152,-0.213
1668254190580,2022-11-12T13:56:30.580,0.040,-0.457,0.030,-0.244
1668254190620,2022-11-12T13:56:30.620,0.080,1.494,-1.951,-1.280
1668254190660,2022-11-12T13:56:30.660,0.120,2.866,-3.841,-2.927
1668254190700,2022-11-12T13:56:30.700,0.160,-0.915,-2.774,-1.067
1668254190740,2022-11-12T13:56:30.740,0.200,-0.884,-2.957,-1.037
1668254190780,2022-11-12T13:56:30.780,0.240,-0.854,0.152,-0.488
1668254190820,2022-11-12T13:56:30.820,0.280,-2.500,3.659,1.799
1668254190860,2022-11-12T13:56:30.860,0.320,-1.585,1.890,0.488
1668254190900,2022-11-12T13:56:30.900,0.360,-1.189,-0.152,0.061
1668254190940,2022-11-12T13:56:30.940,0.400,-3.232,-0.732,1.341
1668254190980,2022-11-12T13:56:30.980,0.440,-1.921,0.488,1.524
1668254191020,2022-11-12T13:56:31.020,0.480,-0.061,-1.463,0.122
1668254191060,2022-11-12T13:56:31.060,0.520,-1.494,-1.555,0.549
1668254191100,2022-11-12T13:56:31.100,0.560,-0.213,0.793,0.945
1668254191140,2022-11-12T13:56:31.140,0.600,1.463,1.220,0.244
1668254191180,2022-11-12T13:56:31.180,0.640,1.067,0.793,0.152
1668254191220,2022-11-12T13:56:31.220,0.680,0.061,-1.250,0.213
1668254191260,2022-11-12T13:56:31.260,0.720,-0.945,-1.829,0.305
1668254191300,2022-11-12T13:56:31.300,0.760,-0.244,-1.372,0.091
1668254191340,2022-11-12T13:56:31.340,0.800,-0.762,-1.098,0.183
1668254191380,2022-11-12T13:56:31.380,0.840,-0.488,-0.335,0.366
1668254191420,2022-11-12T13:56:31.420,0.880,-0.762,-0.366,0.579
1668254191460,2022-11-12T13:56:31.460,0.920,-0.366,-0.457,0.030
1668254191500,2022-11-12T13:56:31.500,0.960,0.061,-1.037,-0.274
1668254191540,2022-11-12T13:56:31.540,1.000,-0.518,0.000,0.030
1668254191580,2022-11-12T13:56:31.580,1.040,0.305,-0.030,-0.061
1668254191620,2022-11-12T13:56:31.620,1.080,-0.671,0.244,0.549
1668254191660,2022-11-12T13:56:31.660,1.120,-0.884,1.341,0.884
1668254191700,2022-11-12T13:56:31.700,1.160,0.244,1.250,0.488
