epoch (ms),time (03:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1667329411197,2022-11-01T21:03:31.197,0.000,-0.137,0.319,-0.953
1667329411236,2022-11-01T21:03:31.236,0.039,-0.055,0.031,-0.988
1667329411276,2022-11-01T21:03:31.276,0.079,-0.137,0.056,-0.964
1667329411315,2022-11-01T21:03:31.315,0.118,-0.107,0.198,-0.979
1667329411355,2022-11-01T21:03:31.355,0.158,-0.093,0.047,-0.973
1667329411395,2022-11-01T21:03:31.395,0.198,-0.128,0.142,-0.973
1667329411434,2022-11-01T21:03:31.434,0.237,-0.125,0.112,-0.970
1667329411474,2022-11-01T21:03:31.474,0.277,-0.120,0.145,-0.971
1667329411513,2022-11-01T21:03:31.513,0.316,-0.107,0.115,-0.973
1667329411553,2022-11-01T21:03:31.553,0.356,-0.114,0.103,-0.969
1667329411592,2022-11-01T21:03:31.592,0.395,-0.134,0.123,-0.973
1667329411632,2022-11-01T21:03:31.632,0.435,-0.136,0.100,-0.972
1667329411671,2022-11-01T21:03:31.671,0.474,-0.127,0.125,-0.973
1667329411711,2022-11-01T21:03:31.711,0.514,-0.126,0.109,-0.971
1667329411751,2022-11-01T21:03:31.751,0.554,-0.139,0.103,-0.975
1667329411790,2022-11-01T21:03:31.790,0.593,-0.131,0.069,-0.973
1667329411830,2022-11-01T21:03:31.830,0.633,-0.141,0.102,-0.974
1667329411869,2022-11-01T21:03:31.869,0.672,-0.139,0.083,-0.973
1667329411909,2022-11-01T21:03:31.909,0.712,-0.147,0.098,-0.972
1667329411948,2022-11-01T21:03:31.948,0.751,-0.146,0.096,-0.972
1667329411988,2022-11-01T21:03:31.988,0.791,-0.151,0.088,-0.973
1667329412027,2022-11-01T21:03:32.027,0.830,-0.159,0.092,-0.972
1667329412067,2022-11-01T21:03:32.067,0.870,-0.160,0.092,-0.972
1667329412106,2022-11-01T21:03:32.106,0.909,-0.153,0.096,-0.971
1667329412146,2022-11-01T21:03:32.146,0.949,-0.150,0.101,-0.973
1667329412186,2022-11-01T21:03:32.186,0.989,-0.151,0.094,-0.973
1667329412225,2022-11-01T21:03:32.225,1.028,-0.156,0.103,-0.972
1667329412265,2022-11-01T21:03:32.265,1.068,-0.160,0.102,-0.970
1667329412304,2022-11-01T21:03:32.304,1.107,-0.155,0.100,-0.970
1667329412344,2022-11-01T21:03:32.344,1.147,-0.157,0.086,-0.970
1667329412383,2022-11-01T21:03:32.383,1.186,-0.156,0.107,-0.972
1667329412423,2022-11-01T21:03:32.423,1.226,-0.154,0.122,-0.969
1667329412462,2022-11-01T21:03:32.462,1.265,-0.147,0.112,-0.967
1667329412502,2022-11-01T21:03:32.502,1.305,-0.148,0.122,-0.969
1667329412542,2022-11-01T21:03:32.542,1.345,-0.151,0.111,-0.970
1667329412581,2022-11-01T21:03:32.581,1.384,-0.151,0.113,-0.970
1667329412621,2022-11-01T21:03:32.621,1.424,-0.154,0.112,-0.971
1667329412660,2022-11-01T21:03:32.660,1.463,-0.152,0.099,-0.970
1667329412700,2022-11-01T21:03:32.700,1.503,-0.156,0.119,-0.970
1667329412739,2022-11-01T21:03:32.739,1.542,-0.148,0.101,-0.970
1667329412779,2022-11-01T21:03:32.779,1.582,-0.150,0.119,-0.969
1667329412818,2022-11-01T21:03:32.818,1.621,-0.154,0.111,-0.969
1667329412858,2022-11-01T21:03:32.858,1.661,-0.151,0.119,-0.970
1667329412897,2022-11-01T21:03:32.897,1.700,-0.147,0.099,-0.970
1667329412937,2022-11-01T21:03:32.937,1.740,-0.150,0.129,-0.968
1667329412977,2022-11-01T21:03:32.977,1.780,-0.144,0.132,-0.970
1667329413016,2022-11-01T21:03:33.016,1.819,-0.145,0.092,-0.971
1667329413056,2022-11-01T21:03:33.056,1.859,-0.147,0.115,-0.970
1667329413095,2022-11-01T21:03:33.095,1.898,-0.145,0.126,-0.969
1667329413135,2022-11-01T21:03:33.135,1.938,-0.146,0.105,-0.970
1667329413174,2022-11-01T21:03:33.174,1.977,-0.145,0.116,-0.970
1667329413214,2022-11-01T21:03:33.214,2.017,-0.141,0.111,-0.970
1667329413253,2022-11-01T21:03:33.253,2.056,-0.152,0.094,-0.970
1667329413293,2022-11-01T21:03:33.293,2.096,-0.147,0.119,-0.970
1667329413333,2022-11-01T21:03:33.333,2.136,-0.140,0.120,-0.970
1667329413372,2022-11-01T21:03:33.372,2.175,-0.136,0.111,-0.969
1667329413412,2022-11-01T21:03:33.412,2.215,-0.139,0.121,-0.969
1667329413451,2022-11-01T21:03:33.451,2.254,-0.142,0.114,-0.969
1667329413491,2022-11-01T21:03:33.491,2.294,-0.144,0.115,-0.969
1667329413530,2022-11-01T21:03:33.530,2.333,-0.145,0.109,-0.969
1667329413570,2022-11-01T21:03:33.570,2.373,-0.144,0.110,-0.969
1667329413609,2022-11-01T21:03:33.609,2.412,-0.143,0.118,-0.969
1667329413649,2022-11-01T21:03:33.649,2.452,-0.136,0.128,-0.971
1667329413688,2022-11-01T21:03:33.688,2.491,-0.141,0.107,-0.970
1667329413728,2022-11-01T21:03:33.728,2.531,-0.143,0.114,-0.969
1667329413768,2022-11-01T21:03:33.768,2.571,-0.145,0.104,-0.970
1667329413807,2022-11-01T21:03:33.807,2.610,-0.142,0.115,-0.970
1667329413847,2022-11-01T21:03:33.847,2.650,-0.140,0.122,-0.970
1667329413886,2022-11-01T21:03:33.886,2.689,-0.142,0.114,-0.970
1667329413926,2022-11-01T21:03:33.926,2.729,-0.137,0.110,-0.970
1667329413965,2022-11-01T21:03:33.965,2.768,-0.143,0.116,-0.969
1667329414005,2022-11-01T21:03:34.005,2.808,-0.141,0.111,-0.969
1667329414044,2022-11-01T21:03:34.044,2.847,-0.137,0.111,-0.970
1667329414084,2022-11-01T21:03:34.084,2.887,-0.143,0.115,-0.970
1667329414124,2022-11-01T21:03:34.124,2.927,-0.142,0.115,-0.970
1667329414163,2022-11-01T21:03:34.163,2.966,-0.136,0.119,-0.970
1667329414203,2022-11-01T21:03:34.203,3.006,-0.139,0.112,-0.971
1667329414242,2022-11-01T21:03:34.242,3.045,-0.138,0.113,-0.970
1667329414282,2022-11-01T21:03:34.282,3.085,-0.138,0.127,-0.969
1667329414321,2022-11-01T21:03:34.321,3.124,-0.137,0.107,-0.970
1667329414361,2022-11-01T21:03:34.361,3.164,-0.140,0.112,-0.971
1667329414400,2022-11-01T21:03:34.400,3.203,-0.135,0.117,-0.970
1667329414440,2022-11-01T21:03:34.440,3.243,-0.138,0.102,-0.971
1667329414480,2022-11-01T21:03:34.480,3.283,-0.131,0.116,-0.971
1667329414519,2022-11-01T21:03:34.519,3.322,-0.123,0.125,-0.970
1667329414559,2022-11-01T21:03:34.559,3.362,-0.133,0.116,-0.969
1667329414598,2022-11-01T21:03:34.598,3.401,-0.132,0.110,-0.970
1667329414638,2022-11-01T21:03:34.638,3.441,-0.130,0.120,-0.972
1667329414677,2022-11-01T21:03:34.677,3.480,-0.134,0.104,-0.971
1667329414717,2022-11-01T21:03:34.717,3.520,-0.132,0.104,-0.970
1667329414756,2022-11-01T21:03:34.756,3.559,-0.117,0.142,-0.973
1667329414796,2022-11-01T21:03:34.796,3.599,-0.127,0.093,-0.971
1667329414835,2022-11-01T21:03:34.835,3.638,-0.132,0.117,-0.969
1667329414875,2022-11-01T21:03:34.875,3.678,-0.118,0.123,-0.974
1667329414915,2022-11-01T21:03:34.915,3.718,-0.119,0.092,-0.973
1667329414954,2022-11-01T21:03:34.954,3.757,-0.112,0.112,-0.974
