epoch (ms),time (03:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1668343433565,2022-11-13T14:43:53.565,0.000,11.921,-3.689,-4.421
1668343433605,2022-11-13T14:43:53.605,0.040,12.317,-4.421,-4.085
1668343433645,2022-11-13T14:43:53.645,0.080,14.482,-2.683,-3.354
1668343433685,2022-11-13T14:43:53.685,0.120,10.366,1.585,-2.287
1668343433725,2022-11-13T14:43:53.725,0.160,5.579,5.000,0.488
1668343433765,2022-11-13T14:43:53.765,0.200,10.488,10.030,1.311
1668343433805,2022-11-13T14:43:53.805,0.240,2.226,5.701,-1.982
1668343433845,2022-11-13T14:43:53.845,0.280,-4.970,-0.884,-4.177
1668343433885,2022-11-13T14:43:53.885,0.320,0.549,1.890,-2.683
1668343433925,2022-11-13T14:43:53.925,0.360,12.652,7.957,0.671
1668343433965,2022-11-13T14:43:53.965,0.400,23.933,7.195,3.506
1668343434005,2022-11-13T14:43:54.005,0.440,4.085,4.939,1.951
1668343434045,2022-11-13T14:43:54.045,0.480,1.341,5.305,1.311
1668343434085,2022-11-13T14:43:54.085,0.520,3.445,3.384,2.439
1668343434125,2022-11-13T14:43:54.125,0.560,5.122,2.805,6.067
1668343434165,2022-11-13T14:43:54.165,0.600,-11.372,4.421,11.250
1668343434205,2022-11-13T14:43:54.205,0.640,-36.616,-0.427,9.512
1668343434245,2022-11-13T14:43:54.245,0.680,-35.823,-5.701,6.951
1668343434285,2022-11-13T14:43:54.285,0.720,-12.835,-3.354,6.677
1668343434325,2022-11-13T14:43:54.325,0.760,2.622,-1.738,0.061
1668343434365,2022-11-13T14:43:54.365,0.800,8.902,-4.024,-5.823
1668343434405,2022-11-13T14:43:54.405,0.840,16.433,-3.780,-5.640
1668343434445,2022-11-13T14:43:54.445,0.880,17.805,-0.640,-3.262
1668343434485,2022-11-13T14:43:54.485,0.920,6.677,0.488,-2.287
1668343434525,2022-11-13T14:43:54.525,0.960,3.902,-0.183,-1.616
1668343434565,2022-11-13T14:43:54.565,1.000,5.366,0.427,-0.945
1668343434605,2022-11-13T14:43:54.605,1.040,0.152,1.067,-0.701
1668343434645,2022-11-13T14:43:54.645,1.080,1.250,0.823,-0.610
1668343434685,2022-11-13T14:43:54.685,1.120,2.652,0.183,-0.732
1668343434725,2022-11-13T14:43:54.725,1.160,0.061,0.427,-0.854
1668343434765,2022-11-13T14:43:54.765,1.200,-1.098,-0.213,-0.945
1668343434805,2022-11-13T14:43:54.805,1.240,-0.518,-0.549,-0.854
1668343434845,2022-11-13T14:43:54.845,1.280,-1.616,0.000,-0.945
1668343434885,2022-11-13T14:43:54.885,1.320,-1.524,-0.030,-1.006
1668343434925,2022-11-13T14:43:54.925,1.360,-0.305,0.091,-0.488
1668343434965,2022-11-13T14:43:54.965,1.400,-1.799,0.213,-0.213
1668343435005,2022-11-13T14:43:55.005,1.440,-0.610,0.183,-0.244
1668343435045,2022-11-13T14:43:55.045,1.480,0.213,0.061,-0.305
1668343435085,2022-11-13T14:43:55.085,1.520,-0.671,0.274,-0.274
1668343435125,2022-11-13T14:43:55.125,1.560,-0.152,0.366,-0.366
1668343435165,2022-11-13T14:43:55.165,1.600,0.030,0.488,-0.457
1668343435205,2022-11-13T14:43:55.205,1.640,-0.244,0.366,-0.213
1668343435245,2022-11-13T14:43:55.245,1.680,0.854,0.396,-0.213
1668343435285,2022-11-13T14:43:55.285,1.720,-0.610,0.488,-0.366
1668343435325,2022-11-13T14:43:55.325,1.760,-1.220,0.335,-0.396
1668343435365,2022-11-13T14:43:55.365,1.800,-0.793,0.488,-0.518
1668343435405,2022-11-13T14:43:55.405,1.840,-1.098,0.701,-1.159
1668343435445,2022-11-13T14:43:55.445,1.880,-0.396,0.701,-0.427
1668343435485,2022-11-13T14:43:55.485,1.920,-0.579,0.640,-0.274
1668343435525,2022-11-13T14:43:55.525,1.960,-0.244,-0.122,-0.488
1668343435565,2022-11-13T14:43:55.565,2.000,0.030,0.366,-0.549
1668343435605,2022-11-13T14:43:55.605,2.040,-0.366,0.549,-0.396
1668343435645,2022-11-13T14:43:55.645,2.080,0.122,0.427,-0.091
1668343435685,2022-11-13T14:43:55.685,2.120,0.183,0.488,-0.244
1668343435725,2022-11-13T14:43:55.725,2.160,-0.152,0.122,-0.274
1668343435765,2022-11-13T14:43:55.765,2.200,0.671,0.030,-0.274
1668343435805,2022-11-13T14:43:55.805,2.240,-0.396,0.183,-0.488
1668343435845,2022-11-13T14:43:55.845,2.280,-1.006,0.366,-0.488
1668343435885,2022-11-13T14:43:55.885,2.320,0.579,0.183,-0.152
1668343435925,2022-11-13T14:43:55.925,2.360,0.671,0.122,-0.244
1668343435965,2022-11-13T14:43:55.965,2.400,-0.366,0.091,-0.762
1668343436005,2022-11-13T14:43:56.005,2.440,-0.457,0.000,-0.701
1668343436045,2022-11-13T14:43:56.045,2.480,-0.061,-0.061,-0.335
1668343436085,2022-11-13T14:43:56.085,2.520,-0.305,0.152,-0.152
1668343436125,2022-11-13T14:43:56.125,2.560,-0.335,0.213,-0.274
1668343436165,2022-11-13T14:43:56.165,2.600,0.457,-0.061,-0.183
1668343436205,2022-11-13T14:43:56.205,2.640,0.427,-0.091,-0.335
1668343436245,2022-11-13T14:43:56.245,2.680,-1.037,0.274,-0.457
1668343436285,2022-11-13T14:43:56.285,2.720,-1.494,0.366,-0.457
1668343436325,2022-11-13T14:43:56.325,2.760,0.122,0.244,-0.091
1668343436365,2022-11-13T14:43:56.365,2.800,0.000,0.274,-0.213
1668343436405,2022-11-13T14:43:56.405,2.840,-0.823,0.457,-0.305
1668343436445,2022-11-13T14:43:56.445,2.880,-0.854,0.305,-0.427
1668343436485,2022-11-13T14:43:56.485,2.920,0.274,0.152,-0.335
1668343436525,2022-11-13T14:43:56.525,2.960,-0.244,0.488,-0.244
1668343436565,2022-11-13T14:43:56.565,3.000,-0.183,0.305,-0.244
1668343436605,2022-11-13T14:43:56.605,3.040,0.488,0.488,-0.488
1668343436645,2022-11-13T14:43:56.645,3.080,-0.305,0.762,-0.305
1668343436685,2022-11-13T14:43:56.685,3.120,0.518,0.945,-0.213
1668343436725,2022-11-13T14:43:56.725,3.160,-1.098,1.037,-0.518
1668343436765,2022-11-13T14:43:56.765,3.200,0.152,0.305,-0.305
1668343436805,2022-11-13T14:43:56.805,3.240,-0.427,-0.061,-0.335
1668343436845,2022-11-13T14:43:56.845,3.280,-1.768,0.335,-0.701
1668343436885,2022-11-13T14:43:56.885,3.320,-1.677,-0.396,-0.701
1668343436925,2022-11-13T14:43:56.925,3.360,0.274,-0.213,-0.640
1668343436965,2022-11-13T14:43:56.965,3.400,0.366,0.366,-0.244
1668343437005,2022-11-13T14:43:57.005,3.440,1.128,0.488,-0.152
1668343437045,2022-11-13T14:43:57.045,3.480,0.091,0.732,-0.518
1668343437085,2022-11-13T14:43:57.085,3.520,0.183,0.701,0.061
1668343437125,2022-11-13T14:43:57.125,3.560,0.945,0.671,0.183
1668343437165,2022-11-13T14:43:57.165,3.600,-0.091,0.854,-0.610
1668343437205,2022-11-13T14:43:57.205,3.640,-0.823,0.335,-0.945
1668343437245,2022-11-13T14:43:57.245,3.680,-1.128,-0.274,-0.701
1668343437285,2022-11-13T14:43:57.285,3.720,0.061,0.152,-0.610
1668343437325,2022-11-13T14:43:57.325,3.760,-0.396,0.701,0.030
1668343437365,2022-11-13T14:43:57.365,3.800,0.488,1.006,-0.030
1668343437405,2022-11-13T14:43:57.405,3.840,-0.183,0.518,-0.427
1668343437445,2022-11-13T14:43:57.445,3.880,-1.098,-0.030,-0.610
1668343437485,2022-11-13T14:43:57.485,3.920,-0.396,-0.244,-0.640
1668343437525,2022-11-13T14:43:57.525,3.960,0.030,-0.396,-0.335
1668343437565,2022-11-13T14:43:57.565,4.000,-0.030,0.152,-0.244
1668343437605,2022-11-13T14:43:57.605,4.040,-0.305,-0.030,-0.213
1668343437645,2022-11-13T14:43:57.645,4.080,-0.396,0.000,-0.305
1668343437685,2022-11-13T14:43:57.685,4.120,-0.274,0.396,-0.457
1668343437725,2022-11-13T14:43:57.725,4.160,-0.244,0.213,-0.244
1668343437765,2022-11-13T14:43:57.765,4.200,-0.244,0.183,-0.305
1668343437805,2022-11-13T14:43:57.805,4.240,-0.091,0.213,-0.366
1668343437845,2022-11-13T14:43:57.845,4.280,-0.274,0.030,-0.335
1668343437885,2022-11-13T14:43:57.885,4.320,0.061,0.030,-0.396
1668343437925,2022-11-13T14:43:57.925,4.360,-0.518,-0.030,-0.396
1668343437965,2022-11-13T14:43:57.965,4.400,-0.579,0.305,-0.396
1668343438005,2022-11-13T14:43:58.005,4.440,-0.793,0.549,-0.335
1668343438045,2022-11-13T14:43:58.045,4.480,-0.732,0.183,-0.366
1668343438085,2022-11-13T14:43:58.085,4.520,0.122,-0.213,-0.488
1668343438125,2022-11-13T14:43:58.125,4.560,-0.488,0.427,-0.457
1668343438165,2022-11-13T14:43:58.165,4.600,-1.341,0.457,-0.244
1668343438205,2022-11-13T14:43:58.205,4.640,0.518,0.000,-0.091
1668343438245,2022-11-13T14:43:58.245,4.680,-0.457,0.335,-0.305
1668343438285,2022-11-13T14:43:58.285,4.720,-0.945,-0.122,-0.427
1668343438325,2022-11-13T14:43:58.325,4.760,-0.152,-0.122,-0.488
1668343438365,2022-11-13T14:43:58.365,4.800,0.091,0.335,-0.091
1668343438405,2022-11-13T14:43:58.405,4.840,0.030,0.305,0.091
1668343438445,2022-11-13T14:43:58.445,4.880,0.335,0.183,-0.213
1668343438485,2022-11-13T14:43:58.485,4.920,0.457,0.152,-0.366
1668343438525,2022-11-13T14:43:58.525,4.960,-0.549,0.061,-0.518
1668343438565,2022-11-13T14:43:58.565,5.000,-0.244,-0.122,-0.335
1668343438605,2022-11-13T14:43:58.605,5.040,0.732,0.152,-0.091
1668343438645,2022-11-13T14:43:58.645,5.080,-0.061,0.488,-0.061
1668343438685,2022-11-13T14:43:58.685,5.120,-0.457,0.152,-0.305
1668343438725,2022-11-13T14:43:58.725,5.160,0.030,-0.091,-0.518
1668343438765,2022-11-13T14:43:58.765,5.200,-0.732,0.579,-0.549
1668343438805,2022-11-13T14:43:58.805,5.240,-1.159,0.488,-0.305
1668343438845,2022-11-13T14:43:58.845,5.280,0.701,0.000,-0.396
1668343438885,2022-11-13T14:43:58.885,5.320,0.305,-0.244,-0.396
1668343438925,2022-11-13T14:43:58.925,5.360,-0.396,-0.488,-0.213
1668343438965,2022-11-13T14:43:58.965,5.400,-0.976,-0.732,-0.335
1668343439005,2022-11-13T14:43:59.005,5.440,-1.677,-0.793,-0.518
1668343439045,2022-11-13T14:43:59.045,5.480,-0.793,-0.732,-0.122
