epoch (ms),time (03:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1667726653722,2022-11-06T11:24:13.722,0.000,-0.104,0.008,-0.984
1667726653762,2022-11-06T11:24:13.762,0.040,-0.103,0.008,-0.992
1667726653803,2022-11-06T11:24:13.803,0.081,-0.103,0.012,-0.990
1667726653844,2022-11-06T11:24:13.844,0.122,-0.104,0.008,-0.989
1667726653884,2022-11-06T11:24:13.884,0.162,-0.106,0.007,-0.990
1667726653925,2022-11-06T11:24:13.925,0.203,-0.101,0.006,-0.990
1667726653964,2022-11-06T11:24:13.964,0.242,-0.105,0.008,-0.990
1667726654005,2022-11-06T11:24:14.005,0.283,-0.095,0.019,-0.990
1667726654046,2022-11-06T11:24:14.046,0.324,-0.109,0.008,-0.990
1667726654086,2022-11-06T11:24:14.086,0.364,-0.116,-0.000,-0.990
1667726654127,2022-11-06T11:24:14.127,0.405,-0.100,0.007,-0.989
1667726654168,2022-11-06T11:24:14.168,0.446,-0.097,0.015,-0.991
1667726654207,2022-11-06T11:24:14.207,0.485,-0.100,0.021,-0.989
1667726654248,2022-11-06T11:24:14.248,0.526,-0.101,0.012,-0.989
1667726654289,2022-11-06T11:24:14.289,0.567,-0.102,0.012,-0.990
1667726654329,2022-11-06T11:24:14.329,0.607,-0.097,0.015,-0.988
1667726654370,2022-11-06T11:24:14.370,0.648,-0.099,0.022,-0.992
1667726654411,2022-11-06T11:24:14.411,0.689,-0.099,0.017,-0.989
1667726654450,2022-11-06T11:24:14.450,0.728,-0.097,0.021,-0.990
1667726654491,2022-11-06T11:24:14.491,0.769,-0.093,0.019,-0.990
1667726654531,2022-11-06T11:24:14.531,0.809,-0.091,0.020,-0.990
1667726654572,2022-11-06T11:24:14.572,0.850,-0.094,0.026,-0.989
1667726654613,2022-11-06T11:24:14.613,0.891,-0.093,0.022,-0.990
1667726654653,2022-11-06T11:24:14.653,0.931,-0.093,0.024,-0.990
1667726654694,2022-11-06T11:24:14.694,0.972,-0.094,0.020,-0.990
1667726654735,2022-11-06T11:24:14.735,1.013,-0.092,0.021,-0.991
1667726654774,2022-11-06T11:24:14.774,1.052,-0.092,0.024,-0.989
1667726654815,2022-11-06T11:24:14.815,1.093,-0.091,0.020,-0.987
1667726654856,2022-11-06T11:24:14.856,1.134,-0.090,0.024,-0.989
1667726654896,2022-11-06T11:24:14.896,1.174,-0.090,0.020,-0.990
1667726654937,2022-11-06T11:24:14.937,1.215,-0.093,0.022,-0.991
1667726654978,2022-11-06T11:24:14.978,1.256,-0.091,0.020,-0.992
1667726655017,2022-11-06T11:24:15.017,1.295,-0.087,0.016,-0.990
1667726655058,2022-11-06T11:24:15.058,1.336,-0.090,0.019,-0.990
1667726655099,2022-11-06T11:24:15.099,1.377,-0.093,0.011,-0.988
1667726655139,2022-11-06T11:24:15.139,1.417,-0.091,0.014,-0.989
1667726655180,2022-11-06T11:24:15.180,1.458,-0.087,0.018,-0.990
1667726655220,2022-11-06T11:24:15.220,1.498,-0.090,0.017,-0.990
1667726655261,2022-11-06T11:24:15.261,1.539,-0.088,0.015,-0.988
1667726655302,2022-11-06T11:24:15.302,1.580,-0.090,0.020,-0.990
1667726655341,2022-11-06T11:24:15.341,1.619,-0.091,0.018,-0.991
1667726655382,2022-11-06T11:24:15.382,1.660,-0.089,0.020,-0.989
1667726655423,2022-11-06T11:24:15.423,1.701,-0.089,0.014,-0.989
1667726655463,2022-11-06T11:24:15.463,1.741,-0.089,0.024,-0.988
1667726655504,2022-11-06T11:24:15.504,1.782,-0.090,0.014,-0.989
1667726655545,2022-11-06T11:24:15.545,1.823,-0.096,0.026,-0.989
1667726655584,2022-11-06T11:24:15.584,1.862,-0.092,0.013,-0.989
1667726655625,2022-11-06T11:24:15.625,1.903,-0.087,0.019,-0.989
1667726655666,2022-11-06T11:24:15.666,1.944,-0.091,0.029,-0.991
1667726655706,2022-11-06T11:24:15.706,1.984,-0.093,0.018,-0.988
1667726655747,2022-11-06T11:24:15.747,2.025,-0.091,0.029,-0.989
1667726655788,2022-11-06T11:24:15.788,2.066,-0.092,0.024,-0.990
1667726655827,2022-11-06T11:24:15.827,2.105,-0.094,0.018,-0.989
1667726655868,2022-11-06T11:24:15.868,2.146,-0.091,0.028,-0.990
1667726655908,2022-11-06T11:24:15.908,2.186,-0.093,0.025,-0.990
1667726655949,2022-11-06T11:24:15.949,2.227,-0.094,0.024,-0.990
1667726655990,2022-11-06T11:24:15.990,2.268,-0.093,0.021,-0.989
1667726656030,2022-11-06T11:24:16.030,2.308,-0.095,0.026,-0.989
1667726656071,2022-11-06T11:24:16.071,2.349,-0.094,0.025,-0.989
1667726656112,2022-11-06T11:24:16.112,2.390,-0.098,0.022,-0.990
1667726656151,2022-11-06T11:24:16.151,2.429,-0.095,0.029,-0.990
1667726656192,2022-11-06T11:24:16.192,2.470,-0.095,0.022,-0.989
1667726656233,2022-11-06T11:24:16.233,2.511,-0.093,0.025,-0.989
1667726656273,2022-11-06T11:24:16.273,2.551,-0.094,0.032,-0.992
1667726656314,2022-11-06T11:24:16.314,2.592,-0.099,0.016,-0.988
1667726656355,2022-11-06T11:24:16.355,2.633,-0.099,0.023,-0.988
1667726656394,2022-11-06T11:24:16.394,2.672,-0.099,0.016,-0.988
1667726656435,2022-11-06T11:24:16.435,2.713,-0.096,0.021,-0.989
1667726656476,2022-11-06T11:24:16.476,2.754,-0.097,0.017,-0.990
1667726656516,2022-11-06T11:24:16.516,2.794,-0.097,0.019,-0.990
1667726656557,2022-11-06T11:24:16.557,2.835,-0.100,0.015,-0.991
1667726656596,2022-11-06T11:24:16.596,2.874,-0.100,0.012,-0.988
1667726656637,2022-11-06T11:24:16.637,2.915,-0.099,0.017,-0.989
1667726656679,2022-11-06T11:24:16.679,2.957,-0.100,0.016,-0.989
1667726656718,2022-11-06T11:24:16.718,2.996,-0.097,0.019,-0.989
1667726656759,2022-11-06T11:24:16.759,3.037,-0.100,0.017,-0.990
1667726656800,2022-11-06T11:24:16.800,3.078,-0.097,0.018,-0.990
1667726656840,2022-11-06T11:24:16.840,3.118,-0.099,0.021,-0.989
1667726656881,2022-11-06T11:24:16.881,3.159,-0.099,0.017,-0.988
1667726656922,2022-11-06T11:24:16.922,3.200,-0.099,0.020,-0.990
1667726656961,2022-11-06T11:24:16.961,3.239,-0.098,0.018,-0.990
1667726657002,2022-11-06T11:24:17.002,3.280,-0.098,0.020,-0.990
1667726657043,2022-11-06T11:24:17.043,3.321,-0.102,0.019,-0.988
1667726657083,2022-11-06T11:24:17.083,3.361,-0.099,0.021,-0.989
1667726657124,2022-11-06T11:24:17.124,3.402,-0.097,0.022,-0.988
1667726657165,2022-11-06T11:24:17.165,3.443,-0.100,0.017,-0.989
1667726657204,2022-11-06T11:24:17.204,3.482,-0.098,0.024,-0.989
1667726657245,2022-11-06T11:24:17.245,3.523,-0.099,0.019,-0.989
1667726657285,2022-11-06T11:24:17.285,3.563,-0.099,0.021,-0.989
1667726657326,2022-11-06T11:24:17.326,3.604,-0.100,0.020,-0.989
1667726657367,2022-11-06T11:24:17.367,3.645,-0.098,0.020,-0.990
1667726657407,2022-11-06T11:24:17.407,3.685,-0.100,0.021,-0.990
1667726657448,2022-11-06T11:24:17.448,3.726,-0.103,0.016,-0.989
1667726657489,2022-11-06T11:24:17.489,3.767,-0.097,0.027,-0.990
1667726657528,2022-11-06T11:24:17.528,3.806,-0.100,0.017,-0.988
1667726657569,2022-11-06T11:24:17.569,3.847,-0.100,0.017,-0.988
1667726657610,2022-11-06T11:24:17.610,3.888,-0.099,0.025,-0.989
1667726657650,2022-11-06T11:24:17.650,3.928,-0.097,0.015,-0.989
1667726657691,2022-11-06T11:24:17.691,3.969,-0.093,0.032,-0.990
1667726657732,2022-11-06T11:24:17.732,4.010,-0.103,0.016,-0.989
1667726657771,2022-11-06T11:24:17.771,4.049,-0.095,0.017,-0.987
1667726657812,2022-11-06T11:24:17.812,4.090,-0.094,0.033,-0.991
1667726657853,2022-11-06T11:24:17.853,4.131,-0.111,0.002,-0.985
