epoc (ms),timestamp (+0200),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1668178345832,2022-11-11T16.52.25.832,2.120,-0.291,-0.036,-0.950
1668178345872,2022-11-11T16.52.25.872,2.160,-0.291,-0.038,-0.952
1668178345912,2022-11-11T16.52.25.912,2.200,-0.290,-0.037,-0.952
1668178345952,2022-11-11T16.52.25.952,2.240,-0.290,-0.037,-0.952
1668178345992,2022-11-11T16.52.25.992,2.280,-0.290,-0.037,-0.951
1668178346032,2022-11-11T16.52.26.032,2.320,-0.290,-0.037,-0.951
1668178346072,2022-11-11T16.52.26.072,2.360,-0.291,-0.038,-0.952
1668178346112,2022-11-11T16.52.26.112,2.400,-0.291,-0.040,-0.952
1668178346152,2022-11-11T16.52.26.152,2.440,-0.291,-0.037,-0.950
1668178346192,2022-11-11T16.52.26.192,2.480,-0.290,-0.038,-0.950
1668178346232,2022-11-11T16.52.26.232,2.520,-0.291,-0.037,-0.952
1668178346272,2022-11-11T16.52.26.272,2.560,-0.291,-0.038,-0.950
1668178346312,2022-11-11T16.52.26.312,2.600,-0.291,-0.038,-0.951
1668178346352,2022-11-11T16.52.26.352,2.640,-0.291,-0.037,-0.951
1668178346392,2022-11-11T16.52.26.392,2.680,-0.290,-0.040,-0.951
1668178346432,2022-11-11T16.52.26.432,2.720,-0.289,-0.039,-0.951
1668178346472,2022-11-11T16.52.26.472,2.760,-0.289,-0.037,-0.952
1668178346512,2022-11-11T16.52.26.512,2.800,-0.290,-0.037,-0.952
1668178346552,2022-11-11T16.52.26.552,2.840,-0.290,-0.037,-0.951
1668178346592,2022-11-11T16.52.26.592,2.880,-0.290,-0.038,-0.953
1668178346632,2022-11-11T16.52.26.632,2.920,-0.290,-0.038,-0.953
1668178346672,2022-11-11T16.52.26.672,2.960,-0.289,-0.037,-0.952
1668178346712,2022-11-11T16.52.26.712,3.000,-0.288,-0.038,-0.952
1668178346752,2022-11-11T16.52.26.752,3.040,-0.290,-0.038,-0.953
1668178346792,2022-11-11T16.52.26.792,3.080,-0.289,-0.046,-0.951
1668178346832,2022-11-11T16.52.26.832,3.120,-0.290,-0.036,-0.951
1668178346872,2022-11-11T16.52.26.872,3.160,-0.289,-0.037,-0.951
1668178346912,2022-11-11T16.52.26.912,3.200,-0.288,-0.035,-0.950
1668178346952,2022-11-11T16.52.26.952,3.240,-0.289,-0.036,-0.952
1668178346992,2022-11-11T16.52.26.992,3.280,-0.291,-0.032,-0.952
1668178347032,2022-11-11T16.52.27.032,3.320,-0.289,-0.037,-0.950
1668178347072,2022-11-11T16.52.27.072,3.360,-0.290,-0.038,-0.950
1668178347112,2022-11-11T16.52.27.112,3.400,-0.288,-0.036,-0.952
1668178347152,2022-11-11T16.52.27.152,3.440,-0.289,-0.037,-0.953
1668178347192,2022-11-11T16.52.27.192,3.480,-0.289,-0.037,-0.951
1668178347232,2022-11-11T16.52.27.232,3.520,-0.289,-0.037,-0.952
1668178347272,2022-11-11T16.52.27.272,3.560,-0.289,-0.041,-0.952
1668178347312,2022-11-11T16.52.27.312,3.600,-0.290,-0.041,-0.950
1668178347352,2022-11-11T16.52.27.352,3.640,-0.290,-0.039,-0.952
1668178347392,2022-11-11T16.52.27.392,3.680,-0.290,-0.040,-0.952
1668178347432,2022-11-11T16.52.27.432,3.720,-0.290,-0.038,-0.952
1668178347472,2022-11-11T16.52.27.472,3.760,-0.289,-0.038,-0.952
1668178347512,2022-11-11T16.52.27.512,3.800,-0.287,-0.041,-0.951
1668178347552,2022-11-11T16.52.27.552,3.840,-0.290,-0.038,-0.951
1668178347592,2022-11-11T16.52.27.592,3.880,-0.288,-0.041,-0.951
1668178347632,2022-11-11T16.52.27.632,3.920,-0.292,-0.042,-0.952
1668178347672,2022-11-11T16.52.27.672,3.960,-0.289,-0.042,-0.950
1668178347712,2022-11-11T16.52.27.712,4.000,-0.290,-0.036,-0.950
1668178347752,2022-11-11T16.52.27.752,4.040,-0.290,-0.041,-0.952
1668178347792,2022-11-11T16.52.27.792,4.080,-0.289,-0.043,-0.951
1668178347832,2022-11-11T16.52.27.832,4.120,-0.289,-0.041,-0.952
1668178347872,2022-11-11T16.52.27.872,4.160,-0.287,-0.039,-0.952
1668178347912,2022-11-11T16.52.27.912,4.200,-0.291,-0.033,-0.950
1668178347952,2022-11-11T16.52.27.952,4.240,-0.289,-0.042,-0.952
1668178347992,2022-11-11T16.52.27.992,4.280,-0.291,-0.037,-0.952
1668178348032,2022-11-11T16.52.28.032,4.320,-0.291,-0.038,-0.952
1668178348072,2022-11-11T16.52.28.072,4.360,-0.292,-0.039,-0.952
1668178348112,2022-11-11T16.52.28.112,4.400,-0.290,-0.037,-0.953
1668178348152,2022-11-11T16.52.28.152,4.440,-0.291,-0.041,-0.951
1668178348192,2022-11-11T16.52.28.192,4.480,-0.290,-0.043,-0.950
1668178348232,2022-11-11T16.52.28.232,4.520,-0.287,-0.038,-0.949
1668178348272,2022-11-11T16.52.28.272,4.560,-0.291,-0.026,-0.951
1668178348312,2022-11-11T16.52.28.312,4.600,-0.290,-0.045,-0.951
1668178348352,2022-11-11T16.52.28.352,4.640,-0.291,-0.041,-0.951
1668178348392,2022-11-11T16.52.28.392,4.680,-0.292,-0.039,-0.952
1668178348432,2022-11-11T16.52.28.432,4.720,-0.292,-0.034,-0.952
1668178348472,2022-11-11T16.52.28.472,4.760,-0.290,-0.037,-0.951
1668178348512,2022-11-11T16.52.28.512,4.800,-0.292,-0.035,-0.952
1668178348552,2022-11-11T16.52.28.552,4.840,-0.292,-0.037,-0.950
1668178348592,2022-11-11T16.52.28.592,4.880,-0.290,-0.039,-0.952
1668178348632,2022-11-11T16.52.28.632,4.920,-0.291,-0.033,-0.953
1668178348672,2022-11-11T16.52.28.672,4.960,-0.291,-0.034,-0.951
1668178348712,2022-11-11T16.52.28.712,5.000,-0.292,-0.035,-0.950
1668178348752,2022-11-11T16.52.28.752,5.040,-0.291,-0.036,-0.952
1668178348792,2022-11-11T16.52.28.792,5.080,-0.292,-0.036,-0.951
1668178348832,2022-11-11T16.52.28.832,5.120,-0.292,-0.035,-0.952
1668178348872,2022-11-11T16.52.28.872,5.160,-0.293,-0.033,-0.950
1668178348912,2022-11-11T16.52.28.912,5.200,-0.291,-0.030,-0.951
1668178348952,2022-11-11T16.52.28.952,5.240,-0.291,-0.034,-0.952
1668178348992,2022-11-11T16.52.28.992,5.280,-0.292,-0.034,-0.950
1668178349032,2022-11-11T16.52.29.032,5.320,-0.293,-0.032,-0.951
1668178349072,2022-11-11T16.52.29.072,5.360,-0.293,-0.031,-0.951
1668178349112,2022-11-11T16.52.29.112,5.400,-0.293,-0.032,-0.950
1668178349152,2022-11-11T16.52.29.152,5.440,-0.293,-0.029,-0.950
1668178349192,2022-11-11T16.52.29.192,5.480,-0.293,-0.030,-0.952
1668178349232,2022-11-11T16.52.29.232,5.520,-0.292,-0.032,-0.951
1668178349272,2022-11-11T16.52.29.272,5.560,-0.292,-0.031,-0.951
1668178349312,2022-11-11T16.52.29.312,5.600,-0.291,-0.033,-0.951
1668178349352,2022-11-11T16.52.29.352,5.640,-0.294,-0.034,-0.951
1668178349392,2022-11-11T16.52.29.392,5.680,-0.294,-0.031,-0.951
1668178349432,2022-11-11T16.52.29.432,5.720,-0.293,-0.036,-0.951
1668178349472,2022-11-11T16.52.29.472,5.760,-0.291,-0.036,-0.950
1668178349512,2022-11-11T16.52.29.512,5.800,-0.293,-0.030,-0.948
1668178349552,2022-11-11T16.52.29.552,5.840,-0.292,-0.029,-0.951
1668178349592,2022-11-11T16.52.29.592,5.880,-0.293,-0.038,-0.952
1668178349632,2022-11-11T16.52.29.632,5.920,-0.293,-0.032,-0.951
1668178349672,2022-11-11T16.52.29.672,5.960,-0.291,-0.033,-0.950
1668178349712,2022-11-11T16.52.29.712,6.000,-0.292,-0.030,-0.951
1668178349752,2022-11-11T16.52.29.752,6.040,-0.294,-0.034,-0.952
1668178349792,2022-11-11T16.52.29.792,6.080,-0.293,-0.035,-0.951
1668178349832,2022-11-11T16.52.29.832,6.120,-0.292,-0.036,-0.951
1668178349872,2022-11-11T16.52.29.872,6.160,-0.293,-0.033,-0.949
1668178349912,2022-11-11T16.52.29.912,6.200,-0.293,-0.033,-0.950
1668178349952,2022-11-11T16.52.29.952,6.240,-0.292,-0.035,-0.950
1668178349992,2022-11-11T16.52.29.992,6.280,-0.294,-0.039,-0.952
1668178350032,2022-11-11T16.52.30.032,6.320,-0.293,-0.043,-0.950
1668178350072,2022-11-11T16.52.30.072,6.360,-0.292,-0.033,-0.951
1668178350112,2022-11-11T16.52.30.112,6.400,-0.291,-0.034,-0.952
1668178350152,2022-11-11T16.52.30.152,6.440,-0.294,-0.032,-0.951
1668178350192,2022-11-11T16.52.30.192,6.480,-0.294,-0.035,-0.951
1668178350232,2022-11-11T16.52.30.232,6.520,-0.292,-0.032,-0.951
1668178350272,2022-11-11T16.52.30.272,6.560,-0.292,-0.036,-0.951
1668178350312,2022-11-11T16.52.30.312,6.600,-0.292,-0.031,-0.950
1668178350352,2022-11-11T16.52.30.352,6.640,-0.293,-0.032,-0.951
1668178350392,2022-11-11T16.52.30.392,6.680,-0.293,-0.033,-0.951
1668178350432,2022-11-11T16.52.30.432,6.720,-0.292,-0.031,-0.950
1668178350472,2022-11-11T16.52.30.472,6.760,-0.292,-0.031,-0.950
1668178350512,2022-11-11T16.52.30.512,6.800,-0.293,-0.034,-0.951
1668178350552,2022-11-11T16.52.30.552,6.840,-0.294,-0.034,-0.952
1668178350592,2022-11-11T16.52.30.592,6.880,-0.293,-0.033,-0.951
1668178350632,2022-11-11T16.52.30.632,6.920,-0.293,-0.031,-0.950
1668178350672,2022-11-11T16.52.30.672,6.960,-0.293,-0.033,-0.950
1668178350712,2022-11-11T16.52.30.712,7.000,-0.293,-0.033,-0.950
1668178350752,2022-11-11T16.52.30.752,7.040,-0.292,-0.034,-0.950
1668178350792,2022-11-11T16.52.30.792,7.080,-0.293,-0.036,-0.950
1668178350832,2022-11-11T16.52.30.832,7.120,-0.293,-0.034,-0.950
1668178350872,2022-11-11T16.52.30.872,7.160,-0.293,-0.033,-0.951
1668178350912,2022-11-11T16.52.30.912,7.200,-0.293,-0.034,-0.949
1668178350952,2022-11-11T16.52.30.952,7.240,-0.292,-0.034,-0.950
1668178350992,2022-11-11T16.52.30.992,7.280,-0.293,-0.033,-0.952
1668178351032,2022-11-11T16.52.31.032,7.320,-0.293,-0.036,-0.952
1668178351072,2022-11-11T16.52.31.072,7.360,-0.292,-0.036,-0.950
1668178351112,2022-11-11T16.52.31.112,7.400,-0.293,-0.033,-0.949
1668178351152,2022-11-11T16.52.31.152,7.440,-0.291,-0.031,-0.950
1668178351192,2022-11-11T16.52.31.192,7.480,-0.293,-0.035,-0.951
1668178351232,2022-11-11T16.52.31.232,7.520,-0.294,-0.039,-0.951
1668178351272,2022-11-11T16.52.31.272,7.560,-0.293,-0.037,-0.950
1668178351312,2022-11-11T16.52.31.312,7.600,-0.291,-0.032,-0.951
1668178351352,2022-11-11T16.52.31.352,7.640,-0.293,-0.029,-0.950
1668178351392,2022-11-11T16.52.31.392,7.680,-0.295,-0.035,-0.952
1668178351432,2022-11-11T16.52.31.432,7.720,-0.294,-0.040,-0.951
1668178351472,2022-11-11T16.52.31.472,7.760,-0.294,-0.035,-0.951
1668178351512,2022-11-11T16.52.31.512,7.800,-0.293,-0.038,-0.952
1668178351552,2022-11-11T16.52.31.552,7.840,-0.295,-0.038,-0.951
1668178351592,2022-11-11T16.52.31.592,7.880,-0.294,-0.038,-0.951
1668178351632,2022-11-11T16.52.31.632,7.920,-0.293,-0.038,-0.951
1668178351672,2022-11-11T16.52.31.672,7.960,-0.292,-0.032,-0.951
1668178351712,2022-11-11T16.52.31.712,8.000,-0.294,-0.033,-0.950
1668178351752,2022-11-11T16.52.31.752,8.040,-0.293,-0.038,-0.950
1668178351792,2022-11-11T16.52.31.792,8.080,-0.294,-0.035,-0.950
1668178351832,2022-11-11T16.52.31.832,8.120,-0.294,-0.037,-0.951
1668178351872,2022-11-11T16.52.31.872,8.160,-0.293,-0.040,-0.950
1668178351912,2022-11-11T16.52.31.912,8.200,-0.295,-0.036,-0.949
1668178351952,2022-11-11T16.52.31.952,8.240,-0.294,-0.036,-0.951
1668178351992,2022-11-11T16.52.31.992,8.280,-0.294,-0.036,-0.950
1668178352032,2022-11-11T16.52.32.032,8.320,-0.294,-0.038,-0.950
1668178352072,2022-11-11T16.52.32.072,8.360,-0.295,-0.037,-0.950
1668178352112,2022-11-11T16.52.32.112,8.400,-0.294,-0.039,-0.950
1668178352152,2022-11-11T16.52.32.152,8.440,-0.294,-0.032,-0.951
1668178352192,2022-11-11T16.52.32.192,8.480,-0.295,-0.035,-0.952
1668178352232,2022-11-11T16.52.32.232,8.520,-0.294,-0.040,-0.949
1668178352272,2022-11-11T16.52.32.272,8.560,-0.294,-0.039,-0.950
1668178352312,2022-11-11T16.52.32.312,8.600,-0.295,-0.038,-0.950
1668178352352,2022-11-11T16.52.32.352,8.640,-0.293,-0.038,-0.951
1668178352392,2022-11-11T16.52.32.392,8.680,-0.293,-0.036,-0.951
1668178352432,2022-11-11T16.52.32.432,8.720,-0.292,-0.035,-0.951
1668178352472,2022-11-11T16.52.32.472,8.760,-0.293,-0.041,-0.952
1668178352512,2022-11-11T16.52.32.512,8.800,-0.294,-0.041,-0.950
1668178352552,2022-11-11T16.52.32.552,8.840,-0.293,-0.038,-0.951
1668178352592,2022-11-11T16.52.32.592,8.880,-0.292,-0.040,-0.950
1668178352632,2022-11-11T16.52.32.632,8.920,-0.293,-0.038,-0.951
1668178352672,2022-11-11T16.52.32.672,8.960,-0.294,-0.040,-0.950
1668178352712,2022-11-11T16.52.32.712,9.000,-0.293,-0.037,-0.949
1668178352752,2022-11-11T16.52.32.752,9.040,-0.292,-0.039,-0.950
1668178352792,2022-11-11T16.52.32.792,9.080,-0.293,-0.036,-0.950
1668178352832,2022-11-11T16.52.32.832,9.120,-0.293,-0.041,-0.950
1668178352872,2022-11-11T16.52.32.872,9.160,-0.293,-0.039,-0.951
1668178352912,2022-11-11T16.52.32.912,9.200,-0.292,-0.039,-0.950
1668178352952,2022-11-11T16.52.32.952,9.240,-0.293,-0.038,-0.950
1668178352992,2022-11-11T16.52.32.992,9.280,-0.293,-0.040,-0.950
1668178353032,2022-11-11T16.52.33.032,9.320,-0.294,-0.039,-0.950
1668178353072,2022-11-11T16.52.33.072,9.360,-0.293,-0.036,-0.950
1668178353112,2022-11-11T16.52.33.112,9.400,-0.293,-0.036,-0.951
1668178353152,2022-11-11T16.52.33.152,9.440,-0.293,-0.038,-0.951
1668178353192,2022-11-11T16.52.33.192,9.480,-0.293,-0.039,-0.950
1668178353232,2022-11-11T16.52.33.232,9.520,-0.293,-0.037,-0.951
1668178353272,2022-11-11T16.52.33.272,9.560,-0.292,-0.041,-0.950
1668178353312,2022-11-11T16.52.33.312,9.600,-0.293,-0.040,-0.952
1668178353352,2022-11-11T16.52.33.352,9.640,-0.294,-0.039,-0.952
1668178353392,2022-11-11T16.52.33.392,9.680,-0.293,-0.039,-0.951
1668178353432,2022-11-11T16.52.33.432,9.720,-0.293,-0.039,-0.950
1668178353472,2022-11-11T16.52.33.472,9.760,-0.294,-0.037,-0.950
1668178353512,2022-11-11T16.52.33.512,9.800,-0.292,-0.036,-0.950
1668178353552,2022-11-11T16.52.33.552,9.840,-0.292,-0.039,-0.951
1668178353592,2022-11-11T16.52.33.592,9.880,-0.293,-0.038,-0.950
1668178353632,2022-11-11T16.52.33.632,9.920,-0.293,-0.038,-0.950
1668178353672,2022-11-11T16.52.33.672,9.960,-0.293,-0.038,-0.951
1668178353712,2022-11-11T16.52.33.712,10.000,-0.293,-0.038,-0.951
1668178353752,2022-11-11T16.52.33.752,10.040,-0.292,-0.038,-0.951
1668178353792,2022-11-11T16.52.33.792,10.080,-0.293,-0.038,-0.950
1668178353832,2022-11-11T16.52.33.832,10.120,-0.293,-0.037,-0.951
1668178353872,2022-11-11T16.52.33.872,10.160,-0.293,-0.038,-0.952
1668178353912,2022-11-11T16.52.33.912,10.200,-0.293,-0.042,-0.952
1668178353952,2022-11-11T16.52.33.952,10.240,-0.293,-0.041,-0.950
1668178353992,2022-11-11T16.52.33.992,10.280,-0.291,-0.037,-0.950
1668178354032,2022-11-11T16.52.34.032,10.320,-0.292,-0.033,-0.951
1668178354072,2022-11-11T16.52.34.072,10.360,-0.293,-0.035,-0.952
1668178354112,2022-11-11T16.52.34.112,10.400,-0.294,-0.039,-0.950
1668178354152,2022-11-11T16.52.34.152,10.440,-0.293,-0.041,-0.950
1668178354192,2022-11-11T16.52.34.192,10.480,-0.293,-0.036,-0.950
1668178354232,2022-11-11T16.52.34.232,10.520,-0.292,-0.039,-0.951
1668178354272,2022-11-11T16.52.34.272,10.560,-0.291,-0.036,-0.951
1668178354312,2022-11-11T16.52.34.312,10.600,-0.293,-0.034,-0.951
1668178354352,2022-11-11T16.52.34.352,10.640,-0.292,-0.037,-0.951
1668178354392,2022-11-11T16.52.34.392,10.680,-0.292,-0.038,-0.950
1668178354432,2022-11-11T16.52.34.432,10.720,-0.292,-0.037,-0.951
1668178354472,2022-11-11T16.52.34.472,10.760,-0.291,-0.033,-0.952
1668178354512,2022-11-11T16.52.34.512,10.800,-0.293,-0.040,-0.952
1668178354552,2022-11-11T16.52.34.552,10.840,-0.294,-0.040,-0.951
1668178354592,2022-11-11T16.52.34.592,10.880,-0.293,-0.037,-0.951
1668178354632,2022-11-11T16.52.34.632,10.920,-0.293,-0.039,-0.950
1668178354672,2022-11-11T16.52.34.672,10.960,-0.294,-0.039,-0.950
1668178354712,2022-11-11T16.52.34.712,11.000,-0.293,-0.036,-0.952
1668178354752,2022-11-11T16.52.34.752,11.040,-0.292,-0.037,-0.950
1668178354792,2022-11-11T16.52.34.792,11.080,-0.292,-0.040,-0.950
1668178354832,2022-11-11T16.52.34.832,11.120,-0.293,-0.037,-0.951
1668178354872,2022-11-11T16.52.34.872,11.160,-0.295,-0.035,-0.952
1668178354912,2022-11-11T16.52.34.912,11.200,-0.295,-0.037,-0.951
1668178354952,2022-11-11T16.52.34.952,11.240,-0.293,-0.038,-0.950
1668178354992,2022-11-11T16.52.34.992,11.280,-0.293,-0.035,-0.951
1668178355032,2022-11-11T16.52.35.032,11.320,-0.293,-0.037,-0.950
1668178355072,2022-11-11T16.52.35.072,11.360,-0.295,-0.039,-0.950
1668178355112,2022-11-11T16.52.35.112,11.400,-0.295,-0.036,-0.950
1668178355152,2022-11-11T16.52.35.152,11.440,-0.293,-0.037,-0.951
1668178355192,2022-11-11T16.52.35.192,11.480,-0.293,-0.038,-0.951
1668178355232,2022-11-11T16.52.35.232,11.520,-0.294,-0.035,-0.951
1668178355272,2022-11-11T16.52.35.272,11.560,-0.293,-0.036,-0.950
1668178355312,2022-11-11T16.52.35.312,11.600,-0.292,-0.036,-0.950
1668178355352,2022-11-11T16.52.35.352,11.640,-0.293,-0.035,-0.950
1668178355392,2022-11-11T16.52.35.392,11.680,-0.294,-0.035,-0.951
1668178355432,2022-11-11T16.52.35.432,11.720,-0.294,-0.037,-0.949
1668178355472,2022-11-11T16.52.35.472,11.760,-0.294,-0.038,-0.950
1668178355512,2022-11-11T16.52.35.512,11.800,-0.294,-0.034,-0.950
1668178355552,2022-11-11T16.52.35.552,11.840,-0.294,-0.033,-0.951
1668178355592,2022-11-11T16.52.35.592,11.880,-0.296,-0.032,-0.951
1668178355632,2022-11-11T16.52.35.632,11.920,-0.293,-0.035,-0.951
1668178355672,2022-11-11T16.52.35.672,11.960,-0.295,-0.033,-0.951
1668178355712,2022-11-11T16.52.35.712,12.000,-0.293,-0.032,-0.950
1668178355752,2022-11-11T16.52.35.752,12.040,-0.293,-0.034,-0.951
1668178355792,2022-11-11T16.52.35.792,12.080,-0.295,-0.041,-0.950
1668178355832,2022-11-11T16.52.35.832,12.120,-0.293,-0.040,-0.949
1668178355872,2022-11-11T16.52.35.872,12.160,-0.294,-0.039,-0.950
1668178355912,2022-11-11T16.52.35.912,12.200,-0.293,-0.031,-0.950
1668178355952,2022-11-11T16.52.35.952,12.240,-0.294,-0.037,-0.950
1668178355992,2022-11-11T16.52.35.992,12.280,-0.292,-0.033,-0.950
1668178356032,2022-11-11T16.52.36.032,12.320,-0.291,-0.033,-0.951
1668178356072,2022-11-11T16.52.36.072,12.360,-0.294,-0.033,-0.952
1668178356112,2022-11-11T16.52.36.112,12.400,-0.292,-0.037,-0.950
1668178356152,2022-11-11T16.52.36.152,12.440,-0.293,-0.038,-0.950
1668178356192,2022-11-11T16.52.36.192,12.480,-0.294,-0.034,-0.950
1668178356232,2022-11-11T16.52.36.232,12.520,-0.292,-0.037,-0.951
1668178356272,2022-11-11T16.52.36.272,12.560,-0.294,-0.036,-0.951
1668178356312,2022-11-11T16.52.36.312,12.600,-0.293,-0.036,-0.950
1668178356352,2022-11-11T16.52.36.352,12.640,-0.294,-0.031,-0.949
1668178356392,2022-11-11T16.52.36.392,12.680,-0.294,-0.034,-0.950
1668178356432,2022-11-11T16.52.36.432,12.720,-0.294,-0.035,-0.951
1668178356472,2022-11-11T16.52.36.472,12.760,-0.292,-0.035,-0.948
1668178356512,2022-11-11T16.52.36.512,12.800,-0.294,-0.030,-0.949
1668178356552,2022-11-11T16.52.36.552,12.840,-0.297,-0.027,-0.950
1668178356592,2022-11-11T16.52.36.592,12.880,-0.293,-0.032,-0.950
1668178356632,2022-11-11T16.52.36.632,12.920,-0.296,-0.034,-0.951
1668178356672,2022-11-11T16.52.36.672,12.960,-0.294,-0.039,-0.951
1668178356712,2022-11-11T16.52.36.712,13.000,-0.295,-0.033,-0.949
1668178356752,2022-11-11T16.52.36.752,13.040,-0.294,-0.033,-0.949
1668178356792,2022-11-11T16.52.36.792,13.080,-0.293,-0.029,-0.951
1668178356832,2022-11-11T16.52.36.832,13.120,-0.292,-0.034,-0.952
1668178356872,2022-11-11T16.52.36.872,13.160,-0.295,-0.033,-0.951
1668178356912,2022-11-11T16.52.36.912,13.200,-0.294,-0.036,-0.949
1668178356952,2022-11-11T16.52.36.952,13.240,-0.292,-0.033,-0.950
1668178356992,2022-11-11T16.52.36.992,13.280,-0.293,-0.032,-0.951
1668178357032,2022-11-11T16.52.37.032,13.320,-0.295,-0.034,-0.950
1668178357072,2022-11-11T16.52.37.072,13.360,-0.296,-0.035,-0.950
1668178357112,2022-11-11T16.52.37.112,13.400,-0.294,-0.035,-0.951
1668178357152,2022-11-11T16.52.37.152,13.440,-0.293,-0.032,-0.950
1668178357192,2022-11-11T16.52.37.192,13.480,-0.292,-0.036,-0.950
1668178357232,2022-11-11T16.52.37.232,13.520,-0.293,-0.030,-0.950
1668178357272,2022-11-11T16.52.37.272,13.560,-0.292,-0.031,-0.951
1668178357312,2022-11-11T16.52.37.312,13.600,-0.292,-0.037,-0.953
1668178357352,2022-11-11T16.52.37.352,13.640,-0.295,-0.038,-0.950
1668178357392,2022-11-11T16.52.37.392,13.680,-0.293,-0.035,-0.951
1668178357432,2022-11-11T16.52.37.432,13.720,-0.291,-0.029,-0.952
1668178357472,2022-11-11T16.52.37.472,13.760,-0.292,-0.031,-0.951
1668178357512,2022-11-11T16.52.37.512,13.800,-0.292,-0.035,-0.951
1668178357552,2022-11-11T16.52.37.552,13.840,-0.291,-0.034,-0.952
