epoch (ms),time (03:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1667402753811,2022-11-02T17:25:53.811,0.000,0.427,-0.823,0.030
1667402753852,2022-11-02T17:25:53.852,0.041,0.701,-0.884,0.000
1667402753892,2022-11-02T17:25:53.892,0.081,0.000,-0.701,-0.061
1667402753933,2022-11-02T17:25:53.933,0.122,-0.213,-0.640,0.183
1667402753974,2022-11-02T17:25:53.974,0.163,0.366,-0.732,-0.030
1667402754013,2022-11-02T17:25:54.013,0.202,0.366,-0.732,-0.152
1667402754054,2022-11-02T17:25:54.054,0.243,0.030,-0.762,-0.183
1667402754096,2022-11-02T17:25:54.096,0.285,0.091,-0.793,-0.122
1667402754135,2022-11-02T17:25:54.135,0.324,0.274,-0.793,-0.183
1667402754176,2022-11-02T17:25:54.176,0.365,0.305,-0.854,-0.213
1667402754217,2022-11-02T17:25:54.217,0.406,0.213,-0.793,-0.122
1667402754257,2022-11-02T17:25:54.257,0.446,0.457,-0.884,-0.122
1667402754298,2022-11-02T17:25:54.298,0.487,0.518,-1.006,-0.122
1667402754337,2022-11-02T17:25:54.337,0.526,-0.091,-0.945,-0.061
1667402754378,2022-11-02T17:25:54.378,0.567,0.000,-0.762,-0.091
1667402754419,2022-11-02T17:25:54.419,0.608,0.274,-0.762,-0.030
1667402754459,2022-11-02T17:25:54.459,0.648,0.152,-0.701,0.061
1667402754500,2022-11-02T17:25:54.500,0.689,0.122,-0.640,0.274
1667402754541,2022-11-02T17:25:54.541,0.730,-0.030,-0.640,0.305
1667402754580,2022-11-02T17:25:54.580,0.769,0.610,-0.701,0.152
1667402754621,2022-11-02T17:25:54.621,0.810,0.091,-0.610,0.091
1667402754662,2022-11-02T17:25:54.662,0.851,-0.030,-0.701,-0.061
1667402754702,2022-11-02T17:25:54.702,0.891,0.183,-0.793,-0.213
1667402754743,2022-11-02T17:25:54.743,0.932,0.091,-0.793,-0.183
1667402754784,2022-11-02T17:25:54.784,0.973,0.030,-0.793,-0.213
1667402754824,2022-11-02T17:25:54.824,1.013,0.671,-0.915,-0.335
1667402754865,2022-11-02T17:25:54.865,1.054,0.732,-0.884,-0.427
1667402754906,2022-11-02T17:25:54.906,1.095,0.000,-0.640,-0.183
1667402754945,2022-11-02T17:25:54.945,1.134,-0.183,-0.610,0.030
1667402754986,2022-11-02T17:25:54.986,1.175,-0.061,-0.732,-0.030
1667402755026,2022-11-02T17:25:55.026,1.215,0.000,-0.762,-0.152
1667402755067,2022-11-02T17:25:55.067,1.256,-0.122,-0.793,-0.366
1667402755108,2022-11-02T17:25:55.108,1.297,-0.152,-0.854,-0.518
1667402755147,2022-11-02T17:25:55.147,1.336,-0.152,-0.762,-0.274
1667402755188,2022-11-02T17:25:55.188,1.377,0.152,-0.823,0.122
1667402755229,2022-11-02T17:25:55.229,1.418,0.274,-0.915,0.030
1667402755269,2022-11-02T17:25:55.269,1.458,0.030,-0.732,0.000
1667402755310,2022-11-02T17:25:55.310,1.499,0.152,-0.762,-0.274
1667402755351,2022-11-02T17:25:55.351,1.540,0.274,-0.915,-0.518
1667402755390,2022-11-02T17:25:55.390,1.579,0.274,-0.884,-0.305
1667402755431,2022-11-02T17:25:55.431,1.620,0.122,-0.854,-0.244
1667402755472,2022-11-02T17:25:55.472,1.661,0.335,-0.976,-0.335
1667402755512,2022-11-02T17:25:55.512,1.701,0.152,-0.854,-0.335
