epoc (ms),timestamp (+0200),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1667423795735,2022-11-02T23.16.35.735,1.828,-1.006,-5.549,-2.805
1667423795775,2022-11-02T23.16.35.775,1.868,-1.433,-3.598,-0.610
1667423795816,2022-11-02T23.16.35.816,1.909,0.518,-2.896,-1.037
1667423795857,2022-11-02T23.16.35.857,1.950,-1.128,-1.006,-0.366
1667423795898,2022-11-02T23.16.35.898,1.991,0.030,2.409,0.305
1667423795937,2022-11-02T23.16.35.937,2.030,0.213,2.439,-1.311
1667423795978,2022-11-02T23.16.35.978,2.071,-1.250,3.902,-2.835
1667423796019,2022-11-02T23.16.36.019,2.112,-1.799,4.512,-3.262
1667423796060,2022-11-02T23.16.36.060,2.153,-5.305,5.061,-1.280
1667423796100,2022-11-02T23.16.36.100,2.193,-2.073,3.750,-2.226
1667423796141,2022-11-02T23.16.36.141,2.234,-0.457,2.012,-1.433
1667423796182,2022-11-02T23.16.36.182,2.275,0.915,4.421,-0.854
1667423796223,2022-11-02T23.16.36.223,2.316,-0.335,3.902,0.640
1667423796262,2022-11-02T23.16.36.262,2.355,0.000,0.061,0.396
1667423796303,2022-11-02T23.16.36.303,2.396,1.494,0.915,-0.518
1667423796344,2022-11-02T23.16.36.344,2.437,-2.134,-1.189,0.854
1667423796384,2022-11-02T23.16.36.384,2.477,1.402,0.030,-1.433
1667423796425,2022-11-02T23.16.36.425,2.518,-0.335,2.378,-0.549
1667423796466,2022-11-02T23.16.36.466,2.559,-0.030,2.805,-0.549
1667423796507,2022-11-02T23.16.36.507,2.600,0.640,6.738,1.616
1667423796547,2022-11-02T23.16.36.547,2.640,0.000,12.226,5.762
1667423796588,2022-11-02T23.16.36.588,2.681,2.256,13.171,7.805
1667423796629,2022-11-02T23.16.36.629,2.722,5.945,13.659,13.628
1667423796670,2022-11-02T23.16.36.670,2.763,2.439,12.165,20.488
1667423796709,2022-11-02T23.16.36.709,2.802,8.140,10.091,19.787
1667423796750,2022-11-02T23.16.36.750,2.843,5.610,10.701,21.189
1667423796791,2022-11-02T23.16.36.791,2.884,4.146,8.018,21.250
1667423796832,2022-11-02T23.16.36.832,2.925,-1.250,3.384,22.043
1667423796872,2022-11-02T23.16.36.872,2.965,2.866,8.780,12.591
1667423796913,2022-11-02T23.16.36.913,3.006,6.402,10.884,5.000
1667423796954,2022-11-02T23.16.36.954,3.047,-5.000,14.451,3.445
1667423796995,2022-11-02T23.16.36.995,3.088,5.457,17.012,-5.366
1667423797034,2022-11-02T23.16.37.034,3.127,8.110,3.049,-4.573
1667423797075,2022-11-02T23.16.37.075,3.168,-0.854,-7.530,-1.707
1667423797116,2022-11-02T23.16.37.116,3.209,4.177,-2.957,-6.250
1667423797156,2022-11-02T23.16.37.156,3.249,1.128,6.402,-6.159
1667423797197,2022-11-02T23.16.37.197,3.290,-2.866,9.909,-5.030
1667423797238,2022-11-02T23.16.37.238,3.331,1.738,6.555,-7.043
1667423797279,2022-11-02T23.16.37.279,3.372,-0.488,1.037,-5.030
1667423797319,2022-11-02T23.16.37.319,3.412,-5.091,-3.110,-4.543
1667423797360,2022-11-02T23.16.37.360,3.453,-0.061,0.335,-6.646
1667423797401,2022-11-02T23.16.37.401,3.494,-2.591,1.982,-5.091
1667423797442,2022-11-02T23.16.37.442,3.535,-7.165,0.091,-1.098
1667423797481,2022-11-02T23.16.37.481,3.574,-3.049,0.854,-1.738
1667423797522,2022-11-02T23.16.37.522,3.615,-0.732,2.134,-1.494
1667423797563,2022-11-02T23.16.37.563,3.656,-0.366,0.274,-0.152
1667423797604,2022-11-02T23.16.37.604,3.697,1.738,-0.884,-0.488
1667423797644,2022-11-02T23.16.37.644,3.737,1.189,-0.457,-0.091
1667423797685,2022-11-02T23.16.37.685,3.778,-1.921,-0.366,2.073
1667423797726,2022-11-02T23.16.37.726,3.819,-1.402,-2.165,3.079
1667423797765,2022-11-02T23.16.37.765,3.858,-0.183,-2.988,3.354
1667423797806,2022-11-02T23.16.37.806,3.899,-1.860,-0.518,3.415
1667423797847,2022-11-02T23.16.37.847,3.940,-0.457,-2.104,1.860
1667423797888,2022-11-02T23.16.37.888,3.981,-0.030,-0.305,1.189
1667423797928,2022-11-02T23.16.37.928,4.021,0.061,-1.250,0.610
1667423797969,2022-11-02T23.16.37.969,4.062,-0.061,-2.256,0.091
1667423798010,2022-11-02T23.16.38.010,4.103,-0.122,-1.951,-0.244
1667423798051,2022-11-02T23.16.38.051,4.144,-1.646,-0.183,1.037
1667423798091,2022-11-02T23.16.38.091,4.184,-1.402,1.463,0.945
1667423798132,2022-11-02T23.16.38.132,4.225,-1.037,1.128,1.555
1667423798173,2022-11-02T23.16.38.173,4.266,0.183,-0.427,0.732
1667423798214,2022-11-02T23.16.38.214,4.307,0.518,-0.823,0.244
1667423798253,2022-11-02T23.16.38.253,4.346,-0.427,0.823,0.793
1667423798294,2022-11-02T23.16.38.294,4.387,0.823,1.372,-0.732
1667423798335,2022-11-02T23.16.38.335,4.428,-1.646,0.213,0.152
1667423798376,2022-11-02T23.16.38.376,4.469,0.213,0.762,-0.244
1667423798416,2022-11-02T23.16.38.416,4.509,0.549,0.457,-0.854
1667423798457,2022-11-02T23.16.38.457,4.550,-0.610,-0.274,-0.549
1667423798498,2022-11-02T23.16.38.498,4.591,-0.122,0.518,-0.762
1667423798537,2022-11-02T23.16.38.537,4.630,-1.159,0.945,-0.244
1667423798578,2022-11-02T23.16.38.578,4.671,-0.396,0.122,-0.030
1667423798619,2022-11-02T23.16.38.619,4.712,-0.793,0.427,0.457
1667423798660,2022-11-02T23.16.38.660,4.753,-1.067,1.037,-0.091
1667423798700,2022-11-02T23.16.38.700,4.793,0.579,0.396,-1.311
1667423798741,2022-11-02T23.16.38.741,4.834,-0.884,0.457,-0.152
1667423798782,2022-11-02T23.16.38.782,4.875,-0.030,1.646,-0.152
1667423798823,2022-11-02T23.16.38.823,4.916,-0.457,0.366,0.183
1667423798862,2022-11-02T23.16.38.862,4.955,-0.518,0.976,-0.061
1667423798903,2022-11-02T23.16.38.903,4.996,-0.335,1.341,-0.274
1667423798945,2022-11-02T23.16.38.945,5.038,-0.518,-0.061,0.671
1667423798986,2022-11-02T23.16.38.986,5.079,0.213,0.274,0.671
1667423799025,2022-11-02T23.16.39.025,5.118,-0.457,-0.122,-0.030
1667423799066,2022-11-02T23.16.39.066,5.159,-0.640,0.091,0.091
1667423799107,2022-11-02T23.16.39.107,5.200,-0.274,0.488,0.091
1667423799148,2022-11-02T23.16.39.148,5.241,-0.945,-0.488,0.183
1667423799188,2022-11-02T23.16.39.188,5.281,-0.152,0.122,0.213
1667423799229,2022-11-02T23.16.39.229,5.322,-0.976,-0.701,0.549
1667423799270,2022-11-02T23.16.39.270,5.363,-0.244,-0.427,0.274
1667423799309,2022-11-02T23.16.39.309,5.402,0.244,-0.640,-0.335
1667423799350,2022-11-02T23.16.39.350,5.443,-1.037,-1.067,0.549
1667423799391,2022-11-02T23.16.39.391,5.484,-1.128,-1.067,0.732
1667423799432,2022-11-02T23.16.39.432,5.525,-2.378,-0.793,0.427
1667423799472,2022-11-02T23.16.39.472,5.565,-1.555,-1.555,0.122
1667423799513,2022-11-02T23.16.39.513,5.606,0.335,0.061,0.854
1667423799554,2022-11-02T23.16.39.554,5.647,-0.945,-0.396,1.098
1667423799595,2022-11-02T23.16.39.595,5.688,0.091,0.457,0.396
1667423799634,2022-11-02T23.16.39.634,5.727,-0.671,0.427,1.128
1667423799675,2022-11-02T23.16.39.675,5.768,0.000,1.341,0.640
1667423799716,2022-11-02T23.16.39.716,5.809,0.244,1.220,-0.213
1667423799757,2022-11-02T23.16.39.757,5.850,-0.640,0.152,0.091
1667423799797,2022-11-02T23.16.39.797,5.890,0.640,0.732,-0.396
1667423799838,2022-11-02T23.16.39.838,5.931,-0.884,-0.488,0.488
1667423799879,2022-11-02T23.16.39.879,5.972,0.732,-0.152,0.274
1667423799919,2022-11-02T23.16.39.919,6.012,0.183,-0.335,0.732
1667423799960,2022-11-02T23.16.39.960,6.053,-1.220,-0.244,1.402
1667423800001,2022-11-02T23.16.40.001,6.094,0.335,1.463,0.030
1667423800042,2022-11-02T23.16.40.042,6.135,-0.335,0.030,0.335
1667423800081,2022-11-02T23.16.40.081,6.174,0.915,0.427,-0.122
1667423800122,2022-11-02T23.16.40.122,6.215,-0.549,-0.183,-0.030
1667423800163,2022-11-02T23.16.40.163,6.256,-0.091,0.549,0.244
1667423800204,2022-11-02T23.16.40.204,6.297,0.030,0.396,-0.061
1667423800244,2022-11-02T23.16.40.244,6.337,-0.823,0.488,-0.366
1667423800285,2022-11-02T23.16.40.285,6.378,-0.793,0.457,-0.366
1667423800326,2022-11-02T23.16.40.326,6.419,0.030,0.488,-0.152
1667423800367,2022-11-02T23.16.40.367,6.460,-0.701,0.213,0.244
1667423800406,2022-11-02T23.16.40.406,6.499,0.152,1.220,-0.335
1667423800447,2022-11-02T23.16.40.447,6.540,-0.427,-0.274,-0.518
1667423800488,2022-11-02T23.16.40.488,6.581,-1.220,-0.335,0.030
1667423800529,2022-11-02T23.16.40.529,6.622,-0.854,0.305,-0.518
1667423800569,2022-11-02T23.16.40.569,6.662,-1.494,0.457,-0.335
1667423800610,2022-11-02T23.16.40.610,6.703,-0.884,0.732,-0.091
1667423800651,2022-11-02T23.16.40.651,6.744,-0.671,0.732,-0.183
1667423800691,2022-11-02T23.16.40.691,6.784,-1.280,0.793,-0.152
1667423800732,2022-11-02T23.16.40.732,6.825,-0.976,0.732,0.000
1667423800773,2022-11-02T23.16.40.773,6.866,-1.006,0.366,0.549
1667423800814,2022-11-02T23.16.40.814,6.907,-1.555,-0.183,0.152
1667423800853,2022-11-02T23.16.40.853,6.946,-0.701,-0.213,-0.457
1667423800894,2022-11-02T23.16.40.894,6.987,-0.427,0.640,-0.701
1667423800935,2022-11-02T23.16.40.935,7.028,-1.220,0.762,-0.305
1667423800976,2022-11-02T23.16.40.976,7.069,-0.610,0.579,-0.366
1667423801016,2022-11-02T23.16.41.016,7.109,-0.244,0.610,-0.366
1667423801057,2022-11-02T23.16.41.057,7.150,-1.250,0.610,0.488
1667423801098,2022-11-02T23.16.41.098,7.191,-0.396,0.061,-0.091
1667423801139,2022-11-02T23.16.41.139,7.232,-0.732,0.976,-0.396
1667423801178,2022-11-02T23.16.41.178,7.271,-0.610,0.579,-0.122
1667423801219,2022-11-02T23.16.41.219,7.312,-0.457,0.335,0.091
1667423801260,2022-11-02T23.16.41.260,7.353,-0.762,0.152,0.091
1667423859387,2022-11-02T23.17.39.387,65.480,-8.780,12.713,-23.445
1667423859428,2022-11-02T23.17.39.428,65.521,-8.720,11.982,-23.415
1667423859468,2022-11-02T23.17.39.468,65.561,-3.659,10.671,-25.762
1667423859509,2022-11-02T23.17.39.509,65.602,-0.396,11.738,-23.720
1667423859550,2022-11-02T23.17.39.550,65.643,-5.213,1.646,-21.311
1667423859590,2022-11-02T23.17.39.590,65.683,0.030,-0.976,-21.890
1667423859631,2022-11-02T23.17.39.631,65.724,-2.713,2.622,-15.427
1667423859672,2022-11-02T23.17.39.672,65.765,-5.793,1.280,-8.689
1667423859713,2022-11-02T23.17.39.713,65.806,-6.433,2.774,1.707
1667423859752,2022-11-02T23.17.39.752,65.845,-3.079,3.110,5.183
1667423859793,2022-11-02T23.17.39.793,65.886,-2.866,1.189,4.634
1667423859834,2022-11-02T23.17.39.834,65.927,-3.720,3.659,3.841
1667423859875,2022-11-02T23.17.39.875,65.968,-4.024,5.030,0.061
1667423859915,2022-11-02T23.17.39.915,66.008,-3.902,1.250,-3.628
1667423859956,2022-11-02T23.17.39.956,66.049,-4.024,0.793,-3.598
1667423859997,2022-11-02T23.17.39.997,66.090,-3.232,1.860,-1.829
1667423860038,2022-11-02T23.17.40.038,66.131,-2.073,1.738,-1.067
1667423860077,2022-11-02T23.17.40.077,66.170,-1.006,1.159,-0.396
1667423860118,2022-11-02T23.17.40.118,66.211,-1.372,0.701,0.793
1667423860159,2022-11-02T23.17.40.159,66.252,-0.549,2.012,-0.366
1667423860200,2022-11-02T23.17.40.200,66.293,-0.793,2.652,-1.128
1667423860240,2022-11-02T23.17.40.240,66.333,0.183,3.262,-2.256
1667423860281,2022-11-02T23.17.40.281,66.374,-0.579,2.957,-1.738
1667423860322,2022-11-02T23.17.40.322,66.415,-0.213,3.323,0.061
1667423860362,2022-11-02T23.17.40.362,66.455,-0.427,1.951,1.341
1667423860403,2022-11-02T23.17.40.403,66.496,0.000,-0.457,2.287
1667423860444,2022-11-02T23.17.40.444,66.537,0.152,-1.524,3.841
1667423860485,2022-11-02T23.17.40.485,66.578,0.488,-1.006,3.567
1667423860524,2022-11-02T23.17.40.524,66.617,-0.671,-1.799,4.207
1667423860565,2022-11-02T23.17.40.565,66.658,-0.793,-2.927,5.488
1667423860606,2022-11-02T23.17.40.606,66.699,-1.037,-4.665,5.152
1667423860647,2022-11-02T23.17.40.647,66.740,1.159,-3.811,1.707
1667423860687,2022-11-02T23.17.40.687,66.780,-0.518,-2.805,0.854
1667423860728,2022-11-02T23.17.40.728,66.821,-0.274,-1.006,0.152
1667423860769,2022-11-02T23.17.40.769,66.862,-0.091,0.305,-0.091
1667423860810,2022-11-02T23.17.40.810,66.903,1.037,-0.671,-1.524
1667423860849,2022-11-02T23.17.40.849,66.942,-0.091,-0.244,0.030
1667423860890,2022-11-02T23.17.40.890,66.983,-0.305,0.091,0.213
1667423860931,2022-11-02T23.17.40.931,67.024,-0.366,1.372,-0.152
1667423860971,2022-11-02T23.17.40.971,67.064,-2.195,0.183,0.640
1667423861012,2022-11-02T23.17.41.012,67.105,-0.366,0.518,0.030
1667423861053,2022-11-02T23.17.41.053,67.146,-0.762,0.549,-0.549
1667423861094,2022-11-02T23.17.41.094,67.187,-0.122,0.793,-1.067
1667423861134,2022-11-02T23.17.41.134,67.227,-0.518,0.488,-1.006
1667423861175,2022-11-02T23.17.41.175,67.268,-0.488,1.280,-1.067
1667423861216,2022-11-02T23.17.41.216,67.309,-0.793,1.250,-0.762
1667423861257,2022-11-02T23.17.41.257,67.350,-0.793,0.762,-0.671
1667423861296,2022-11-02T23.17.41.296,67.389,-0.152,1.037,-0.396
1667423861337,2022-11-02T23.17.41.337,67.430,-1.799,0.427,0.152
1667423861378,2022-11-02T23.17.41.378,67.471,-1.037,0.122,-0.518
1667423861419,2022-11-02T23.17.41.419,67.512,-0.488,-0.030,0.244
1667423861459,2022-11-02T23.17.41.459,67.552,-0.274,-0.427,0.518
1667423861500,2022-11-02T23.17.41.500,67.593,0.366,-0.366,0.061
1667423861541,2022-11-02T23.17.41.541,67.634,0.152,-0.549,-0.091
1667423861582,2022-11-02T23.17.41.582,67.675,0.396,-1.585,0.793
1667423861621,2022-11-02T23.17.41.621,67.714,0.000,-2.195,1.280
1667423861662,2022-11-02T23.17.41.662,67.755,-0.061,-2.470,1.921
1667423861703,2022-11-02T23.17.41.703,67.796,-0.244,-1.677,2.622
1667423861743,2022-11-02T23.17.41.743,67.836,-0.793,-1.707,2.104
1667423861784,2022-11-02T23.17.41.784,67.877,0.396,-0.152,0.793
1667423861825,2022-11-02T23.17.41.825,67.918,0.183,1.768,1.311
1667423861866,2022-11-02T23.17.41.866,67.959,0.030,1.890,1.555
1667423861906,2022-11-02T23.17.41.906,67.999,0.732,1.128,0.823
1667423861947,2022-11-02T23.17.41.947,68.040,0.579,0.061,0.030
1667423861988,2022-11-02T23.17.41.988,68.081,0.274,-1.220,-0.061
1667423862029,2022-11-02T23.17.42.029,68.122,-0.183,-1.921,0.305
1667423862068,2022-11-02T23.17.42.068,68.161,-0.396,-3.537,0.366
1667423862109,2022-11-02T23.17.42.109,68.202,-0.061,-5.518,1.646
1667423862150,2022-11-02T23.17.42.150,68.243,4.238,-8.232,0.457
1667423862191,2022-11-02T23.17.42.191,68.284,4.787,-9.787,0.213
1667423862231,2022-11-02T23.17.42.231,68.324,3.567,-5.549,1.616
1667423862272,2022-11-02T23.17.42.272,68.365,3.994,-3.018,3.506
1667423862313,2022-11-02T23.17.42.313,68.406,8.232,-1.951,1.433
1667423862352,2022-11-02T23.17.42.352,68.445,7.470,-2.073,0.396
1667423862393,2022-11-02T23.17.42.393,68.486,3.750,-0.732,-0.579
1667423862434,2022-11-02T23.17.42.434,68.527,2.439,-0.945,-3.445
1667423862475,2022-11-02T23.17.42.475,68.568,-0.244,-1.646,-2.988
1667423862515,2022-11-02T23.17.42.515,68.608,-1.646,-1.067,-1.311
1667423862556,2022-11-02T23.17.42.556,68.649,-0.732,-3.262,-1.341
1667423862597,2022-11-02T23.17.42.597,68.690,-1.616,-3.293,-0.427
1667423862638,2022-11-02T23.17.42.638,68.731,-0.823,-0.366,-0.915
1667423862677,2022-11-02T23.17.42.677,68.770,-0.976,0.091,-1.951
1667423862719,2022-11-02T23.17.42.719,68.812,-1.677,0.793,-1.128
1667423862760,2022-11-02T23.17.42.760,68.853,-1.159,2.012,-0.457
1667423862801,2022-11-02T23.17.42.801,68.894,-1.494,0.396,-0.549
1667423862840,2022-11-02T23.17.42.840,68.933,-1.585,-1.189,-0.549
1667423862881,2022-11-02T23.17.42.881,68.974,-1.707,0.396,-0.244
1667423862922,2022-11-02T23.17.42.922,69.015,-1.799,1.128,0.671
1667423862962,2022-11-02T23.17.42.962,69.055,-1.585,0.640,0.610
1667423863003,2022-11-02T23.17.43.003,69.096,-1.250,0.091,0.091
1667423863044,2022-11-02T23.17.43.044,69.137,-1.585,1.037,0.335
1667423863085,2022-11-02T23.17.43.085,69.178,-2.348,0.793,-0.396
1667423863124,2022-11-02T23.17.43.124,69.217,-1.280,1.128,-0.762
1667423863165,2022-11-02T23.17.43.165,69.258,-1.098,0.366,-0.884
1667423863206,2022-11-02T23.17.43.206,69.299,-1.494,-0.396,-0.427
1667423863247,2022-11-02T23.17.43.247,69.340,-0.640,0.457,-0.091
1667423863287,2022-11-02T23.17.43.287,69.380,-1.402,0.945,0.213
1667423863328,2022-11-02T23.17.43.328,69.421,-1.524,0.518,0.000
1667423863369,2022-11-02T23.17.43.369,69.462,-1.616,0.244,-0.213
1667423863410,2022-11-02T23.17.43.410,69.503,-1.098,0.274,-0.061
1667423863449,2022-11-02T23.17.43.449,69.542,-1.006,0.427,0.305
1667423863490,2022-11-02T23.17.43.490,69.583,-0.823,0.396,0.183
1667423863531,2022-11-02T23.17.43.531,69.624,-0.793,0.976,-0.274
1667423863573,2022-11-02T23.17.43.573,69.666,-1.921,0.457,0.274
1667423863612,2022-11-02T23.17.43.612,69.705,0.091,0.854,0.183
1667423863653,2022-11-02T23.17.43.653,69.746,-1.220,0.701,1.067
1667423863694,2022-11-02T23.17.43.694,69.787,-1.951,0.091,0.701
1667423863734,2022-11-02T23.17.43.734,69.827,-0.732,0.091,-0.305
1667423863775,2022-11-02T23.17.43.775,69.868,-1.555,0.274,0.061
1667423863816,2022-11-02T23.17.43.816,69.909,-0.183,0.793,-0.335
1667423863857,2022-11-02T23.17.43.857,69.950,-0.793,0.549,-0.213
1667423863896,2022-11-02T23.17.43.896,69.989,-0.305,0.610,0.305
1667423863937,2022-11-02T23.17.43.937,70.030,-0.335,0.152,0.183
1667423863978,2022-11-02T23.17.43.978,70.071,-1.799,-1.067,0.549
1667423864019,2022-11-02T23.17.44.019,70.112,0.061,0.274,0.122
1667423864059,2022-11-02T23.17.44.059,70.152,-0.671,0.549,0.335
1667423864100,2022-11-02T23.17.44.100,70.193,-1.982,1.280,1.768
1667423864141,2022-11-02T23.17.44.141,70.234,0.366,3.872,0.732
1667423864182,2022-11-02T23.17.44.182,70.275,-1.098,0.305,-0.579
1667423864221,2022-11-02T23.17.44.221,70.314,0.152,-0.305,0.274
1667423864262,2022-11-02T23.17.44.262,70.355,1.341,-0.488,1.768
1667423864303,2022-11-02T23.17.44.303,70.396,-0.366,1.128,3.110
1667423864344,2022-11-02T23.17.44.344,70.437,0.488,5.427,1.220
1667423864384,2022-11-02T23.17.44.384,70.477,-0.274,6.677,-0.518
1667423864425,2022-11-02T23.17.44.425,70.518,-2.043,5.762,-0.854
1667423864466,2022-11-02T23.17.44.466,70.559,-2.927,3.567,-1.799
1667423864506,2022-11-02T23.17.44.506,70.599,-2.348,-2.500,-2.348
1667423864547,2022-11-02T23.17.44.547,70.640,-1.921,-4.146,-1.220
1667423864588,2022-11-02T23.17.44.588,70.681,-1.616,-1.677,0.884
1667423864629,2022-11-02T23.17.44.629,70.722,-0.884,1.585,2.012
1667423864668,2022-11-02T23.17.44.668,70.761,-0.518,2.378,0.671
1667423864709,2022-11-02T23.17.44.709,70.802,-0.030,2.988,0.061
1667423864750,2022-11-02T23.17.44.750,70.843,0.793,3.171,-0.671
1667423864791,2022-11-02T23.17.44.791,70.884,0.274,1.616,-0.945
1667423864831,2022-11-02T23.17.44.831,70.924,0.366,-0.152,-0.945
1667423864872,2022-11-02T23.17.44.872,70.965,-0.335,-1.311,-0.061
1667423864913,2022-11-02T23.17.44.913,71.006,-0.701,-1.159,0.183
1667423864954,2022-11-02T23.17.44.954,71.047,-0.762,-0.213,-0.030
1667423864993,2022-11-02T23.17.44.993,71.086,-1.128,-0.030,0.518
1667423865034,2022-11-02T23.17.45.034,71.127,-0.366,0.549,0.945
1667423865075,2022-11-02T23.17.45.075,71.168,0.305,0.762,0.457
1667423865116,2022-11-02T23.17.45.116,71.209,-0.244,0.732,0.335
1667423865156,2022-11-02T23.17.45.156,71.249,0.305,0.762,0.305
1667423865197,2022-11-02T23.17.45.197,71.290,-0.183,0.122,0.701
1667423865238,2022-11-02T23.17.45.238,71.331,-0.640,0.335,0.945
1667423865278,2022-11-02T23.17.45.278,71.371,-0.549,0.335,1.006
1667423865319,2022-11-02T23.17.45.319,71.412,0.732,0.640,0.854
1667423865360,2022-11-02T23.17.45.360,71.453,-0.030,0.488,0.732
1667423865401,2022-11-02T23.17.45.401,71.494,1.006,0.457,0.061
1667423865440,2022-11-02T23.17.45.440,71.533,-0.244,-0.701,0.488
1667423865481,2022-11-02T23.17.45.481,71.574,0.610,-1.220,0.152
1667423865522,2022-11-02T23.17.45.522,71.615,0.183,-1.098,0.091
1667423865563,2022-11-02T23.17.45.563,71.656,0.152,-0.274,0.030
1667423865603,2022-11-02T23.17.45.603,71.696,0.091,0.549,-0.579
1667423865644,2022-11-02T23.17.45.644,71.737,-0.244,0.305,-0.427
1667423865685,2022-11-02T23.17.45.685,71.778,-0.579,0.061,0.213
1667423865726,2022-11-02T23.17.45.726,71.819,-1.128,-0.152,0.488
1667423865765,2022-11-02T23.17.45.765,71.858,-0.671,0.244,-0.091
1667423865806,2022-11-02T23.17.45.806,71.899,-1.372,0.518,0.061
1667423865847,2022-11-02T23.17.45.847,71.940,-0.335,0.610,-0.488
1667423865887,2022-11-02T23.17.45.887,71.980,-0.183,0.427,-0.884
1667423865928,2022-11-02T23.17.45.928,72.021,-0.183,0.762,-0.640
1667423865969,2022-11-02T23.17.45.969,72.062,-0.366,-0.061,0.000
1667423866010,2022-11-02T23.17.46.010,72.103,-0.244,0.061,0.427
1667423866050,2022-11-02T23.17.46.050,72.143,-0.793,-0.091,-0.244
1667423866091,2022-11-02T23.17.46.091,72.184,-0.854,0.091,-0.335
1667423866132,2022-11-02T23.17.46.132,72.225,0.244,-0.244,-1.037
1667423866173,2022-11-02T23.17.46.173,72.266,-0.610,0.152,-0.549
1667423866212,2022-11-02T23.17.46.212,72.305,-0.549,0.335,-0.396
1667423866253,2022-11-02T23.17.46.253,72.346,-0.732,-0.061,-0.274
1667423866294,2022-11-02T23.17.46.294,72.387,-0.488,0.030,-0.457
1667423866334,2022-11-02T23.17.46.334,72.427,-0.854,-0.244,-0.518
1667423866375,2022-11-02T23.17.46.375,72.468,-0.366,0.122,-0.122
1667423866416,2022-11-02T23.17.46.416,72.509,-0.793,0.396,0.061
1667423866457,2022-11-02T23.17.46.457,72.550,-0.518,1.280,0.030
1667423866496,2022-11-02T23.17.46.496,72.589,-0.274,1.250,-0.122
1667423866537,2022-11-02T23.17.46.537,72.630,-0.427,0.427,0.061
1667423866578,2022-11-02T23.17.46.578,72.671,-0.671,0.244,0.305
