epoch (ms),time (03:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1668341846681,2022-11-13T14:17:26.681,0.000,-0.132,-0.247,-0.976
1668341846721,2022-11-13T14:17:26.721,0.040,-0.149,-0.365,-0.939
1668341846761,2022-11-13T14:17:26.761,0.080,-0.126,-0.452,-0.948
1668341846801,2022-11-13T14:17:26.801,0.120,-0.064,-0.406,-0.954
1668341846841,2022-11-13T14:17:26.841,0.160,-0.160,-0.315,-0.951
1668341846881,2022-11-13T14:17:26.881,0.200,-0.168,-0.309,-0.956
1668341846921,2022-11-13T14:17:26.921,0.240,-0.143,-0.348,-0.953
1668341846961,2022-11-13T14:17:26.961,0.280,-0.145,-0.395,-0.940
1668341847001,2022-11-13T14:17:27.001,0.320,-0.158,-0.344,-0.950
1668341847041,2022-11-13T14:17:27.041,0.360,-0.151,-0.294,-0.962
1668341847081,2022-11-13T14:17:27.081,0.400,-0.161,-0.354,-0.950
1668341847121,2022-11-13T14:17:27.121,0.440,-0.190,-0.306,-0.944
1668341847161,2022-11-13T14:17:27.161,0.480,-0.170,-0.433,-0.928
1668341847201,2022-11-13T14:17:27.201,0.520,-0.200,-0.376,-0.935
1668341847241,2022-11-13T14:17:27.241,0.560,-0.244,-0.281,-0.954
1668341847281,2022-11-13T14:17:27.281,0.600,-0.220,-0.337,-0.948
1668341847321,2022-11-13T14:17:27.321,0.640,-0.200,-0.342,-0.956
1668341847361,2022-11-13T14:17:27.361,0.680,-0.149,-0.352,-0.949
1668341847401,2022-11-13T14:17:27.401,0.720,-0.184,-0.253,-0.963
1668341847441,2022-11-13T14:17:27.441,0.760,-0.155,-0.476,-0.895
1668341847481,2022-11-13T14:17:27.481,0.800,-0.129,-0.607,-0.860
1668341847521,2022-11-13T14:17:27.521,0.840,-0.149,-0.355,-0.943
1668341847561,2022-11-13T14:17:27.561,0.880,-0.117,-0.325,-0.974
1668341847601,2022-11-13T14:17:27.601,0.920,-0.103,-0.444,-0.932
1668341847641,2022-11-13T14:17:27.641,0.960,-0.113,-0.403,-0.935
1668341847681,2022-11-13T14:17:27.681,1.000,-0.113,-0.346,-0.942
1668341847721,2022-11-13T14:17:27.721,1.040,-0.104,-0.379,-0.932
1668341847761,2022-11-13T14:17:27.761,1.080,-0.113,-0.391,-0.935
1668341847801,2022-11-13T14:17:27.801,1.120,-0.118,-0.375,-0.945
1668341847841,2022-11-13T14:17:27.841,1.160,-0.118,-0.383,-0.940
1668341847881,2022-11-13T14:17:27.881,1.200,-0.124,-0.350,-0.952
1668341847921,2022-11-13T14:17:27.921,1.240,-0.116,-0.349,-0.953
1668341847961,2022-11-13T14:17:27.961,1.280,-0.127,-0.350,-0.948
1668341848001,2022-11-13T14:17:28.001,1.320,-0.129,-0.364,-0.945
1668341848041,2022-11-13T14:17:28.041,1.360,-0.121,-0.369,-0.947
1668341848081,2022-11-13T14:17:28.081,1.400,-0.120,-0.361,-0.948
1668341848121,2022-11-13T14:17:28.121,1.440,-0.125,-0.364,-0.945
1668341848161,2022-11-13T14:17:28.161,1.480,-0.125,-0.376,-0.941
1668341848201,2022-11-13T14:17:28.201,1.520,-0.130,-0.372,-0.941
1668341848241,2022-11-13T14:17:28.241,1.560,-0.127,-0.381,-0.935
1668341848281,2022-11-13T14:17:28.281,1.600,-0.139,-0.258,-0.967
1668341848321,2022-11-13T14:17:28.321,1.640,-0.113,-0.463,-0.917
1668341848361,2022-11-13T14:17:28.361,1.680,-0.095,-0.539,-0.897
1668341848401,2022-11-13T14:17:28.401,1.720,-0.123,-0.334,-0.953
1668341848441,2022-11-13T14:17:28.441,1.760,-0.123,-0.356,-0.952
