epoch (ms),time (03:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1667940428689,2022-11-08T22:47:08.689,0.000,-0.701,1.311,-0.244
1667940428729,2022-11-08T22:47:08.729,0.040,-0.274,1.037,-0.305
1667940428769,2022-11-08T22:47:08.769,0.080,-0.640,0.152,-0.305
1667940428809,2022-11-08T22:47:08.809,0.120,-0.091,-0.152,-0.518
1667940428849,2022-11-08T22:47:08.849,0.160,0.122,-0.030,-0.488
1667940428889,2022-11-08T22:47:08.889,0.200,-0.335,-0.061,-0.335
1667940428929,2022-11-08T22:47:08.929,0.240,-0.152,-0.091,-0.579
1667940428969,2022-11-08T22:47:08.969,0.280,-0.061,-0.061,-0.915
1667940429009,2022-11-08T22:47:09.009,0.320,-1.006,0.152,-0.915
1667940429049,2022-11-08T22:47:09.049,0.360,-1.677,0.213,-0.518
1667940429089,2022-11-08T22:47:09.089,0.400,-0.884,0.061,-0.244
1667940429129,2022-11-08T22:47:09.129,0.440,-0.945,0.488,-0.671
1667940429169,2022-11-08T22:47:09.169,0.480,-1.616,0.823,-0.488
1667940429209,2022-11-08T22:47:09.209,0.520,-1.799,0.488,-0.061
1667940429249,2022-11-08T22:47:09.249,0.560,-1.220,0.396,-0.274
1667940429289,2022-11-08T22:47:09.289,0.600,-0.884,0.152,-0.457
1667940429329,2022-11-08T22:47:09.329,0.640,-0.549,-0.335,-0.396
1667940429369,2022-11-08T22:47:09.369,0.680,0.091,0.061,-0.274
1667940429409,2022-11-08T22:47:09.409,0.720,-0.457,0.396,-0.366
1667940429449,2022-11-08T22:47:09.449,0.760,-0.823,0.915,-0.427
1667940429489,2022-11-08T22:47:09.489,0.800,-0.640,0.305,0.000
1667940429529,2022-11-08T22:47:09.529,0.840,0.183,-0.183,0.000
1667940429569,2022-11-08T22:47:09.569,0.880,0.488,-0.518,-0.244
1667940429609,2022-11-08T22:47:09.609,0.920,0.061,-0.335,-0.396
1667940429649,2022-11-08T22:47:09.649,0.960,-0.640,0.061,-0.549
1667940429689,2022-11-08T22:47:09.689,1.000,-1.372,0.030,-0.854
1667940429729,2022-11-08T22:47:09.729,1.040,-2.073,0.640,-1.372
1667940429769,2022-11-08T22:47:09.769,1.080,-2.134,0.579,-1.250
1667940429809,2022-11-08T22:47:09.809,1.120,-1.494,0.427,-0.488
1667940429849,2022-11-08T22:47:09.849,1.160,-1.280,-0.122,0.244
1667940429889,2022-11-08T22:47:09.889,1.200,-1.707,-0.030,-0.091
1667940429929,2022-11-08T22:47:09.929,1.240,-1.037,0.427,-0.762
1667940429969,2022-11-08T22:47:09.969,1.280,-1.159,0.305,-1.311
1667940430009,2022-11-08T22:47:10.009,1.320,-1.982,0.396,-1.402
1667940430049,2022-11-08T22:47:10.049,1.360,-2.195,1.067,-1.006
1667940430089,2022-11-08T22:47:10.089,1.400,-2.622,1.341,-0.305
1667940430129,2022-11-08T22:47:10.129,1.440,-1.890,1.341,-0.213
1667940430169,2022-11-08T22:47:10.169,1.480,0.244,1.463,-0.732
1667940430209,2022-11-08T22:47:10.209,1.520,1.799,1.280,-0.488
1667940430249,2022-11-08T22:47:10.249,1.560,2.896,0.152,0.396
1667940430289,2022-11-08T22:47:10.289,1.600,2.104,-1.067,0.549
1667940430329,2022-11-08T22:47:10.329,1.640,0.183,0.396,0.000
1667940430369,2022-11-08T22:47:10.369,1.680,-0.305,0.244,0.152
1667940430409,2022-11-08T22:47:10.409,1.720,-0.152,-0.945,-0.244
1667940430449,2022-11-08T22:47:10.449,1.760,0.518,-0.732,-1.189
1667940430489,2022-11-08T22:47:10.489,1.800,0.030,-0.061,-0.701
1667940430529,2022-11-08T22:47:10.529,1.840,-0.701,0.274,0.579
1667940430569,2022-11-08T22:47:10.569,1.880,-0.091,0.335,0.305
1667940430609,2022-11-08T22:47:10.609,1.920,0.488,-0.152,-0.671
1667940430649,2022-11-08T22:47:10.649,1.960,-0.213,-0.610,-0.579
1667940430689,2022-11-08T22:47:10.689,2.000,-0.213,-0.457,-0.579
1667940430729,2022-11-08T22:47:10.729,2.040,0.122,-0.549,-0.640
1667940430769,2022-11-08T22:47:10.769,2.080,-0.030,-0.823,-0.701
1667940430809,2022-11-08T22:47:10.809,2.120,-0.396,-1.463,-0.396
1667940430849,2022-11-08T22:47:10.849,2.160,-1.738,-0.549,0.823
1667940430889,2022-11-08T22:47:10.889,2.200,-2.256,-0.366,1.524
1667940430929,2022-11-08T22:47:10.929,2.240,-1.738,0.213,0.762
1667940430969,2022-11-08T22:47:10.969,2.280,-0.671,0.183,-0.427
1667940431009,2022-11-08T22:47:11.009,2.320,0.091,1.220,-0.579
1667940431049,2022-11-08T22:47:11.049,2.360,0.488,1.585,0.091
1667940431089,2022-11-08T22:47:11.089,2.400,0.427,0.488,0.305
1667940431129,2022-11-08T22:47:11.129,2.440,0.457,0.427,-0.274
1667940431169,2022-11-08T22:47:11.169,2.480,0.762,0.000,-0.274
1667940431209,2022-11-08T22:47:11.209,2.520,0.457,0.091,-0.183
1667940431249,2022-11-08T22:47:11.249,2.560,0.061,0.183,-0.305
1667940431289,2022-11-08T22:47:11.289,2.600,-0.152,0.183,-0.366
1667940431329,2022-11-08T22:47:11.329,2.640,-0.427,0.274,-0.244
1667940431369,2022-11-08T22:47:11.369,2.680,-0.671,0.335,-0.335
1667940431409,2022-11-08T22:47:11.409,2.720,-0.732,0.091,-0.488
1667940431449,2022-11-08T22:47:11.449,2.760,-0.579,0.000,-0.457
1667940431489,2022-11-08T22:47:11.489,2.800,-0.610,0.000,-0.335
1667940431529,2022-11-08T22:47:11.529,2.840,-0.488,0.091,-0.396
1667940431569,2022-11-08T22:47:11.569,2.880,-0.274,-0.122,-0.366
1667940431609,2022-11-08T22:47:11.609,2.920,-0.305,-0.122,-0.396
1667940431649,2022-11-08T22:47:11.649,2.960,-0.335,0.213,-0.335
1667940431689,2022-11-08T22:47:11.689,3.000,0.122,0.244,-0.152
1667940431729,2022-11-08T22:47:11.729,3.040,-0.122,0.335,-0.305
1667940431769,2022-11-08T22:47:11.769,3.080,-0.122,0.366,-0.305
1667940431809,2022-11-08T22:47:11.809,3.120,0.091,0.274,-0.152
1667940431849,2022-11-08T22:47:11.849,3.160,-0.152,0.457,-0.244
1667940431889,2022-11-08T22:47:11.889,3.200,-0.244,0.366,-0.213
1667940431929,2022-11-08T22:47:11.929,3.240,-0.274,0.305,-0.335
1667940431969,2022-11-08T22:47:11.969,3.280,-0.183,0.366,-0.305
1667940432009,2022-11-08T22:47:12.009,3.320,-0.335,0.152,-0.274
1667940432049,2022-11-08T22:47:12.049,3.360,-0.183,0.244,-0.427
1667940432089,2022-11-08T22:47:12.089,3.400,-0.183,0.244,-0.457
1667940432129,2022-11-08T22:47:12.129,3.440,-0.213,0.213,-0.457
1667940432169,2022-11-08T22:47:12.169,3.480,-0.244,0.213,-0.457
1667940432209,2022-11-08T22:47:12.209,3.520,-0.274,0.000,-0.427
1667940432249,2022-11-08T22:47:12.249,3.560,-0.274,0.274,-0.518
1667940432289,2022-11-08T22:47:12.289,3.600,-0.366,0.244,-0.366
1667940432329,2022-11-08T22:47:12.329,3.640,-0.427,0.183,-0.366
1667940432369,2022-11-08T22:47:12.369,3.680,-0.488,0.305,-0.488
1667940432409,2022-11-08T22:47:12.409,3.720,-0.427,0.335,-0.335
1667940432449,2022-11-08T22:47:12.449,3.760,-0.335,0.335,-0.244
1667940432489,2022-11-08T22:47:12.489,3.800,-0.366,0.183,-0.305
1667940432529,2022-11-08T22:47:12.529,3.840,-0.366,0.396,-0.396
1667940432569,2022-11-08T22:47:12.569,3.880,-0.396,0.305,-0.366
