epoch (ms),time (03:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1667730531428,2022-11-06T12:28:51.428,0.000,-0.154,-0.379,-0.901
1667730531469,2022-11-06T12:28:51.469,0.041,-0.156,-0.385,-0.908
1667730531509,2022-11-06T12:28:51.509,0.081,-0.155,-0.383,-0.907
1667730531550,2022-11-06T12:28:51.550,0.122,-0.156,-0.385,-0.903
1667730531591,2022-11-06T12:28:51.591,0.163,-0.160,-0.391,-0.899
1667730531630,2022-11-06T12:28:51.630,0.202,-0.159,-0.390,-0.901
1667730531671,2022-11-06T12:28:51.671,0.243,-0.156,-0.390,-0.902
1667730531711,2022-11-06T12:28:51.711,0.283,-0.157,-0.388,-0.901
1667730531752,2022-11-06T12:28:51.752,0.324,-0.156,-0.385,-0.902
1667730531793,2022-11-06T12:28:51.793,0.365,-0.156,-0.388,-0.902
1667730531832,2022-11-06T12:28:51.832,0.404,-0.157,-0.388,-0.903
1667730531873,2022-11-06T12:28:51.873,0.445,-0.157,-0.388,-0.901
1667730531914,2022-11-06T12:28:51.914,0.486,-0.155,-0.387,-0.902
1667730531954,2022-11-06T12:28:51.954,0.526,-0.156,-0.385,-0.904
1667730531995,2022-11-06T12:28:51.995,0.567,-0.157,-0.386,-0.904
1667730532036,2022-11-06T12:28:52.036,0.608,-0.155,-0.384,-0.903
1667730532076,2022-11-06T12:28:52.076,0.648,-0.154,-0.384,-0.903
1667730532117,2022-11-06T12:28:52.117,0.689,-0.156,-0.381,-0.904
1667730532158,2022-11-06T12:28:52.158,0.730,-0.155,-0.381,-0.904
1667730532197,2022-11-06T12:28:52.197,0.769,-0.153,-0.380,-0.908
1667730532238,2022-11-06T12:28:52.238,0.810,-0.155,-0.379,-0.906
1667730532279,2022-11-06T12:28:52.279,0.851,-0.155,-0.382,-0.903
1667730532319,2022-11-06T12:28:52.319,0.891,-0.156,-0.381,-0.904
1667730532360,2022-11-06T12:28:52.360,0.932,-0.154,-0.380,-0.906
1667730532399,2022-11-06T12:28:52.399,0.971,-0.156,-0.383,-0.903
1667730532440,2022-11-06T12:28:52.440,1.012,-0.155,-0.381,-0.905
1667730532481,2022-11-06T12:28:52.481,1.053,-0.154,-0.381,-0.903
1667730532521,2022-11-06T12:28:52.521,1.093,-0.155,-0.381,-0.904
1667730532562,2022-11-06T12:28:52.562,1.134,-0.154,-0.381,-0.904
1667730532603,2022-11-06T12:28:52.603,1.175,-0.155,-0.381,-0.904
1667730532642,2022-11-06T12:28:52.642,1.214,-0.155,-0.381,-0.904
1667730532683,2022-11-06T12:28:52.683,1.255,-0.155,-0.383,-0.904
1667730532724,2022-11-06T12:28:52.724,1.296,-0.155,-0.384,-0.903
1667730532764,2022-11-06T12:28:52.764,1.336,-0.156,-0.384,-0.904
1667730532805,2022-11-06T12:28:52.805,1.377,-0.156,-0.383,-0.904
1667730532846,2022-11-06T12:28:52.846,1.418,-0.156,-0.384,-0.904
1667730532886,2022-11-06T12:28:52.886,1.458,-0.156,-0.383,-0.904
1667730532927,2022-11-06T12:28:52.927,1.499,-0.155,-0.384,-0.903
1667730532966,2022-11-06T12:28:52.966,1.538,-0.156,-0.384,-0.903
1667730533007,2022-11-06T12:28:53.007,1.579,-0.153,-0.379,-0.905
1667730533048,2022-11-06T12:28:53.048,1.620,-0.156,-0.385,-0.902
1667730533088,2022-11-06T12:28:53.088,1.660,-0.155,-0.381,-0.904
1667730533129,2022-11-06T12:28:53.129,1.701,-0.154,-0.382,-0.904
1667730533170,2022-11-06T12:28:53.170,1.742,-0.156,-0.382,-0.903
1667730533209,2022-11-06T12:28:53.209,1.781,-0.155,-0.382,-0.905
1667730533250,2022-11-06T12:28:53.250,1.822,-0.156,-0.381,-0.904
1667730533291,2022-11-06T12:28:53.291,1.863,-0.153,-0.380,-0.904
1667730533331,2022-11-06T12:28:53.331,1.903,-0.154,-0.381,-0.904
1667730533372,2022-11-06T12:28:53.372,1.944,-0.154,-0.380,-0.904
1667730533413,2022-11-06T12:28:53.413,1.985,-0.154,-0.381,-0.903
1667730533452,2022-11-06T12:28:53.452,2.024,-0.154,-0.380,-0.905
1667730533493,2022-11-06T12:28:53.493,2.065,-0.155,-0.382,-0.904
1667730533534,2022-11-06T12:28:53.534,2.106,-0.156,-0.381,-0.904
1667730533574,2022-11-06T12:28:53.574,2.146,-0.156,-0.381,-0.905
1667730533615,2022-11-06T12:28:53.615,2.187,-0.155,-0.382,-0.904
1667730533655,2022-11-06T12:28:53.655,2.227,-0.157,-0.381,-0.904
1667730533696,2022-11-06T12:28:53.696,2.268,-0.155,-0.380,-0.905
1667730533737,2022-11-06T12:28:53.737,2.309,-0.155,-0.381,-0.903
1667730533776,2022-11-06T12:28:53.776,2.348,-0.156,-0.381,-0.905
1667730533817,2022-11-06T12:28:53.817,2.389,-0.156,-0.380,-0.903
1667730533858,2022-11-06T12:28:53.858,2.430,-0.156,-0.380,-0.904
1667730533898,2022-11-06T12:28:53.898,2.470,-0.155,-0.381,-0.904
1667730533939,2022-11-06T12:28:53.939,2.511,-0.155,-0.381,-0.905
1667730533980,2022-11-06T12:28:53.980,2.552,-0.155,-0.380,-0.904
1667730534019,2022-11-06T12:28:54.019,2.591,-0.155,-0.379,-0.904
1667730534060,2022-11-06T12:28:54.060,2.632,-0.154,-0.380,-0.905
