epoc (ms),timestamp (+0200),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1668246292304,2022-11-12T11.44.52.304,2.640,-0.248,0.033,-0.962
1668246292344,2022-11-12T11.44.52.344,2.680,-0.247,0.034,-0.962
1668246292384,2022-11-12T11.44.52.384,2.720,-0.246,0.029,-0.962
1668246292424,2022-11-12T11.44.52.424,2.760,-0.247,0.032,-0.963
1668246292464,2022-11-12T11.44.52.464,2.800,-0.247,0.034,-0.963
1668246292504,2022-11-12T11.44.52.504,2.840,-0.245,0.031,-0.963
1668246292544,2022-11-12T11.44.52.544,2.880,-0.248,0.029,-0.961
1668246292584,2022-11-12T11.44.52.584,2.920,-0.246,0.026,-0.963
1668246292624,2022-11-12T11.44.52.624,2.960,-0.249,0.037,-0.961
1668246292664,2022-11-12T11.44.52.664,3.000,-0.244,0.032,-0.963
1668246292704,2022-11-12T11.44.52.704,3.040,-0.245,0.034,-0.962
1668246292744,2022-11-12T11.44.52.744,3.080,-0.247,0.039,-0.961
1668246292784,2022-11-12T11.44.52.784,3.120,-0.244,0.032,-0.962
1668246292824,2022-11-12T11.44.52.824,3.160,-0.246,0.036,-0.962
1668246292864,2022-11-12T11.44.52.864,3.200,-0.243,0.029,-0.964
1668246292904,2022-11-12T11.44.52.904,3.240,-0.246,0.034,-0.963
1668246292944,2022-11-12T11.44.52.944,3.280,-0.247,0.031,-0.961
1668246292984,2022-11-12T11.44.52.984,3.320,-0.245,0.032,-0.963
1668246293024,2022-11-12T11.44.53.024,3.360,-0.245,0.034,-0.963
1668246293064,2022-11-12T11.44.53.064,3.400,-0.246,0.033,-0.962
1668246293104,2022-11-12T11.44.53.104,3.440,-0.246,0.034,-0.962
1668246293144,2022-11-12T11.44.53.144,3.480,-0.247,0.034,-0.963
1668246293184,2022-11-12T11.44.53.184,3.520,-0.248,0.031,-0.963
1668246293224,2022-11-12T11.44.53.224,3.560,-0.250,0.035,-0.962
1668246293264,2022-11-12T11.44.53.264,3.600,-0.249,0.032,-0.961
1668246293304,2022-11-12T11.44.53.304,3.640,-0.248,0.032,-0.961
1668246293344,2022-11-12T11.44.53.344,3.680,-0.250,0.035,-0.960
1668246293384,2022-11-12T11.44.53.384,3.720,-0.249,0.036,-0.961
1668246293424,2022-11-12T11.44.53.424,3.760,-0.249,0.032,-0.962
1668246293464,2022-11-12T11.44.53.464,3.800,-0.249,0.032,-0.962
1668246293504,2022-11-12T11.44.53.504,3.840,-0.248,0.036,-0.963
1668246293544,2022-11-12T11.44.53.544,3.880,-0.248,0.031,-0.962
1668246293584,2022-11-12T11.44.53.584,3.920,-0.247,0.037,-0.962
1668246293624,2022-11-12T11.44.53.624,3.960,-0.248,0.042,-0.962
1668246293664,2022-11-12T11.44.53.664,4.000,-0.248,0.033,-0.961
1668246293704,2022-11-12T11.44.53.704,4.040,-0.250,0.038,-0.963
1668246293744,2022-11-12T11.44.53.744,4.080,-0.249,0.040,-0.962
1668246293784,2022-11-12T11.44.53.784,4.120,-0.248,0.034,-0.962
1668246293824,2022-11-12T11.44.53.824,4.160,-0.250,0.034,-0.960
1668246293864,2022-11-12T11.44.53.864,4.200,-0.248,0.031,-0.962
1668246293904,2022-11-12T11.44.53.904,4.240,-0.252,0.039,-0.961
1668246293944,2022-11-12T11.44.53.944,4.280,-0.248,0.030,-0.961
1668246293984,2022-11-12T11.44.53.984,4.320,-0.250,0.033,-0.962
1668246294024,2022-11-12T11.44.54.024,4.360,-0.250,0.034,-0.963
1668246294064,2022-11-12T11.44.54.064,4.400,-0.251,0.033,-0.962
1668246294104,2022-11-12T11.44.54.104,4.440,-0.252,0.034,-0.962
1668246294144,2022-11-12T11.44.54.144,4.480,-0.251,0.035,-0.960
1668246294184,2022-11-12T11.44.54.184,4.520,-0.250,0.032,-0.961
1668246294224,2022-11-12T11.44.54.224,4.560,-0.252,0.035,-0.961
1668246294264,2022-11-12T11.44.54.264,4.600,-0.252,0.028,-0.962
1668246294304,2022-11-12T11.44.54.304,4.640,-0.254,0.035,-0.961
1668246294344,2022-11-12T11.44.54.344,4.680,-0.250,0.030,-0.962
1668246294384,2022-11-12T11.44.54.384,4.720,-0.251,0.032,-0.960
1668246294424,2022-11-12T11.44.54.424,4.760,-0.251,0.031,-0.962
1668246294464,2022-11-12T11.44.54.464,4.800,-0.251,0.033,-0.962
1668246294504,2022-11-12T11.44.54.504,4.840,-0.251,0.032,-0.961
1668246294544,2022-11-12T11.44.54.544,4.880,-0.254,0.033,-0.959
1668246294584,2022-11-12T11.44.54.584,4.920,-0.251,0.033,-0.961
1668246294624,2022-11-12T11.44.54.624,4.960,-0.252,0.033,-0.960
1668246294664,2022-11-12T11.44.54.664,5.000,-0.254,0.035,-0.959
1668246294704,2022-11-12T11.44.54.704,5.040,-0.252,0.029,-0.961
1668246294744,2022-11-12T11.44.54.744,5.080,-0.255,0.036,-0.962
1668246294784,2022-11-12T11.44.54.784,5.120,-0.254,0.027,-0.961
1668246294824,2022-11-12T11.44.54.824,5.160,-0.254,0.035,-0.959
1668246294864,2022-11-12T11.44.54.864,5.200,-0.253,0.030,-0.958
1668246294904,2022-11-12T11.44.54.904,5.240,-0.253,0.035,-0.960
1668246294944,2022-11-12T11.44.54.944,5.280,-0.252,0.031,-0.961
1668246294984,2022-11-12T11.44.54.984,5.320,-0.253,0.036,-0.961
1668246295024,2022-11-12T11.44.55.024,5.360,-0.253,0.031,-0.962
1668246295064,2022-11-12T11.44.55.064,5.400,-0.254,0.037,-0.960
1668246295104,2022-11-12T11.44.55.104,5.440,-0.252,0.032,-0.960
1668246295144,2022-11-12T11.44.55.144,5.480,-0.253,0.034,-0.960
1668246295184,2022-11-12T11.44.55.184,5.520,-0.252,0.033,-0.959
1668246295224,2022-11-12T11.44.55.224,5.560,-0.254,0.033,-0.960
1668246295264,2022-11-12T11.44.55.264,5.600,-0.252,0.034,-0.961
1668246295304,2022-11-12T11.44.55.304,5.640,-0.252,0.035,-0.959
1668246295344,2022-11-12T11.44.55.344,5.680,-0.252,0.033,-0.960
1668246295384,2022-11-12T11.44.55.384,5.720,-0.254,0.034,-0.960
1668246295424,2022-11-12T11.44.55.424,5.760,-0.252,0.035,-0.961
1668246295464,2022-11-12T11.44.55.464,5.800,-0.252,0.033,-0.961
1668246295504,2022-11-12T11.44.55.504,5.840,-0.253,0.035,-0.960
1668246295544,2022-11-12T11.44.55.544,5.880,-0.254,0.033,-0.961
1668246295584,2022-11-12T11.44.55.584,5.920,-0.253,0.035,-0.960
1668246295624,2022-11-12T11.44.55.624,5.960,-0.252,0.033,-0.961
1668246295664,2022-11-12T11.44.55.664,6.000,-0.253,0.034,-0.961
1668246295704,2022-11-12T11.44.55.704,6.040,-0.254,0.033,-0.961
1668246295744,2022-11-12T11.44.55.744,6.080,-0.252,0.032,-0.961
1668246295784,2022-11-12T11.44.55.784,6.120,-0.253,0.034,-0.961
1668246295824,2022-11-12T11.44.55.824,6.160,-0.253,0.034,-0.962
1668246295864,2022-11-12T11.44.55.864,6.200,-0.253,0.034,-0.960
1668246295904,2022-11-12T11.44.55.904,6.240,-0.253,0.034,-0.961
1668246295944,2022-11-12T11.44.55.944,6.280,-0.253,0.034,-0.960
1668246295984,2022-11-12T11.44.55.984,6.320,-0.252,0.033,-0.961
1668246296024,2022-11-12T11.44.56.024,6.360,-0.252,0.034,-0.960
1668246296064,2022-11-12T11.44.56.064,6.400,-0.253,0.034,-0.960
1668246296104,2022-11-12T11.44.56.104,6.440,-0.253,0.034,-0.961
1668246296144,2022-11-12T11.44.56.144,6.480,-0.254,0.037,-0.961
1668246296184,2022-11-12T11.44.56.184,6.520,-0.252,0.034,-0.961
1668246296224,2022-11-12T11.44.56.224,6.560,-0.253,0.035,-0.960
1668246296264,2022-11-12T11.44.56.264,6.600,-0.252,0.035,-0.961
1668246296304,2022-11-12T11.44.56.304,6.640,-0.253,0.035,-0.961
1668246296344,2022-11-12T11.44.56.344,6.680,-0.254,0.035,-0.961
1668246296384,2022-11-12T11.44.56.384,6.720,-0.253,0.035,-0.960
1668246296424,2022-11-12T11.44.56.424,6.760,-0.253,0.034,-0.960
1668246296464,2022-11-12T11.44.56.464,6.800,-0.253,0.034,-0.961
1668246296504,2022-11-12T11.44.56.504,6.840,-0.254,0.036,-0.961
1668246296544,2022-11-12T11.44.56.544,6.880,-0.253,0.036,-0.961
1668246296584,2022-11-12T11.44.56.584,6.920,-0.252,0.035,-0.962
1668246296624,2022-11-12T11.44.56.624,6.960,-0.254,0.035,-0.960
1668246296664,2022-11-12T11.44.56.664,7.000,-0.253,0.034,-0.961
1668246296704,2022-11-12T11.44.56.704,7.040,-0.253,0.035,-0.960
1668246296744,2022-11-12T11.44.56.744,7.080,-0.254,0.035,-0.960
1668246296784,2022-11-12T11.44.56.784,7.120,-0.253,0.034,-0.960
1668246296824,2022-11-12T11.44.56.824,7.160,-0.253,0.036,-0.962
1668246296864,2022-11-12T11.44.56.864,7.200,-0.254,0.034,-0.962
1668246296904,2022-11-12T11.44.56.904,7.240,-0.254,0.035,-0.961
1668246296944,2022-11-12T11.44.56.944,7.280,-0.253,0.035,-0.961
1668246296984,2022-11-12T11.44.56.984,7.320,-0.254,0.035,-0.960
1668246297024,2022-11-12T11.44.57.024,7.360,-0.254,0.034,-0.962
1668246297064,2022-11-12T11.44.57.064,7.400,-0.253,0.035,-0.961
1668246297104,2022-11-12T11.44.57.104,7.440,-0.252,0.035,-0.960
1668246297144,2022-11-12T11.44.57.144,7.480,-0.254,0.035,-0.961
1668246297184,2022-11-12T11.44.57.184,7.520,-0.253,0.034,-0.962
1668246297224,2022-11-12T11.44.57.224,7.560,-0.253,0.034,-0.960
1668246297264,2022-11-12T11.44.57.264,7.600,-0.253,0.034,-0.960
1668246297304,2022-11-12T11.44.57.304,7.640,-0.253,0.036,-0.961
1668246297344,2022-11-12T11.44.57.344,7.680,-0.252,0.034,-0.961
1668246297384,2022-11-12T11.44.57.384,7.720,-0.253,0.036,-0.961
1668246297424,2022-11-12T11.44.57.424,7.760,-0.253,0.035,-0.961
1668246297464,2022-11-12T11.44.57.464,7.800,-0.253,0.033,-0.960
1668246297504,2022-11-12T11.44.57.504,7.840,-0.253,0.034,-0.961
1668246297544,2022-11-12T11.44.57.544,7.880,-0.252,0.035,-0.960
1668246297584,2022-11-12T11.44.57.584,7.920,-0.253,0.034,-0.962
1668246297624,2022-11-12T11.44.57.624,7.960,-0.253,0.034,-0.962
1668246297664,2022-11-12T11.44.57.664,8.000,-0.253,0.035,-0.961
1668246297704,2022-11-12T11.44.57.704,8.040,-0.252,0.033,-0.960
1668246297744,2022-11-12T11.44.57.744,8.080,-0.254,0.034,-0.958
1668246297784,2022-11-12T11.44.57.784,8.120,-0.254,0.035,-0.959
1668246297824,2022-11-12T11.44.57.824,8.160,-0.253,0.034,-0.961
1668246297864,2022-11-12T11.44.57.864,8.200,-0.253,0.034,-0.960
1668246297904,2022-11-12T11.44.57.904,8.240,-0.254,0.035,-0.961
1668246297944,2022-11-12T11.44.57.944,8.280,-0.254,0.034,-0.961
1668246297984,2022-11-12T11.44.57.984,8.320,-0.254,0.034,-0.961
1668246298024,2022-11-12T11.44.58.024,8.360,-0.253,0.033,-0.960
1668246298064,2022-11-12T11.44.58.064,8.400,-0.253,0.034,-0.961
1668246298104,2022-11-12T11.44.58.104,8.440,-0.253,0.034,-0.960
1668246298144,2022-11-12T11.44.58.144,8.480,-0.254,0.035,-0.960
1668246298184,2022-11-12T11.44.58.184,8.520,-0.254,0.036,-0.959
1668246298224,2022-11-12T11.44.58.224,8.560,-0.254,0.033,-0.960
1668246298264,2022-11-12T11.44.58.264,8.600,-0.255,0.034,-0.962
1668246298304,2022-11-12T11.44.58.304,8.640,-0.254,0.034,-0.961
1668246298344,2022-11-12T11.44.58.344,8.680,-0.254,0.034,-0.961
1668246298384,2022-11-12T11.44.58.384,8.720,-0.255,0.035,-0.960
1668246298424,2022-11-12T11.44.58.424,8.760,-0.255,0.032,-0.962
1668246298464,2022-11-12T11.44.58.464,8.800,-0.255,0.035,-0.960
1668246298504,2022-11-12T11.44.58.504,8.840,-0.254,0.033,-0.959
1668246298544,2022-11-12T11.44.58.544,8.880,-0.254,0.035,-0.961
1668246298584,2022-11-12T11.44.58.584,8.920,-0.254,0.034,-0.960
1668246298624,2022-11-12T11.44.58.624,8.960,-0.254,0.033,-0.960
1668246298664,2022-11-12T11.44.58.664,9.000,-0.254,0.034,-0.960
1668246298704,2022-11-12T11.44.58.704,9.040,-0.255,0.034,-0.960
1668246298744,2022-11-12T11.44.58.744,9.080,-0.254,0.034,-0.960
1668246298784,2022-11-12T11.44.58.784,9.120,-0.254,0.034,-0.960
1668246298824,2022-11-12T11.44.58.824,9.160,-0.255,0.034,-0.960
1668246298864,2022-11-12T11.44.58.864,9.200,-0.255,0.033,-0.961
1668246298904,2022-11-12T11.44.58.904,9.240,-0.255,0.034,-0.961
1668246298944,2022-11-12T11.44.58.944,9.280,-0.254,0.036,-0.959
1668246298984,2022-11-12T11.44.58.984,9.320,-0.255,0.036,-0.960
1668246299024,2022-11-12T11.44.59.024,9.360,-0.254,0.034,-0.960
1668246299064,2022-11-12T11.44.59.064,9.400,-0.255,0.035,-0.961
1668246299104,2022-11-12T11.44.59.104,9.440,-0.254,0.034,-0.960
1668246299144,2022-11-12T11.44.59.144,9.480,-0.254,0.037,-0.960
1668246299184,2022-11-12T11.44.59.184,9.520,-0.254,0.035,-0.960
1668246299224,2022-11-12T11.44.59.224,9.560,-0.255,0.033,-0.962
1668246299264,2022-11-12T11.44.59.264,9.600,-0.254,0.035,-0.959
1668246299304,2022-11-12T11.44.59.304,9.640,-0.254,0.033,-0.960
1668246299344,2022-11-12T11.44.59.344,9.680,-0.255,0.035,-0.961
1668246299384,2022-11-12T11.44.59.384,9.720,-0.255,0.033,-0.961
1668246299424,2022-11-12T11.44.59.424,9.760,-0.253,0.036,-0.960
1668246299464,2022-11-12T11.44.59.464,9.800,-0.255,0.034,-0.960
1668246299504,2022-11-12T11.44.59.504,9.840,-0.255,0.035,-0.960
1668246299544,2022-11-12T11.44.59.544,9.880,-0.253,0.034,-0.960
1668246299584,2022-11-12T11.44.59.584,9.920,-0.254,0.034,-0.960
1668246299624,2022-11-12T11.44.59.624,9.960,-0.254,0.034,-0.961
1668246299664,2022-11-12T11.44.59.664,10.000,-0.254,0.033,-0.960
1668246299704,2022-11-12T11.44.59.704,10.040,-0.254,0.034,-0.960
1668246299744,2022-11-12T11.44.59.744,10.080,-0.254,0.036,-0.961
1668246299784,2022-11-12T11.44.59.784,10.120,-0.254,0.033,-0.960
1668246299824,2022-11-12T11.44.59.824,10.160,-0.254,0.034,-0.959
1668246299864,2022-11-12T11.44.59.864,10.200,-0.253,0.036,-0.961
1668246299904,2022-11-12T11.44.59.904,10.240,-0.254,0.033,-0.961
1668246299944,2022-11-12T11.44.59.944,10.280,-0.255,0.035,-0.961
1668246299984,2022-11-12T11.44.59.984,10.320,-0.254,0.036,-0.960
1668246300024,2022-11-12T11.45.00.024,10.360,-0.253,0.034,-0.960
1668246300064,2022-11-12T11.45.00.064,10.400,-0.254,0.034,-0.960
1668246300104,2022-11-12T11.45.00.104,10.440,-0.254,0.034,-0.961
1668246300144,2022-11-12T11.45.00.144,10.480,-0.253,0.036,-0.961
1668246300184,2022-11-12T11.45.00.184,10.520,-0.254,0.035,-0.960
1668246300224,2022-11-12T11.45.00.224,10.560,-0.254,0.035,-0.961
1668246300264,2022-11-12T11.45.00.264,10.600,-0.253,0.034,-0.961
1668246300304,2022-11-12T11.45.00.304,10.640,-0.255,0.035,-0.960
1668246300344,2022-11-12T11.45.00.344,10.680,-0.254,0.034,-0.960
1668246300384,2022-11-12T11.45.00.384,10.720,-0.255,0.035,-0.960
1668246300424,2022-11-12T11.45.00.424,10.760,-0.254,0.034,-0.961
1668246300464,2022-11-12T11.45.00.464,10.800,-0.254,0.035,-0.960
1668246300504,2022-11-12T11.45.00.504,10.840,-0.255,0.033,-0.960
1668246300544,2022-11-12T11.45.00.544,10.880,-0.255,0.034,-0.961
1668246300584,2022-11-12T11.45.00.584,10.920,-0.255,0.035,-0.960
1668246300624,2022-11-12T11.45.00.624,10.960,-0.254,0.034,-0.961
1668246300664,2022-11-12T11.45.00.664,11.000,-0.254,0.034,-0.961
1668246300704,2022-11-12T11.45.00.704,11.040,-0.255,0.035,-0.960
1668246300744,2022-11-12T11.45.00.744,11.080,-0.254,0.034,-0.961
1668246300784,2022-11-12T11.45.00.784,11.120,-0.254,0.034,-0.961
1668246300824,2022-11-12T11.45.00.824,11.160,-0.254,0.035,-0.962
1668246300864,2022-11-12T11.45.00.864,11.200,-0.254,0.034,-0.960
1668246300904,2022-11-12T11.45.00.904,11.240,-0.254,0.036,-0.959
1668246300944,2022-11-12T11.45.00.944,11.280,-0.254,0.034,-0.960
1668246300984,2022-11-12T11.45.00.984,11.320,-0.256,0.035,-0.961
1668246301024,2022-11-12T11.45.01.024,11.360,-0.255,0.032,-0.962
1668246301064,2022-11-12T11.45.01.064,11.400,-0.254,0.037,-0.960
1668246301104,2022-11-12T11.45.01.104,11.440,-0.254,0.035,-0.960
1668246301144,2022-11-12T11.45.01.144,11.480,-0.254,0.034,-0.962
1668246301184,2022-11-12T11.45.01.184,11.520,-0.254,0.034,-0.961
1668246301224,2022-11-12T11.45.01.224,11.560,-0.254,0.036,-0.959
1668246301264,2022-11-12T11.45.01.264,11.600,-0.255,0.035,-0.960
1668246301304,2022-11-12T11.45.01.304,11.640,-0.256,0.035,-0.961
1668246301344,2022-11-12T11.45.01.344,11.680,-0.255,0.034,-0.960
1668246301384,2022-11-12T11.45.01.384,11.720,-0.255,0.037,-0.960
1668246301424,2022-11-12T11.45.01.424,11.760,-0.255,0.037,-0.960
1668246301464,2022-11-12T11.45.01.464,11.800,-0.255,0.035,-0.960
1668246301504,2022-11-12T11.45.01.504,11.840,-0.256,0.037,-0.960
1668246301544,2022-11-12T11.45.01.544,11.880,-0.254,0.036,-0.960
1668246301584,2022-11-12T11.45.01.584,11.920,-0.254,0.036,-0.960
1668246301624,2022-11-12T11.45.01.624,11.960,-0.255,0.035,-0.961
1668246301664,2022-11-12T11.45.01.664,12.000,-0.254,0.036,-0.960
1668246301704,2022-11-12T11.45.01.704,12.040,-0.255,0.038,-0.959
1668246301744,2022-11-12T11.45.01.744,12.080,-0.255,0.034,-0.960
1668246301784,2022-11-12T11.45.01.784,12.120,-0.255,0.039,-0.961
1668246301824,2022-11-12T11.45.01.824,12.160,-0.255,0.035,-0.961
1668246301864,2022-11-12T11.45.01.864,12.200,-0.254,0.037,-0.960
1668246301904,2022-11-12T11.45.01.904,12.240,-0.254,0.037,-0.960
1668246301944,2022-11-12T11.45.01.944,12.280,-0.256,0.036,-0.960
1668246301984,2022-11-12T11.45.01.984,12.320,-0.256,0.036,-0.960
1668246302024,2022-11-12T11.45.02.024,12.360,-0.255,0.034,-0.960
1668246302064,2022-11-12T11.45.02.064,12.400,-0.256,0.036,-0.960
1668246302104,2022-11-12T11.45.02.104,12.440,-0.256,0.035,-0.960
1668246302144,2022-11-12T11.45.02.144,12.480,-0.255,0.036,-0.959
1668246302184,2022-11-12T11.45.02.184,12.520,-0.255,0.037,-0.961
1668246302224,2022-11-12T11.45.02.224,12.560,-0.256,0.037,-0.961
1668246302264,2022-11-12T11.45.02.264,12.600,-0.255,0.035,-0.961
1668246302304,2022-11-12T11.45.02.304,12.640,-0.256,0.037,-0.959
1668246302344,2022-11-12T11.45.02.344,12.680,-0.255,0.036,-0.959
1668246302384,2022-11-12T11.45.02.384,12.720,-0.257,0.034,-0.959
1668246302424,2022-11-12T11.45.02.424,12.760,-0.255,0.036,-0.961
1668246302464,2022-11-12T11.45.02.464,12.800,-0.255,0.036,-0.962
1668246302504,2022-11-12T11.45.02.504,12.840,-0.255,0.036,-0.960
1668246302544,2022-11-12T11.45.02.544,12.880,-0.255,0.035,-0.959
1668246302584,2022-11-12T11.45.02.584,12.920,-0.256,0.036,-0.962
1668246302624,2022-11-12T11.45.02.624,12.960,-0.255,0.037,-0.962
1668246302664,2022-11-12T11.45.02.664,13.000,-0.255,0.037,-0.959
1668246302704,2022-11-12T11.45.02.704,13.040,-0.256,0.036,-0.959
1668246302744,2022-11-12T11.45.02.744,13.080,-0.255,0.035,-0.960
1668246302784,2022-11-12T11.45.02.784,13.120,-0.256,0.037,-0.960
1668246302824,2022-11-12T11.45.02.824,13.160,-0.256,0.037,-0.959
1668246302864,2022-11-12T11.45.02.864,13.200,-0.256,0.039,-0.959
1668246302904,2022-11-12T11.45.02.904,13.240,-0.256,0.036,-0.960
1668246302944,2022-11-12T11.45.02.944,13.280,-0.256,0.036,-0.960
1668246302984,2022-11-12T11.45.02.984,13.320,-0.257,0.036,-0.960
1668246303024,2022-11-12T11.45.03.024,13.360,-0.256,0.038,-0.960
1668246303064,2022-11-12T11.45.03.064,13.400,-0.254,0.036,-0.960
1668246303104,2022-11-12T11.45.03.104,13.440,-0.255,0.036,-0.960
1668246303144,2022-11-12T11.45.03.144,13.480,-0.256,0.037,-0.961
1668246303184,2022-11-12T11.45.03.184,13.520,-0.255,0.036,-0.959
1668246303224,2022-11-12T11.45.03.224,13.560,-0.254,0.035,-0.960
1668246303264,2022-11-12T11.45.03.264,13.600,-0.256,0.036,-0.960
1668246303304,2022-11-12T11.45.03.304,13.640,-0.256,0.037,-0.959
1668246303344,2022-11-12T11.45.03.344,13.680,-0.256,0.036,-0.960
1668246303384,2022-11-12T11.45.03.384,13.720,-0.255,0.037,-0.960
1668246303424,2022-11-12T11.45.03.424,13.760,-0.256,0.034,-0.961
1668246303464,2022-11-12T11.45.03.464,13.800,-0.255,0.037,-0.960
1668246303504,2022-11-12T11.45.03.504,13.840,-0.255,0.037,-0.960
1668246303544,2022-11-12T11.45.03.544,13.880,-0.255,0.037,-0.960
1668246303584,2022-11-12T11.45.03.584,13.920,-0.256,0.036,-0.961
1668246303624,2022-11-12T11.45.03.624,13.960,-0.256,0.038,-0.960
1668246303664,2022-11-12T11.45.03.664,14.000,-0.255,0.037,-0.959
1668246303704,2022-11-12T11.45.03.704,14.040,-0.254,0.036,-0.960
1668246303744,2022-11-12T11.45.03.744,14.080,-0.256,0.036,-0.961
1668246303784,2022-11-12T11.45.03.784,14.120,-0.256,0.037,-0.960
1668246303824,2022-11-12T11.45.03.824,14.160,-0.255,0.036,-0.961
1668246303864,2022-11-12T11.45.03.864,14.200,-0.256,0.037,-0.960
