epoc (ms),timestamp (+0200),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1668025714317,2022-11-09T22.28.34.317,1.800,0.518,-0.183,0.488
1668025714357,2022-11-09T22.28.34.357,1.840,0.732,-0.061,0.335
1668025714397,2022-11-09T22.28.34.397,1.880,0.915,-0.030,0.305
1668025714437,2022-11-09T22.28.34.437,1.920,0.671,-0.122,0.457
1668025714477,2022-11-09T22.28.34.477,1.960,0.671,-0.091,0.366
1668025714517,2022-11-09T22.28.34.517,2.000,0.854,-0.091,0.305
1668025714557,2022-11-09T22.28.34.557,2.040,0.518,-0.122,0.518
1668025714597,2022-11-09T22.28.34.597,2.080,0.518,-0.152,0.610
1668025714637,2022-11-09T22.28.34.637,2.120,0.732,-0.091,0.396
1668025714677,2022-11-09T22.28.34.677,2.160,0.579,-0.122,0.518
1668025714717,2022-11-09T22.28.34.717,2.200,0.701,-0.122,0.457
1668025714757,2022-11-09T22.28.34.757,2.240,0.701,-0.091,0.488
1668025714797,2022-11-09T22.28.34.797,2.280,0.549,-0.152,0.518
1668025714837,2022-11-09T22.28.34.837,2.320,0.549,-0.152,0.518
1668025714877,2022-11-09T22.28.34.877,2.360,0.549,-0.122,0.579
1668025714917,2022-11-09T22.28.34.917,2.400,0.488,-0.122,0.610
1668025714957,2022-11-09T22.28.34.957,2.440,0.579,-0.091,0.518
1668025714997,2022-11-09T22.28.34.997,2.480,0.823,-0.061,0.396
1668025715037,2022-11-09T22.28.35.037,2.520,0.366,-0.091,0.579
1668025715077,2022-11-09T22.28.35.077,2.560,0.701,-0.091,0.335
1668025715117,2022-11-09T22.28.35.117,2.600,0.701,-0.061,0.305
1668025715157,2022-11-09T22.28.35.157,2.640,0.549,-0.122,0.488
1668025715197,2022-11-09T22.28.35.197,2.680,0.366,-0.213,0.640
1668025715237,2022-11-09T22.28.35.237,2.720,-1.006,-0.518,1.189
1668025715277,2022-11-09T22.28.35.277,2.760,-1.250,-0.732,1.494
1668025715317,2022-11-09T22.28.35.317,2.800,1.098,-0.244,0.366
1668025715357,2022-11-09T22.28.35.357,2.840,0.457,-0.183,0.671
1668025715397,2022-11-09T22.28.35.397,2.880,0.305,-0.152,0.884
1668025715437,2022-11-09T22.28.35.437,2.920,1.220,0.000,0.183
1668025715477,2022-11-09T22.28.35.477,2.960,0.701,-0.122,0.518
1668025715517,2022-11-09T22.28.35.517,3.000,0.793,-0.061,0.457
1668025715557,2022-11-09T22.28.35.557,3.040,0.640,-0.122,0.427
1668025715597,2022-11-09T22.28.35.597,3.080,0.579,-0.122,0.488
1668025715637,2022-11-09T22.28.35.637,3.120,0.732,-0.061,0.396
1668025715677,2022-11-09T22.28.35.677,3.160,0.518,-0.061,0.457
1668025715717,2022-11-09T22.28.35.717,3.200,1.037,0.030,0.244
1668025715757,2022-11-09T22.28.35.757,3.240,0.854,-0.091,0.305
1668025715797,2022-11-09T22.28.35.797,3.280,0.213,-0.213,0.610
1668025715837,2022-11-09T22.28.35.837,3.320,0.610,-0.061,0.366
1668025715877,2022-11-09T22.28.35.877,3.360,1.250,0.061,-0.030
1668025715917,2022-11-09T22.28.35.917,3.400,0.854,0.000,0.213
1668025715957,2022-11-09T22.28.35.957,3.440,0.701,-0.091,0.305
1668025715997,2022-11-09T22.28.35.997,3.480,0.610,-0.030,0.213
1668025716037,2022-11-09T22.28.36.037,3.520,0.732,0.000,0.183
1668025716077,2022-11-09T22.28.36.077,3.560,0.488,-0.122,0.488
1668025716117,2022-11-09T22.28.36.117,3.600,0.732,-0.061,0.427
1668025716157,2022-11-09T22.28.36.157,3.640,1.006,0.000,0.396
1668025716197,2022-11-09T22.28.36.197,3.680,0.579,-0.152,0.488
1668025716237,2022-11-09T22.28.36.237,3.720,0.793,-0.091,0.305
1668025716277,2022-11-09T22.28.36.277,3.760,0.915,-0.061,0.244
1668025716317,2022-11-09T22.28.36.317,3.800,0.671,-0.030,0.274
1668025716357,2022-11-09T22.28.36.357,3.840,0.793,0.061,0.183
1668025716397,2022-11-09T22.28.36.397,3.880,0.671,-0.030,0.274
1668025716437,2022-11-09T22.28.36.437,3.920,0.854,-0.030,0.366
1668025716477,2022-11-09T22.28.36.477,3.960,0.396,-0.183,0.579
1668025716517,2022-11-09T22.28.36.517,4.000,0.274,-0.213,0.671
1668025716557,2022-11-09T22.28.36.557,4.040,1.189,0.000,0.091
1668025716597,2022-11-09T22.28.36.597,4.080,0.457,-0.152,0.640
1668025716637,2022-11-09T22.28.36.637,4.120,0.457,-0.183,0.671
1668025716677,2022-11-09T22.28.36.677,4.160,0.762,-0.122,0.396
1668025716717,2022-11-09T22.28.36.717,4.200,0.762,-0.091,0.488
1668025716757,2022-11-09T22.28.36.757,4.240,0.640,-0.152,0.488
1668025716797,2022-11-09T22.28.36.797,4.280,0.732,-0.122,0.427
1668025716837,2022-11-09T22.28.36.837,4.320,0.884,-0.122,0.396
1668025716877,2022-11-09T22.28.36.877,4.360,0.762,-0.152,0.335
1668025716917,2022-11-09T22.28.36.917,4.400,0.732,-0.061,0.335
1668025716957,2022-11-09T22.28.36.957,4.440,1.524,0.030,-0.061
1668025716997,2022-11-09T22.28.36.997,4.480,1.311,0.000,0.091
1668025717037,2022-11-09T22.28.37.037,4.520,0.671,-0.152,0.274
1668025717077,2022-11-09T22.28.37.077,4.560,0.640,-0.152,0.305
1668025717117,2022-11-09T22.28.37.117,4.600,-0.061,-0.305,1.098
1668025717157,2022-11-09T22.28.37.157,4.640,-1.707,-0.732,1.951
1668025717197,2022-11-09T22.28.37.197,4.680,0.366,-0.213,0.884
1668025717237,2022-11-09T22.28.37.237,4.720,1.860,0.061,-0.366
1668025717277,2022-11-09T22.28.37.277,4.760,0.671,-0.152,0.549
1668025717317,2022-11-09T22.28.37.317,4.800,0.396,-0.152,0.732
1668025717357,2022-11-09T22.28.37.357,4.840,1.250,-0.030,0.000
1668025717397,2022-11-09T22.28.37.397,4.880,0.518,-0.122,0.488
1668025717437,2022-11-09T22.28.37.437,4.920,0.549,-0.122,0.488
1668025717477,2022-11-09T22.28.37.477,4.960,0.915,-0.091,0.213
1668025717517,2022-11-09T22.28.37.517,5.000,0.549,-0.122,0.488
1668025717557,2022-11-09T22.28.37.557,5.040,0.701,-0.061,0.488
1668025717597,2022-11-09T22.28.37.597,5.080,0.732,-0.122,0.335
1668025717637,2022-11-09T22.28.37.637,5.120,0.427,-0.152,0.579
1668025717677,2022-11-09T22.28.37.677,5.160,0.610,-0.091,0.457
1668025717717,2022-11-09T22.28.37.717,5.200,0.762,-0.091,0.366
1668025717757,2022-11-09T22.28.37.757,5.240,0.518,-0.213,0.549
1668025717797,2022-11-09T22.28.37.797,5.280,0.701,-0.183,0.427
1668025717837,2022-11-09T22.28.37.837,5.320,0.488,-0.183,0.579
1668025717877,2022-11-09T22.28.37.877,5.360,0.488,-0.152,0.640
1668025717917,2022-11-09T22.28.37.917,5.400,0.793,-0.122,0.396
1668025717957,2022-11-09T22.28.37.957,5.440,0.335,-0.213,0.579
1668025717997,2022-11-09T22.28.37.997,5.480,0.396,-0.183,0.549
1668025718037,2022-11-09T22.28.38.037,5.520,0.610,-0.122,0.518
1668025718077,2022-11-09T22.28.38.077,5.560,-0.030,-0.274,0.854
1668025718117,2022-11-09T22.28.38.117,5.600,0.427,-0.152,0.610
1668025718157,2022-11-09T22.28.38.157,5.640,0.823,-0.061,0.427
1668025718197,2022-11-09T22.28.38.197,5.680,0.396,-0.183,0.732
1668025718237,2022-11-09T22.28.38.237,5.720,0.518,-0.091,0.579
1668025718277,2022-11-09T22.28.38.277,5.760,0.579,-0.122,0.488
1668025718317,2022-11-09T22.28.38.317,5.800,0.579,-0.122,0.579
1668025718357,2022-11-09T22.28.38.357,5.840,0.854,-0.061,0.396
1668025718397,2022-11-09T22.28.38.397,5.880,0.213,-0.183,0.671
1668025718437,2022-11-09T22.28.38.437,5.920,0.396,-0.183,0.610
1668025718477,2022-11-09T22.28.38.477,5.960,0.701,-0.122,0.396
1668025718517,2022-11-09T22.28.38.517,6.000,0.671,-0.122,0.549
1668025718557,2022-11-09T22.28.38.557,6.040,0.457,-0.244,0.701
1668025718597,2022-11-09T22.28.38.597,6.080,0.518,-0.213,0.610
1668025718637,2022-11-09T22.28.38.637,6.120,0.732,-0.030,0.427
1668025718677,2022-11-09T22.28.38.677,6.160,0.305,-0.152,0.579
1668025718717,2022-11-09T22.28.38.717,6.200,0.457,-0.091,0.457
1668025718757,2022-11-09T22.28.38.757,6.240,0.396,-0.091,0.671
1668025718797,2022-11-09T22.28.38.797,6.280,0.457,-0.122,0.549
1668025718837,2022-11-09T22.28.38.837,6.320,0.457,-0.122,0.457
1668025718877,2022-11-09T22.28.38.877,6.360,0.457,-0.122,0.610
1668025718917,2022-11-09T22.28.38.917,6.400,0.488,-0.061,0.579
1668025718957,2022-11-09T22.28.38.957,6.440,0.671,-0.091,0.488
1668025718997,2022-11-09T22.28.38.997,6.480,0.640,-0.122,0.579
1668025719037,2022-11-09T22.28.39.037,6.520,0.671,-0.091,0.488
1668025719077,2022-11-09T22.28.39.077,6.560,0.762,-0.061,0.274
1668025719117,2022-11-09T22.28.39.117,6.600,0.732,-0.030,0.396
1668025719157,2022-11-09T22.28.39.157,6.640,0.610,-0.030,0.427
1668025719197,2022-11-09T22.28.39.197,6.680,0.945,0.000,0.213
1668025719237,2022-11-09T22.28.39.237,6.720,0.579,-0.091,0.488
1668025719277,2022-11-09T22.28.39.277,6.760,0.152,-0.213,0.762
1668025719317,2022-11-09T22.28.39.317,6.800,0.274,-0.274,0.762
1668025719357,2022-11-09T22.28.39.357,6.840,0.122,-0.274,0.823
1668025719397,2022-11-09T22.28.39.397,6.880,0.244,-0.244,0.915
1668025719437,2022-11-09T22.28.39.437,6.920,0.823,-0.183,0.518
1668025719477,2022-11-09T22.28.39.477,6.960,0.854,-0.091,0.518
1668025719517,2022-11-09T22.28.39.517,7.000,1.128,0.030,0.274
1668025719557,2022-11-09T22.28.39.557,7.040,1.555,0.152,-0.152
1668025719597,2022-11-09T22.28.39.597,7.080,0.549,-0.122,0.396
1668025719637,2022-11-09T22.28.39.637,7.120,0.549,-0.122,0.427
1668025719677,2022-11-09T22.28.39.677,7.160,1.067,0.000,0.244
1668025719717,2022-11-09T22.28.39.717,7.200,0.549,-0.122,0.549
1668025719757,2022-11-09T22.28.39.757,7.240,0.427,-0.122,0.640
1668025719797,2022-11-09T22.28.39.797,7.280,0.884,0.000,0.335
1668025719837,2022-11-09T22.28.39.837,7.320,0.945,-0.061,0.274
1668025719877,2022-11-09T22.28.39.877,7.360,0.640,-0.122,0.488
1668025719917,2022-11-09T22.28.39.917,7.400,0.671,-0.091,0.457
1668025719957,2022-11-09T22.28.39.957,7.440,0.793,-0.091,0.396
1668025719997,2022-11-09T22.28.39.997,7.480,0.335,-0.183,0.640
1668025720037,2022-11-09T22.28.40.037,7.520,0.579,-0.152,0.457
1668025720077,2022-11-09T22.28.40.077,7.560,0.854,0.000,0.305
1668025720117,2022-11-09T22.28.40.117,7.600,0.915,-0.061,0.335
1668025720157,2022-11-09T22.28.40.157,7.640,0.732,-0.122,0.396
1668025720197,2022-11-09T22.28.40.197,7.680,0.671,-0.122,0.488
1668025720237,2022-11-09T22.28.40.237,7.720,0.854,-0.061,0.366
1668025720277,2022-11-09T22.28.40.277,7.760,0.396,-0.152,0.671
1668025720317,2022-11-09T22.28.40.317,7.800,0.488,-0.122,0.579
1668025720357,2022-11-09T22.28.40.357,7.840,0.793,-0.091,0.427
1668025720397,2022-11-09T22.28.40.397,7.880,0.488,-0.122,0.579
1668025720437,2022-11-09T22.28.40.437,7.920,0.701,-0.091,0.457
1668025720477,2022-11-09T22.28.40.477,7.960,0.823,-0.061,0.305
1668025720517,2022-11-09T22.28.40.517,8.000,0.701,-0.061,0.396
1668025720557,2022-11-09T22.28.40.557,8.040,0.518,-0.152,0.518
1668025720597,2022-11-09T22.28.40.597,8.080,0.518,-0.152,0.640
1668025720637,2022-11-09T22.28.40.637,8.120,0.610,-0.152,0.549
1668025720677,2022-11-09T22.28.40.677,8.160,0.518,-0.152,0.549
1668025720717,2022-11-09T22.28.40.717,8.200,0.579,-0.122,0.518
1668025720757,2022-11-09T22.28.40.757,8.240,0.640,-0.122,0.427
1668025720797,2022-11-09T22.28.40.797,8.280,0.823,-0.061,0.396
1668025720837,2022-11-09T22.28.40.837,8.320,0.549,-0.152,0.518
1668025720877,2022-11-09T22.28.40.877,8.360,0.488,-0.152,0.549
1668025720917,2022-11-09T22.28.40.917,8.400,0.671,-0.122,0.488
1668025720957,2022-11-09T22.28.40.957,8.440,0.610,-0.122,0.488
1668025720997,2022-11-09T22.28.40.997,8.480,0.701,-0.152,0.488
1668025721037,2022-11-09T22.28.41.037,8.520,0.732,-0.122,0.488
1668025721077,2022-11-09T22.28.41.077,8.560,0.640,-0.152,0.488
1668025721117,2022-11-09T22.28.41.117,8.600,0.671,-0.122,0.488
1668025721157,2022-11-09T22.28.41.157,8.640,0.610,-0.152,0.488
1668025721197,2022-11-09T22.28.41.197,8.680,0.701,-0.061,0.457
1668025721237,2022-11-09T22.28.41.237,8.720,0.610,-0.091,0.518
1668025721277,2022-11-09T22.28.41.277,8.760,0.427,-0.152,0.610
1668025721317,2022-11-09T22.28.41.317,8.800,0.457,-0.152,0.579
1668025721357,2022-11-09T22.28.41.357,8.840,0.610,-0.122,0.549
1668025721397,2022-11-09T22.28.41.397,8.880,0.366,-0.152,0.610
1668025721437,2022-11-09T22.28.41.437,8.920,0.488,-0.152,0.457
1668025721477,2022-11-09T22.28.41.477,8.960,0.945,-0.091,0.274
1668025721517,2022-11-09T22.28.41.517,9.000,0.610,-0.122,0.488
1668025721557,2022-11-09T22.28.41.557,9.040,0.518,-0.152,0.549
1668025721597,2022-11-09T22.28.41.597,9.080,1.037,-0.030,0.244
1668025721637,2022-11-09T22.28.41.637,9.120,0.549,-0.122,0.610
1668025721677,2022-11-09T22.28.41.677,9.160,0.335,-0.152,0.701
1668025721717,2022-11-09T22.28.41.717,9.200,0.854,-0.061,0.305
1668025721757,2022-11-09T22.28.41.757,9.240,0.457,-0.152,0.610
1668025721797,2022-11-09T22.28.41.797,9.280,0.823,-0.122,0.396
1668025721837,2022-11-09T22.28.41.837,9.320,0.762,-0.122,0.427
1668025721877,2022-11-09T22.28.41.877,9.360,0.427,-0.122,0.640
1668025721917,2022-11-09T22.28.41.917,9.400,0.762,-0.122,0.335
1668025721957,2022-11-09T22.28.41.957,9.440,0.518,-0.122,0.549
1668025721997,2022-11-09T22.28.41.997,9.480,0.549,-0.122,0.579
1668025722037,2022-11-09T22.28.42.037,9.520,0.701,-0.122,0.518
1668025722077,2022-11-09T22.28.42.077,9.560,0.518,-0.122,0.579
1668025722117,2022-11-09T22.28.42.117,9.600,0.640,-0.152,0.457
1668025722157,2022-11-09T22.28.42.157,9.640,0.823,-0.122,0.305
1668025722197,2022-11-09T22.28.42.197,9.680,0.732,-0.091,0.427
1668025722237,2022-11-09T22.28.42.237,9.720,0.671,-0.091,0.427
1668025722277,2022-11-09T22.28.42.277,9.760,0.579,-0.091,0.457
1668025722317,2022-11-09T22.28.42.317,9.800,0.701,-0.061,0.366
1668025722357,2022-11-09T22.28.42.357,9.840,0.915,-0.061,0.366
1668025722397,2022-11-09T22.28.42.397,9.880,0.610,-0.152,0.518
1668025722437,2022-11-09T22.28.42.437,9.920,0.793,-0.061,0.366
1668025722477,2022-11-09T22.28.42.477,9.960,0.945,-0.091,0.305
1668025722517,2022-11-09T22.28.42.517,10.000,0.549,-0.152,0.579
1668025722557,2022-11-09T22.28.42.557,10.040,0.854,-0.091,0.427
1668025722597,2022-11-09T22.28.42.597,10.080,0.579,-0.152,0.518
1668025722637,2022-11-09T22.28.42.637,10.120,0.488,-0.152,0.579
1668025722677,2022-11-09T22.28.42.677,10.160,0.671,-0.061,0.427
1668025722717,2022-11-09T22.28.42.717,10.200,0.488,-0.183,0.610
1668025722757,2022-11-09T22.28.42.757,10.240,0.671,-0.152,0.518
1668025722797,2022-11-09T22.28.42.797,10.280,0.579,-0.152,0.549
1668025722837,2022-11-09T22.28.42.837,10.320,0.457,-0.122,0.549
1668025722877,2022-11-09T22.28.42.877,10.360,0.366,-0.183,0.549
1668025722917,2022-11-09T22.28.42.917,10.400,0.762,-0.061,0.366
1668025722957,2022-11-09T22.28.42.957,10.440,0.640,-0.061,0.457
1668025722997,2022-11-09T22.28.42.997,10.480,0.579,-0.183,0.549
1668025723037,2022-11-09T22.28.43.037,10.520,0.823,-0.152,0.335
1668025723077,2022-11-09T22.28.43.077,10.560,0.793,-0.061,0.427
1668025723117,2022-11-09T22.28.43.117,10.600,0.335,-0.152,0.640
1668025723157,2022-11-09T22.28.43.157,10.640,0.579,-0.183,0.518
1668025723197,2022-11-09T22.28.43.197,10.680,0.701,-0.122,0.457
1668025723237,2022-11-09T22.28.43.237,10.720,0.579,-0.122,0.549
1668025723277,2022-11-09T22.28.43.277,10.760,0.579,-0.152,0.549
1668025723317,2022-11-09T22.28.43.317,10.800,0.671,-0.122,0.518
1668025723357,2022-11-09T22.28.43.357,10.840,0.640,-0.122,0.488
1668025723397,2022-11-09T22.28.43.397,10.880,0.610,-0.152,0.518
1668025723437,2022-11-09T22.28.43.437,10.920,0.640,-0.122,0.457
1668025723477,2022-11-09T22.28.43.477,10.960,0.610,-0.091,0.549
1668025723517,2022-11-09T22.28.43.517,11.000,0.427,-0.213,0.640
1668025723557,2022-11-09T22.28.43.557,11.040,0.366,-0.213,0.579
1668025723597,2022-11-09T22.28.43.597,11.080,0.732,-0.122,0.335
1668025723637,2022-11-09T22.28.43.637,11.120,0.671,-0.152,0.396
1668025723677,2022-11-09T22.28.43.677,11.160,0.823,-0.091,0.396
1668025723717,2022-11-09T22.28.43.717,11.200,0.610,-0.122,0.427
1668025723757,2022-11-09T22.28.43.757,11.240,0.427,-0.183,0.610
1668025723797,2022-11-09T22.28.43.797,11.280,0.732,-0.152,0.427
1668025723837,2022-11-09T22.28.43.837,11.320,0.518,-0.152,0.518
1668025723877,2022-11-09T22.28.43.877,11.360,0.701,-0.152,0.427
1668025723917,2022-11-09T22.28.43.917,11.400,0.640,-0.122,0.427
1668025723957,2022-11-09T22.28.43.957,11.440,0.549,-0.091,0.427
1668025723997,2022-11-09T22.28.43.997,11.480,0.701,-0.061,0.396
1668025724037,2022-11-09T22.28.44.037,11.520,0.823,-0.030,0.335
1668025724077,2022-11-09T22.28.44.077,11.560,0.854,-0.030,0.305
1668025724117,2022-11-09T22.28.44.117,11.600,0.701,-0.061,0.305
1668025724157,2022-11-09T22.28.44.157,11.640,0.884,-0.091,0.213
1668025724197,2022-11-09T22.28.44.197,11.680,0.579,-0.152,0.366
1668025724237,2022-11-09T22.28.44.237,11.720,0.366,-0.152,0.518
1668025724277,2022-11-09T22.28.44.277,11.760,0.640,-0.122,0.366
1668025724317,2022-11-09T22.28.44.317,11.800,0.793,-0.061,0.305
1668025724357,2022-11-09T22.28.44.357,11.840,1.037,0.030,0.213
1668025724397,2022-11-09T22.28.44.397,11.880,0.793,-0.030,0.183
1668025724437,2022-11-09T22.28.44.437,11.920,0.366,-0.122,0.488
1668025724477,2022-11-09T22.28.44.477,11.960,0.854,0.000,0.274
1668025724517,2022-11-09T22.28.44.517,12.000,0.854,0.000,0.244
1668025724557,2022-11-09T22.28.44.557,12.040,0.518,-0.061,0.518
1668025724597,2022-11-09T22.28.44.597,12.080,1.159,0.030,0.152
1668025724637,2022-11-09T22.28.44.637,12.120,1.067,-0.030,0.213
1668025724677,2022-11-09T22.28.44.677,12.160,0.579,-0.091,0.366
1668025724717,2022-11-09T22.28.44.717,12.200,0.854,0.030,0.152
1668025724757,2022-11-09T22.28.44.757,12.240,0.762,0.000,0.335
1668025724797,2022-11-09T22.28.44.797,12.280,0.396,-0.152,0.671
1668025724837,2022-11-09T22.28.44.837,12.320,0.579,-0.122,0.579
1668025724877,2022-11-09T22.28.44.877,12.360,0.488,-0.091,0.671
1668025724917,2022-11-09T22.28.44.917,12.400,0.823,-0.091,0.488
1668025724957,2022-11-09T22.28.44.957,12.440,0.427,-0.183,0.701
1668025724997,2022-11-09T22.28.44.997,12.480,0.396,-0.213,0.793
1668025725037,2022-11-09T22.28.45.037,12.520,0.762,-0.091,0.366
1668025725077,2022-11-09T22.28.45.077,12.560,0.610,-0.091,0.488
1668025725117,2022-11-09T22.28.45.117,12.600,0.915,0.000,0.335
1668025725157,2022-11-09T22.28.45.157,12.640,0.518,-0.122,0.518
1668025725197,2022-11-09T22.28.45.197,12.680,0.518,-0.091,0.579
1668025725237,2022-11-09T22.28.45.237,12.720,1.098,-0.030,0.213
1668025725277,2022-11-09T22.28.45.277,12.760,0.335,-0.152,0.671
1668025725317,2022-11-09T22.28.45.317,12.800,0.732,-0.030,0.396
1668025725357,2022-11-09T22.28.45.357,12.840,1.067,0.000,0.152
1668025725397,2022-11-09T22.28.45.397,12.880,0.488,-0.091,0.640
1668025725437,2022-11-09T22.28.45.437,12.920,0.701,-0.061,0.427
1668025725477,2022-11-09T22.28.45.477,12.960,0.854,-0.030,0.305
1668025725517,2022-11-09T22.28.45.517,13.000,0.457,-0.091,0.610
1668025725557,2022-11-09T22.28.45.557,13.040,0.518,-0.061,0.518
1668025725597,2022-11-09T22.28.45.597,13.080,0.793,-0.091,0.427
1668025725637,2022-11-09T22.28.45.637,13.120,0.122,-0.183,0.854
1668025725677,2022-11-09T22.28.45.677,13.160,0.366,-0.183,0.701
1668025725717,2022-11-09T22.28.45.717,13.200,0.884,-0.122,0.305
1668025725757,2022-11-09T22.28.45.757,13.240,0.274,-0.152,0.701
1668025725797,2022-11-09T22.28.45.797,13.280,0.549,-0.122,0.549
1668025725837,2022-11-09T22.28.45.837,13.320,0.823,-0.122,0.366
1668025725877,2022-11-09T22.28.45.877,13.360,0.274,-0.183,0.701
1668025725917,2022-11-09T22.28.45.917,13.400,0.793,-0.152,0.366
1668025725957,2022-11-09T22.28.45.957,13.440,0.762,-0.091,0.427
1668025725997,2022-11-09T22.28.45.997,13.480,0.488,-0.122,0.640
1668025726037,2022-11-09T22.28.46.037,13.520,0.488,-0.091,0.549
1668025726077,2022-11-09T22.28.46.077,13.560,0.671,-0.152,0.457
1668025726117,2022-11-09T22.28.46.117,13.600,0.640,-0.122,0.457
1668025726157,2022-11-09T22.28.46.157,13.640,0.732,-0.061,0.427
1668025726197,2022-11-09T22.28.46.197,13.680,0.610,-0.091,0.457
1668025726237,2022-11-09T22.28.46.237,13.720,0.701,-0.091,0.488
1668025726277,2022-11-09T22.28.46.277,13.760,0.793,-0.091,0.457
1668025726317,2022-11-09T22.28.46.317,13.800,0.518,-0.152,0.518
1668025726357,2022-11-09T22.28.46.357,13.840,0.640,-0.091,0.549
1668025726397,2022-11-09T22.28.46.397,13.880,0.610,-0.152,0.457
1668025726437,2022-11-09T22.28.46.437,13.920,0.427,-0.183,0.579
1668025726477,2022-11-09T22.28.46.477,13.960,0.640,-0.122,0.427
1668025726517,2022-11-09T22.28.46.517,14.000,0.854,-0.030,0.274
1668025726557,2022-11-09T22.28.46.557,14.040,0.701,-0.091,0.457
1668025726597,2022-11-09T22.28.46.597,14.080,0.518,-0.152,0.518
1668025726637,2022-11-09T22.28.46.637,14.120,0.701,-0.091,0.366
1668025726677,2022-11-09T22.28.46.677,14.160,0.793,-0.061,0.366
1668025726717,2022-11-09T22.28.46.717,14.200,0.457,-0.152,0.610
1668025726757,2022-11-09T22.28.46.757,14.240,0.579,-0.122,0.457
1668025726797,2022-11-09T22.28.46.797,14.280,0.915,-0.030,0.335
1668025726837,2022-11-09T22.28.46.837,14.320,0.518,-0.122,0.518
1668025726877,2022-11-09T22.28.46.877,14.360,0.762,-0.122,0.427
1668025726917,2022-11-09T22.28.46.917,14.400,0.884,-0.122,0.335
1668025726957,2022-11-09T22.28.46.957,14.440,0.457,-0.183,0.549
1668025726997,2022-11-09T22.28.46.997,14.480,0.884,-0.091,0.366
1668025727037,2022-11-09T22.28.47.037,14.520,0.793,-0.122,0.457
1668025727077,2022-11-09T22.28.47.077,14.560,0.762,-0.152,0.488
1668025727117,2022-11-09T22.28.47.117,14.600,0.884,-0.122,0.305
