epoch (ms),time (03:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1668285822701,2022-11-12T22:43:42.701,0.000,1.189,-0.213,0.823
1668285822741,2022-11-12T22:43:42.741,0.040,1.098,-0.030,-0.335
1668285822781,2022-11-12T22:43:42.781,0.080,1.280,-0.152,-0.061
1668285822821,2022-11-12T22:43:42.821,0.120,1.646,-0.091,-0.030
1668285822861,2022-11-12T22:43:42.861,0.160,1.585,0.061,-0.305
1668285822901,2022-11-12T22:43:42.901,0.200,1.890,0.030,-0.457
1668285822941,2022-11-12T22:43:42.941,0.240,2.043,-0.091,-0.366
1668285822981,2022-11-12T22:43:42.981,0.280,1.189,-0.244,-0.122
1668285823021,2022-11-12T22:43:43.021,0.320,1.067,-0.427,0.122
1668285823061,2022-11-12T22:43:43.061,0.360,0.945,-0.457,0.305
1668285823101,2022-11-12T22:43:43.101,0.400,0.762,-0.335,0.183
1668285823141,2022-11-12T22:43:43.141,0.440,0.793,-0.274,0.030
1668285823181,2022-11-12T22:43:43.181,0.480,0.488,-0.030,-0.091
1668285823221,2022-11-12T22:43:43.221,0.520,0.640,0.030,0.000
1668285823261,2022-11-12T22:43:43.261,0.560,0.579,-0.091,0.030
1668285823301,2022-11-12T22:43:43.301,0.600,0.854,0.000,0.061
1668285823341,2022-11-12T22:43:43.341,0.640,0.579,-0.183,0.091
1668285823381,2022-11-12T22:43:43.381,0.680,0.030,-0.274,0.091
1668285823421,2022-11-12T22:43:43.421,0.720,0.915,-0.152,0.000
1668285823461,2022-11-12T22:43:43.461,0.760,0.793,-0.335,0.000
1668285823501,2022-11-12T22:43:43.501,0.800,0.274,-0.305,0.030
1668285823541,2022-11-12T22:43:43.541,0.840,0.732,-0.183,0.213
1668285823581,2022-11-12T22:43:43.581,0.880,1.250,-0.183,0.213
1668285823621,2022-11-12T22:43:43.621,0.920,1.646,-0.091,0.030
1668285823661,2022-11-12T22:43:43.661,0.960,1.524,-0.122,-0.061
1668285823701,2022-11-12T22:43:43.701,1.000,1.433,-0.183,-0.183
1668285823741,2022-11-12T22:43:43.741,1.040,1.433,-0.152,-0.305
1668285823781,2022-11-12T22:43:43.781,1.080,1.372,-0.335,-0.183
1668285823821,2022-11-12T22:43:43.821,1.120,1.280,-0.274,0.030
1668285823861,2022-11-12T22:43:43.861,1.160,1.159,-0.244,0.152
1668285823901,2022-11-12T22:43:43.901,1.200,1.372,-0.305,0.183
1668285823941,2022-11-12T22:43:43.941,1.240,1.067,-0.152,0.061
1668285823981,2022-11-12T22:43:43.981,1.280,0.671,-0.274,0.000
1668285824021,2022-11-12T22:43:44.021,1.320,0.945,-0.213,-0.030
1668285824061,2022-11-12T22:43:44.061,1.360,1.128,0.000,-0.183
1668285824101,2022-11-12T22:43:44.101,1.400,0.732,-0.061,-0.183
1668285824141,2022-11-12T22:43:44.141,1.440,0.427,-0.244,0.061
1668285824181,2022-11-12T22:43:44.181,1.480,0.457,-0.091,0.122
1668285824221,2022-11-12T22:43:44.221,1.520,0.091,-0.061,0.122
1668285824261,2022-11-12T22:43:44.261,1.560,-0.091,-0.335,0.244
1668285824301,2022-11-12T22:43:44.301,1.600,0.091,-0.335,0.183
1668285824341,2022-11-12T22:43:44.341,1.640,0.213,-0.183,0.122
1668285824381,2022-11-12T22:43:44.381,1.680,0.793,-0.213,0.183
1668285824421,2022-11-12T22:43:44.421,1.720,1.494,0.000,0.061
1668285824461,2022-11-12T22:43:44.461,1.760,1.189,-0.152,0.030
1668285824501,2022-11-12T22:43:44.501,1.800,1.067,-0.244,0.000
1668285824541,2022-11-12T22:43:44.541,1.840,0.945,-0.183,-0.030
1668285824581,2022-11-12T22:43:44.581,1.880,0.884,-0.152,-0.061
1668285824621,2022-11-12T22:43:44.621,1.920,0.823,-0.183,-0.091
1668285824661,2022-11-12T22:43:44.661,1.960,0.732,-0.244,-0.091
1668285824701,2022-11-12T22:43:44.701,2.000,1.220,-0.091,-0.091
1668285824741,2022-11-12T22:43:44.741,2.040,0.884,-0.244,0.030
1668285824781,2022-11-12T22:43:44.781,2.080,0.854,-0.274,0.000
1668285824821,2022-11-12T22:43:44.821,2.120,1.280,-0.152,-0.061
1668285824861,2022-11-12T22:43:44.861,2.160,0.854,-0.305,0.000
1668285824901,2022-11-12T22:43:44.901,2.200,1.067,-0.183,-0.061
1668285824941,2022-11-12T22:43:44.941,2.240,1.098,-0.152,-0.091
1668285824981,2022-11-12T22:43:44.981,2.280,1.006,-0.274,-0.030
1668285825021,2022-11-12T22:43:45.021,2.320,0.884,-0.274,0.091
1668285825061,2022-11-12T22:43:45.061,2.360,0.640,-0.366,0.061
1668285825101,2022-11-12T22:43:45.101,2.400,1.128,-0.183,-0.183
1668285825141,2022-11-12T22:43:45.141,2.440,1.006,-0.091,-0.274
1668285825181,2022-11-12T22:43:45.181,2.480,1.037,-0.274,-0.183
1668285825221,2022-11-12T22:43:45.221,2.520,1.372,-0.213,-0.152
1668285825261,2022-11-12T22:43:45.261,2.560,1.372,-0.091,-0.244
1668285825301,2022-11-12T22:43:45.301,2.600,1.372,-0.122,-0.274
1668285825341,2022-11-12T22:43:45.341,2.640,1.707,-0.030,-0.488
1668285825381,2022-11-12T22:43:45.381,2.680,1.220,-0.030,-0.457
1668285825421,2022-11-12T22:43:45.421,2.720,0.976,-0.091,-0.335
1668285825461,2022-11-12T22:43:45.461,2.760,1.189,0.091,-0.305
1668285825501,2022-11-12T22:43:45.501,2.800,0.762,-0.091,-0.152
