epoch (ms),time (03:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1667497052907,2022-11-03T19:37:32.907,0.000,-0.198,-0.288,-0.937
1667497052947,2022-11-03T19:37:32.947,0.040,-0.198,-0.288,-0.935
1667497052986,2022-11-03T19:37:32.986,0.079,-0.197,-0.295,-0.938
1667497053026,2022-11-03T19:37:33.026,0.119,-0.196,-0.290,-0.936
1667497053066,2022-11-03T19:37:33.066,0.159,-0.201,-0.292,-0.936
1667497053105,2022-11-03T19:37:33.105,0.198,-0.197,-0.293,-0.939
1667497053145,2022-11-03T19:37:33.145,0.238,-0.199,-0.290,-0.937
1667497053184,2022-11-03T19:37:33.184,0.277,-0.199,-0.298,-0.935
1667497053224,2022-11-03T19:37:33.224,0.317,-0.197,-0.289,-0.938
1667497053263,2022-11-03T19:37:33.263,0.356,-0.199,-0.293,-0.937
1667497053303,2022-11-03T19:37:33.303,0.396,-0.199,-0.295,-0.936
1667497053342,2022-11-03T19:37:33.342,0.435,-0.198,-0.291,-0.938
1667497053382,2022-11-03T19:37:33.382,0.475,-0.198,-0.292,-0.935
1667497053422,2022-11-03T19:37:33.422,0.515,-0.199,-0.293,-0.934
1667497053461,2022-11-03T19:37:33.461,0.554,-0.193,-0.292,-0.940
1667497053501,2022-11-03T19:37:33.501,0.594,-0.198,-0.290,-0.936
1667497053540,2022-11-03T19:37:33.540,0.633,-0.202,-0.291,-0.937
1667497053580,2022-11-03T19:37:33.580,0.673,-0.194,-0.293,-0.937
1667497053619,2022-11-03T19:37:33.619,0.712,-0.197,-0.288,-0.937
1667497053659,2022-11-03T19:37:33.659,0.752,-0.196,-0.303,-0.934
1667497053698,2022-11-03T19:37:33.698,0.791,-0.199,-0.289,-0.937
1667497053738,2022-11-03T19:37:33.738,0.831,-0.197,-0.299,-0.934
1667497053777,2022-11-03T19:37:33.777,0.870,-0.192,-0.298,-0.937
1667497053817,2022-11-03T19:37:33.817,0.910,-0.197,-0.292,-0.936
1667497053857,2022-11-03T19:37:33.857,0.950,-0.195,-0.290,-0.936
1667497053896,2022-11-03T19:37:33.896,0.989,-0.192,-0.303,-0.937
1667497053936,2022-11-03T19:37:33.936,1.029,-0.191,-0.289,-0.937
1667497053975,2022-11-03T19:37:33.975,1.068,-0.194,-0.288,-0.939
1667497054015,2022-11-03T19:37:34.015,1.108,-0.196,-0.297,-0.934
1667497054054,2022-11-03T19:37:34.054,1.147,-0.194,-0.292,-0.938
1667497054094,2022-11-03T19:37:34.094,1.187,-0.195,-0.291,-0.936
1667497054133,2022-11-03T19:37:34.133,1.226,-0.195,-0.292,-0.936
1667497054173,2022-11-03T19:37:34.173,1.266,-0.196,-0.294,-0.937
1667497054213,2022-11-03T19:37:34.213,1.306,-0.195,-0.288,-0.937
1667497054252,2022-11-03T19:37:34.252,1.345,-0.196,-0.293,-0.937
1667497054292,2022-11-03T19:37:34.292,1.385,-0.195,-0.293,-0.935
1667497054331,2022-11-03T19:37:34.331,1.424,-0.195,-0.293,-0.937
1667497054371,2022-11-03T19:37:34.371,1.464,-0.194,-0.287,-0.937
1667497054410,2022-11-03T19:37:34.410,1.503,-0.195,-0.291,-0.936
1667497054450,2022-11-03T19:37:34.450,1.543,-0.199,-0.293,-0.936
1667497054489,2022-11-03T19:37:34.489,1.582,-0.192,-0.293,-0.937
1667497054529,2022-11-03T19:37:34.529,1.622,-0.196,-0.290,-0.937
1667497054568,2022-11-03T19:37:34.568,1.661,-0.197,-0.293,-0.936
1667497054608,2022-11-03T19:37:34.608,1.701,-0.195,-0.289,-0.937
1667497054648,2022-11-03T19:37:34.648,1.741,-0.195,-0.292,-0.936
1667497054687,2022-11-03T19:37:34.687,1.780,-0.193,-0.291,-0.937
1667497054727,2022-11-03T19:37:34.727,1.820,-0.196,-0.286,-0.937
1667497054766,2022-11-03T19:37:34.766,1.859,-0.195,-0.295,-0.937
1667497054806,2022-11-03T19:37:34.806,1.899,-0.196,-0.292,-0.937
1667497054845,2022-11-03T19:37:34.845,1.938,-0.194,-0.290,-0.936
1667497054885,2022-11-03T19:37:34.885,1.978,-0.198,-0.295,-0.934
1667497054924,2022-11-03T19:37:34.924,2.017,-0.195,-0.291,-0.936
1667497054964,2022-11-03T19:37:34.964,2.057,-0.193,-0.294,-0.937
1667497055004,2022-11-03T19:37:35.004,2.097,-0.196,-0.289,-0.938
1667497055043,2022-11-03T19:37:35.043,2.136,-0.193,-0.296,-0.936
1667497055083,2022-11-03T19:37:35.083,2.176,-0.195,-0.292,-0.935
1667497055122,2022-11-03T19:37:35.122,2.215,-0.193,-0.294,-0.936
1667497055162,2022-11-03T19:37:35.162,2.255,-0.195,-0.292,-0.936
1667497055201,2022-11-03T19:37:35.201,2.294,-0.195,-0.293,-0.936
1667497055241,2022-11-03T19:37:35.241,2.334,-0.193,-0.295,-0.934
1667497055280,2022-11-03T19:37:35.280,2.373,-0.195,-0.292,-0.937
1667497055318,2022-11-03T19:37:35.318,2.411,-0.192,-0.295,-0.936
1667497055358,2022-11-03T19:37:35.358,2.451,-0.194,-0.291,-0.936
1667497055398,2022-11-03T19:37:35.398,2.491,-0.194,-0.293,-0.936
1667497055437,2022-11-03T19:37:35.437,2.530,-0.194,-0.292,-0.936
1667497055477,2022-11-03T19:37:35.477,2.570,-0.195,-0.292,-0.937
1667497055516,2022-11-03T19:37:35.516,2.609,-0.193,-0.292,-0.938
1667497055556,2022-11-03T19:37:35.556,2.649,-0.196,-0.291,-0.936
1667497055595,2022-11-03T19:37:35.595,2.688,-0.196,-0.297,-0.934
1667497055635,2022-11-03T19:37:35.635,2.728,-0.194,-0.291,-0.935
1667497055674,2022-11-03T19:37:35.674,2.767,-0.194,-0.290,-0.936
1667497055714,2022-11-03T19:37:35.714,2.807,-0.192,-0.296,-0.935
1667497055754,2022-11-03T19:37:35.754,2.847,-0.191,-0.288,-0.937
1667497055793,2022-11-03T19:37:35.793,2.886,-0.195,-0.292,-0.936
1667497055833,2022-11-03T19:37:35.833,2.926,-0.194,-0.291,-0.936
1667497055872,2022-11-03T19:37:35.872,2.965,-0.195,-0.292,-0.937
1667497055912,2022-11-03T19:37:35.912,3.005,-0.194,-0.288,-0.937
1667497055951,2022-11-03T19:37:35.951,3.044,-0.192,-0.292,-0.937
1667497055991,2022-11-03T19:37:35.991,3.084,-0.192,-0.291,-0.937
1667497056030,2022-11-03T19:37:36.030,3.123,-0.196,-0.292,-0.936
1667497056070,2022-11-03T19:37:36.070,3.163,-0.195,-0.293,-0.938
1667497056110,2022-11-03T19:37:36.110,3.203,-0.195,-0.293,-0.937
1667497056149,2022-11-03T19:37:36.149,3.242,-0.195,-0.294,-0.936
1667497056189,2022-11-03T19:37:36.189,3.282,-0.191,-0.289,-0.938
1667497056228,2022-11-03T19:37:36.228,3.321,-0.189,-0.290,-0.938
1667497056268,2022-11-03T19:37:36.268,3.361,-0.193,-0.287,-0.938
1667497056307,2022-11-03T19:37:36.307,3.400,-0.195,-0.290,-0.937
1667497056347,2022-11-03T19:37:36.347,3.440,-0.196,-0.294,-0.934
1667497056386,2022-11-03T19:37:36.386,3.479,-0.192,-0.293,-0.936
1667497056426,2022-11-03T19:37:36.426,3.519,-0.192,-0.290,-0.937
1667497056465,2022-11-03T19:37:36.465,3.558,-0.193,-0.290,-0.935
1667497056505,2022-11-03T19:37:36.505,3.598,-0.193,-0.292,-0.937
1667497056545,2022-11-03T19:37:36.545,3.638,-0.195,-0.294,-0.937
1667497056584,2022-11-03T19:37:36.584,3.677,-0.192,-0.291,-0.935
1667497056624,2022-11-03T19:37:36.624,3.717,-0.190,-0.293,-0.936
1667497056663,2022-11-03T19:37:36.663,3.756,-0.193,-0.294,-0.936
1667497056703,2022-11-03T19:37:36.703,3.796,-0.192,-0.293,-0.936
1667497056742,2022-11-03T19:37:36.742,3.835,-0.192,-0.290,-0.937
1667497056782,2022-11-03T19:37:36.782,3.875,-0.193,-0.297,-0.934
1667497056821,2022-11-03T19:37:36.821,3.914,-0.192,-0.288,-0.938
1667497056861,2022-11-03T19:37:36.861,3.954,-0.189,-0.286,-0.940
1667497056901,2022-11-03T19:37:36.901,3.994,-0.197,-0.294,-0.935
1667497056940,2022-11-03T19:37:36.940,4.033,-0.193,-0.290,-0.938
1667497056980,2022-11-03T19:37:36.980,4.073,-0.188,-0.292,-0.936
1667497057019,2022-11-03T19:37:37.019,4.112,-0.191,-0.294,-0.936
1667497057059,2022-11-03T19:37:37.059,4.152,-0.188,-0.293,-0.937
1667497057098,2022-11-03T19:37:37.098,4.191,-0.189,-0.289,-0.936
1667497057138,2022-11-03T19:37:37.138,4.231,-0.192,-0.297,-0.934
1667497057177,2022-11-03T19:37:37.177,4.270,-0.190,-0.296,-0.935
1667497057217,2022-11-03T19:37:37.217,4.310,-0.190,-0.292,-0.937
1667497057256,2022-11-03T19:37:37.256,4.349,-0.191,-0.293,-0.935
1667497057296,2022-11-03T19:37:37.296,4.389,-0.190,-0.294,-0.936
1667497057336,2022-11-03T19:37:37.336,4.429,-0.190,-0.295,-0.936
1667497057375,2022-11-03T19:37:37.375,4.468,-0.188,-0.292,-0.938
1667497057415,2022-11-03T19:37:37.415,4.508,-0.189,-0.294,-0.937
1667497057454,2022-11-03T19:37:37.454,4.547,-0.191,-0.293,-0.935
1667497057494,2022-11-03T19:37:37.494,4.587,-0.190,-0.296,-0.936
1667497057533,2022-11-03T19:37:37.533,4.626,-0.189,-0.293,-0.936
1667497057573,2022-11-03T19:37:37.573,4.666,-0.191,-0.297,-0.935
1667497057612,2022-11-03T19:37:37.612,4.705,-0.190,-0.296,-0.936
1667497057652,2022-11-03T19:37:37.652,4.745,-0.189,-0.290,-0.937
1667497057692,2022-11-03T19:37:37.692,4.785,-0.190,-0.296,-0.936
1667497057731,2022-11-03T19:37:37.731,4.824,-0.193,-0.296,-0.936
1667497057771,2022-11-03T19:37:37.771,4.864,-0.191,-0.293,-0.937
1667497057810,2022-11-03T19:37:37.810,4.903,-0.188,-0.293,-0.937
1667497057850,2022-11-03T19:37:37.850,4.943,-0.192,-0.297,-0.935
1667497057889,2022-11-03T19:37:37.889,4.982,-0.190,-0.294,-0.935
1667497057929,2022-11-03T19:37:37.929,5.022,-0.191,-0.295,-0.937
1667497057968,2022-11-03T19:37:37.968,5.061,-0.190,-0.294,-0.936
1667497058008,2022-11-03T19:37:38.008,5.101,-0.192,-0.294,-0.937
1667497058048,2022-11-03T19:37:38.048,5.141,-0.191,-0.297,-0.935
1667497058087,2022-11-03T19:37:38.087,5.180,-0.189,-0.293,-0.936
1667497058127,2022-11-03T19:37:38.127,5.220,-0.193,-0.296,-0.936
1667497058166,2022-11-03T19:37:38.166,5.259,-0.192,-0.296,-0.934
1667497058206,2022-11-03T19:37:38.206,5.299,-0.189,-0.297,-0.935
1667497058245,2022-11-03T19:37:38.245,5.338,-0.190,-0.293,-0.936
1667497058285,2022-11-03T19:37:38.285,5.378,-0.191,-0.291,-0.938
1667497058324,2022-11-03T19:37:38.324,5.417,-0.190,-0.295,-0.936
1667497058364,2022-11-03T19:37:38.364,5.457,-0.191,-0.294,-0.936
1667497058403,2022-11-03T19:37:38.403,5.496,-0.191,-0.296,-0.936
1667497058443,2022-11-03T19:37:38.443,5.536,-0.191,-0.293,-0.936
1667497058483,2022-11-03T19:37:38.483,5.576,-0.192,-0.292,-0.937
1667497058522,2022-11-03T19:37:38.522,5.615,-0.191,-0.295,-0.936
1667497058562,2022-11-03T19:37:38.562,5.655,-0.191,-0.292,-0.936
1667497058601,2022-11-03T19:37:38.601,5.694,-0.189,-0.295,-0.935
1667497058641,2022-11-03T19:37:38.641,5.734,-0.191,-0.292,-0.937
1667497058680,2022-11-03T19:37:38.680,5.773,-0.191,-0.294,-0.936
1667497058720,2022-11-03T19:37:38.720,5.813,-0.191,-0.295,-0.936
