epoch (ms),time (03:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1668100976789,2022-11-10T19:22:56.789,0.000,-0.146,0.041,-0.984
1668100976828,2022-11-10T19:22:56.828,0.039,-0.150,0.039,-0.988
1668100976869,2022-11-10T19:22:56.869,0.080,-0.148,0.043,-0.985
1668100976910,2022-11-10T19:22:56.910,0.121,-0.141,0.036,-0.990
1668100976950,2022-11-10T19:22:56.950,0.161,-0.135,0.041,-0.994
1668100976991,2022-11-10T19:22:56.991,0.202,-0.144,0.050,-0.985
1668100977032,2022-11-10T19:22:57.032,0.243,-0.147,0.062,-0.985
1668100977071,2022-11-10T19:22:57.071,0.282,-0.150,0.068,-0.993
1668100977112,2022-11-10T19:22:57.112,0.323,-0.153,0.066,-0.989
1668100977153,2022-11-10T19:22:57.153,0.364,-0.151,0.059,-0.987
1668100977193,2022-11-10T19:22:57.193,0.404,-0.147,0.061,-0.987
1668100977234,2022-11-10T19:22:57.234,0.445,-0.147,0.071,-0.983
1668100977275,2022-11-10T19:22:57.275,0.486,-0.146,0.070,-0.988
1668100977315,2022-11-10T19:22:57.315,0.526,-0.147,0.066,-0.990
1668100977356,2022-11-10T19:22:57.356,0.567,-0.148,0.062,-0.985
1668100977397,2022-11-10T19:22:57.397,0.608,-0.140,0.055,-0.985
1668100977436,2022-11-10T19:22:57.436,0.647,-0.152,0.062,-0.992
1668100977477,2022-11-10T19:22:57.477,0.688,-0.150,0.058,-0.984
1668100977517,2022-11-10T19:22:57.517,0.728,-0.151,0.053,-0.983
1668100977558,2022-11-10T19:22:57.558,0.769,-0.143,0.066,-0.989
1668100977599,2022-11-10T19:22:57.599,0.810,-0.134,0.071,-0.991
1668100977638,2022-11-10T19:22:57.638,0.849,-0.150,0.054,-0.988
1668100977679,2022-11-10T19:22:57.679,0.890,-0.142,0.045,-0.986
1668100977720,2022-11-10T19:22:57.720,0.931,-0.135,0.074,-0.997
1668100977760,2022-11-10T19:22:57.760,0.971,-0.148,0.074,-0.979
1668100977801,2022-11-10T19:22:57.801,1.012,-0.147,0.067,-0.982
1668100977842,2022-11-10T19:22:57.842,1.053,-0.146,0.067,-0.999
1668100977881,2022-11-10T19:22:57.881,1.092,-0.145,0.073,-0.985
1668100977922,2022-11-10T19:22:57.922,1.133,-0.148,0.068,-0.985
1668100977963,2022-11-10T19:22:57.963,1.174,-0.143,0.052,-0.986
1668100978003,2022-11-10T19:22:58.003,1.214,-0.144,0.070,-0.985
1668100978044,2022-11-10T19:22:58.044,1.255,-0.142,0.074,-0.985
1668100978085,2022-11-10T19:22:58.085,1.296,-0.140,0.079,-0.985
1668100978125,2022-11-10T19:22:58.125,1.336,-0.143,0.075,-0.988
1668100978166,2022-11-10T19:22:58.166,1.377,-0.144,0.078,-0.988
1668100978205,2022-11-10T19:22:58.205,1.416,-0.142,0.072,-0.984
1668100978246,2022-11-10T19:22:58.246,1.457,-0.144,0.075,-0.988
1668100978287,2022-11-10T19:22:58.287,1.498,-0.144,0.073,-0.989
1668100978327,2022-11-10T19:22:58.327,1.538,-0.146,0.073,-0.985
