epoch (ms),time (03:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1668287874535,2022-11-12T23:17:54.535,0.000,-0.252,0.021,-0.969
1668287874575,2022-11-12T23:17:54.575,0.040,-0.255,0.022,-0.977
1668287874615,2022-11-12T23:17:54.615,0.080,-0.255,0.022,-0.974
1668287874655,2022-11-12T23:17:54.655,0.120,-0.254,0.022,-0.975
1668287874695,2022-11-12T23:17:54.695,0.160,-0.254,0.023,-0.975
1668287874735,2022-11-12T23:17:54.735,0.200,-0.254,0.021,-0.975
1668287874775,2022-11-12T23:17:54.775,0.240,-0.255,0.023,-0.974
1668287874815,2022-11-12T23:17:54.815,0.280,-0.254,0.020,-0.975
1668287874855,2022-11-12T23:17:54.855,0.320,-0.254,0.023,-0.974
1668287874895,2022-11-12T23:17:54.895,0.360,-0.254,0.021,-0.975
1668287874935,2022-11-12T23:17:54.935,0.400,-0.255,0.023,-0.974
1668287874975,2022-11-12T23:17:54.975,0.440,-0.254,0.024,-0.975
1668287875015,2022-11-12T23:17:55.015,0.480,-0.255,0.021,-0.975
1668287875055,2022-11-12T23:17:55.055,0.520,-0.253,0.022,-0.973
1668287875095,2022-11-12T23:17:55.095,0.560,-0.254,0.025,-0.974
1668287875135,2022-11-12T23:17:55.135,0.600,-0.255,0.019,-0.976
1668287875175,2022-11-12T23:17:55.175,0.640,-0.255,0.025,-0.974
1668287875215,2022-11-12T23:17:55.215,0.680,-0.255,0.021,-0.973
1668287875255,2022-11-12T23:17:55.255,0.720,-0.254,0.026,-0.974
1668287875295,2022-11-12T23:17:55.295,0.760,-0.255,0.022,-0.975
1668287875335,2022-11-12T23:17:55.335,0.800,-0.255,0.022,-0.973
1668287875375,2022-11-12T23:17:55.375,0.840,-0.254,0.022,-0.974
1668287875415,2022-11-12T23:17:55.415,0.880,-0.254,0.021,-0.973
1668287875455,2022-11-12T23:17:55.455,0.920,-0.255,0.023,-0.974
1668287875495,2022-11-12T23:17:55.495,0.960,-0.253,0.022,-0.974
1668287875535,2022-11-12T23:17:55.535,1.000,-0.254,0.024,-0.974
1668287875575,2022-11-12T23:17:55.575,1.040,-0.256,0.021,-0.975
1668287875615,2022-11-12T23:17:55.615,1.080,-0.254,0.024,-0.974
1668287875655,2022-11-12T23:17:55.655,1.120,-0.254,0.021,-0.973
1668287875695,2022-11-12T23:17:55.695,1.160,-0.254,0.022,-0.973
1668287875735,2022-11-12T23:17:55.735,1.200,-0.253,0.023,-0.973
