epoch (ms),time (03:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1668338585295,2022-11-13T13:23:05.295,0.000,-1.006,-0.122,-0.122
1668338585335,2022-11-13T13:23:05.335,0.040,-0.823,0.183,0.183
1668338585375,2022-11-13T13:23:05.375,0.080,-0.457,0.274,-0.244
1668338585415,2022-11-13T13:23:05.415,0.120,-0.732,0.244,-0.122
1668338585455,2022-11-13T13:23:05.455,0.160,-0.030,0.488,-0.122
1668338585495,2022-11-13T13:23:05.495,0.200,-0.366,0.671,-0.152
1668338585535,2022-11-13T13:23:05.535,0.240,0.000,0.823,-0.122
1668338585575,2022-11-13T13:23:05.575,0.280,0.640,1.067,-0.152
1668338585615,2022-11-13T13:23:05.615,0.320,-0.091,0.976,0.000
1668338585655,2022-11-13T13:23:05.655,0.360,-0.274,0.762,-0.091
1668338585695,2022-11-13T13:23:05.695,0.400,0.061,0.854,-0.457
1668338585735,2022-11-13T13:23:05.735,0.440,0.335,0.793,-0.396
1668338585775,2022-11-13T13:23:05.775,0.480,0.305,0.732,-0.030
1668338585815,2022-11-13T13:23:05.815,0.520,-0.335,0.457,-0.152
1668338585855,2022-11-13T13:23:05.855,0.560,-1.067,-0.030,-0.183
1668338585895,2022-11-13T13:23:05.895,0.600,-0.579,-0.091,-0.427
1668338585935,2022-11-13T13:23:05.935,0.640,-0.213,0.061,-0.427
1668338585975,2022-11-13T13:23:05.975,0.680,0.152,0.152,-0.213
1668338586015,2022-11-13T13:23:06.015,0.720,0.244,0.396,-0.061
1668338586055,2022-11-13T13:23:06.055,0.760,-0.061,0.335,-0.274
1668338586095,2022-11-13T13:23:06.095,0.800,0.366,0.183,-0.396
1668338586135,2022-11-13T13:23:06.135,0.840,-0.183,0.305,-0.305
1668338586175,2022-11-13T13:23:06.175,0.880,-0.396,0.274,-0.213
1668338586215,2022-11-13T13:23:06.215,0.920,-0.427,0.183,-0.122
1668338586255,2022-11-13T13:23:06.255,0.960,-0.396,0.152,-0.122
1668338586295,2022-11-13T13:23:06.295,1.000,-0.427,0.213,-0.213
1668338586335,2022-11-13T13:23:06.335,1.040,-0.915,0.183,-0.152
1668338586375,2022-11-13T13:23:06.375,1.080,-0.366,0.335,-0.213
1668338586415,2022-11-13T13:23:06.415,1.120,-0.823,0.335,-0.152
1668338586455,2022-11-13T13:23:06.455,1.160,-0.396,0.335,-0.091
1668338586495,2022-11-13T13:23:06.495,1.200,-0.610,0.457,-0.061
1668338586535,2022-11-13T13:23:06.535,1.240,-0.366,0.396,-0.305
1668338586575,2022-11-13T13:23:06.575,1.280,-0.213,0.152,-0.335
1668338586615,2022-11-13T13:23:06.615,1.320,-0.152,0.122,-0.335
1668338586655,2022-11-13T13:23:06.655,1.360,-0.213,0.122,-0.427
1668338586695,2022-11-13T13:23:06.695,1.400,0.244,0.183,-0.274
1668338586735,2022-11-13T13:23:06.735,1.440,0.213,0.335,-0.213
1668338586775,2022-11-13T13:23:06.775,1.480,0.152,0.274,-0.244
1668338586815,2022-11-13T13:23:06.815,1.520,-0.244,0.183,-0.244
1668338586855,2022-11-13T13:23:06.855,1.560,-0.213,0.122,-0.335
1668338586895,2022-11-13T13:23:06.895,1.600,-0.335,0.183,-0.305
