epoch (ms),time (03:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1667824082745,2022-11-07T14:28:02.745,0.000,0.396,-0.579,-0.213
1667824082785,2022-11-07T14:28:02.785,0.040,0.732,-0.488,1.098
1667824082825,2022-11-07T14:28:02.825,0.080,0.732,-0.305,-0.244
1667824082865,2022-11-07T14:28:02.865,0.120,1.067,0.061,0.000
1667824082905,2022-11-07T14:28:02.905,0.160,1.128,0.030,0.091
1667824082945,2022-11-07T14:28:02.945,0.200,1.341,-0.122,-0.091
1667824082985,2022-11-07T14:28:02.985,0.240,1.280,-0.091,-0.244
1667824083025,2022-11-07T14:28:03.025,0.280,1.311,0.030,-0.183
1667824083065,2022-11-07T14:28:03.065,0.320,1.311,-0.091,-0.335
1667824083105,2022-11-07T14:28:03.105,0.360,1.707,-0.274,-0.579
1667824083145,2022-11-07T14:28:03.145,0.400,2.012,-0.152,-0.640
1667824083185,2022-11-07T14:28:03.185,0.440,2.317,-0.091,-0.732
1667824083225,2022-11-07T14:28:03.225,0.480,1.738,-0.366,-0.701
1667824083265,2022-11-07T14:28:03.265,0.520,2.012,-0.244,-0.640
1667824083305,2022-11-07T14:28:03.305,0.560,2.226,-0.274,-0.762
1667824083345,2022-11-07T14:28:03.345,0.600,1.067,-0.335,-0.488
1667824083385,2022-11-07T14:28:03.385,0.640,0.732,-0.366,-0.274
1667824083425,2022-11-07T14:28:03.425,0.680,1.341,-0.091,-0.122
1667824083465,2022-11-07T14:28:03.465,0.720,-0.091,-0.061,0.396
1667824083505,2022-11-07T14:28:03.505,0.760,0.122,0.274,1.098
1667824083545,2022-11-07T14:28:03.545,0.800,-0.305,0.183,1.341
1667824083585,2022-11-07T14:28:03.585,0.840,-1.098,-0.274,1.189
1667824083625,2022-11-07T14:28:03.625,0.880,-1.159,-0.244,1.280
1667824083665,2022-11-07T14:28:03.665,0.920,-0.488,-0.030,1.128
1667824083705,2022-11-07T14:28:03.705,0.960,-0.305,0.030,1.006
1667824083745,2022-11-07T14:28:03.745,1.000,0.335,0.244,1.006
1667824083785,2022-11-07T14:28:03.785,1.040,1.707,0.091,0.579
1667824083825,2022-11-07T14:28:03.825,1.080,1.433,-0.183,0.122
1667824083865,2022-11-07T14:28:03.865,1.120,0.915,-0.396,0.152
1667824083905,2022-11-07T14:28:03.905,1.160,1.799,-0.366,-0.061
1667824083945,2022-11-07T14:28:03.945,1.200,1.555,-0.427,-0.305
1667824083985,2022-11-07T14:28:03.985,1.240,1.402,-0.488,-0.274
1667824084025,2022-11-07T14:28:04.025,1.280,0.854,-0.396,-0.122
1667824084065,2022-11-07T14:28:04.065,1.320,1.799,0.152,-0.213
1667824084105,2022-11-07T14:28:04.105,1.360,2.439,-0.091,-0.823
1667824084145,2022-11-07T14:28:04.145,1.400,1.860,-0.274,-1.189
1667824084185,2022-11-07T14:28:04.185,1.440,2.622,0.061,-1.159
1667824084225,2022-11-07T14:28:04.225,1.480,2.378,-0.305,-1.372
1667824084265,2022-11-07T14:28:04.265,1.520,2.409,-0.366,-1.616
1667824084305,2022-11-07T14:28:04.305,1.560,2.226,-0.213,-1.463
1667824084345,2022-11-07T14:28:04.345,1.600,2.744,-0.213,-1.555
1667824084385,2022-11-07T14:28:04.385,1.640,2.622,-0.183,-1.524
1667824084425,2022-11-07T14:28:04.425,1.680,1.829,0.122,-1.585
1667824084465,2022-11-07T14:28:04.465,1.720,1.524,-0.061,-1.433
1667824084505,2022-11-07T14:28:04.505,1.760,1.098,-0.335,-0.762
1667824084545,2022-11-07T14:28:04.545,1.800,0.518,-0.213,0.274
1667824084585,2022-11-07T14:28:04.585,1.840,-0.366,-0.396,0.549
1667824084625,2022-11-07T14:28:04.625,1.880,-0.274,-0.579,0.427
1667824084665,2022-11-07T14:28:04.665,1.920,0.762,-0.274,0.579
1667824084705,2022-11-07T14:28:04.705,1.960,1.463,0.427,0.457
1667824084745,2022-11-07T14:28:04.745,2.000,0.213,-0.122,-0.152
1667824084785,2022-11-07T14:28:04.785,2.040,1.159,-0.366,-0.335
1667824084825,2022-11-07T14:28:04.825,2.080,2.561,-0.091,-0.366
1667824084865,2022-11-07T14:28:04.865,2.120,1.524,-0.335,-0.396
1667824084905,2022-11-07T14:28:04.905,2.160,1.159,-0.518,-0.213
1667824084945,2022-11-07T14:28:04.945,2.200,0.488,-0.732,-0.274
1667824084985,2022-11-07T14:28:04.985,2.240,0.213,-0.915,-0.366
1667824085025,2022-11-07T14:28:05.025,2.280,2.012,-0.366,-0.335
1667824085065,2022-11-07T14:28:05.065,2.320,1.220,-0.335,-0.457
1667824085105,2022-11-07T14:28:05.105,2.360,-0.122,-0.488,-0.366
1667824085145,2022-11-07T14:28:05.145,2.400,0.366,-0.549,-0.122
