epoch (ms),time (03:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1667941941665,2022-11-08T23:12:21.665,0.000,-0.396,0.579,-0.122
1667941941705,2022-11-08T23:12:21.705,0.040,-0.030,0.305,-0.213
1667941941745,2022-11-08T23:12:21.745,0.080,0.091,0.274,-0.335
1667941941785,2022-11-08T23:12:21.785,0.120,0.000,0.061,-0.305
1667941941825,2022-11-08T23:12:21.825,0.160,-0.122,0.213,-0.183
1667941941865,2022-11-08T23:12:21.865,0.200,0.122,0.213,-0.366
1667941941905,2022-11-08T23:12:21.905,0.240,-0.274,0.152,-0.457
1667941941945,2022-11-08T23:12:21.945,0.280,-0.183,0.122,-0.305
1667941941985,2022-11-08T23:12:21.985,0.320,-0.061,-0.030,-0.305
1667941942025,2022-11-08T23:12:22.025,0.360,0.061,-0.183,-0.457
1667941942065,2022-11-08T23:12:22.065,0.400,-0.030,-0.183,-0.457
1667941942105,2022-11-08T23:12:22.105,0.440,0.030,0.183,-0.335
1667941942145,2022-11-08T23:12:22.145,0.480,0.061,0.213,-0.366
1667941942185,2022-11-08T23:12:22.185,0.520,0.213,0.091,-0.335
1667941942225,2022-11-08T23:12:22.225,0.560,0.488,0.061,-0.427
1667941942265,2022-11-08T23:12:22.265,0.600,0.671,0.061,-0.427
1667941942305,2022-11-08T23:12:22.305,0.640,0.823,0.183,-0.488
1667941942345,2022-11-08T23:12:22.345,0.680,-0.305,0.061,-0.366
1667941942385,2022-11-08T23:12:22.385,0.720,-0.183,-0.061,-0.396
1667941942425,2022-11-08T23:12:22.425,0.760,0.091,0.000,-0.457
1667941942465,2022-11-08T23:12:22.465,0.800,-0.030,0.061,-0.427
1667941942505,2022-11-08T23:12:22.505,0.840,0.091,-0.030,-0.244
1667941942545,2022-11-08T23:12:22.545,0.880,0.396,0.030,-0.518
1667941942585,2022-11-08T23:12:22.585,0.920,0.366,0.305,-0.488
1667941942625,2022-11-08T23:12:22.625,0.960,-0.030,0.244,-0.396
1667941942665,2022-11-08T23:12:22.665,1.000,0.091,0.244,-0.457
1667941942705,2022-11-08T23:12:22.705,1.040,0.335,0.152,-0.457
1667941942745,2022-11-08T23:12:22.745,1.080,0.030,0.061,-0.457
1667941942785,2022-11-08T23:12:22.785,1.120,-0.366,0.091,-0.366
1667941942825,2022-11-08T23:12:22.825,1.160,-0.152,0.061,-0.335
1667941942865,2022-11-08T23:12:22.865,1.200,-0.335,0.091,-0.274
1667941942905,2022-11-08T23:12:22.905,1.240,-0.305,0.122,-0.274
1667941942945,2022-11-08T23:12:22.945,1.280,-0.213,0.061,-0.396
1667941942985,2022-11-08T23:12:22.985,1.320,-0.305,0.244,-0.427
1667941943025,2022-11-08T23:12:23.025,1.360,-0.518,0.213,-0.396
1667941943065,2022-11-08T23:12:23.065,1.400,-0.274,0.183,-0.335
1667941943105,2022-11-08T23:12:23.105,1.440,-0.274,0.183,-0.366
1667941943145,2022-11-08T23:12:23.145,1.480,-0.366,0.305,-0.366
1667941943185,2022-11-08T23:12:23.185,1.520,-0.366,0.305,-0.396
1667941943225,2022-11-08T23:12:23.225,1.560,-0.579,0.335,-0.427
1667941943265,2022-11-08T23:12:23.265,1.600,-0.274,0.335,-0.396
1667941943305,2022-11-08T23:12:23.305,1.640,-0.305,0.274,-0.366
1667941943345,2022-11-08T23:12:23.345,1.680,-0.427,0.366,-0.274
1667941943385,2022-11-08T23:12:23.385,1.720,-0.274,0.305,-0.427
1667941943425,2022-11-08T23:12:23.425,1.760,-0.305,0.305,-0.488
1667941943465,2022-11-08T23:12:23.465,1.800,-0.305,0.366,-0.396
1667941943505,2022-11-08T23:12:23.505,1.840,-0.457,0.457,-0.396
1667941943545,2022-11-08T23:12:23.545,1.880,-0.579,0.427,-0.457
1667941943585,2022-11-08T23:12:23.585,1.920,-0.366,0.396,-0.396
1667941943625,2022-11-08T23:12:23.625,1.960,-0.427,0.335,-0.427
1667941943665,2022-11-08T23:12:23.665,2.000,-0.640,0.305,-0.396
1667941943705,2022-11-08T23:12:23.705,2.040,-0.488,0.335,-0.335
1667941943745,2022-11-08T23:12:23.745,2.080,-0.427,0.305,-0.396
1667941943785,2022-11-08T23:12:23.785,2.120,-0.396,0.335,-0.366
1667941943825,2022-11-08T23:12:23.825,2.160,-0.579,0.274,-0.305
1667941943865,2022-11-08T23:12:23.865,2.200,-0.457,0.213,-0.274
1667941943905,2022-11-08T23:12:23.905,2.240,-0.518,0.244,-0.305
1667941943945,2022-11-08T23:12:23.945,2.280,-0.457,0.305,-0.396
1667941943985,2022-11-08T23:12:23.985,2.320,-0.427,0.274,-0.335
1667941944025,2022-11-08T23:12:24.025,2.360,-0.335,0.244,-0.244
1667941944065,2022-11-08T23:12:24.065,2.400,-0.244,0.244,-0.244
1667941944105,2022-11-08T23:12:24.105,2.440,-0.122,0.213,-0.305
1667941944145,2022-11-08T23:12:24.145,2.480,-0.274,0.305,-0.305
1667941944185,2022-11-08T23:12:24.185,2.520,-0.305,0.213,-0.335
1667941944225,2022-11-08T23:12:24.225,2.560,-0.030,0.183,-0.305
1667941944265,2022-11-08T23:12:24.265,2.600,-0.152,0.183,-0.274
1667941944305,2022-11-08T23:12:24.305,2.640,0.061,0.213,-0.305
1667941944345,2022-11-08T23:12:24.345,2.680,-0.213,0.152,-0.366
1667941944385,2022-11-08T23:12:24.385,2.720,-0.274,0.244,-0.366
1667941944425,2022-11-08T23:12:24.425,2.760,0.091,0.183,-0.305
1667941944465,2022-11-08T23:12:24.465,2.800,0.213,0.213,-0.335
1667941944505,2022-11-08T23:12:24.505,2.840,-0.152,0.305,-0.427
1667941944545,2022-11-08T23:12:24.545,2.880,-0.366,0.335,-0.366
1667941944585,2022-11-08T23:12:24.585,2.920,-0.030,0.335,-0.335
1667941944625,2022-11-08T23:12:24.625,2.960,0.091,0.183,-0.213
1667941944665,2022-11-08T23:12:24.665,3.000,-1.037,0.335,0.000
1667941944705,2022-11-08T23:12:24.705,3.040,-1.159,0.366,0.000
1667941944745,2022-11-08T23:12:24.745,3.080,-0.579,0.274,-0.213
1667941944785,2022-11-08T23:12:24.785,3.120,0.122,0.244,-0.152
1667941944825,2022-11-08T23:12:24.825,3.160,0.213,0.091,-0.091
1667941944865,2022-11-08T23:12:24.865,3.200,-0.030,0.305,-0.030
1667941944905,2022-11-08T23:12:24.905,3.240,0.244,0.366,0.091
1667941944945,2022-11-08T23:12:24.945,3.280,-0.366,0.366,0.000
1667941944985,2022-11-08T23:12:24.985,3.320,-0.762,0.396,-0.213
1667941945025,2022-11-08T23:12:25.025,3.360,-0.640,0.366,-0.061
1667941945065,2022-11-08T23:12:25.065,3.400,-0.762,0.457,0.061
1667941945105,2022-11-08T23:12:25.105,3.440,-0.610,0.457,0.091
1667941945145,2022-11-08T23:12:25.145,3.480,-0.152,0.457,0.122
1667941945185,2022-11-08T23:12:25.185,3.520,0.335,0.396,0.091
1667941945225,2022-11-08T23:12:25.225,3.560,0.122,0.183,-0.030
1667941945265,2022-11-08T23:12:25.265,3.600,-0.274,0.152,-0.091
1667941945305,2022-11-08T23:12:25.305,3.640,-0.030,0.122,-0.030
1667941945345,2022-11-08T23:12:25.345,3.680,0.152,0.183,0.030
1667941945385,2022-11-08T23:12:25.385,3.720,0.488,0.091,-0.091
1667941945425,2022-11-08T23:12:25.425,3.760,0.518,0.000,-0.366
1667941945465,2022-11-08T23:12:25.465,3.800,0.488,-0.030,-0.732
1667941945505,2022-11-08T23:12:25.505,3.840,0.488,0.213,-0.884
1667941945545,2022-11-08T23:12:25.545,3.880,0.762,0.061,-0.732
1667941945585,2022-11-08T23:12:25.585,3.920,0.823,-0.061,-0.579
1667941945625,2022-11-08T23:12:25.625,3.960,0.335,0.061,-0.335
1667941945665,2022-11-08T23:12:25.665,4.000,0.396,0.000,-0.091
1667941945705,2022-11-08T23:12:25.705,4.040,0.030,0.091,-0.244
1667941945745,2022-11-08T23:12:25.745,4.080,-0.305,0.183,-0.579
1667941945785,2022-11-08T23:12:25.785,4.120,0.701,0.000,-0.671
1667941945825,2022-11-08T23:12:25.825,4.160,0.305,0.030,-0.061
1667941945865,2022-11-08T23:12:25.865,4.200,-0.854,0.274,0.366
1667941945905,2022-11-08T23:12:25.905,4.240,-0.915,0.396,0.091
1667941945945,2022-11-08T23:12:25.945,4.280,-0.488,0.366,-0.518
1667941945985,2022-11-08T23:12:25.985,4.320,-0.030,0.274,-0.732
1667941946025,2022-11-08T23:12:26.025,4.360,0.091,0.183,-0.518
1667941946065,2022-11-08T23:12:26.065,4.400,0.030,0.244,-0.244
1667941946105,2022-11-08T23:12:26.105,4.440,0.244,0.091,-0.122
1667941946145,2022-11-08T23:12:26.145,4.480,-0.091,0.213,-0.244
1667941946185,2022-11-08T23:12:26.185,4.520,-0.244,0.213,-0.457
1667941946225,2022-11-08T23:12:26.225,4.560,-0.183,0.183,-0.457
1667941946265,2022-11-08T23:12:26.265,4.600,-0.610,0.335,-0.335
1667941946305,2022-11-08T23:12:26.305,4.640,-0.152,0.457,-0.091
1667941946345,2022-11-08T23:12:26.345,4.680,0.549,0.671,-0.030
1667941946385,2022-11-08T23:12:26.385,4.720,0.701,0.701,-0.152
1667941946425,2022-11-08T23:12:26.425,4.760,1.555,0.396,-0.152
1667941946465,2022-11-08T23:12:26.465,4.800,1.098,0.457,0.061
1667941946505,2022-11-08T23:12:26.505,4.840,-0.488,0.396,0.000
1667941946545,2022-11-08T23:12:26.545,4.880,-1.402,0.488,-0.305
1667941946585,2022-11-08T23:12:26.585,4.920,-1.402,0.427,-0.701
1667941946625,2022-11-08T23:12:26.625,4.960,-0.335,0.366,-0.518
1667941946665,2022-11-08T23:12:26.665,5.000,-0.030,0.335,-0.244
1667941946705,2022-11-08T23:12:26.705,5.040,-0.671,0.396,-0.183
1667941946745,2022-11-08T23:12:26.745,5.080,-0.152,0.305,-0.244
1667941946785,2022-11-08T23:12:26.785,5.120,0.305,0.183,-0.335
1667941946825,2022-11-08T23:12:26.825,5.160,-0.244,0.183,-0.488
1667941946865,2022-11-08T23:12:26.865,5.200,-0.244,0.244,-0.488
1667941946905,2022-11-08T23:12:26.905,5.240,-0.396,0.427,-0.396
1667941946945,2022-11-08T23:12:26.945,5.280,-0.335,0.244,-0.244
1667941946985,2022-11-08T23:12:26.985,5.320,-0.579,0.335,-0.427
1667941947025,2022-11-08T23:12:27.025,5.360,0.213,0.305,-0.488
1667941947065,2022-11-08T23:12:27.065,5.400,-0.183,0.427,-0.335
1667941947105,2022-11-08T23:12:27.105,5.440,-0.061,0.457,-0.244
1667941947145,2022-11-08T23:12:27.145,5.480,0.274,0.335,-0.213
1667941947185,2022-11-08T23:12:27.185,5.520,-0.823,0.274,-0.305
1667941947225,2022-11-08T23:12:27.225,5.560,-0.671,0.396,-0.549
1667941947265,2022-11-08T23:12:27.265,5.600,0.488,0.183,-0.518
1667941947305,2022-11-08T23:12:27.305,5.640,-0.305,0.305,-0.122
