epoch (ms),time (03:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1668345163909,2022-11-13T15:12:43.909,0.000,0.161,-0.660,-0.757
1668345163949,2022-11-13T15:12:43.949,0.040,0.161,-0.667,-0.764
1668345163989,2022-11-13T15:12:43.989,0.080,0.161,-0.665,-0.762
1668345164029,2022-11-13T15:12:44.029,0.120,0.160,-0.664,-0.763
1668345164069,2022-11-13T15:12:44.069,0.160,0.162,-0.665,-0.763
1668345164109,2022-11-13T15:12:44.109,0.200,0.162,-0.662,-0.764
1668345164149,2022-11-13T15:12:44.149,0.240,0.161,-0.667,-0.762
1668345164189,2022-11-13T15:12:44.189,0.280,0.159,-0.664,-0.763
1668345164229,2022-11-13T15:12:44.229,0.320,0.161,-0.662,-0.764
1668345164269,2022-11-13T15:12:44.269,0.360,0.161,-0.669,-0.761
1668345164309,2022-11-13T15:12:44.309,0.400,0.161,-0.668,-0.761
1668345164349,2022-11-13T15:12:44.349,0.440,0.159,-0.664,-0.762
1668345164389,2022-11-13T15:12:44.389,0.480,0.161,-0.668,-0.760
1668345164429,2022-11-13T15:12:44.429,0.520,0.162,-0.666,-0.762
1668345164469,2022-11-13T15:12:44.469,0.560,0.161,-0.664,-0.762
1668345164509,2022-11-13T15:12:44.509,0.600,0.162,-0.670,-0.760
1668345164549,2022-11-13T15:12:44.549,0.640,0.161,-0.662,-0.762
1668345164589,2022-11-13T15:12:44.589,0.680,0.161,-0.667,-0.761
1668345164629,2022-11-13T15:12:44.629,0.720,0.162,-0.666,-0.763
1668345164669,2022-11-13T15:12:44.669,0.760,0.160,-0.664,-0.761
1668345164709,2022-11-13T15:12:44.709,0.800,0.161,-0.665,-0.760
1668345164749,2022-11-13T15:12:44.749,0.840,0.163,-0.665,-0.762
1668345164789,2022-11-13T15:12:44.789,0.880,0.160,-0.661,-0.763
1668345164829,2022-11-13T15:12:44.829,0.920,0.163,-0.663,-0.762
1668345164869,2022-11-13T15:12:44.869,0.960,0.162,-0.665,-0.762
1668345164909,2022-11-13T15:12:44.909,1.000,0.161,-0.661,-0.763
1668345164949,2022-11-13T15:12:44.949,1.040,0.161,-0.666,-0.762
1668345164989,2022-11-13T15:12:44.989,1.080,0.161,-0.665,-0.762
1668345165029,2022-11-13T15:12:45.029,1.120,0.160,-0.665,-0.762
1668345165069,2022-11-13T15:12:45.069,1.160,0.160,-0.663,-0.764
1668345165109,2022-11-13T15:12:45.109,1.200,0.160,-0.665,-0.761
1668345165149,2022-11-13T15:12:45.149,1.240,0.160,-0.665,-0.762
1668345165189,2022-11-13T15:12:45.189,1.280,0.162,-0.661,-0.764
1668345165229,2022-11-13T15:12:45.229,1.320,0.161,-0.664,-0.763
1668345165269,2022-11-13T15:12:45.269,1.360,0.160,-0.665,-0.762
1668345165309,2022-11-13T15:12:45.309,1.400,0.161,-0.660,-0.763
1668345165349,2022-11-13T15:12:45.349,1.440,0.163,-0.669,-0.760
1668345165389,2022-11-13T15:12:45.389,1.480,0.160,-0.662,-0.762
1668345165429,2022-11-13T15:12:45.429,1.520,0.157,-0.663,-0.760
1668345165469,2022-11-13T15:12:45.469,1.560,0.161,-0.672,-0.759
1668345165509,2022-11-13T15:12:45.509,1.600,0.163,-0.661,-0.765
1668345165549,2022-11-13T15:12:45.549,1.640,0.163,-0.658,-0.766
1668345165589,2022-11-13T15:12:45.589,1.680,0.165,-0.664,-0.763
1668345165629,2022-11-13T15:12:45.629,1.720,0.160,-0.659,-0.764
1668345165669,2022-11-13T15:12:45.669,1.760,0.152,-0.663,-0.760
1668345165709,2022-11-13T15:12:45.709,1.800,0.159,-0.670,-0.761
1668345165749,2022-11-13T15:12:45.749,1.840,0.153,-0.651,-0.770
1668345165789,2022-11-13T15:12:45.789,1.880,0.165,-0.662,-0.766
1668345165829,2022-11-13T15:12:45.829,1.920,0.169,-0.662,-0.765
1668345165869,2022-11-13T15:12:45.869,1.960,0.159,-0.663,-0.764
1668345165909,2022-11-13T15:12:45.909,2.000,0.161,-0.666,-0.763
1668345165949,2022-11-13T15:12:45.949,2.040,0.164,-0.659,-0.766
1668345165989,2022-11-13T15:12:45.989,2.080,0.161,-0.661,-0.765
1668345166029,2022-11-13T15:12:46.029,2.120,0.156,-0.661,-0.763
1668345166069,2022-11-13T15:12:46.069,2.160,0.154,-0.662,-0.763
1668345166109,2022-11-13T15:12:46.109,2.200,0.158,-0.658,-0.767
1668345166149,2022-11-13T15:12:46.149,2.240,0.166,-0.658,-0.768
1668345166189,2022-11-13T15:12:46.189,2.280,0.161,-0.660,-0.765
1668345166229,2022-11-13T15:12:46.229,2.320,0.158,-0.663,-0.764
1668345166269,2022-11-13T15:12:46.269,2.360,0.158,-0.661,-0.765
1668345166309,2022-11-13T15:12:46.309,2.400,0.163,-0.661,-0.765
1668345166349,2022-11-13T15:12:46.349,2.440,0.161,-0.662,-0.765
1668345166389,2022-11-13T15:12:46.389,2.480,0.159,-0.661,-0.765
1668345166429,2022-11-13T15:12:46.429,2.520,0.161,-0.661,-0.764
1668345166469,2022-11-13T15:12:46.469,2.560,0.161,-0.660,-0.767
1668345166509,2022-11-13T15:12:46.509,2.600,0.161,-0.660,-0.767
1668345166549,2022-11-13T15:12:46.549,2.640,0.161,-0.662,-0.761
1668345166589,2022-11-13T15:12:46.589,2.680,0.160,-0.658,-0.765
1668345166629,2022-11-13T15:12:46.629,2.720,0.161,-0.658,-0.767
1668345166669,2022-11-13T15:12:46.669,2.760,0.160,-0.662,-0.764
