epoch (ms),time (03:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1667914107565,2022-11-08T15:28:27.565,0.000,-0.270,-0.019,-0.983
1667914107606,2022-11-08T15:28:27.606,0.041,-0.150,0.020,-0.992
1667914107647,2022-11-08T15:28:27.647,0.082,-0.052,0.002,-0.994
1667914107686,2022-11-08T15:28:27.686,0.121,-0.031,-0.063,-0.989
1667914107727,2022-11-08T15:28:27.727,0.162,-0.084,-0.112,-0.993
1667914107768,2022-11-08T15:28:27.768,0.203,-0.055,-0.116,-0.990
1667914107808,2022-11-08T15:28:27.808,0.243,-0.093,-0.079,-0.996
1667914107849,2022-11-08T15:28:27.849,0.284,-0.063,-0.031,-0.990
1667914107890,2022-11-08T15:28:27.890,0.325,-0.024,-0.055,-0.993
1667914107930,2022-11-08T15:28:27.930,0.365,-0.033,-0.063,-0.995
1667914107971,2022-11-08T15:28:27.971,0.406,-0.026,-0.071,-0.991
1667914108012,2022-11-08T15:28:28.012,0.447,-0.010,-0.060,-0.992
1667914108051,2022-11-08T15:28:28.051,0.486,0.012,-0.027,-0.999
1667914108092,2022-11-08T15:28:28.092,0.527,-0.036,-0.019,-0.999
1667914108133,2022-11-08T15:28:28.133,0.568,-0.126,-0.049,-0.989
1667914108173,2022-11-08T15:28:28.173,0.608,-0.120,-0.085,-0.988
1667914108214,2022-11-08T15:28:28.214,0.649,-0.069,-0.050,-0.992
1667914108255,2022-11-08T15:28:28.255,0.690,-0.026,-0.009,-0.997
1667914108294,2022-11-08T15:28:28.294,0.729,-0.039,-0.026,-0.992
1667914108335,2022-11-08T15:28:28.335,0.770,-0.073,-0.038,-0.993
1667914108375,2022-11-08T15:28:28.375,0.810,-0.065,-0.078,-0.992
1667914108416,2022-11-08T15:28:28.416,0.851,-0.069,-0.106,-0.982
1667914108457,2022-11-08T15:28:28.457,0.892,-0.061,-0.084,-0.997
1667914108496,2022-11-08T15:28:28.496,0.931,-0.077,-0.090,-0.984
1667914108537,2022-11-08T15:28:28.537,0.972,-0.054,-0.092,-0.990
1667914108578,2022-11-08T15:28:28.578,1.013,-0.012,-0.076,-0.994
1667914108618,2022-11-08T15:28:28.618,1.053,-0.006,-0.073,-0.989
1667914108659,2022-11-08T15:28:28.659,1.094,0.023,-0.103,-0.989
1667914108700,2022-11-08T15:28:28.700,1.135,-0.040,-0.097,-0.994
1667914108740,2022-11-08T15:28:28.740,1.175,-0.091,-0.073,-0.986
1667914108781,2022-11-08T15:28:28.781,1.216,-0.072,-0.078,-0.996
1667914108822,2022-11-08T15:28:28.822,1.257,-0.085,-0.090,-0.981
1667914108861,2022-11-08T15:28:28.861,1.296,-0.089,-0.084,-0.991
1667914108902,2022-11-08T15:28:28.902,1.337,-0.092,-0.083,-0.991
1667914108943,2022-11-08T15:28:28.943,1.378,-0.104,-0.116,-0.984
1667914108983,2022-11-08T15:28:28.983,1.418,-0.108,-0.109,-0.982
1667914109024,2022-11-08T15:28:29.024,1.459,-0.097,-0.109,-0.983
1667914109063,2022-11-08T15:28:29.063,1.498,-0.093,-0.103,-0.986
1667914109104,2022-11-08T15:28:29.104,1.539,-0.113,-0.099,-0.989
1667914109145,2022-11-08T15:28:29.145,1.580,-0.074,-0.093,-0.982
1667914109185,2022-11-08T15:28:29.185,1.620,-0.050,-0.093,-0.989
1667914109226,2022-11-08T15:28:29.226,1.661,-0.044,-0.108,-0.995
1667914109267,2022-11-08T15:28:29.267,1.702,-0.047,-0.112,-0.987
1667914109306,2022-11-08T15:28:29.306,1.741,-0.070,-0.107,-0.981
1667914109348,2022-11-08T15:28:29.348,1.783,-0.074,-0.092,-0.990
1667914109389,2022-11-08T15:28:29.389,1.824,-0.085,-0.107,-0.987
1667914109428,2022-11-08T15:28:29.428,1.863,-0.073,-0.102,-0.984
1667914109469,2022-11-08T15:28:29.469,1.904,-0.066,-0.111,-0.984
1667914109510,2022-11-08T15:28:29.510,1.945,-0.076,-0.103,-0.989
1667914109550,2022-11-08T15:28:29.550,1.985,-0.081,-0.105,-0.986
1667914109591,2022-11-08T15:28:29.591,2.026,-0.075,-0.105,-0.986
1667914109632,2022-11-08T15:28:29.632,2.067,-0.078,-0.115,-0.985
1667914109671,2022-11-08T15:28:29.671,2.106,-0.077,-0.104,-0.987
1667914109712,2022-11-08T15:28:29.712,2.147,-0.077,-0.108,-0.986
1667914109752,2022-11-08T15:28:29.752,2.187,-0.075,-0.118,-0.982
1667914109793,2022-11-08T15:28:29.793,2.228,-0.070,-0.106,-0.986
1667914109834,2022-11-08T15:28:29.834,2.269,-0.069,-0.082,-0.993
1667914109873,2022-11-08T15:28:29.873,2.308,-0.078,-0.116,-0.985
1667914109914,2022-11-08T15:28:29.914,2.349,-0.078,-0.109,-0.986
1667914109955,2022-11-08T15:28:29.955,2.390,-0.073,-0.099,-0.988
1667914109995,2022-11-08T15:28:29.995,2.430,-0.078,-0.109,-0.985
1667914110036,2022-11-08T15:28:30.036,2.471,-0.073,-0.117,-0.987
1667914110077,2022-11-08T15:28:30.077,2.512,-0.071,-0.125,-0.981
1667914110117,2022-11-08T15:28:30.117,2.552,-0.073,-0.094,-0.988
1667914110158,2022-11-08T15:28:30.158,2.593,-0.080,-0.117,-0.988
1667914110199,2022-11-08T15:28:30.199,2.634,-0.074,-0.114,-0.986
1667914110238,2022-11-08T15:28:30.238,2.673,-0.075,-0.112,-0.982
1667914110279,2022-11-08T15:28:30.279,2.714,-0.076,-0.117,-0.985
1667914110320,2022-11-08T15:28:30.320,2.755,-0.074,-0.114,-0.986
