epoch (ms),time (03:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1667923866579,2022-11-08T18:11:06.579,0.000,-0.209,0.276,-0.955
1667923866619,2022-11-08T18:11:06.619,0.040,-0.211,0.275,-0.965
1667923866659,2022-11-08T18:11:06.659,0.080,-0.209,0.281,-0.962
1667923866699,2022-11-08T18:11:06.699,0.120,-0.208,0.274,-0.962
1667923866739,2022-11-08T18:11:06.739,0.160,-0.209,0.275,-0.963
1667923866779,2022-11-08T18:11:06.779,0.200,-0.208,0.281,-0.962
1667923866819,2022-11-08T18:11:06.819,0.240,-0.208,0.278,-0.960
1667923866859,2022-11-08T18:11:06.859,0.280,-0.209,0.277,-0.961
1667923866899,2022-11-08T18:11:06.899,0.320,-0.210,0.277,-0.961
1667923866939,2022-11-08T18:11:06.939,0.360,-0.210,0.272,-0.962
1667923866979,2022-11-08T18:11:06.979,0.400,-0.211,0.273,-0.963
1667923867019,2022-11-08T18:11:07.019,0.440,-0.210,0.276,-0.962
1667923867059,2022-11-08T18:11:07.059,0.480,-0.209,0.277,-0.961
1667923867099,2022-11-08T18:11:07.099,0.520,-0.209,0.275,-0.962
1667923867139,2022-11-08T18:11:07.139,0.560,-0.208,0.274,-0.962
1667923867179,2022-11-08T18:11:07.179,0.600,-0.209,0.276,-0.962
1667923867219,2022-11-08T18:11:07.219,0.640,-0.210,0.275,-0.962
1667923867259,2022-11-08T18:11:07.259,0.680,-0.209,0.274,-0.962
1667923867299,2022-11-08T18:11:07.299,0.720,-0.210,0.274,-0.962
1667923867339,2022-11-08T18:11:07.339,0.760,-0.210,0.274,-0.963
1667923867379,2022-11-08T18:11:07.379,0.800,-0.208,0.274,-0.963
1667923867419,2022-11-08T18:11:07.419,0.840,-0.210,0.276,-0.961
1667923867459,2022-11-08T18:11:07.459,0.880,-0.209,0.275,-0.961
1667923867499,2022-11-08T18:11:07.499,0.920,-0.208,0.276,-0.961
1667923867539,2022-11-08T18:11:07.539,0.960,-0.209,0.276,-0.961
1667923867579,2022-11-08T18:11:07.579,1.000,-0.209,0.272,-0.961
1667923867619,2022-11-08T18:11:07.619,1.040,-0.209,0.276,-0.962
1667923867659,2022-11-08T18:11:07.659,1.080,-0.210,0.275,-0.962
1667923867699,2022-11-08T18:11:07.699,1.120,-0.210,0.272,-0.961
1667923867739,2022-11-08T18:11:07.739,1.160,-0.209,0.274,-0.962
1667923867779,2022-11-08T18:11:07.779,1.200,-0.209,0.275,-0.962
1667923867819,2022-11-08T18:11:07.819,1.240,-0.210,0.279,-0.960
1667923867859,2022-11-08T18:11:07.859,1.280,-0.210,0.276,-0.961
1667923867899,2022-11-08T18:11:07.899,1.320,-0.209,0.277,-0.961
1667923867939,2022-11-08T18:11:07.939,1.360,-0.210,0.275,-0.961
1667923867979,2022-11-08T18:11:07.979,1.400,-0.209,0.273,-0.962
1667923868019,2022-11-08T18:11:08.019,1.440,-0.209,0.276,-0.960
1667923868059,2022-11-08T18:11:08.059,1.480,-0.210,0.272,-0.960
1667923868099,2022-11-08T18:11:08.099,1.520,-0.208,0.272,-0.962
1667923868139,2022-11-08T18:11:08.139,1.560,-0.211,0.275,-0.962
1667923868179,2022-11-08T18:11:08.179,1.600,-0.210,0.272,-0.962
1667923868219,2022-11-08T18:11:08.219,1.640,-0.209,0.273,-0.962
1667923868259,2022-11-08T18:11:08.259,1.680,-0.210,0.271,-0.962
1667923868299,2022-11-08T18:11:08.299,1.720,-0.209,0.272,-0.962
1667923868339,2022-11-08T18:11:08.339,1.760,-0.209,0.273,-0.963
1667923868379,2022-11-08T18:11:08.379,1.800,-0.210,0.272,-0.962
1667923868419,2022-11-08T18:11:08.419,1.840,-0.209,0.274,-0.962
1667923868459,2022-11-08T18:11:08.459,1.880,-0.210,0.274,-0.961
1667923868499,2022-11-08T18:11:08.499,1.920,-0.211,0.272,-0.961
1667923868539,2022-11-08T18:11:08.539,1.960,-0.210,0.276,-0.962
1667923868579,2022-11-08T18:11:08.579,2.000,-0.209,0.273,-0.961
1667923868619,2022-11-08T18:11:08.619,2.040,-0.210,0.271,-0.963
1667923868659,2022-11-08T18:11:08.659,2.080,-0.210,0.275,-0.962
1667923868699,2022-11-08T18:11:08.699,2.120,-0.208,0.275,-0.964
1667923868739,2022-11-08T18:11:08.739,2.160,-0.209,0.278,-0.961
1667923868779,2022-11-08T18:11:08.779,2.200,-0.211,0.268,-0.962
1667923868819,2022-11-08T18:11:08.819,2.240,-0.210,0.275,-0.962
1667923868859,2022-11-08T18:11:08.859,2.280,-0.209,0.277,-0.962
1667923868899,2022-11-08T18:11:08.899,2.320,-0.210,0.269,-0.963
1667923868939,2022-11-08T18:11:08.939,2.360,-0.209,0.273,-0.963
1667923868979,2022-11-08T18:11:08.979,2.400,-0.210,0.278,-0.961
1667923869019,2022-11-08T18:11:09.019,2.440,-0.210,0.274,-0.962
1667923869059,2022-11-08T18:11:09.059,2.480,-0.210,0.270,-0.963
1667923869099,2022-11-08T18:11:09.099,2.520,-0.208,0.275,-0.962
1667923869139,2022-11-08T18:11:09.139,2.560,-0.210,0.275,-0.961
1667923869179,2022-11-08T18:11:09.179,2.600,-0.209,0.272,-0.961
1667923869219,2022-11-08T18:11:09.219,2.640,-0.210,0.275,-0.961
1667923869259,2022-11-08T18:11:09.259,2.680,-0.209,0.274,-0.962
1667923869299,2022-11-08T18:11:09.299,2.720,-0.209,0.274,-0.962
1667923869339,2022-11-08T18:11:09.339,2.760,-0.211,0.274,-0.962
1667923869379,2022-11-08T18:11:09.379,2.800,-0.209,0.275,-0.962
1667923869419,2022-11-08T18:11:09.419,2.840,-0.209,0.273,-0.961
1667923869459,2022-11-08T18:11:09.459,2.880,-0.210,0.272,-0.962
1667923869499,2022-11-08T18:11:09.499,2.920,-0.210,0.274,-0.962
1667923869539,2022-11-08T18:11:09.539,2.960,-0.210,0.275,-0.960
1667923869579,2022-11-08T18:11:09.579,3.000,-0.209,0.272,-0.962
1667923869619,2022-11-08T18:11:09.619,3.040,-0.210,0.275,-0.961
1667923869659,2022-11-08T18:11:09.659,3.080,-0.209,0.273,-0.961
1667923869699,2022-11-08T18:11:09.699,3.120,-0.210,0.274,-0.961
1667923869739,2022-11-08T18:11:09.739,3.160,-0.209,0.275,-0.962
1667923869779,2022-11-08T18:11:09.779,3.200,-0.211,0.273,-0.961
1667923869819,2022-11-08T18:11:09.819,3.240,-0.208,0.275,-0.962
1667923869859,2022-11-08T18:11:09.859,3.280,-0.209,0.272,-0.963
1667923869899,2022-11-08T18:11:09.899,3.320,-0.210,0.274,-0.960
1667923869939,2022-11-08T18:11:09.939,3.360,-0.209,0.276,-0.962
1667923869979,2022-11-08T18:11:09.979,3.400,-0.210,0.273,-0.963
1667923870019,2022-11-08T18:11:10.019,3.440,-0.209,0.273,-0.962
1667923870059,2022-11-08T18:11:10.059,3.480,-0.209,0.276,-0.961
1667923870099,2022-11-08T18:11:10.099,3.520,-0.210,0.273,-0.961
1667923870139,2022-11-08T18:11:10.139,3.560,-0.210,0.273,-0.962
1667923870179,2022-11-08T18:11:10.179,3.600,-0.209,0.277,-0.961
1667923870219,2022-11-08T18:11:10.219,3.640,-0.210,0.273,-0.960
1667923870259,2022-11-08T18:11:10.259,3.680,-0.209,0.273,-0.961
1667923870299,2022-11-08T18:11:10.299,3.720,-0.210,0.276,-0.962
1667923870339,2022-11-08T18:11:10.339,3.760,-0.209,0.273,-0.963
1667923870379,2022-11-08T18:11:10.379,3.800,-0.210,0.275,-0.961
1667923870419,2022-11-08T18:11:10.419,3.840,-0.210,0.272,-0.961
1667923870459,2022-11-08T18:11:10.459,3.880,-0.208,0.275,-0.960
1667923870499,2022-11-08T18:11:10.499,3.920,-0.209,0.275,-0.961
1667923870539,2022-11-08T18:11:10.539,3.960,-0.210,0.275,-0.960
1667923870579,2022-11-08T18:11:10.579,4.000,-0.211,0.276,-0.960
1667923870619,2022-11-08T18:11:10.619,4.040,-0.210,0.274,-0.962
1667923870659,2022-11-08T18:11:10.659,4.080,-0.209,0.276,-0.962
1667923870699,2022-11-08T18:11:10.699,4.120,-0.209,0.276,-0.962
1667923870739,2022-11-08T18:11:10.739,4.160,-0.210,0.276,-0.961
1667923870779,2022-11-08T18:11:10.779,4.200,-0.210,0.274,-0.960
1667923870819,2022-11-08T18:11:10.819,4.240,-0.210,0.277,-0.961
1667923870859,2022-11-08T18:11:10.859,4.280,-0.210,0.278,-0.961
1667923870899,2022-11-08T18:11:10.899,4.320,-0.211,0.271,-0.961
1667923870939,2022-11-08T18:11:10.939,4.360,-0.210,0.276,-0.961
