epoch (ms),time (03:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1668331183340,2022-11-13T11:19:43.340,0.000,-0.213,-0.427,0.213
1668331183380,2022-11-13T11:19:43.380,0.040,0.000,-0.762,1.829
1668331183420,2022-11-13T11:19:43.420,0.080,0.762,-0.701,0.518
1668331183460,2022-11-13T11:19:43.460,0.120,0.579,-0.518,0.427
1668331183500,2022-11-13T11:19:43.500,0.160,0.427,-0.427,0.762
1668331183540,2022-11-13T11:19:43.540,0.200,0.823,-0.488,0.366
1668331183580,2022-11-13T11:19:43.580,0.240,0.305,-0.701,0.518
1668331183620,2022-11-13T11:19:43.620,0.280,0.244,-0.762,0.915
1668331183660,2022-11-13T11:19:43.660,0.320,0.549,-0.671,1.037
1668331183700,2022-11-13T11:19:43.700,0.360,0.640,-0.671,0.854
1668331183740,2022-11-13T11:19:43.740,0.400,0.823,-0.488,0.305
1668331183780,2022-11-13T11:19:43.780,0.440,1.006,-0.183,0.488
1668331183820,2022-11-13T11:19:43.820,0.480,0.976,-0.335,0.549
1668331183860,2022-11-13T11:19:43.860,0.520,0.701,-0.396,0.305
1668331183900,2022-11-13T11:19:43.900,0.560,0.976,-0.183,0.244
1668331183940,2022-11-13T11:19:43.940,0.600,1.250,-0.152,0.091
1668331183980,2022-11-13T11:19:43.980,0.640,0.488,-0.366,0.518
1668331184020,2022-11-13T11:19:44.020,0.680,0.793,-0.122,0.244
1668331184060,2022-11-13T11:19:44.060,0.720,1.006,-0.030,0.183
1668331184100,2022-11-13T11:19:44.100,0.760,0.884,-0.183,0.244
1668331184140,2022-11-13T11:19:44.140,0.800,0.793,-0.396,0.122
1668331184180,2022-11-13T11:19:44.180,0.840,1.189,-0.213,-0.183
1668331184220,2022-11-13T11:19:44.220,0.880,1.006,-0.244,-0.183
1668331184260,2022-11-13T11:19:44.260,0.920,0.793,-0.244,-0.030
1668331184300,2022-11-13T11:19:44.300,0.960,0.915,-0.152,-0.274
1668331184340,2022-11-13T11:19:44.340,1.000,1.067,-0.030,-0.366
1668331184380,2022-11-13T11:19:44.380,1.040,0.762,-0.183,-0.274
1668331184420,2022-11-13T11:19:44.420,1.080,0.457,-0.183,-0.396
1668331184460,2022-11-13T11:19:44.460,1.120,0.732,-0.091,-0.549
1668331184500,2022-11-13T11:19:44.500,1.160,1.220,0.091,-0.457
1668331184540,2022-11-13T11:19:44.540,1.200,1.463,0.091,-0.610
1668331184580,2022-11-13T11:19:44.580,1.240,1.067,0.061,-0.457
1668331184620,2022-11-13T11:19:44.620,1.280,1.128,0.030,-0.305
1668331184660,2022-11-13T11:19:44.660,1.320,1.311,-0.061,-0.305
1668331184700,2022-11-13T11:19:44.700,1.360,1.402,0.000,-0.305
1668331184740,2022-11-13T11:19:44.740,1.400,1.006,0.213,-0.122
1668331184780,2022-11-13T11:19:44.780,1.440,0.976,0.183,-0.152
1668331184820,2022-11-13T11:19:44.820,1.480,1.402,0.183,-0.244
1668331184860,2022-11-13T11:19:44.860,1.520,1.220,0.030,-0.152
1668331184900,2022-11-13T11:19:44.900,1.560,1.098,0.183,-0.427
1668331184940,2022-11-13T11:19:44.940,1.600,1.829,0.488,-0.701
1668331184980,2022-11-13T11:19:44.980,1.640,1.738,0.305,-0.366
1668331185020,2022-11-13T11:19:45.020,1.680,1.799,0.305,0.030
1668331185060,2022-11-13T11:19:45.060,1.720,0.884,-0.030,0.396
1668331185100,2022-11-13T11:19:45.100,1.760,1.494,0.000,-0.061
1668331185140,2022-11-13T11:19:45.140,1.800,1.494,0.122,-0.518
1668331185180,2022-11-13T11:19:45.180,1.840,1.037,0.061,-0.610
1668331185220,2022-11-13T11:19:45.220,1.880,0.793,-0.030,-0.122
1668331185260,2022-11-13T11:19:45.260,1.920,0.915,0.457,0.061
1668331185300,2022-11-13T11:19:45.300,1.960,0.671,0.823,0.213
1668331185340,2022-11-13T11:19:45.340,2.000,0.457,0.396,0.579
1668331185380,2022-11-13T11:19:45.380,2.040,0.854,-0.213,0.396
1668331185420,2022-11-13T11:19:45.420,2.080,0.640,-0.854,0.640
1668331185460,2022-11-13T11:19:45.460,2.120,-0.579,-0.701,1.098
1668331185500,2022-11-13T11:19:45.500,2.160,-1.768,-1.280,1.463
1668331185540,2022-11-13T11:19:45.540,2.200,-0.732,-1.067,0.854
1668331185580,2022-11-13T11:19:45.580,2.240,1.037,0.152,-0.183
1668331185620,2022-11-13T11:19:45.620,2.280,0.793,0.030,0.183
1668331185660,2022-11-13T11:19:45.660,2.320,1.006,-0.640,0.671
1668331185700,2022-11-13T11:19:45.700,2.360,-1.463,-1.555,1.402
1668331185740,2022-11-13T11:19:45.740,2.400,-0.091,-0.366,0.335
1668331185780,2022-11-13T11:19:45.780,2.440,1.616,0.122,-0.274
1668331185820,2022-11-13T11:19:45.820,2.480,-0.366,-0.732,0.915
1668331185860,2022-11-13T11:19:45.860,2.520,-0.610,-0.518,1.250
1668331185900,2022-11-13T11:19:45.900,2.560,1.616,0.183,0.335
1668331185940,2022-11-13T11:19:45.940,2.600,0.396,-0.366,1.494
1668331185980,2022-11-13T11:19:45.980,2.640,-1.006,-1.616,2.744
1668331186020,2022-11-13T11:19:46.020,2.680,0.213,-1.646,2.073
1668331186060,2022-11-13T11:19:46.060,2.720,1.220,-1.433,0.488
1668331186100,2022-11-13T11:19:46.100,2.760,3.110,-0.884,-0.701
1668331186140,2022-11-13T11:19:46.140,2.800,2.652,-0.122,-0.305
1668331186180,2022-11-13T11:19:46.180,2.840,1.982,0.579,-0.122
1668331186220,2022-11-13T11:19:46.220,2.880,1.829,0.030,-0.030
1668331186260,2022-11-13T11:19:46.260,2.920,2.012,-0.396,0.122
1668331186300,2022-11-13T11:19:46.300,2.960,0.854,-0.335,0.701
1668331186340,2022-11-13T11:19:46.340,3.000,-0.061,-0.579,1.189
1668331186380,2022-11-13T11:19:46.380,3.040,-0.854,-1.006,1.037
1668331186420,2022-11-13T11:19:46.420,3.080,0.183,-1.006,0.213
1668331186460,2022-11-13T11:19:46.460,3.120,-0.183,-1.037,0.396
1668331186500,2022-11-13T11:19:46.500,3.160,0.762,-0.610,0.305
1668331186540,2022-11-13T11:19:46.540,3.200,-0.244,-0.671,0.762
1668331186580,2022-11-13T11:19:46.580,3.240,-0.152,-0.793,0.396
1668331186620,2022-11-13T11:19:46.620,3.280,1.341,-0.579,-0.213
1668331186660,2022-11-13T11:19:46.660,3.320,0.640,-0.579,0.122
1668331186700,2022-11-13T11:19:46.700,3.360,0.213,-0.427,0.152
1668331186740,2022-11-13T11:19:46.740,3.400,0.183,-0.396,0.366
1668331186780,2022-11-13T11:19:46.780,3.440,0.579,-0.122,0.213
1668331186820,2022-11-13T11:19:46.820,3.480,0.732,-0.122,0.061
1668331186860,2022-11-13T11:19:46.860,3.520,0.457,-0.122,0.091
1668331186900,2022-11-13T11:19:46.900,3.560,0.091,-0.274,0.427
1668331186940,2022-11-13T11:19:46.940,3.600,0.549,-0.183,0.183
1668331186980,2022-11-13T11:19:46.980,3.640,0.396,-0.091,0.366
1668331187020,2022-11-13T11:19:47.020,3.680,0.549,-0.152,0.152
1668331187060,2022-11-13T11:19:47.060,3.720,0.945,-0.274,0.152
1668331187100,2022-11-13T11:19:47.100,3.760,0.335,-0.366,0.335
1668331187140,2022-11-13T11:19:47.140,3.800,0.152,-0.335,0.335
1668331187180,2022-11-13T11:19:47.180,3.840,0.884,-0.091,0.030
1668331187220,2022-11-13T11:19:47.220,3.880,1.250,0.000,0.122
1668331187260,2022-11-13T11:19:47.260,3.920,0.549,-0.366,0.274
1668331187300,2022-11-13T11:19:47.300,3.960,0.335,-0.457,0.122
1668331187340,2022-11-13T11:19:47.340,4.000,0.457,-0.366,0.000
1668331187380,2022-11-13T11:19:47.380,4.040,0.671,-0.213,0.030
1668331187420,2022-11-13T11:19:47.420,4.080,0.640,-0.213,0.030
1668331187460,2022-11-13T11:19:47.460,4.120,0.244,-0.488,0.183
1668331187500,2022-11-13T11:19:47.500,4.160,0.244,-0.335,0.213
1668331187540,2022-11-13T11:19:47.540,4.200,0.305,-0.244,0.091
1668331187580,2022-11-13T11:19:47.580,4.240,0.732,-0.183,0.183
1668331187620,2022-11-13T11:19:47.620,4.280,0.427,-0.244,0.030
1668331187660,2022-11-13T11:19:47.660,4.320,0.793,-0.213,-0.122
1668331187700,2022-11-13T11:19:47.700,4.360,0.610,-0.305,0.091
1668331187740,2022-11-13T11:19:47.740,4.400,0.579,-0.335,0.122
1668331187780,2022-11-13T11:19:47.780,4.440,0.549,-0.366,0.030
1668331187820,2022-11-13T11:19:47.820,4.480,0.884,-0.183,0.030
1668331187860,2022-11-13T11:19:47.860,4.520,0.701,-0.305,0.091
1668331187900,2022-11-13T11:19:47.900,4.560,0.854,-0.213,0.000
1668331187940,2022-11-13T11:19:47.940,4.600,0.976,0.030,-0.061
1668331187980,2022-11-13T11:19:47.980,4.640,1.037,-0.091,-0.091
1668331188020,2022-11-13T11:19:48.020,4.680,0.854,-0.305,0.061
1668331188060,2022-11-13T11:19:48.060,4.720,0.701,-0.366,0.061
1668331188100,2022-11-13T11:19:48.100,4.760,0.579,-0.335,0.030
1668331188140,2022-11-13T11:19:48.140,4.800,0.610,-0.457,-0.122
1668331188180,2022-11-13T11:19:48.180,4.840,0.671,-0.366,-0.030
1668331188220,2022-11-13T11:19:48.220,4.880,0.701,-0.213,0.030
1668331188260,2022-11-13T11:19:48.260,4.920,1.067,-0.335,-0.183
1668331188300,2022-11-13T11:19:48.300,4.960,0.976,-0.213,-0.152
1668331188340,2022-11-13T11:19:48.340,5.000,0.762,-0.122,-0.030
1668331188380,2022-11-13T11:19:48.380,5.040,0.732,-0.305,-0.183
1668331188420,2022-11-13T11:19:48.420,5.080,0.945,-0.183,-0.091
1668331188460,2022-11-13T11:19:48.460,5.120,0.305,-0.396,-0.030
1668331188500,2022-11-13T11:19:48.500,5.160,0.305,-0.488,-0.091
1668331188540,2022-11-13T11:19:48.540,5.200,0.610,-0.244,0.152
1668331188580,2022-11-13T11:19:48.580,5.240,0.518,-0.152,0.061
1668331188620,2022-11-13T11:19:48.620,5.280,0.701,-0.122,0.061
1668331188660,2022-11-13T11:19:48.660,5.320,0.579,-0.213,-0.030
1668331188700,2022-11-13T11:19:48.700,5.360,0.854,-0.183,-0.122
1668331188740,2022-11-13T11:19:48.740,5.400,0.549,-0.244,0.000
1668331188780,2022-11-13T11:19:48.780,5.440,0.762,-0.244,-0.030
1668331188820,2022-11-13T11:19:48.820,5.480,0.762,-0.183,0.000
1668331188860,2022-11-13T11:19:48.860,5.520,0.884,-0.122,-0.030
1668331188900,2022-11-13T11:19:48.900,5.560,0.610,-0.152,0.091
1668331188940,2022-11-13T11:19:48.940,5.600,0.701,-0.213,0.061
1668331188980,2022-11-13T11:19:48.980,5.640,0.579,-0.244,0.183
1668331189020,2022-11-13T11:19:49.020,5.680,0.701,-0.183,0.152
1668331189060,2022-11-13T11:19:49.060,5.720,0.610,-0.244,0.091
1668331189100,2022-11-13T11:19:49.100,5.760,0.671,-0.335,-0.152
1668331189140,2022-11-13T11:19:49.140,5.800,0.549,-0.427,-0.244
1668331189180,2022-11-13T11:19:49.180,5.840,0.488,-0.335,-0.091
1668331189220,2022-11-13T11:19:49.220,5.880,0.305,-0.305,0.000
1668331189260,2022-11-13T11:19:49.260,5.920,0.610,-0.244,-0.061
1668331189300,2022-11-13T11:19:49.300,5.960,0.671,-0.152,-0.030
1668331189340,2022-11-13T11:19:49.340,6.000,0.427,-0.305,0.183
1668331189380,2022-11-13T11:19:49.380,6.040,0.396,-0.335,0.152
1668331189420,2022-11-13T11:19:49.420,6.080,0.732,-0.274,0.030
1668331189460,2022-11-13T11:19:49.460,6.120,0.823,-0.152,0.061
1668331189500,2022-11-13T11:19:49.500,6.160,0.793,-0.152,-0.030
1668331189540,2022-11-13T11:19:49.540,6.200,0.732,-0.213,0.061
1668331189580,2022-11-13T11:19:49.580,6.240,0.793,-0.244,0.061
1668331189620,2022-11-13T11:19:49.620,6.280,0.793,-0.213,0.000
1668331189660,2022-11-13T11:19:49.660,6.320,0.732,-0.213,0.030
1668331189700,2022-11-13T11:19:49.700,6.360,0.640,-0.213,0.030
