epoch (ms),time (03:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1667975304960,2022-11-09T08:28:24.960,0.000,-27.012,3.049,4.390
1667975305000,2022-11-09T08:28:25.000,0.040,-27.591,3.567,3.354
1667975305040,2022-11-09T08:28:25.040,0.080,-26.006,4.177,0.945
1667975305080,2022-11-09T08:28:25.080,0.120,-17.226,3.963,1.738
1667975305120,2022-11-09T08:28:25.120,0.160,-5.884,3.018,6.616
1667975305160,2022-11-09T08:28:25.160,0.200,-4.329,0.335,9.207
1667975305200,2022-11-09T08:28:25.200,0.240,-12.104,-1.433,5.274
1667975305240,2022-11-09T08:28:25.240,0.280,-16.159,-0.030,-1.524
1667975305280,2022-11-09T08:28:25.280,0.320,-13.323,1.585,-6.463
1667975305320,2022-11-09T08:28:25.320,0.360,-8.963,1.037,-7.409
1667975305360,2022-11-09T08:28:25.360,0.400,-5.854,0.030,-5.152
1667975305400,2022-11-09T08:28:25.400,0.440,-5.640,-0.091,-1.951
1667975305440,2022-11-09T08:28:25.440,0.480,-8.780,0.823,-0.152
1667975305480,2022-11-09T08:28:25.480,0.520,-11.738,2.195,-0.610
1667975305520,2022-11-09T08:28:25.520,0.560,-11.494,2.500,-1.616
1667975305560,2022-11-09T08:28:25.560,0.600,-9.665,1.616,-3.415
1667975305600,2022-11-09T08:28:25.600,0.640,-12.500,0.549,-7.530
1667975305640,2022-11-09T08:28:25.640,0.680,-14.146,-0.488,-9.634
1667975305680,2022-11-09T08:28:25.680,0.720,-9.604,-0.366,-7.012
1667975305720,2022-11-09T08:28:25.720,0.760,-2.134,-0.823,-3.201
1667975305760,2022-11-09T08:28:25.760,0.800,-0.854,-1.159,-1.372
1667975305800,2022-11-09T08:28:25.800,0.840,2.043,0.122,0.091
1667975305840,2022-11-09T08:28:25.840,0.880,3.598,0.701,0.518
1667975305880,2022-11-09T08:28:25.880,0.920,-1.585,0.244,-0.671
1667975305920,2022-11-09T08:28:25.920,0.960,-5.213,0.823,-0.640
1667975305960,2022-11-09T08:28:25.960,1.000,-5.427,1.616,0.762
1667975306000,2022-11-09T08:28:26.000,1.040,-5.366,1.341,2.439
1667975306040,2022-11-09T08:28:26.040,1.080,-5.701,0.061,3.506
1667975306080,2022-11-09T08:28:26.080,1.120,-2.012,-0.549,3.232
1667975306120,2022-11-09T08:28:26.120,1.160,0.183,-1.098,2.744
1667975306160,2022-11-09T08:28:26.160,1.200,-3.537,-0.488,2.317
1667975306200,2022-11-09T08:28:26.200,1.240,-6.829,1.372,3.750
1667975306240,2022-11-09T08:28:26.240,1.280,-2.134,2.378,7.957
1667975306280,2022-11-09T08:28:26.280,1.320,9.085,0.945,11.524
1667975306320,2022-11-09T08:28:26.320,1.360,14.512,-1.799,9.756
1667975306360,2022-11-09T08:28:26.360,1.400,15.091,-1.829,0.122
1667975306400,2022-11-09T08:28:26.400,1.440,7.348,-1.494,-7.561
