epoch (ms),time (03:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1667911102765,2022-11-08T14:38:22.765,0.000,-0.854,0.427,-0.366
1667911102805,2022-11-08T14:38:22.805,0.040,-1.159,0.122,-0.396
1667911102845,2022-11-08T14:38:22.845,0.080,-0.305,0.152,-0.244
1667911102885,2022-11-08T14:38:22.885,0.120,0.274,0.305,-0.396
1667911102925,2022-11-08T14:38:22.925,0.160,0.061,0.213,-0.427
1667911102965,2022-11-08T14:38:22.965,0.200,-0.579,0.152,-0.274
1667911103005,2022-11-08T14:38:23.005,0.240,-0.091,0.213,-0.274
1667911103045,2022-11-08T14:38:23.045,0.280,0.000,0.213,-0.335
1667911103085,2022-11-08T14:38:23.085,0.320,-0.305,0.244,-0.366
1667911103125,2022-11-08T14:38:23.125,0.360,0.091,0.213,-0.488
1667911103165,2022-11-08T14:38:23.165,0.400,-0.091,0.213,-0.549
1667911103205,2022-11-08T14:38:23.205,0.440,-0.640,0.244,-0.549
1667911103245,2022-11-08T14:38:23.245,0.480,-0.061,0.183,-0.671
1667911103285,2022-11-08T14:38:23.285,0.520,-0.152,0.183,-0.671
1667911103325,2022-11-08T14:38:23.325,0.560,-1.037,0.274,-0.396
1667911103365,2022-11-08T14:38:23.365,0.600,-0.335,0.244,-0.244
1667911103405,2022-11-08T14:38:23.405,0.640,0.518,0.152,-0.244
1667911103445,2022-11-08T14:38:23.445,0.680,-0.061,0.213,-0.335
1667911103485,2022-11-08T14:38:23.485,0.720,0.061,0.152,-0.244
1667911103525,2022-11-08T14:38:23.525,0.760,-0.122,0.213,-0.183
1667911103565,2022-11-08T14:38:23.565,0.800,0.518,0.183,-0.274
1667911103605,2022-11-08T14:38:23.605,0.840,0.152,0.244,-0.335
1667911103645,2022-11-08T14:38:23.645,0.880,0.122,0.274,-0.335
1667911103685,2022-11-08T14:38:23.685,0.920,-0.061,0.183,-0.274
1667911103725,2022-11-08T14:38:23.725,0.960,-0.213,0.152,-0.213
1667911103765,2022-11-08T14:38:23.765,1.000,-0.061,0.152,-0.366
1667911103805,2022-11-08T14:38:23.805,1.040,-0.213,0.213,-0.305
1667911103845,2022-11-08T14:38:23.845,1.080,-0.274,0.213,-0.305
1667911103885,2022-11-08T14:38:23.885,1.120,-0.091,0.152,-0.335
1667911103925,2022-11-08T14:38:23.925,1.160,-0.274,0.152,-0.244
1667911103965,2022-11-08T14:38:23.965,1.200,-0.457,0.122,-0.152
1667911104005,2022-11-08T14:38:24.005,1.240,-0.366,0.152,-0.274
1667911104045,2022-11-08T14:38:24.045,1.280,-0.091,0.244,-0.366
