epoch (ms),time (03:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1668252119037,2022-11-12T13:21:59.037,0.000,-2.073,2.835,2.805
1668252119077,2022-11-12T13:21:59.077,0.040,-1.494,2.530,2.256
1668252119117,2022-11-12T13:21:59.117,0.080,-1.037,0.701,0.854
1668252119157,2022-11-12T13:21:59.157,0.120,-0.823,-1.037,0.061
1668252119197,2022-11-12T13:21:59.197,0.160,0.122,-1.159,-0.274
1668252119237,2022-11-12T13:21:59.237,0.200,0.122,-1.128,-0.427
1668252119277,2022-11-12T13:21:59.277,0.240,-0.915,-1.067,-0.518
1668252119317,2022-11-12T13:21:59.317,0.280,-0.976,-2.134,-0.518
1668252119357,2022-11-12T13:21:59.357,0.320,-0.610,-1.037,-1.159
1668252119397,2022-11-12T13:21:59.397,0.360,-2.500,0.030,0.183
1668252119437,2022-11-12T13:21:59.437,0.400,-0.030,-3.262,-2.500
1668252119477,2022-11-12T13:21:59.477,0.440,1.646,-2.104,-4.177
1668252119517,2022-11-12T13:21:59.517,0.480,-2.317,1.524,0.518
1668252119557,2022-11-12T13:21:59.557,0.520,-0.671,-0.701,-0.671
1668252119597,2022-11-12T13:21:59.597,0.560,0.701,-2.256,-3.659
1668252119637,2022-11-12T13:21:59.637,0.600,1.616,-1.829,-3.476
1668252119677,2022-11-12T13:21:59.677,0.640,-1.707,1.860,1.067
1668252119717,2022-11-12T13:21:59.717,0.680,-3.537,4.543,4.177
1668252119757,2022-11-12T13:21:59.757,0.720,-3.323,3.537,4.909
1668252119797,2022-11-12T13:21:59.797,0.760,-3.963,0.945,4.878
1668252119837,2022-11-12T13:21:59.837,0.800,-2.896,1.006,3.110
1668252119877,2022-11-12T13:21:59.877,0.840,-1.311,0.732,1.555
1668252119917,2022-11-12T13:21:59.917,0.880,-0.488,-0.549,0.884
1668252119957,2022-11-12T13:21:59.957,0.920,-0.366,-0.976,1.189
1668252119997,2022-11-12T13:21:59.997,0.960,0.213,-1.280,0.915
1668252120037,2022-11-12T13:22:00.037,1.000,0.396,-3.049,-0.061
1668252120077,2022-11-12T13:22:00.077,1.040,0.762,-3.262,-0.549
1668252120117,2022-11-12T13:22:00.117,1.080,0.762,-2.500,-0.579
1668252120157,2022-11-12T13:22:00.157,1.120,-0.823,-1.067,0.793
1668252120197,2022-11-12T13:22:00.197,1.160,-1.524,0.091,1.280
1668252120237,2022-11-12T13:22:00.237,1.200,-0.579,0.091,0.061
1668252120277,2022-11-12T13:22:00.277,1.240,-0.610,-0.274,0.091
1668252120317,2022-11-12T13:22:00.317,1.280,-1.159,-0.274,0.762
1668252120357,2022-11-12T13:22:00.357,1.320,-0.091,0.030,-0.305
1668252120397,2022-11-12T13:22:00.397,1.360,0.152,-0.915,-0.091
1668252120437,2022-11-12T13:22:00.437,1.400,-0.732,-0.823,0.427
1668252120477,2022-11-12T13:22:00.477,1.440,0.305,-0.701,-0.518
1668252120517,2022-11-12T13:22:00.517,1.480,0.000,-0.274,-0.091
1668252120557,2022-11-12T13:22:00.557,1.520,-0.701,0.122,0.457
1668252120597,2022-11-12T13:22:00.597,1.560,-0.274,-0.457,-0.152
1668252120637,2022-11-12T13:22:00.637,1.600,-0.579,0.610,0.061
1668252120677,2022-11-12T13:22:00.677,1.640,-0.396,0.762,0.122
1668252120717,2022-11-12T13:22:00.717,1.680,-0.579,-0.091,0.183
1668252120757,2022-11-12T13:22:00.757,1.720,-0.579,-0.488,0.457
1668252120797,2022-11-12T13:22:00.797,1.760,-0.366,-0.518,0.091
1668252120837,2022-11-12T13:22:00.837,1.800,-0.335,-0.244,-0.122
1668252120877,2022-11-12T13:22:00.877,1.840,-0.701,-0.976,0.274
1668252120917,2022-11-12T13:22:00.917,1.880,0.061,-0.488,-0.396
1668252120957,2022-11-12T13:22:00.957,1.920,0.183,-0.122,-0.335
1668252120997,2022-11-12T13:22:00.997,1.960,-0.457,-0.518,0.213
1668252121037,2022-11-12T13:22:01.037,2.000,-0.244,-0.213,0.122
1668252121077,2022-11-12T13:22:01.077,2.040,-0.457,-0.518,0.213
1668252121117,2022-11-12T13:22:01.117,2.080,-0.244,-0.671,0.213
1668252121157,2022-11-12T13:22:01.157,2.120,-0.030,-0.640,0.091
1668252121197,2022-11-12T13:22:01.197,2.160,-0.488,-0.396,0.457
1668252121237,2022-11-12T13:22:01.237,2.200,-0.396,-0.274,0.366
1668252121277,2022-11-12T13:22:01.277,2.240,-0.213,-0.366,0.152
1668252121317,2022-11-12T13:22:01.317,2.280,-0.671,-0.122,0.579
1668252121357,2022-11-12T13:22:01.357,2.320,-0.183,-0.213,0.213
1668252121397,2022-11-12T13:22:01.397,2.360,-0.488,-0.091,0.488
1668252121437,2022-11-12T13:22:01.437,2.400,-0.396,-0.152,0.518
1668252121477,2022-11-12T13:22:01.477,2.440,-0.305,-0.305,0.335
