epoch (ms),time (03:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1668252999949,2022-11-12T13:36:39.949,0.000,2.043,0.152,-0.152
1668252999989,2022-11-12T13:36:39.989,0.040,2.256,0.030,-0.945
1668253000029,2022-11-12T13:36:40.029,0.080,2.348,-0.549,-0.579
1668253000069,2022-11-12T13:36:40.069,0.120,-0.061,-1.159,0.183
1668253000109,2022-11-12T13:36:40.109,0.160,1.402,-0.640,-0.549
1668253000149,2022-11-12T13:36:40.149,0.200,3.323,-0.305,-1.311
1668253000189,2022-11-12T13:36:40.189,0.240,0.732,0.000,0.152
1668253000229,2022-11-12T13:36:40.229,0.280,0.488,0.152,0.518
1668253000269,2022-11-12T13:36:40.269,0.320,2.439,0.305,-0.427
1668253000309,2022-11-12T13:36:40.309,0.360,1.402,-0.183,-0.335
1668253000349,2022-11-12T13:36:40.349,0.400,0.366,-0.488,-0.030
1668253000389,2022-11-12T13:36:40.389,0.440,0.793,-0.366,-0.122
1668253000429,2022-11-12T13:36:40.429,0.480,0.335,0.061,0.335
1668253000469,2022-11-12T13:36:40.469,0.520,-0.091,0.274,0.701
1668253000509,2022-11-12T13:36:40.509,0.560,0.945,-0.183,0.183
1668253000549,2022-11-12T13:36:40.549,0.600,1.220,0.122,-0.122
1668253000589,2022-11-12T13:36:40.589,0.640,2.012,-0.061,-0.762
1668253000629,2022-11-12T13:36:40.629,0.680,1.951,-0.427,-0.579
1668253000669,2022-11-12T13:36:40.669,0.720,-0.457,0.457,1.067
1668253000709,2022-11-12T13:36:40.709,0.760,0.854,0.640,0.610
1668253000749,2022-11-12T13:36:40.749,0.800,2.348,0.549,-0.122
1668253000789,2022-11-12T13:36:40.789,0.840,1.494,0.579,0.152
1668253000829,2022-11-12T13:36:40.829,0.880,1.128,-0.122,-0.091
1668253000869,2022-11-12T13:36:40.869,0.920,0.701,-0.427,-0.274
1668253000909,2022-11-12T13:36:40.909,0.960,0.457,-0.793,-0.335
1668253000949,2022-11-12T13:36:40.949,1.000,0.183,-0.823,-0.274
1668253000989,2022-11-12T13:36:40.989,1.040,0.152,-0.640,-0.183
1668253001029,2022-11-12T13:36:41.029,1.080,0.671,-0.518,-0.305
1668253001069,2022-11-12T13:36:41.069,1.120,0.732,-0.244,0.000
1668253001109,2022-11-12T13:36:41.109,1.160,0.610,0.183,0.335
1668253001149,2022-11-12T13:36:41.149,1.200,1.128,0.122,0.152
1668253001189,2022-11-12T13:36:41.189,1.240,1.128,-0.061,-0.122
1668253001229,2022-11-12T13:36:41.229,1.280,0.854,-0.427,-0.061
1668253001269,2022-11-12T13:36:41.269,1.320,0.274,-0.152,0.244
1668253001309,2022-11-12T13:36:41.309,1.360,1.128,0.091,-0.030
1668253001349,2022-11-12T13:36:41.349,1.400,1.738,0.427,0.091
1668253001389,2022-11-12T13:36:41.389,1.440,0.854,0.488,0.671
