epoch (ms),time (03:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1667300932854,2022-11-01T13:08:52.854,0.000,0.854,-0.457,0.305
1667300932894,2022-11-01T13:08:52.894,0.040,1.220,-0.823,0.274
1667300932933,2022-11-01T13:08:52.933,0.079,2.744,-1.006,0.793
1667300932973,2022-11-01T13:08:52.973,0.119,1.982,-0.061,0.732
1667300933012,2022-11-01T13:08:53.012,0.158,-0.488,0.762,0.122
1667300933052,2022-11-01T13:08:53.052,0.198,-1.677,0.579,-0.335
1667300933091,2022-11-01T13:08:53.091,0.237,-1.921,1.037,-0.732
1667300933131,2022-11-01T13:08:53.131,0.277,-2.378,1.646,-0.854
1667300933170,2022-11-01T13:08:53.170,0.316,-0.549,1.585,-0.732
1667300933210,2022-11-01T13:08:53.210,0.356,1.189,1.494,-0.488
1667300933250,2022-11-01T13:08:53.250,0.396,2.012,0.549,-0.030
1667300933289,2022-11-01T13:08:53.289,0.435,1.189,-0.396,0.518
1667300933329,2022-11-01T13:08:53.329,0.475,-1.189,-0.427,0.732
1667300933368,2022-11-01T13:08:53.368,0.514,0.061,0.732,0.152
1667300933408,2022-11-01T13:08:53.408,0.554,1.006,1.098,-0.244
1667300933447,2022-11-01T13:08:53.447,0.593,-0.152,0.793,-0.366
1667300933487,2022-11-01T13:08:53.487,0.633,0.274,0.366,-0.274
1667300933526,2022-11-01T13:08:53.526,0.672,-0.061,-0.305,-0.091
1667300933566,2022-11-01T13:08:53.566,0.712,-0.183,-0.457,0.183
1667300933605,2022-11-01T13:08:53.605,0.751,0.732,-1.646,0.762
1667300933645,2022-11-01T13:08:53.645,0.791,2.561,-2.012,1.220
1667300933685,2022-11-01T13:08:53.685,0.831,0.488,-0.762,0.640
1667300933724,2022-11-01T13:08:53.724,0.870,0.732,0.030,0.213
1667300933764,2022-11-01T13:08:53.764,0.910,1.220,1.372,-0.366
1667300933803,2022-11-01T13:08:53.803,0.949,1.890,1.463,-0.366
1667300933843,2022-11-01T13:08:53.843,0.989,1.250,-0.518,0.274
1667300933882,2022-11-01T13:08:53.882,1.028,-0.518,-2.652,1.037
1667300933922,2022-11-01T13:08:53.922,1.068,0.244,-2.957,1.037
1667300933961,2022-11-01T13:08:53.961,1.107,2.012,-2.835,0.915
1667300934001,2022-11-01T13:08:54.001,1.147,-0.457,-2.470,0.610
1667300934041,2022-11-01T13:08:54.041,1.187,0.305,-0.854,0.183
1667300934080,2022-11-01T13:08:54.080,1.226,-0.122,0.274,-0.274
1667300934120,2022-11-01T13:08:54.120,1.266,-0.274,-0.305,0.000
1667300934159,2022-11-01T13:08:54.159,1.305,-1.006,-0.244,-0.152
1667300934199,2022-11-01T13:08:54.199,1.345,-0.854,0.549,-0.457
1667300934238,2022-11-01T13:08:54.238,1.384,-1.220,0.610,-0.518
1667300934278,2022-11-01T13:08:54.278,1.424,-1.799,0.122,-0.213
1667300934317,2022-11-01T13:08:54.317,1.463,-1.677,0.122,-0.091
1667300934357,2022-11-01T13:08:54.357,1.503,-0.732,0.305,-0.091
1667300934397,2022-11-01T13:08:54.397,1.543,0.030,0.274,0.000
1667300934436,2022-11-01T13:08:54.436,1.582,-0.152,0.579,-0.091
1667300934476,2022-11-01T13:08:54.476,1.622,-0.396,0.488,-0.213
1667300934515,2022-11-01T13:08:54.515,1.661,0.000,0.701,-0.457
1667300934555,2022-11-01T13:08:54.555,1.701,1.189,0.854,-0.518
1667300934594,2022-11-01T13:08:54.594,1.740,0.122,-0.122,-0.183
1667300934634,2022-11-01T13:08:54.634,1.780,-0.305,-0.549,-0.122
1667300934673,2022-11-01T13:08:54.673,1.819,-0.305,-0.579,-0.244
1667300934713,2022-11-01T13:08:54.713,1.859,-0.305,-0.427,-0.396
1667300934752,2022-11-01T13:08:54.752,1.898,0.701,0.366,-0.518
1667300934792,2022-11-01T13:08:54.792,1.938,0.793,0.793,-0.579
1667300934832,2022-11-01T13:08:54.832,1.978,-0.305,1.037,-0.701
1667300934871,2022-11-01T13:08:54.871,2.017,-0.274,0.701,-0.701
1667300934911,2022-11-01T13:08:54.911,2.057,0.000,0.213,-0.457
1667300934950,2022-11-01T13:08:54.950,2.096,0.457,-0.030,-0.122
1667300934990,2022-11-01T13:08:54.990,2.136,0.091,-0.457,0.061
1667300935029,2022-11-01T13:08:55.029,2.175,-0.732,-0.701,0.122
1667300935069,2022-11-01T13:08:55.069,2.215,-0.610,-0.701,0.152
1667300935108,2022-11-01T13:08:55.108,2.254,0.152,-0.457,0.000
1667300935148,2022-11-01T13:08:55.148,2.294,-0.213,-0.305,-0.061
1667300935188,2022-11-01T13:08:55.188,2.334,-0.610,-0.061,0.000
1667300935227,2022-11-01T13:08:55.227,2.373,0.091,0.305,-0.061
1667300935267,2022-11-01T13:08:55.267,2.413,-0.061,-0.183,0.030
1667300935306,2022-11-01T13:08:55.306,2.452,0.488,-0.213,0.091
1667300935346,2022-11-01T13:08:55.346,2.492,0.030,-0.335,0.152
1667300935385,2022-11-01T13:08:55.385,2.531,-0.213,-0.244,0.000
1667300935425,2022-11-01T13:08:55.425,2.571,0.152,-0.457,-0.061
1667300935464,2022-11-01T13:08:55.464,2.610,0.122,-0.640,0.091
1667300935504,2022-11-01T13:08:55.504,2.650,0.030,-0.549,0.030
1667300935543,2022-11-01T13:08:55.543,2.689,0.366,-0.457,0.000
1667300935583,2022-11-01T13:08:55.583,2.729,0.183,-0.152,-0.152
1667300935623,2022-11-01T13:08:55.623,2.769,-0.152,0.030,-0.274
1667300935662,2022-11-01T13:08:55.662,2.808,-0.244,0.091,-0.213
1667300935702,2022-11-01T13:08:55.702,2.848,0.518,0.640,-0.396
1667300935741,2022-11-01T13:08:55.741,2.887,0.488,0.457,-0.274
1667300935781,2022-11-01T13:08:55.781,2.927,0.335,0.305,-0.152
1667300935820,2022-11-01T13:08:55.820,2.966,0.213,-0.061,0.000
1667300935860,2022-11-01T13:08:55.860,3.006,-0.610,-0.305,0.122
1667300935898,2022-11-01T13:08:55.898,3.044,0.091,-0.061,0.183
1667300935938,2022-11-01T13:08:55.938,3.084,0.213,0.305,0.000
1667300935977,2022-11-01T13:08:55.977,3.123,0.274,0.305,-0.061
1667300936017,2022-11-01T13:08:56.017,3.163,-0.335,-0.183,0.152
1667300936056,2022-11-01T13:08:56.056,3.202,-0.122,-0.061,-0.030
1667300936096,2022-11-01T13:08:56.096,3.242,0.213,0.000,-0.213
1667300936135,2022-11-01T13:08:56.135,3.281,-0.427,-0.091,-0.091
1667300936175,2022-11-01T13:08:56.175,3.321,0.152,0.152,-0.061
1667300936214,2022-11-01T13:08:56.214,3.360,0.305,-0.122,0.030
1667300936254,2022-11-01T13:08:56.254,3.400,0.183,-0.152,0.091
1667300936293,2022-11-01T13:08:56.293,3.439,0.396,0.274,-0.091
1667300936333,2022-11-01T13:08:56.333,3.479,0.152,0.488,-0.122
1667300936373,2022-11-01T13:08:56.373,3.519,0.061,0.518,-0.091
1667300936412,2022-11-01T13:08:56.412,3.558,0.549,0.152,0.122
1667300936452,2022-11-01T13:08:56.452,3.598,-0.061,-0.915,0.518
1667300936491,2022-11-01T13:08:56.491,3.637,-0.915,-0.610,0.213
1667300936531,2022-11-01T13:08:56.531,3.677,-0.274,1.677,-0.640
1667300936570,2022-11-01T13:08:56.570,3.716,0.701,2.439,-0.945
1667300936610,2022-11-01T13:08:56.610,3.756,0.518,2.348,-0.793
1667300936649,2022-11-01T13:08:56.649,3.795,1.128,1.921,-0.457
1667300936689,2022-11-01T13:08:56.689,3.835,0.488,0.610,0.030
1667300936729,2022-11-01T13:08:56.729,3.875,1.524,0.274,0.366
1667300936768,2022-11-01T13:08:56.768,3.914,1.616,-0.152,0.640
