epoch (ms),time (03:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1667733793440,2022-11-06T13:23:13.440,0.000,-0.183,-0.579,0.366
1667733793481,2022-11-06T13:23:13.481,0.041,-0.152,-0.854,-0.061
1667733793520,2022-11-06T13:23:13.520,0.080,-0.122,-0.762,-0.122
1667733793561,2022-11-06T13:23:13.561,0.121,0.183,-0.823,-0.122
1667733793602,2022-11-06T13:23:13.602,0.162,0.701,-1.098,-0.366
1667733793642,2022-11-06T13:23:13.642,0.202,0.244,-0.945,-0.152
1667733793683,2022-11-06T13:23:13.683,0.243,-0.640,-0.701,0.030
1667733793724,2022-11-06T13:23:13.724,0.284,0.061,-0.762,-0.274
1667733793764,2022-11-06T13:23:13.764,0.324,0.854,-0.854,-0.366
1667733793805,2022-11-06T13:23:13.805,0.365,0.915,-0.915,-0.274
1667733793846,2022-11-06T13:23:13.846,0.406,-0.213,-0.915,0.000
1667733793885,2022-11-06T13:23:13.885,0.445,-0.701,-0.915,-0.030
1667733793926,2022-11-06T13:23:13.926,0.486,0.122,-0.915,-0.061
1667733793967,2022-11-06T13:23:13.967,0.527,0.030,-0.884,0.030
1667733794007,2022-11-06T13:23:14.007,0.567,-0.091,-0.884,0.061
1667733794048,2022-11-06T13:23:14.048,0.608,0.000,-0.823,0.000
1667733794087,2022-11-06T13:23:14.087,0.647,0.274,-0.793,-0.152
1667733794128,2022-11-06T13:23:14.128,0.688,0.213,-0.854,-0.061
1667733794169,2022-11-06T13:23:14.169,0.729,0.122,-0.976,0.091
1667733794209,2022-11-06T13:23:14.209,0.769,0.061,-0.976,-0.061
1667733794250,2022-11-06T13:23:14.250,0.810,0.061,-0.915,-0.183
1667733794291,2022-11-06T13:23:14.291,0.851,0.335,-0.915,-0.091
1667733794330,2022-11-06T13:23:14.330,0.890,0.061,-0.945,-0.091
1667733794371,2022-11-06T13:23:14.371,0.931,0.061,-0.732,-0.152
1667733794412,2022-11-06T13:23:14.412,0.972,0.244,-0.732,-0.122
1667733794452,2022-11-06T13:23:14.452,1.012,0.366,-0.793,-0.152
1667733794493,2022-11-06T13:23:14.493,1.053,0.183,-0.884,-0.122
1667733794534,2022-11-06T13:23:14.534,1.094,0.030,-0.884,-0.091
1667733794574,2022-11-06T13:23:14.574,1.134,0.213,-0.915,-0.122
1667733794615,2022-11-06T13:23:14.615,1.175,0.030,-0.823,-0.091
1667733794656,2022-11-06T13:23:14.656,1.216,0.030,-0.823,-0.152
1667733794695,2022-11-06T13:23:14.695,1.255,0.152,-0.884,-0.122
1667733794736,2022-11-06T13:23:14.736,1.296,0.457,-0.945,-0.122
1667733794776,2022-11-06T13:23:14.776,1.336,0.549,-0.854,-0.183
1667733794817,2022-11-06T13:23:14.817,1.377,0.610,-0.915,-0.244
1667733794858,2022-11-06T13:23:14.858,1.418,0.396,-0.915,-0.030
1667733794897,2022-11-06T13:23:14.897,1.457,0.061,-0.976,-0.030
1667733794938,2022-11-06T13:23:14.938,1.498,0.122,-0.945,-0.183
1667733794979,2022-11-06T13:23:14.979,1.539,0.244,-0.854,-0.183
1667733795019,2022-11-06T13:23:15.019,1.579,0.061,-0.762,-0.122
1667733795060,2022-11-06T13:23:15.060,1.620,0.488,-0.854,-0.183
