epoch (ms),time (03:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1667825532034,2022-11-07T14:52:12.034,0.000,2.012,-0.122,0.671
1667825532074,2022-11-07T14:52:12.074,0.040,1.280,-0.183,0.274
1667825532114,2022-11-07T14:52:12.114,0.080,0.610,-0.061,-0.183
1667825532154,2022-11-07T14:52:12.154,0.120,1.707,-0.305,-0.488
1667825532194,2022-11-07T14:52:12.194,0.160,1.585,-0.244,-0.305
1667825532234,2022-11-07T14:52:12.234,0.200,1.372,-0.183,-0.427
1667825532274,2022-11-07T14:52:12.274,0.240,1.220,0.030,-0.427
1667825532314,2022-11-07T14:52:12.314,0.280,1.159,0.183,-0.732
1667825532354,2022-11-07T14:52:12.354,0.320,1.463,-0.305,-0.732
1667825532394,2022-11-07T14:52:12.394,0.360,0.122,-0.274,-0.030
1667825532434,2022-11-07T14:52:12.434,0.400,1.128,-0.335,-0.427
1667825532474,2022-11-07T14:52:12.474,0.440,0.549,-0.549,0.061
1667825532514,2022-11-07T14:52:12.514,0.480,0.305,-0.335,0.366
1667825532554,2022-11-07T14:52:12.554,0.520,0.305,-0.152,0.396
1667825532594,2022-11-07T14:52:12.594,0.560,-0.335,-0.305,0.732
1667825532634,2022-11-07T14:52:12.634,0.600,0.945,0.274,-0.061
1667825532674,2022-11-07T14:52:12.674,0.640,1.372,0.244,-0.427
1667825532714,2022-11-07T14:52:12.714,0.680,0.884,0.030,-0.183
1667825532754,2022-11-07T14:52:12.754,0.720,1.402,0.213,-0.427
1667825532794,2022-11-07T14:52:12.794,0.760,0.518,-0.244,0.030
1667825532834,2022-11-07T14:52:12.834,0.800,0.884,-0.640,0.152
1667825532874,2022-11-07T14:52:12.874,0.840,0.915,-0.457,0.305
1667825532914,2022-11-07T14:52:12.914,0.880,0.305,-0.579,0.427
1667825532954,2022-11-07T14:52:12.954,0.920,0.793,-0.366,0.061
1667825532994,2022-11-07T14:52:12.994,0.960,1.829,-0.061,-0.427
1667825533034,2022-11-07T14:52:13.034,1.000,1.524,-0.152,-0.274
1667825533074,2022-11-07T14:52:13.074,1.040,1.098,0.030,-0.122
1667825533114,2022-11-07T14:52:13.114,1.080,1.280,0.000,-0.122
1667825533154,2022-11-07T14:52:13.154,1.120,0.945,-0.152,-0.091
1667825533194,2022-11-07T14:52:13.194,1.160,1.280,0.061,-0.335
1667825533234,2022-11-07T14:52:13.234,1.200,1.128,0.122,-0.427
1667825533274,2022-11-07T14:52:13.274,1.240,0.579,-0.152,-0.091
1667825533314,2022-11-07T14:52:13.314,1.280,0.823,-0.091,-0.152
1667825533354,2022-11-07T14:52:13.354,1.320,0.762,-0.091,0.091
1667825533394,2022-11-07T14:52:13.394,1.360,0.335,-0.091,0.366
1667825533434,2022-11-07T14:52:13.434,1.400,0.518,-0.274,0.549
1667825533474,2022-11-07T14:52:13.474,1.440,0.061,-0.518,0.793
1667825533514,2022-11-07T14:52:13.514,1.480,0.518,-0.122,0.305
1667825533554,2022-11-07T14:52:13.554,1.520,0.793,-0.183,-0.122
1667825533594,2022-11-07T14:52:13.594,1.560,1.067,-0.122,-0.061
1667825533634,2022-11-07T14:52:13.634,1.600,1.159,-0.122,0.122
1667825533674,2022-11-07T14:52:13.674,1.640,1.220,-0.213,-0.183
1667825533714,2022-11-07T14:52:13.714,1.680,1.890,-0.244,-0.366
1667825533754,2022-11-07T14:52:13.754,1.720,1.524,-0.152,-0.366
1667825533794,2022-11-07T14:52:13.794,1.760,1.311,-0.091,-0.671
1667825533834,2022-11-07T14:52:13.834,1.800,1.799,0.213,-1.037
1667825533874,2022-11-07T14:52:13.874,1.840,1.555,0.152,-1.189
1667825533914,2022-11-07T14:52:13.914,1.880,0.976,-0.396,-0.701
1667825533954,2022-11-07T14:52:13.954,1.920,0.488,-0.366,0.244
1667825533994,2022-11-07T14:52:13.994,1.960,-0.274,-0.457,1.037
1667825534034,2022-11-07T14:52:14.034,2.000,-0.488,-0.122,0.945
1667825534074,2022-11-07T14:52:14.074,2.040,0.305,0.030,0.183
1667825534114,2022-11-07T14:52:14.114,2.080,0.762,0.457,-0.549
1667825534154,2022-11-07T14:52:14.154,2.120,1.402,0.457,-0.793
1667825534194,2022-11-07T14:52:14.194,2.160,0.762,0.183,-0.335
1667825534234,2022-11-07T14:52:14.234,2.200,0.518,0.366,-0.122
1667825534274,2022-11-07T14:52:14.274,2.240,0.152,0.000,0.274
1667825534314,2022-11-07T14:52:14.314,2.280,0.457,-0.274,0.091
1667825534354,2022-11-07T14:52:14.354,2.320,1.189,-0.213,-0.366
1667825534394,2022-11-07T14:52:14.394,2.360,1.433,-0.061,-0.549
1667825534434,2022-11-07T14:52:14.434,2.400,1.067,-0.030,-0.244
1667825534474,2022-11-07T14:52:14.474,2.440,1.341,-0.274,-0.183
1667825534514,2022-11-07T14:52:14.514,2.480,0.671,-0.274,0.061
1667825534554,2022-11-07T14:52:14.554,2.520,0.640,-0.305,0.000
1667825534594,2022-11-07T14:52:14.594,2.560,1.159,-0.396,-0.030
1667825534634,2022-11-07T14:52:14.634,2.600,0.701,-0.244,0.152
1667825534674,2022-11-07T14:52:14.674,2.640,0.854,-0.549,0.030
1667825534714,2022-11-07T14:52:14.714,2.680,0.640,-0.518,0.152
1667825534754,2022-11-07T14:52:14.754,2.720,0.396,-0.366,0.183
1667825534794,2022-11-07T14:52:14.794,2.760,1.006,-0.305,0.061
1667825534834,2022-11-07T14:52:14.834,2.800,1.372,0.030,-0.152
1667825534874,2022-11-07T14:52:14.874,2.840,0.762,-0.061,0.183
1667825534914,2022-11-07T14:52:14.914,2.880,1.311,-0.274,0.061
1667825534954,2022-11-07T14:52:14.954,2.920,1.128,-0.305,0.213
1667825534994,2022-11-07T14:52:14.994,2.960,0.793,-0.335,0.122
1667825535034,2022-11-07T14:52:15.034,3.000,1.220,-0.274,-0.213
1667825535074,2022-11-07T14:52:15.074,3.040,0.854,-0.244,0.000
1667825535114,2022-11-07T14:52:15.114,3.080,0.823,-0.366,0.061
1667825535154,2022-11-07T14:52:15.154,3.120,0.732,-0.366,0.305
1667825535194,2022-11-07T14:52:15.194,3.160,1.402,-0.274,-0.122
1667825535234,2022-11-07T14:52:15.234,3.200,0.884,-0.488,0.000
1667825535274,2022-11-07T14:52:15.274,3.240,0.244,-0.640,0.183
1667825535314,2022-11-07T14:52:15.314,3.280,0.915,-0.335,0.061
1667825535354,2022-11-07T14:52:15.354,3.320,0.701,-0.335,0.244
1667825535394,2022-11-07T14:52:15.394,3.360,1.128,-0.061,0.000
1667825535434,2022-11-07T14:52:15.434,3.400,0.396,-0.091,0.061
1667825535474,2022-11-07T14:52:15.474,3.440,0.915,-0.122,-0.152
1667825535514,2022-11-07T14:52:15.514,3.480,0.732,0.305,0.061
1667825535554,2022-11-07T14:52:15.554,3.520,0.183,0.152,0.335
1667825535594,2022-11-07T14:52:15.594,3.560,0.610,-0.122,0.091
1667825535634,2022-11-07T14:52:15.634,3.600,0.122,-0.091,0.244
1667825535674,2022-11-07T14:52:15.674,3.640,0.518,-0.244,0.122
1667825535714,2022-11-07T14:52:15.714,3.680,0.213,-0.122,0.000
1667825535754,2022-11-07T14:52:15.754,3.720,0.793,-0.030,0.000
1667825535794,2022-11-07T14:52:15.794,3.760,0.610,-0.274,0.274
1667825535834,2022-11-07T14:52:15.834,3.800,0.915,-0.122,-0.061
1667825535874,2022-11-07T14:52:15.874,3.840,0.732,-0.274,0.061
1667825535914,2022-11-07T14:52:15.914,3.880,0.335,-0.061,0.213
1667825535954,2022-11-07T14:52:15.954,3.920,0.884,-0.091,0.000
1667825535994,2022-11-07T14:52:15.994,3.960,1.037,-0.335,0.000
1667825536034,2022-11-07T14:52:16.034,4.000,0.549,-0.305,0.000
1667825536074,2022-11-07T14:52:16.074,4.040,0.549,-0.396,0.091
1667825536114,2022-11-07T14:52:16.114,4.080,0.884,-0.274,0.030
1667825536154,2022-11-07T14:52:16.154,4.120,1.098,-0.061,-0.152
1667825536194,2022-11-07T14:52:16.194,4.160,0.518,-0.213,0.061
1667825536234,2022-11-07T14:52:16.234,4.200,0.183,-0.366,0.244
1667825536274,2022-11-07T14:52:16.274,4.240,0.732,-0.366,0.274
1667825536314,2022-11-07T14:52:16.314,4.280,0.549,-0.335,0.335
1667825536354,2022-11-07T14:52:16.354,4.320,0.488,-0.213,0.305
1667825536394,2022-11-07T14:52:16.394,4.360,0.640,-0.091,0.396
1667825536434,2022-11-07T14:52:16.434,4.400,1.128,-0.091,0.122
1667825536474,2022-11-07T14:52:16.474,4.440,0.915,-0.244,0.000
1667825536514,2022-11-07T14:52:16.514,4.480,1.006,-0.183,-0.122
1667825536554,2022-11-07T14:52:16.554,4.520,0.213,-0.366,0.061
1667825536594,2022-11-07T14:52:16.594,4.560,0.335,-0.518,0.122
1667825536634,2022-11-07T14:52:16.634,4.600,0.823,-0.244,-0.030
1667825536674,2022-11-07T14:52:16.674,4.640,0.610,-0.244,-0.030
1667825536714,2022-11-07T14:52:16.714,4.680,0.366,-0.030,0.091
1667825536754,2022-11-07T14:52:16.754,4.720,0.793,-0.122,0.122
1667825536794,2022-11-07T14:52:16.794,4.760,0.457,-0.396,0.183
1667825536834,2022-11-07T14:52:16.834,4.800,1.098,0.030,-0.030
1667825536874,2022-11-07T14:52:16.874,4.840,1.098,-0.152,-0.030
1667825536914,2022-11-07T14:52:16.914,4.880,1.280,-0.335,-0.183
1667825536954,2022-11-07T14:52:16.954,4.920,0.823,-0.274,0.091
1667825536994,2022-11-07T14:52:16.994,4.960,0.457,-0.457,0.366
1667825537034,2022-11-07T14:52:17.034,5.000,0.366,-0.457,0.579
1667825537074,2022-11-07T14:52:17.074,5.040,1.006,-0.366,0.457
1667825537114,2022-11-07T14:52:17.114,5.080,0.518,-0.549,0.579
1667825537154,2022-11-07T14:52:17.154,5.120,0.823,-0.488,0.335
1667825537194,2022-11-07T14:52:17.194,5.160,0.610,-0.305,0.457
1667825537234,2022-11-07T14:52:17.234,5.200,0.732,-0.396,0.457
1667825537274,2022-11-07T14:52:17.274,5.240,0.579,-0.518,0.488
1667825537314,2022-11-07T14:52:17.314,5.280,0.976,-0.549,0.427
1667825537354,2022-11-07T14:52:17.354,5.320,1.402,-0.518,0.152
1667825537394,2022-11-07T14:52:17.394,5.360,1.006,-0.183,0.274
1667825537434,2022-11-07T14:52:17.434,5.400,1.402,-0.366,0.244
1667825537474,2022-11-07T14:52:17.474,5.440,0.396,-0.335,0.213
1667825537514,2022-11-07T14:52:17.514,5.480,0.701,-0.213,0.061
1667825537554,2022-11-07T14:52:17.554,5.520,1.037,-0.274,-0.122
1667825537594,2022-11-07T14:52:17.594,5.560,0.701,-0.091,-0.061
1667825537634,2022-11-07T14:52:17.634,5.600,0.854,-0.061,-0.213
1667825537674,2022-11-07T14:52:17.674,5.640,0.701,-0.122,-0.305
1667825537714,2022-11-07T14:52:17.714,5.680,0.793,-0.152,-0.122
1667825537754,2022-11-07T14:52:17.754,5.720,-0.518,-0.213,0.305
1667825537794,2022-11-07T14:52:17.794,5.760,0.457,0.030,0.122
1667825537834,2022-11-07T14:52:17.834,5.800,0.793,0.152,-0.366
1667825537874,2022-11-07T14:52:17.874,5.840,1.860,0.122,-0.976
1667825537914,2022-11-07T14:52:17.914,5.880,1.768,0.061,-0.762
1667825537954,2022-11-07T14:52:17.954,5.920,0.945,-0.061,-0.152
1667825537994,2022-11-07T14:52:17.994,5.960,-0.457,-0.427,0.732
1667825538034,2022-11-07T14:52:18.034,6.000,-0.274,-0.610,0.610
1667825538074,2022-11-07T14:52:18.074,6.040,0.305,-0.183,0.335
1667825538114,2022-11-07T14:52:18.114,6.080,0.244,-0.061,0.396
1667825538154,2022-11-07T14:52:18.154,6.120,0.945,-0.152,0.244
1667825538194,2022-11-07T14:52:18.194,6.160,1.341,-0.030,0.183
