epoch (ms),time (03:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1667825532111,2022-11-07T14:52:12.111,0.000,-0.182,0.146,-0.968
1667825532151,2022-11-07T14:52:12.151,0.040,-0.187,0.139,-0.976
1667825532191,2022-11-07T14:52:12.191,0.080,-0.186,0.140,-0.974
1667825532231,2022-11-07T14:52:12.231,0.120,-0.185,0.141,-0.975
1667825532271,2022-11-07T14:52:12.271,0.160,-0.188,0.140,-0.974
1667825532311,2022-11-07T14:52:12.311,0.200,-0.184,0.142,-0.975
1667825532351,2022-11-07T14:52:12.351,0.240,-0.187,0.129,-0.975
1667825532391,2022-11-07T14:52:12.391,0.280,-0.187,0.146,-0.974
1667825532431,2022-11-07T14:52:12.431,0.320,-0.185,0.136,-0.974
1667825532471,2022-11-07T14:52:12.471,0.360,-0.188,0.137,-0.972
1667825532511,2022-11-07T14:52:12.511,0.400,-0.186,0.143,-0.973
1667825532551,2022-11-07T14:52:12.551,0.440,-0.184,0.132,-0.973
1667825532591,2022-11-07T14:52:12.591,0.480,-0.189,0.149,-0.973
1667825532631,2022-11-07T14:52:12.631,0.520,-0.182,0.147,-0.973
1667825532671,2022-11-07T14:52:12.671,0.560,-0.186,0.135,-0.974
1667825532711,2022-11-07T14:52:12.711,0.600,-0.186,0.144,-0.973
1667825532751,2022-11-07T14:52:12.751,0.640,-0.185,0.135,-0.973
1667825532791,2022-11-07T14:52:12.791,0.680,-0.187,0.141,-0.971
1667825532831,2022-11-07T14:52:12.831,0.720,-0.186,0.139,-0.974
1667825532871,2022-11-07T14:52:12.871,0.760,-0.185,0.139,-0.974
1667825532911,2022-11-07T14:52:12.911,0.800,-0.185,0.141,-0.973
1667825532951,2022-11-07T14:52:12.951,0.840,-0.186,0.147,-0.973
1667825532991,2022-11-07T14:52:12.991,0.880,-0.188,0.140,-0.973
1667825533031,2022-11-07T14:52:13.031,0.920,-0.187,0.140,-0.974
1667825533071,2022-11-07T14:52:13.071,0.960,-0.186,0.140,-0.974
1667825533111,2022-11-07T14:52:13.111,1.000,-0.188,0.137,-0.973
1667825533151,2022-11-07T14:52:13.151,1.040,-0.185,0.142,-0.973
1667825533191,2022-11-07T14:52:13.191,1.080,-0.183,0.140,-0.972
1667825533231,2022-11-07T14:52:13.231,1.120,-0.185,0.135,-0.973
1667825533271,2022-11-07T14:52:13.271,1.160,-0.186,0.140,-0.974
1667825533311,2022-11-07T14:52:13.311,1.200,-0.186,0.138,-0.972
1667825533351,2022-11-07T14:52:13.351,1.240,-0.186,0.137,-0.972
1667825533391,2022-11-07T14:52:13.391,1.280,-0.185,0.141,-0.974
1667825533431,2022-11-07T14:52:13.431,1.320,-0.186,0.135,-0.974
1667825533471,2022-11-07T14:52:13.471,1.360,-0.186,0.143,-0.972
1667825533511,2022-11-07T14:52:13.511,1.400,-0.183,0.145,-0.972
1667825533551,2022-11-07T14:52:13.551,1.440,-0.185,0.142,-0.973
1667825533591,2022-11-07T14:52:13.591,1.480,-0.185,0.141,-0.972
1667825533631,2022-11-07T14:52:13.631,1.520,-0.183,0.140,-0.973
1667825533671,2022-11-07T14:52:13.671,1.560,-0.187,0.144,-0.973
1667825533711,2022-11-07T14:52:13.711,1.600,-0.187,0.138,-0.973
1667825533751,2022-11-07T14:52:13.751,1.640,-0.183,0.137,-0.974
1667825533791,2022-11-07T14:52:13.791,1.680,-0.183,0.140,-0.972
1667825533831,2022-11-07T14:52:13.831,1.720,-0.184,0.139,-0.973
1667825533871,2022-11-07T14:52:13.871,1.760,-0.185,0.131,-0.974
1667825533911,2022-11-07T14:52:13.911,1.800,-0.192,0.131,-0.975
1667825533951,2022-11-07T14:52:13.951,1.840,-0.189,0.131,-0.972
1667825533991,2022-11-07T14:52:13.991,1.880,-0.183,0.137,-0.973
1667825534031,2022-11-07T14:52:14.031,1.920,-0.183,0.145,-0.972
1667825534071,2022-11-07T14:52:14.071,1.960,-0.183,0.143,-0.971
1667825534111,2022-11-07T14:52:14.111,2.000,-0.183,0.145,-0.972
1667825534151,2022-11-07T14:52:14.151,2.040,-0.186,0.135,-0.972
1667825534191,2022-11-07T14:52:14.191,2.080,-0.184,0.138,-0.973
1667825534231,2022-11-07T14:52:14.231,2.120,-0.185,0.135,-0.972
1667825534271,2022-11-07T14:52:14.271,2.160,-0.186,0.144,-0.972
1667825534311,2022-11-07T14:52:14.311,2.200,-0.181,0.143,-0.971
1667825534351,2022-11-07T14:52:14.351,2.240,-0.183,0.141,-0.972
1667825534391,2022-11-07T14:52:14.391,2.280,-0.184,0.137,-0.973
1667825534431,2022-11-07T14:52:14.431,2.320,-0.184,0.141,-0.971
1667825534471,2022-11-07T14:52:14.471,2.360,-0.184,0.136,-0.973
1667825534511,2022-11-07T14:52:14.511,2.400,-0.185,0.139,-0.972
