epoc (ms),timestamp (+0200),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1.66742E+12,2022-11-02T22.44.39.391,2.396,-1.128,0.488,0
1.66742E+12,2022-11-02T22.44.39.432,2.437,-0.884,0.305,-0.244
1.66742E+12,2022-11-02T22.44.39.474,2.479,-0.122,-0.061,-0.03
1.66742E+12,2022-11-02T22.44.39.515,2.52,0.305,0.305,0.427
1.66742E+12,2022-11-02T22.44.39.554,2.559,0,0.244,0.091
1.66742E+12,2022-11-02T22.44.39.595,2.6,-0.762,0.366,-0.183
1.66742E+12,2022-11-02T22.44.39.636,2.641,-0.64,0.183,-0.122
1.66742E+12,2022-11-02T22.44.39.677,2.682,-0.213,0.488,0.152
1.66742E+12,2022-11-02T22.44.39.717,2.722,-0.305,0.488,-0.122
1.66742E+12,2022-11-02T22.44.39.758,2.763,-0.549,0.579,-0.091
1.66742E+12,2022-11-02T22.44.39.799,2.804,-0.793,0.762,-0.122
1.66742E+12,2022-11-02T22.44.39.838,2.843,-1.128,0.64,-0.335
1.66742E+12,2022-11-02T22.44.39.879,2.884,-1.402,0.671,-0.213
1.66742E+12,2022-11-02T22.44.39.920,2.925,-1.311,0.976,0.061
1.66742E+12,2022-11-02T22.44.39.961,2.966,-0.884,0.549,-0.244
1.66742E+12,2022-11-02T22.44.40.001,3.006,-0.762,0.427,-0.213
1.66742E+12,2022-11-02T22.44.40.042,3.047,-0.396,0.396,0.03
1.66742E+12,2022-11-02T22.44.40.083,3.088,-0.183,0.518,0.244
1.66742E+12,2022-11-02T22.44.40.124,3.129,-1.189,0.762,-0.03
1.66742E+12,2022-11-02T22.44.40.163,3.168,-1.402,0.427,-0.396
1.66742E+12,2022-11-02T22.44.40.204,3.209,-0.823,0.61,-0.091
1.66742E+12,2022-11-02T22.44.40.245,3.25,-0.396,0.518,0.183
1.66742E+12,2022-11-02T22.44.40.287,3.292,-0.549,0.366,-0.061
1.66742E+12,2022-11-02T22.44.40.326,3.331,-0.732,0.579,-0.122
1.66742E+12,2022-11-02T22.44.40.367,3.372,-0.274,0.488,-0.122
1.66742E+12,2022-11-02T22.44.40.408,3.413,-0.61,0.61,-0.091
1.66742E+12,2022-11-02T22.44.40.449,3.454,-0.823,0.366,-0.183
1.66742E+12,2022-11-02T22.44.40.489,3.494,-0.64,0.488,-0.152
1.66742E+12,2022-11-02T22.44.40.530,3.535,-0.64,0.61,-0.091
1.66742E+12,2022-11-02T22.44.40.571,3.576,-0.61,0.305,-0.03
1.66742E+12,2022-11-02T22.44.40.610,3.615,-0.183,0.305,0.061
1.66742E+12,2022-11-02T22.44.40.651,3.656,-0.335,0.579,0.152
1.66742E+12,2022-11-02T22.44.40.692,3.697,-0.915,0.793,-0.091
1.66742E+12,2022-11-02T22.44.40.733,3.738,-0.915,0.61,-0.122
1.66742E+12,2022-11-02T22.44.40.773,3.778,-0.61,0.61,0
1.66742E+12,2022-11-02T22.44.40.814,3.819,-0.244,0.396,0.122
1.66742E+12,2022-11-02T22.44.40.855,3.86,-0.732,0.518,-0.061
1.66742E+12,2022-11-02T22.44.40.896,3.901,-0.579,0.366,-0.122
1.66742E+12,2022-11-02T22.44.40.935,3.94,-0.61,0.427,0.061
1.66742E+12,2022-11-02T22.44.40.976,3.981,-0.61,0.549,0.03
1.66742E+12,2022-11-02T22.44.41.017,4.022,-1.25,0.579,-0.335
1.66742E+12,2022-11-02T22.44.41.058,4.063,-1.189,0.762,0.061
1.66742E+12,2022-11-02T22.44.41.098,4.103,-0.701,0.213,0.152
1.66742E+12,2022-11-02T22.44.41.139,4.144,-0.61,-0.274,0.457
1.66742E+12,2022-11-02T22.44.41.180,4.185,-1.585,-0.366,0.61
1.66742E+12,2022-11-02T22.44.41.221,4.226,-1.829,-0.366,0.305
1.66742E+12,2022-11-02T22.44.41.261,4.266,-0.976,0.427,0.823
1.66742E+12,2022-11-02T22.44.41.302,4.307,-0.152,0.213,1.22
1.66742E+12,2022-11-02T22.44.41.343,4.348,0.396,0.061,1.341
1.66742E+12,2022-11-02T22.44.41.382,4.387,-0.244,0.305,1.707
1.66742E+12,2022-11-02T22.44.41.423,4.428,-1.159,0.244,1.799
1.66742E+12,2022-11-02T22.44.41.464,4.469,-1.006,0.945,1.585
1.66742E+12,2022-11-02T22.44.41.505,4.51,-0.671,0.671,1.25
1.66742E+12,2022-11-02T22.44.41.545,4.55,-0.579,0.335,1.037
1.66742E+12,2022-11-02T22.44.41.586,4.591,-0.152,0.915,0.854
1.66742E+12,2022-11-02T22.44.41.627,4.632,0.518,0.61,0.427
1.66742E+12,2022-11-02T22.44.41.668,4.673,-0.701,-0.091,-0.091
1.66742E+12,2022-11-02T22.44.41.707,4.712,-1.555,0.061,-0.366
1.66742E+12,2022-11-02T22.44.41.748,4.753,-1.768,0.335,-0.915
1.66742E+12,2022-11-02T22.44.41.789,4.794,-2.622,0.854,-1.768
1.66742E+12,2022-11-02T22.44.41.830,4.835,-2.409,0.793,-2.5
1.66742E+12,2022-11-02T22.44.41.870,4.875,-2.317,0.976,-2.591
1.66742E+12,2022-11-02T22.44.41.911,4.916,-3.171,0.671,-2.622
1.66742E+12,2022-11-02T22.44.41.952,4.957,-3.72,0.549,-2.195
1.66742E+12,2022-11-02T22.44.41.992,4.997,-2.287,0.122,-1.28
1.66742E+12,2022-11-02T22.44.42.033,5.038,-0.884,0.091,-0.427
1.66742E+12,2022-11-02T22.44.42.074,5.079,-1.402,0.091,0.213
1.66742E+12,2022-11-02T22.44.42.115,5.12,-1.037,0.305,0.457
1.66742E+12,2022-11-02T22.44.42.154,5.159,-2.226,0.305,0.701
1.66742E+12,2022-11-02T22.44.42.195,5.2,-1.646,0.366,0.945
1.66742E+12,2022-11-02T22.44.42.236,5.241,0.427,-0.091,0.823
1.66742E+12,2022-11-02T22.44.42.277,5.282,1.28,-0.274,1.22
1.66742E+12,2022-11-02T22.44.42.317,5.322,1.189,0.305,1.28
1.66742E+12,2022-11-02T22.44.42.358,5.363,0.274,0.091,0.61
1.66742E+12,2022-11-02T22.44.42.399,5.404,-0.213,0.061,0.518
1.66742E+12,2022-11-02T22.44.42.440,5.445,-0.152,0.335,0.488
1.66742E+12,2022-11-02T22.44.42.479,5.484,-0.427,0.03,0.152
1.66742E+12,2022-11-02T22.44.42.520,5.525,-0.793,0.213,0.244
1.66742E+12,2022-11-02T22.44.42.561,5.566,-0.671,0.213,0.427
1.66742E+12,2022-11-02T22.44.42.602,5.607,-1.707,0.091,0.274
1.66742E+12,2022-11-02T22.44.42.642,5.647,-1.22,0.335,0.274
1.66742E+12,2022-11-02T22.44.42.683,5.688,-0.03,0.579,0.701
1.66742E+12,2022-11-02T22.44.42.724,5.729,-0.091,0.823,0.457
1.66742E+12,2022-11-02T22.44.42.764,5.769,-1.341,0.671,0.122
1.66742E+12,2022-11-02T22.44.42.805,5.81,-1.128,0.305,0.152
1.66742E+12,2022-11-02T22.44.42.846,5.851,-0.61,0.701,0.518
1.66742E+12,2022-11-02T22.44.42.887,5.892,-0.793,0.854,0.488
1.66742E+12,2022-11-02T22.44.42.926,5.931,-1.22,0.61,-0.061
1.66742E+12,2022-11-02T22.44.42.967,5.972,-0.884,0.396,-0.091
1.66742E+12,2022-11-02T22.44.43.008,6.013,-0.823,0.427,0.305
1.66742E+12,2022-11-02T22.44.43.049,6.054,-1.098,0.396,0.274
1.66742E+12,2022-11-02T22.44.43.089,6.094,-0.762,0.762,0
1.66742E+12,2022-11-02T22.44.43.130,6.135,-0.122,0.915,0.03
1.66742E+12,2022-11-02T22.44.43.171,6.176,-0.427,0.762,-0.061
1.66742E+12,2022-11-02T22.44.43.212,6.217,-1.22,0.579,-0.427
1.66742E+12,2022-11-02T22.44.43.251,6.256,-1.098,0.64,-0.244
1.66742E+12,2022-11-02T22.44.43.292,6.297,-1.128,0.732,-0.03
1.66742E+12,2022-11-02T22.44.43.333,6.338,-1.037,0.732,-0.061
1.66742E+12,2022-11-02T22.44.43.373,6.378,-0.366,0.64,0.091
1.66742E+12,2022-11-02T22.44.43.414,6.419,-0.579,0.457,0.274
1.66742E+12,2022-11-02T22.44.43.455,6.46,-0.945,0.579,0.061
1.66742E+12,2022-11-02T22.44.43.496,6.501,-1.159,0.549,-0.091
1.66742E+12,2022-11-02T22.44.43.536,6.541,-0.945,0.64,0.03
1.66742E+12,2022-11-02T22.44.43.577,6.582,-0.518,0.732,0.244
1.66742E+12,2022-11-02T22.44.43.618,6.623,-0.457,0.335,0.122
1.66742E+12,2022-11-02T22.44.43.659,6.664,-0.396,0.549,0.03
1.66742E+12,2022-11-02T22.44.43.698,6.703,-0.793,0.671,0.061
1.66742E+12,2022-11-02T22.44.43.739,6.744,-0.793,0.64,0
1.66742E+12,2022-11-02T22.44.43.780,6.785,-0.793,0.793,-0.122
1.66742E+12,2022-11-02T22.44.43.821,6.826,-0.915,0.701,-0.061
1.66742E+12,2022-11-02T22.44.43.861,6.866,-0.884,0.427,-0.061
1.66742E+12,2022-11-02T22.44.43.902,6.907,-0.549,0.274,0.213
1.66742E+12,2022-11-02T22.44.43.943,6.948,-0.549,0.335,0.396
1.66742E+12,2022-11-02T22.44.43.982,6.987,-0.732,0.488,0.122
1.66742E+12,2022-11-02T22.44.44.023,7.028,-1.006,0.396,0
1.66742E+12,2022-11-02T22.44.44.064,7.069,-1.189,0.732,0.152
1.66742E+12,2022-11-02T22.44.44.105,7.11,-0.518,0.457,0.091
1.66742E+12,2022-11-02T22.44.44.145,7.15,-0.732,0.488,0.152
1.66742E+12,2022-11-02T22.44.44.186,7.191,-0.884,0.64,0.061
1.66742E+12,2022-11-02T22.44.44.227,7.232,-0.61,0.427,-0.03
1.66742E+12,2022-11-02T22.44.44.268,7.273,-0.945,0.518,-0.03
1.66742E+12,2022-11-02T22.44.44.307,7.312,-0.976,0.579,0
1.66742E+12,2022-11-02T22.44.44.349,7.354,-0.854,0.701,0.03
1.66742E+12,2022-11-02T22.44.44.390,7.395,-0.701,0.61,0.061
1.66742E+12,2022-11-02T22.44.44.431,7.436,-0.396,0.213,0
1.66742E+12,2022-11-02T22.44.44.470,7.475,-0.244,0.457,0.244
1.66742E+12,2022-11-02T22.44.44.511,7.516,-0.671,0.579,0.427
1.66742E+12,2022-11-02T22.44.44.552,7.557,-0.732,0.488,0.061
1.66742E+12,2022-11-02T22.44.44.592,7.597,-1.159,0.854,-0.152
1.66742E+12,2022-11-02T22.44.44.633,7.638,-0.457,0.64,-0.061
1.66742E+12,2022-11-02T22.44.44.674,7.679,-0.122,0.457,0.061
1.66742E+12,2022-11-02T22.44.44.715,7.72,-0.701,0.61,-0.061
1.66742E+12,2022-11-02T22.44.44.754,7.759,0.091,0.579,0.091
1.66742E+12,2022-11-02T22.44.44.795,7.8,-0.396,0.579,0.122
1.66742E+12,2022-11-02T22.44.44.836,7.841,-1.494,1.037,-0.152
1.66742E+12,2022-11-02T22.44.44.877,7.882,-0.915,1.098,-0.457
1.66742E+12,2022-11-02T22.44.44.917,7.922,-0.457,0.762,-0.549
1.66742E+12,2022-11-02T22.44.44.958,7.963,-0.244,0.61,-0.335
1.66742E+12,2022-11-02T22.44.44.999,8.004,-0.091,0.488,-0.183
1.66742E+12,2022-11-02T22.44.45.040,8.045,-0.488,0.457,0.061
1.66742E+12,2022-11-02T22.44.45.079,8.084,0.152,0.335,0.244
1.66742E+12,2022-11-02T22.44.45.120,8.125,0.305,0.305,0.122
1.66742E+12,2022-11-02T22.44.45.162,8.167,0.183,0.244,-0.03
1.66742E+12,2022-11-02T22.44.45.201,8.206,0.122,0.335,-0.122
1.66742E+12,2022-11-02T22.44.45.242,8.247,0.457,0.274,0.03
1.66742E+12,2022-11-02T22.44.45.283,8.288,0.701,0.152,0.091
1.66742E+12,2022-11-02T22.44.45.324,8.329,0.213,0.305,0.091
1.66742E+12,2022-11-02T22.44.45.364,8.369,0.61,0.274,-0.03
1.66742E+12,2022-11-02T22.44.45.405,8.41,0.305,0.274,-0.183
1.66742E+12,2022-11-02T22.44.45.446,8.451,-0.457,0.396,-0.061
1.66742E+12,2022-11-02T22.44.45.487,8.492,-0.183,0.549,-0.305
1.66742E+12,2022-11-02T22.44.45.526,8.531,1.067,1.067,-0.213
1.66742E+12,2022-11-02T22.44.45.567,8.572,1.28,1.341,-0.61
1.66742E+12,2022-11-02T22.44.45.608,8.613,0.671,0.854,-1.341
1.66742E+12,2022-11-02T22.44.45.649,8.654,1.159,0.671,-1.89
1.66742E+12,2022-11-02T22.44.45.689,8.694,0.671,0.701,-0.945
1.66742E+12,2022-11-02T22.44.45.730,8.735,-1.128,0.457,0.183
1.66742E+12,2022-11-02T22.44.45.771,8.776,-1.585,0.274,0.366
1.66742E+12,2022-11-02T22.44.45.810,8.815,-1.646,0.732,0.945
1.66742E+12,2022-11-02T22.44.45.851,8.856,-1.433,0.762,1.189
1.66742E+12,2022-11-02T22.44.45.892,8.897,-0.152,0.854,0.61
1.66742E+12,2022-11-02T22.44.45.933,8.938,1.372,0.61,0.427
1.66742E+12,2022-11-02T22.44.45.973,8.978,1.555,0.335,0.244
1.66742E+12,2022-11-02T22.44.46.014,9.019,1.098,0.976,-0.427
1.66742E+12,2022-11-02T22.44.46.055,9.06,-0.701,0.366,-0.671
1.66742E+12,2022-11-02T22.44.46.096,9.101,-0.671,1.128,-0.793
1.66742E+12,2022-11-02T22.44.46.136,9.141,-1.189,1.738,-1.098
1.66742E+12,2022-11-02T22.44.46.177,9.182,-1.25,1.311,-0.732
1.66742E+12,2022-11-02T22.44.46.218,9.223,-0.671,0.945,-0.122
1.66742E+12,2022-11-02T22.44.46.259,9.264,-0.427,1.006,0.152
1.66742E+12,2022-11-02T22.44.46.298,9.303,0.396,1.067,0.183
1.66742E+12,2022-11-02T22.44.46.339,9.344,1.311,0.732,-0.122
1.66742E+12,2022-11-02T22.44.46.380,9.385,3.201,0.274,0.335
1.66742E+12,2022-11-02T22.44.46.420,9.425,4.695,-0.335,0.549
1.66742E+12,2022-11-02T22.44.46.461,9.466,6.707,-0.061,0.518
1.66742E+12,2022-11-02T22.44.46.502,9.507,7.683,0.732,1.159
1.66742E+12,2022-11-02T22.44.46.543,9.548,7.439,0.549,0.457
1.66742E+12,2022-11-02T22.44.46.582,9.587,6.128,0.488,-1.25
1.66742E+12,2022-11-02T22.44.46.623,9.628,5.213,1.22,-1.86
1.66742E+12,2022-11-02T22.44.46.664,9.669,3.079,1.646,-2.5
1.66742E+12,2022-11-02T22.44.46.705,9.71,0.152,1.159,-4.024
1.66742E+12,2022-11-02T22.44.46.745,9.75,-0.518,1.128,-4.451
1.66742E+12,2022-11-02T22.44.46.786,9.791,2.256,1.159,-3.384
1.66742E+12,2022-11-02T22.44.46.827,9.832,3.811,0.945,-1.921
1.66742E+12,2022-11-02T22.44.46.867,9.872,2.622,-0.183,-2.165
1.66742E+12,2022-11-02T22.44.46.908,9.913,4.177,-1.311,-2.317
1.66742E+12,2022-11-02T22.44.46.949,9.954,6.128,-0.457,-1.098
1.66742E+12,2022-11-02T22.44.46.990,9.995,5.061,0.732,-1.098
1.66742E+12,2022-11-02T22.44.47.029,10.034,3.049,0.854,-1.616
1.66742E+12,2022-11-02T22.44.47.070,10.075,1.677,1.677,-0.884
1.66742E+12,2022-11-02T22.44.47.111,10.116,2.561,1.738,-0.091
1.66742E+12,2022-11-02T22.44.47.152,10.157,2.591,1.067,-0.03
1.66742E+12,2022-11-02T22.44.47.192,10.197,2.5,0.793,0.244
1.66742E+12,2022-11-02T22.44.47.233,10.238,2.104,0.579,0.183
1.66742E+12,2022-11-02T22.44.47.274,10.279,1.738,0.335,-0.091
1.66742E+12,2022-11-02T22.44.47.315,10.32,1.037,0,-0.457
1.66742E+12,2022-11-02T22.44.47.354,10.359,-0.274,0.274,-0.884
1.66742E+12,2022-11-02T22.44.47.395,10.4,-0.213,0.549,-1.28
1.66742E+12,2022-11-02T22.44.47.436,10.441,-0.274,0.091,-1.037
1.66742E+12,2022-11-02T22.44.47.476,10.481,0.457,-0.183,-0.854
1.66742E+12,2022-11-02T22.44.47.517,10.522,0.152,-0.335,-0.457
1.66742E+12,2022-11-02T22.44.47.558,10.563,-0.244,-0.549,0.091
1.66742E+12,2022-11-02T22.44.47.599,10.604,-0.152,-0.274,0.457
1.66742E+12,2022-11-02T22.44.47.639,10.644,0.091,0.274,0.427
1.66742E+12,2022-11-02T22.44.47.680,10.685,-1.067,0.091,0.488
1.66742E+12,2022-11-02T22.44.47.721,10.726,-1.098,0.091,0.335
1.66742E+12,2022-11-02T22.44.47.762,10.767,-0.64,0.152,0.183
1.66742E+12,2022-11-02T22.44.47.801,10.806,0.335,-0.183,0.366
1.66742E+12,2022-11-02T22.44.47.842,10.847,-0.03,0.03,0.671
1.66742E+12,2022-11-02T22.44.47.883,10.888,0.091,-0.061,0.366
1.66742E+12,2022-11-02T22.44.47.924,10.929,0.091,0.183,-0.183
1.66742E+12,2022-11-02T22.44.47.964,10.969,-0.366,0.091,-0.183
1.66742E+12,2022-11-02T22.44.48.005,11.01,-0.183,-0.152,-0.061
1.66742E+12,2022-11-02T22.44.48.046,11.051,0,0.061,0.091
1.66742E+12,2022-11-02T22.44.48.085,11.09,0.274,0.152,0.183
1.66742E+12,2022-11-02T22.44.48.126,11.131,0.457,0.396,0.274
1.66742E+12,2022-11-02T22.44.48.167,11.172,0.427,0.183,0.152
1.66742E+12,2022-11-02T22.44.48.208,11.213,-0.701,0.427,0.091
1.66742E+12,2022-11-02T22.44.48.248,11.253,-0.884,0.396,-0.244
1.66742E+12,2022-11-02T22.44.48.289,11.294,-0.549,0.549,-0.091
1.66742E+12,2022-11-02T22.44.48.330,11.335,-0.274,0.488,0
1.66742E+12,2022-11-02T22.44.48.371,11.376,-0.64,0.61,-0.122
1.66742E+12,2022-11-02T22.44.48.411,11.416,-0.823,0.671,-0.305
1.66742E+12,2022-11-02T22.44.48.452,11.457,-0.457,0.61,-0.244
1.66742E+12,2022-11-02T22.44.48.493,11.498,-0.366,0.518,-0.03
1.66742E+12,2022-11-02T22.44.48.534,11.539,-0.823,0.488,-0.091
1.66742E+12,2022-11-02T22.44.48.573,11.578,-0.457,0.671,-0.03
1.66742E+12,2022-11-02T22.44.48.614,11.619,-0.305,0.579,-0.122
1.66742E+12,2022-11-02T22.44.48.655,11.66,-0.244,0.518,-0.213
1.66742E+12,2022-11-02T22.44.48.695,11.7,-0.335,0.671,-0.152
1.66742E+12,2022-11-02T22.44.48.736,11.741,-1.159,0.671,-0.183
1.66742E+12,2022-11-02T22.44.48.777,11.782,-1.037,0.732,-0.274
1.66742E+12,2022-11-02T22.44.48.818,11.823,-0.152,0.671,0
1.66742E+12,2022-11-02T22.44.48.857,11.862,-0.488,0.549,0.122
1.66742E+12,2022-11-02T22.44.48.898,11.903,-0.488,0.579,0.03
1.66742E+12,2022-11-02T22.44.48.939,11.944,-0.701,0.671,-0.122
1.66742E+12,2022-11-02T22.44.48.980,11.985,-0.854,0.64,-0.03
1.66742E+12,2022-11-02T22.44.49.020,12.025,-0.305,0.396,0.152
1.66742E+12,2022-11-02T22.44.49.061,12.066,-0.457,0.61,0.091
1.66742E+12,2022-11-02T22.44.49.102,12.107,-0.335,0.427,-0.061
1.66742E+12,2022-11-02T22.44.49.143,12.148,-0.396,0.854,-0.183
1.66742E+12,2022-11-02T22.44.49.182,12.187,-0.335,0.549,-0.305
1.66742E+12,2022-11-02T22.44.49.224,12.229,-0.762,0.549,-0.152
1.66742E+12,2022-11-02T22.44.49.265,12.27,-0.884,0.61,-0.305
1.66742E+12,2022-11-02T22.44.49.306,12.311,-0.03,0.457,-0.091
1.66742E+12,2022-11-02T22.44.49.345,12.35,0.244,0.366,0.305
1.66742E+12,2022-11-02T22.44.49.386,12.391,0.122,0.244,0.244
1.66742E+12,2022-11-02T22.44.49.427,12.432,0.183,0.213,-0.091
1.66742E+12,2022-11-02T22.44.49.467,12.472,0.579,0.091,-0.274
1.66742E+12,2022-11-02T22.44.49.508,12.513,0.366,0.152,0.122
1.66742E+12,2022-11-02T22.44.49.549,12.554,-0.213,0.335,0.244
1.66742E+12,2022-11-02T22.44.49.590,12.595,0.03,0.305,0.03
1.66742E+12,2022-11-02T22.44.49.629,12.634,-0.366,0.549,0.061
1.66742E+12,2022-11-02T22.44.49.670,12.675,0.213,0.488,0.03
1.66742E+12,2022-11-02T22.44.49.711,12.716,-0.396,0.579,0.03
1.66742E+12,2022-11-02T22.44.49.752,12.757,-1.311,0.366,-0.244
1.66742E+12,2022-11-02T22.44.49.792,12.797,-0.518,0.518,-0.183
1.66742E+12,2022-11-02T22.44.49.833,12.838,0.061,0.335,0.335
1.66742E+12,2022-11-02T22.44.49.874,12.879,-0.274,0.335,0.366
1.66742E+12,2022-11-02T22.44.49.913,12.918,-0.488,0.396,0.03
1.66742E+12,2022-11-02T22.44.49.954,12.959,-0.61,0.427,-0.03
1.66742E+12,2022-11-02T22.44.49.995,13,-0.244,0.518,-0.061
1.66742E+12,2022-11-02T22.44.50.037,13.042,-0.579,0.305,0
1.66742E+12,2022-11-02T22.44.50.076,13.081,-0.305,0.152,0.152
1.66742E+12,2022-11-02T22.44.50.117,13.122,-0.244,0.305,0.335
1.66742E+12,2022-11-02T22.44.50.158,13.163,-0.03,0.427,0.335
1.66742E+12,2022-11-02T22.44.50.199,13.204,-0.213,0.457,0.152
1.66742E+12,2022-11-02T22.44.50.239,13.244,-0.854,0.488,-0.244
1.66742E+12,2022-11-02T22.44.50.280,13.285,-0.732,0.701,-0.366
1.66742E+12,2022-11-02T22.44.50.321,13.326,-0.457,0.518,-0.183
1.66742E+12,2022-11-02T22.44.50.362,13.367,-0.03,0.366,0.213
1.66742E+12,2022-11-02T22.44.50.401,13.406,-0.183,0.61,0.091
1.66742E+12,2022-11-02T22.44.50.442,13.447,-0.305,0.732,-0.152
1.66742E+12,2022-11-02T22.44.50.483,13.488,0.061,0.488,-0.213
1.66742E+12,2022-11-02T22.44.50.523,13.528,-0.152,0.366,0.061
1.66742E+12,2022-11-02T22.44.50.564,13.569,0.061,0.366,0.366
1.66742E+12,2022-11-02T22.44.50.605,13.61,0.213,0.579,0.396
1.66742E+12,2022-11-02T22.44.50.646,13.651,0.671,0.305,0.213
1.66742E+12,2022-11-02T22.44.50.685,13.69,2.348,0.183,0.213
1.66742E+12,2022-11-02T22.44.50.726,13.731,1.555,-1.037,-0.183
1.66742E+12,2022-11-02T22.44.50.767,13.772,2.195,-2.043,-4.207
1.66742E+12,2022-11-02T22.44.50.808,13.813,5.793,-0.915,-8.384
1.66742E+12,2022-11-02T22.44.50.848,13.853,4.421,1.982,-12.5
1.66742E+12,2022-11-02T22.44.50.889,13.894,-2.348,-0.915,-15.335
1.66742E+12,2022-11-02T22.44.50.930,13.935,-5.762,-0.213,-13.72
1.66742E+12,2022-11-02T22.44.50.971,13.976,-6.128,1.098,-8.567
