epoch (ms),time (03:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1667990573897,2022-11-09T12:42:53.897,0.000,0.315,-0.054,-0.916
1667990573938,2022-11-09T12:42:53.938,0.041,0.315,-0.053,-0.924
1667990573978,2022-11-09T12:42:53.978,0.081,0.315,-0.055,-0.923
1667990574019,2022-11-09T12:42:54.019,0.122,0.315,-0.053,-0.923
1667990574060,2022-11-09T12:42:54.060,0.163,0.319,-0.053,-0.921
1667990574100,2022-11-09T12:42:54.100,0.203,0.318,-0.054,-0.921
1667990574141,2022-11-09T12:42:54.141,0.244,0.319,-0.056,-0.921
1667990574182,2022-11-09T12:42:54.182,0.285,0.319,-0.053,-0.921
1667990574221,2022-11-09T12:42:54.221,0.324,0.319,-0.053,-0.921
1667990574262,2022-11-09T12:42:54.262,0.365,0.317,-0.053,-0.922
1667990574303,2022-11-09T12:42:54.303,0.406,0.316,-0.052,-0.922
1667990574343,2022-11-09T12:42:54.343,0.446,0.315,-0.053,-0.921
1667990574384,2022-11-09T12:42:54.384,0.487,0.318,-0.052,-0.920
1667990574425,2022-11-09T12:42:54.425,0.528,0.319,-0.055,-0.921
1667990574464,2022-11-09T12:42:54.464,0.567,0.318,-0.054,-0.922
1667990574505,2022-11-09T12:42:54.505,0.608,0.317,-0.052,-0.921
1667990574546,2022-11-09T12:42:54.546,0.649,0.316,-0.052,-0.921
1667990574586,2022-11-09T12:42:54.586,0.689,0.318,-0.054,-0.921
1667990574627,2022-11-09T12:42:54.627,0.730,0.318,-0.054,-0.920
1667990574668,2022-11-09T12:42:54.668,0.771,0.319,-0.053,-0.922
1667990574708,2022-11-09T12:42:54.708,0.811,0.316,-0.052,-0.921
1667990574749,2022-11-09T12:42:54.749,0.852,0.318,-0.052,-0.921
1667990574788,2022-11-09T12:42:54.788,0.891,0.317,-0.052,-0.922
1667990574829,2022-11-09T12:42:54.829,0.932,0.318,-0.053,-0.922
1667990574870,2022-11-09T12:42:54.870,0.973,0.318,-0.052,-0.921
1667990574910,2022-11-09T12:42:54.910,1.013,0.319,-0.052,-0.920
1667990574951,2022-11-09T12:42:54.951,1.054,0.317,-0.053,-0.921
1667990574992,2022-11-09T12:42:54.992,1.095,0.318,-0.053,-0.921
1667990575031,2022-11-09T12:42:55.031,1.134,0.318,-0.052,-0.921
1667990575072,2022-11-09T12:42:55.072,1.175,0.320,-0.055,-0.920
1667990575113,2022-11-09T12:42:55.113,1.216,0.317,-0.053,-0.921
1667990575153,2022-11-09T12:42:55.153,1.256,0.318,-0.053,-0.920
1667990575194,2022-11-09T12:42:55.194,1.297,0.318,-0.051,-0.921
1667990575235,2022-11-09T12:42:55.235,1.338,0.318,-0.052,-0.920
1667990575274,2022-11-09T12:42:55.274,1.377,0.317,-0.053,-0.920
1667990575315,2022-11-09T12:42:55.315,1.418,0.320,-0.050,-0.920
1667990575356,2022-11-09T12:42:55.356,1.459,0.319,-0.050,-0.919
1667990575396,2022-11-09T12:42:55.396,1.499,0.317,-0.052,-0.920
1667990575437,2022-11-09T12:42:55.437,1.540,0.319,-0.052,-0.921
1667990575478,2022-11-09T12:42:55.478,1.581,0.320,-0.052,-0.920
1667990575518,2022-11-09T12:42:55.518,1.621,0.317,-0.052,-0.919
1667990575559,2022-11-09T12:42:55.559,1.662,0.318,-0.050,-0.920
1667990575600,2022-11-09T12:42:55.600,1.703,0.319,-0.052,-0.920
1667990575639,2022-11-09T12:42:55.639,1.742,0.317,-0.053,-0.922
1667990575680,2022-11-09T12:42:55.680,1.783,0.317,-0.051,-0.922
1667990575720,2022-11-09T12:42:55.720,1.823,0.318,-0.054,-0.920
1667990575761,2022-11-09T12:42:55.761,1.864,0.321,-0.052,-0.921
1667990575802,2022-11-09T12:42:55.802,1.905,0.317,-0.053,-0.921
1667990575841,2022-11-09T12:42:55.841,1.944,0.317,-0.053,-0.921
1667990575882,2022-11-09T12:42:55.882,1.985,0.318,-0.052,-0.920
1667990575923,2022-11-09T12:42:55.923,2.026,0.318,-0.053,-0.920
1667990575963,2022-11-09T12:42:55.963,2.066,0.317,-0.053,-0.922
1667990576004,2022-11-09T12:42:56.004,2.107,0.316,-0.054,-0.922
1667990576045,2022-11-09T12:42:56.045,2.148,0.317,-0.053,-0.923
1667990576084,2022-11-09T12:42:56.084,2.187,0.316,-0.053,-0.921
1667990576126,2022-11-09T12:42:56.126,2.229,0.317,-0.054,-0.921
1667990576167,2022-11-09T12:42:56.167,2.270,0.317,-0.051,-0.920
1667990576206,2022-11-09T12:42:56.206,2.309,0.318,-0.055,-0.921
1667990576247,2022-11-09T12:42:56.247,2.350,0.317,-0.054,-0.922
1667990576288,2022-11-09T12:42:56.288,2.391,0.318,-0.053,-0.921
1667990576328,2022-11-09T12:42:56.328,2.431,0.316,-0.053,-0.921
1667990576369,2022-11-09T12:42:56.369,2.472,0.317,-0.054,-0.919
1667990576410,2022-11-09T12:42:56.410,2.513,0.318,-0.056,-0.920
1667990576449,2022-11-09T12:42:56.449,2.552,0.315,-0.054,-0.921
1667990576490,2022-11-09T12:42:56.490,2.593,0.316,-0.053,-0.921
1667990576530,2022-11-09T12:42:56.530,2.633,0.317,-0.056,-0.922
1667990576571,2022-11-09T12:42:56.571,2.674,0.317,-0.054,-0.920
1667990576612,2022-11-09T12:42:56.612,2.715,0.317,-0.054,-0.920
1667990576651,2022-11-09T12:42:56.651,2.754,0.315,-0.054,-0.922
1667990576692,2022-11-09T12:42:56.692,2.795,0.317,-0.056,-0.920
1667990576733,2022-11-09T12:42:56.733,2.836,0.316,-0.053,-0.922
1667990576773,2022-11-09T12:42:56.773,2.876,0.320,-0.052,-0.919
1667990576814,2022-11-09T12:42:56.814,2.917,0.323,-0.054,-0.920
1667990576855,2022-11-09T12:42:56.855,2.958,0.318,-0.052,-0.920
1667990576895,2022-11-09T12:42:56.895,2.998,0.317,-0.051,-0.921
1667990576936,2022-11-09T12:42:56.936,3.039,0.318,-0.053,-0.920
1667990576977,2022-11-09T12:42:56.977,3.080,0.318,-0.052,-0.920
1667990577016,2022-11-09T12:42:57.016,3.119,0.317,-0.054,-0.921
1667990577057,2022-11-09T12:42:57.057,3.160,0.319,-0.053,-0.920
1667990577098,2022-11-09T12:42:57.098,3.201,0.318,-0.053,-0.919
1667990577138,2022-11-09T12:42:57.138,3.241,0.318,-0.055,-0.920
1667990577179,2022-11-09T12:42:57.179,3.282,0.319,-0.052,-0.921
1667990577220,2022-11-09T12:42:57.220,3.323,0.318,-0.055,-0.920
1667990577259,2022-11-09T12:42:57.259,3.362,0.319,-0.054,-0.921
1667990577300,2022-11-09T12:42:57.300,3.403,0.318,-0.054,-0.921
1667990577341,2022-11-09T12:42:57.341,3.444,0.318,-0.053,-0.920
1667990577381,2022-11-09T12:42:57.381,3.484,0.315,-0.052,-0.923
1667990577422,2022-11-09T12:42:57.422,3.525,0.315,-0.055,-0.920
1667990577461,2022-11-09T12:42:57.461,3.564,0.319,-0.055,-0.920
1667990577502,2022-11-09T12:42:57.502,3.605,0.319,-0.054,-0.919
1667990577543,2022-11-09T12:42:57.543,3.646,0.319,-0.055,-0.919
1667990577583,2022-11-09T12:42:57.583,3.686,0.320,-0.053,-0.921
1667990577624,2022-11-09T12:42:57.624,3.727,0.319,-0.056,-0.921
1667990577665,2022-11-09T12:42:57.665,3.768,0.317,-0.058,-0.921
1667990577705,2022-11-09T12:42:57.705,3.808,0.320,-0.056,-0.920
1667990577746,2022-11-09T12:42:57.746,3.849,0.317,-0.055,-0.921
1667990577787,2022-11-09T12:42:57.787,3.890,0.315,-0.054,-0.921
1667990577826,2022-11-09T12:42:57.826,3.929,0.319,-0.057,-0.920
1667990577867,2022-11-09T12:42:57.867,3.970,0.319,-0.057,-0.921
1667990577908,2022-11-09T12:42:57.908,4.011,0.318,-0.054,-0.920
1667990577948,2022-11-09T12:42:57.948,4.051,0.318,-0.056,-0.919
1667990577989,2022-11-09T12:42:57.989,4.092,0.316,-0.058,-0.921
